seed,model,final_signal_quality,irreversible_recall_final_phase,false_alarm_rate_final_phase,irreversible_core_violation_rate_final_phase,net_vigilance_value_final_phase,long_term_trajectory_value,state_complexity_count
16103,tdc_feedback_development,0.9142115588005486,0.8873239436619719,0.03712480252764613,0.2746478873239437,0.8740729704976516,0.7914949973670359,4
16103,simple_static_threshold,0.58,0.6394557823129252,0.21169036334913113,0.4557823129251701,0.6412605667859561,0.6567646129541854,0
16103,simple_quality_schedule,0.92,0.8709677419354839,0.03475513428120063,0.2661290322580645,0.8697586505631149,0.7496082148499216,0
16103,simple_online_calibration,0.679038769283915,0.7258064516129032,0.16192733017377567,0.4032258064516129,0.715438091293316,0.672378620326487,1
16104,tdc_feedback_development,0.9139291021141427,0.8394160583941606,0.035545023696682464,0.27007299270072993,0.8537029883150113,0.7779868351764097,4
16104,simple_static_threshold,0.58,0.7338709677419355,0.20221169036334913,0.3870967741935484,0.6993802425724914,0.656014744602421,0
16104,simple_quality_schedule,0.92,0.8682170542635659,0.037914691943127965,0.2868217054263566,0.8637503949447077,0.7694038967877836,0
16104,simple_online_calibration,0.7568638208752763,0.8156028368794326,0.10742496050552923,0.3049645390070922,0.7980729498245118,0.71828383359663,1
16105,tdc_feedback_development,0.9148597676898017,0.8741258741258742,0.035545023696682464,0.23776223776223776,0.8759241562183296,0.7867330173775681,4
16105,simple_static_threshold,0.58,0.6461538461538462,0.19589257503949448,0.4076923076923077,0.6570522542228704,0.6803607161664027,0
16105,simple_quality_schedule,0.92,0.8863636363636364,0.03949447077409163,0.29545454545454547,0.8698738331179089,0.7447846234860458,0
16105,simple_online_calibration,0.6732170102536631,0.6814814814814815,0.15876777251184834,0.4,0.6958956637023465,0.637640337019483,1
16106,tdc_feedback_development,0.9150078280521099,0.9,0.036334913112164295,0.23846153846153847,0.887291883893076,0.7867182727751458,4
16106,simple_static_threshold,0.58,0.6268656716417911,0.21248025276461296,0.4626865671641791,0.6340561882530475,0.6492632964718262,0
16106,simple_quality_schedule,0.92,0.8872180451127819,0.04265402843601896,0.2556390977443609,0.8775894950646759,0.7419652448657192,0
16106,simple_online_calibration,0.726099700541115,0.7380952380952381,0.13191153238546605,0.35714285714285715,0.7432469343183598,0.7247846234860451,1
16107,tdc_feedback_development,0.9139449726848753,0.8740157480314961,0.045023696682464455,0.2992125984251969,0.8615515734953724,0.7952785676671944,4
16107,simple_static_threshold,0.58,0.6115107913669064,0.20300157977883096,0.5107913669064749,0.6194212667780468,0.646726698262242,0
16107,simple_quality_schedule,0.92,0.8840579710144928,0.05687203791469194,0.26811594202898553,0.8708284909677864,0.754204844655082,0
16107,simple_online_calibration,0.7405879915901521,0.7724137931034483,0.13981042654028436,0.30344827586206896,0.7700226651546039,0.6966461295418643,1
16108,tdc_feedback_development,0.9147042198868713,0.9076923076923077,0.03238546603475513,0.23076923076923078,0.893036232083772,0.7750637177461833,4
16108,simple_static_threshold,0.58,0.6503496503496503,0.19352290679304898,0.4825174825174825,0.6444492647952363,0.6442775144813051,0
16108,simple_quality_schedule,0.92,0.8686131386861314,0.04897314375987362,0.23357664233576642,0.8723659551896312,0.7341000526592942,0
16108,simple_online_calibration,0.6939124698168716,0.7022900763358778,0.1484992101105845,0.37404580152671757,0.7156084024962154,0.70425223802001,1
16109,tdc_feedback_development,0.9158022055708874,0.90625,0.03949447077409163,0.1875,0.8997839366808148,0.7870368615060565,4
16109,simple_static_threshold,0.58,0.6666666666666666,0.21011058451816747,0.4365079365079365,0.6576762957947792,0.6388794102159014,0
16109,simple_quality_schedule,0.92,0.85,0.04818325434439179,0.2833333333333333,0.854196682464455,0.743199052132702,0
16109,simple_online_calibration,0.7713650327933702,0.8134328358208955,0.08214849921011058,0.26865671641791045,0.8115884879128044,0.7246798314902579,1
16110,tdc_feedback_development,0.913580776097811,0.8592592592592593,0.04344391785150079,0.3037037037037037,0.8542742587702974,0.7805855713533447,4
16110,simple_static_threshold,0.58,0.6814814814814815,0.18562401263823064,0.37037037037037035,0.6824677900649465,0.6516677198525529,0
16110,simple_quality_schedule,0.92,0.8721804511278195,0.05292259083728278,0.2781954887218045,0.8642575870957013,0.7563101632438128,0
16110,simple_online_calibration,0.7441603878834349,0.7633587786259542,0.13665086887835703,0.3053435114503817,0.7667366324984468,0.6972232754081092,1
16111,tdc_feedback_development,0.9149114769563829,0.88,0.026066350710900472,0.2,0.8880234514012775,0.7821653501843081,4
16111,simple_static_threshold,0.58,0.6062992125984252,0.1911532385466035,0.5039370078740157,0.6208165963851675,0.6466008425487084,0
16111,simple_quality_schedule,0.92,0.905982905982906,0.04818325434439179,0.19658119658119658,0.89673941750719,0.7347582938388626,0
16111,simple_online_calibration,0.6964974783564455,0.7285714285714285,0.1287519747235387,0.37857142857142856,0.7308670839516163,0.6981195365982089,1
16112,tdc_feedback_development,0.9158849116253323,0.8951612903225806,0.0339652448657188,0.1774193548387097,0.8979283974480755,0.8112085308056878,4
16112,simple_static_threshold,0.58,0.6397058823529411,0.1943127962085308,0.45588235294117646,0.6448286172288821,0.6709299631384936,0
16112,simple_quality_schedule,0.92,0.8387096774193549,0.05055292259083728,0.28225806451612906,0.8488571574173165,0.7472690889942077,0
16112,simple_online_calibration,0.7410775873481565,0.7686567164179104,0.11453396524486571,0.3208955223880597,0.7699712629636981,0.6968241179568195,1
16113,tdc_feedback_development,0.9141934142189019,0.8785714285714286,0.04660347551342812,0.2571428571428571,0.8717368884587211,0.7838746708794109,4
16113,simple_static_threshold,0.58,0.5939849624060151,0.2037914691943128,0.49624060150375937,0.6142868189430923,0.6171679831490241,0
16113,simple_quality_schedule,0.92,0.924812030075188,0.04107424960505529,0.15789473684210525,0.9143716162444024,0.7712575039494473,0
16113,simple_online_calibration,0.737209780310284,0.7835820895522388,0.13033175355450238,0.34328358208955223,0.7684703402162392,0.7215007898894157,1
16114,tdc_feedback_development,0.9146432218737506,0.8344827586206897,0.03317535545023697,0.3103448275862069,0.8440096880530843,0.8098388625592423,4
16114,simple_static_threshold,0.58,0.676923076923077,0.19352290679304898,0.4,0.6729108032567748,0.6694523433385985,0
16114,simple_quality_schedule,0.92,0.8888888888888888,0.04186413902053712,0.2638888888888889,0.8768493944181148,0.7366603475513431,0
16114,simple_online_calibration,0.6945250476372824,0.7428571428571429,0.13981042654028436,0.37857142857142856,0.734788100408964,0.6478288572933112,1
16115,tdc_feedback_development,0.9151017029244664,0.875,0.03949447077409163,0.20833333333333334,0.8814496946171849,0.7821885202738291,4
16115,simple_static_threshold,0.58,0.7448275862068966,0.18167456556082148,0.3103448275862069,0.7237685351636978,0.6710342285413368,0
16115,simple_quality_schedule,0.92,0.8208955223880597,0.04265402843601896,0.26865671641791045,0.8451408361038409,0.7318188520273828,0
16115,simple_online_calibration,0.7142673300883842,0.7669172932330827,0.12717219589257503,0.37593984962406013,0.751630472364818,0.7061211163770402,1
16116,tdc_feedback_development,0.9158282791781245,0.8992248062015504,0.04186413902053712,0.20155038759689922,0.8933424993439292,0.8040579252238029,4
16116,simple_static_threshold,0.58,0.6417910447761194,0.19510268562401265,0.44776119402985076,0.647233194218481,0.6746719325961025,0
16116,simple_quality_schedule,0.92,0.9424460431654677,0.05134281200631911,0.22302158273381295,0.907227840476434,0.7281074249605058,0
16116,simple_online_calibration,0.6566907672155872,0.6518518518518519,0.15639810426540285,0.4962962962962963,0.6612980683033317,0.6757793575566079,1
16117,tdc_feedback_development,0.9131886801016684,0.8914728682170543,0.045813586097946286,0.2558139534883721,0.8778155847956611,0.7719726171669309,4
16117,simple_static_threshold,0.58,0.6423357664233577,0.19826224328593997,0.4306569343065693,0.650267259372009,0.6282869931542904,0
16117,simple_quality_schedule,0.92,0.8698630136986302,0.04818325434439179,0.2534246575342466,0.8691167737886559,0.7399010005265935,0
16117,simple_online_calibration,0.777405295442474,0.823076923076923,0.11532385466034756,0.2230769230769231,0.8193152541535323,0.7252606635071092,1
16118,tdc_feedback_development,0.9139182780434979,0.8591549295774648,0.038704581358609796,0.2746478873239437,0.8610369662798733,0.7940658241179575,4
16118,simple_static_threshold,0.58,0.5942028985507246,0.19273301737756715,0.5144927536231884,0.612946150147675,0.6244892048446542,0
16118,simple_quality_schedule,0.92,0.8503937007874016,0.04344391785150079,0.3228346456692913,0.8474214526501723,0.7532843601895741,0
16118,simple_online_calibration,0.6753006665339061,0.7301587301587301,0.16113744075829384,0.3968253968253968,0.7182739610347764,0.6963370194839387,1
16119,tdc_feedback_development,0.9135249407323762,0.864406779661017,0.038704581358609796,0.2711864406779661,0.8640335875499989,0.7738478146392846,4
16119,simple_static_threshold,0.58,0.6785714285714286,0.1966824644549763,0.4142857142857143,0.6701635071090047,0.6422854133754602,0
16119,simple_quality_schedule,0.92,0.8493150684931506,0.044233807266982623,0.3356164383561644,0.8442217316972883,0.7099204844655082,0
16119,simple_online_calibration,0.6840947511538883,0.6850393700787402,0.13665086887835703,0.4409448818897638,0.6953627790548921,0.6974423380726696,1
16120,tdc_feedback_development,0.9147853797671797,0.86,0.04265402843601896,0.23333333333333334,0.8690203346112064,0.7983865192206433,4
16120,simple_static_threshold,0.58,0.7602739726027398,0.20458135860979462,0.3150684931506849,0.7251933173191369,0.6621521853607146,0
16120,simple_quality_schedule,0.92,0.8493150684931506,0.052132701421800945,0.2328767123287671,0.8631898980718042,0.736284360189574,0
16120,simple_online_calibration,0.6855285616327748,0.6893939393939394,0.1406003159557662,0.4166666666666667,0.7016031604477024,0.6771795681937862,1
16121,tdc_feedback_development,0.9153614767702414,0.9133858267716536,0.04107424960505529,0.25196850393700787,0.8897192928543678,0.8167977883096372,4
16121,simple_static_threshold,0.58,0.72,0.2093206951026856,0.392,0.6907358609794629,0.6512675092153756,0
16121,simple_quality_schedule,0.92,0.8549618320610687,0.038704581358609796,0.25190839694656486,0.864610228766446,0.7498583464981575,0
16121,simple_online_calibration,0.7117208731274599,0.7480916030534351,0.13981042654028436,0.37404580152671757,0.7406281067297645,0.6864591890468664,1
16122,tdc_feedback_development,0.9128419278504808,0.8731343283582089,0.036334913112164295,0.26865671641791045,0.8688384110327513,0.7777893628225393,4
16122,simple_static_threshold,0.58,0.6470588235294118,0.18404423380726698,0.41911764705882354,0.6575440944150172,0.6528557135334376,0
16122,simple_quality_schedule,0.92,0.875,0.04976303317535545,0.25,0.871797393364929,0.7594154818325436,0
16122,simple_online_calibration,0.67735745665617,0.696969696969697,0.165086887835703,0.42424242424242425,0.6973741197191636,0.6857361769352288,1
16123,tdc_feedback_development,0.9141699912522152,0.8333333333333334,0.037914691943127965,0.2698412698412698,0.8505743063309528,0.7826061084781473,4
16123,simple_static_threshold,0.58,0.6461538461538462,0.19036334913112166,0.5230769230769231,0.6350811763276218,0.6264107424960491,0
16123,simple_quality_schedule,0.92,0.8613138686131386,0.03949447077409163,0.30656934306569344,0.8563784781079554,0.716847814639284,0
16123,simple_online_calibration,0.7414021238979888,0.8468468468468469,0.1334913112164297,0.32432432432432434,0.8007282725576287,0.7173775671406005,1
16124,tdc_feedback_development,0.9131560353213477,0.873015873015873,0.044233807266982623,0.3333333333333333,0.8543171200352817,0.765595576619274,4
16124,simple_static_threshold,0.58,0.6524822695035462,0.19273301737756715,0.46099290780141844,0.6498718362407987,0.6214486571879927,0
16124,simple_quality_schedule,0.92,0.8125,0.04976303317535545,0.3046875,0.832734893364929,0.7305666140073723,0
16124,simple_online_calibration,0.703572834058672,0.7352941176470589,0.13981042654028436,0.38235294117647056,0.7319856045066264,0.7028973143759871,1
16125,tdc_feedback_development,0.9138827044254343,0.8787878787878788,0.045023696682464455,0.22727272727272727,0.8780776663273222,0.779487625065825,4
16125,simple_static_threshold,0.58,0.6564885496183206,0.18404423380726698,0.42748091603053434,0.660114817360684,0.6419921011058446,0
16125,simple_quality_schedule,0.92,0.855072463768116,0.04897314375987362,0.30434782608695654,0.8521184147262861,0.7357651395471305,0
16125,simple_online_calibration,0.6780787021429129,0.7384615384615385,0.15718799368088468,0.4,0.7225818988929524,0.6462896261190089,1
16126,tdc_feedback_development,0.9148333817650637,0.9243697478991597,0.035545023696682464,0.21008403361344538,0.9040655823573558,0.8025002632964724,4
16126,simple_static_threshold,0.58,0.672,0.2259083728278041,0.456,0.6530183254344392,0.6449341758820419,0
16126,simple_quality_schedule,0.92,0.9197080291970803,0.04976303317535545,0.24817518248175183,0.8922809700072648,0.7397935755660874,0
16126,simple_online_calibration,0.6880743890500993,0.7129629629629629,0.160347551342812,0.3888888888888889,0.7141972036445081,0.690761979989468,1
16127,tdc_feedback_development,0.9142319141020563,0.9181818181818182,0.04344391785150079,0.2636363636363636,0.8889005489995537,0.7632074776198006,4
16127,simple_static_threshold,0.58,0.7142857142857143,0.1943127962085308,0.37857142857142856,0.6938517264725795,0.6562222222222208,0
16127,simple_quality_schedule,0.92,0.8492063492063492,0.052132701421800945,0.3253968253968254,0.8446369517791318,0.7421221695629283,0
16127,simple_online_calibration,0.7559473732089536,0.8421052631578947,0.12717219589257503,0.2932330827067669,0.8082584186825272,0.7282527646129541,1
16128,tdc_feedback_development,0.9144555326931323,0.8803418803418803,0.035545023696682464,0.2564102564102564,0.8749311200364283,0.7850968931016338,4
16128,simple_static_threshold,0.58,0.5968992248062015,0.21248025276461296,0.5038759689922481,0.6123334068114185,0.6424154818325415,0
16128,simple_quality_schedule,0.92,0.8931297709923665,0.061611374407582936,0.22137404580152673,0.8833113129047431,0.7614286466561355,0
16128,simple_online_calibration,0.7278554878427995,0.7622377622377622,0.13112164296998421,0.32867132867132864,0.7602267218551504,0.6897135334386513,1
16129,tdc_feedback_development,0.9144585700835481,0.9186991869918699,0.03238546603475513,0.22764227642276422,0.8985778711673699,0.7920679304897325,4
16129,simple_static_threshold,0.58,0.5365853658536586,0.19984202211690363,0.5365853658536586,0.5811779370400338,0.6573754607688245,0
16129,simple_quality_schedule,0.92,0.9064748201438849,0.05134281200631911,0.17985611510791366,0.8996738836419017,0.7520263296471827,0
16129,simple_online_calibration,0.7467054170806895,0.773972602739726,0.13033175355450238,0.3013698630136986,0.77395316048134,0.710859399684044,1
16130,tdc_feedback_development,0.9145643462506454,0.8656716417910447,0.03475513428120063,0.27611940298507465,0.8645619832903119,0.7988688783570308,4
16130,simple_static_threshold,0.58,0.6793893129770993,0.174565560821485,0.3816793893129771,0.6814762008128022,0.6620679304897303,0
16130,simple_quality_schedule,0.92,0.8692307692307693,0.04186413902053712,0.3384615384615385,0.8530887106574312,0.7087772511848344,0
16130,simple_online_calibration,0.7211527450412081,0.7746478873239436,0.12717219589257503,0.31690140845070425,0.7679497401833,0.6689052132701419,1
16131,tdc_feedback_development,0.9142143779029861,0.8489208633093526,0.05055292259083728,0.28776978417266186,0.8514820038219567,0.7852353870458146,4
16131,simple_static_threshold,0.58,0.7322834645669292,0.21169036334913113,0.3543307086614173,0.7033233446530084,0.6821321748288566,0
16131,simple_quality_schedule,0.92,0.8493150684931506,0.05608214849921011,0.3082191780821918,0.8473315155056375,0.7575092153765145,0
16131,simple_online_calibration,0.7314423186461798,0.78,0.1240126382306477,0.3466666666666667,0.7665804868174642,0.6906866771985252,1
16132,tdc_feedback_development,0.9137564503017952,0.8130841121495327,0.04660347551342812,0.2897196261682243,0.8356866976762285,0.7919189046866778,4
16132,simple_static_threshold,0.58,0.647887323943662,0.19510268562401265,0.44366197183098594,0.6507963642836482,0.6294718272775133,0
16132,simple_quality_schedule,0.92,0.864406779661017,0.05134281200631911,0.211864406779661,0.8743416070902618,0.7681769352290679,0
16132,simple_online_calibration,0.7013675345216149,0.7651515151515151,0.14139020537124802,0.3484848484848485,0.7515483012252047,0.6891479726171665,1
16133,tdc_feedback_development,0.9134647707615725,0.9029850746268657,0.03712480252764613,0.26119402985074625,0.883699232720647,0.7541822011585058,4
16133,simple_static_threshold,0.58,0.6870748299319728,0.18562401263823064,0.40816326530612246,0.677426217880517,0.6357430226434952,0
16133,simple_quality_schedule,0.92,0.816793893129771,0.052132701421800945,0.32061068702290074,0.8310085742194566,0.7419583991574518,0
16133,simple_online_calibration,0.696472460679704,0.7071428571428572,0.14928909952606634,0.39285714285714285,0.7142559063395995,0.6661979989468132,1
16134,tdc_feedback_development,0.9156670484168439,0.904,0.04818325434439179,0.208,0.8929134063936482,0.8016013691416547,4
16134,simple_static_threshold,0.58,0.68,0.17851500789889416,0.4,0.6772969984202212,0.6479668246445487,0
16134,simple_quality_schedule,0.92,0.8709677419354839,0.05608214849921011,0.2645161290322581,0.8658158283646742,0.731265929436546,0
16134,simple_online_calibration,0.6698805507890739,0.706766917293233,0.1627172195892575,0.38345864661654133,0.7092920221591562,0.664261190100052,1
16135,tdc_feedback_development,0.9150931164575651,0.8721804511278195,0.04897314375987362,0.21804511278195488,0.8763415191677878,0.7859052132701426,4
16135,simple_static_threshold,0.58,0.6950354609929078,0.18878357030015797,0.44680851063829785,0.6726475412591174,0.6836182201158497,0
16135,simple_quality_schedule,0.92,0.8828828828828829,0.04976303317535545,0.25225225225225223,0.8748942402117758,0.7416603475513431,0
16135,simple_online_calibration,0.7047883269324354,0.7279411764705882,0.1334913112164297,0.3602941176470588,0.7345346926789322,0.6755118483412317,1
16136,tdc_feedback_development,0.9134265299280189,0.8198198198198198,0.03475513428120063,0.3063063063063063,0.8377206102906204,0.7830258030542402,4
16136,simple_static_threshold,0.58,0.688,0.20221169036334913,0.392,0.6777576619273302,0.662186413902053,0
16136,simple_quality_schedule,0.92,0.8840579710144928,0.038704581358609796,0.2971014492753623,0.8686648808297274,0.7103791469194315,0
16136,simple_online_calibration,0.7654476017442441,0.8412698412698413,0.13744075829383887,0.30158730158730157,0.805582956856837,0.717453396524487,1
16137,tdc_feedback_development,0.9137423772915227,0.8705035971223022,0.036334913112164295,0.26618705035971224,0.8682835826043891,0.7883170089520812,4
16137,simple_static_threshold,0.58,0.7567567567567568,0.19273301737756715,0.3581081081081081,0.7173723154434055,0.6752890995260661,0
16137,simple_quality_schedule,0.92,0.8151260504201681,0.053712480252764615,0.35294117647058826,0.8234759913444051,0.7437698788836233,0
16137,simple_online_calibration,0.7474809016712018,0.7801418439716312,0.12164296998420221,0.28368794326241137,0.7821197823885916,0.6885866245392309,1
16138,tdc_feedback_development,0.9132871366967001,0.825,0.035545023696682464,0.31666666666666665,0.8378007324318353,0.7724402317008962,4
16138,simple_static_threshold,0.58,0.673469387755102,0.18009478672985782,0.41496598639455784,0.6710490698649128,0.6685845181674558,0
16138,simple_quality_schedule,0.92,0.7578125,0.037914691943127965,0.3828125,0.7948701866113744,0.7350426540284365,0
16138,simple_online_calibration,0.7757677150234714,0.7804878048780488,0.10268562401263823,0.2845528455284553,0.790136975540424,0.7168567667193261,1
16139,tdc_feedback_development,0.9157928042183696,0.9064748201438849,0.04265402843601896,0.18705035971223022,0.8993417120678538,0.7804007372301218,4
16139,simple_static_threshold,0.58,0.7338709677419355,0.20695102685624012,0.3951612903225806,0.6968194720481068,0.662230121116376,0
16139,simple_quality_schedule,0.92,0.9057971014492754,0.05055292259083728,0.2608695652173913,0.8833241980905283,0.7168888888888892,0
16139,simple_online_calibration,0.7606584478660173,0.8391608391608392,0.10821484992101106,0.2727272727272727,0.8155327202726236,0.7239547130068459,1
16140,tdc_feedback_development,0.9143374029466939,0.8897058823529411,0.036334913112164295,0.2647058823529412,0.8773100984078065,0.7950942601369154,4
16140,simple_static_threshold,0.58,0.6747967479674797,0.19747235387045814,0.42276422764227645,0.6666112202828189,0.6813591363875716,0
16140,simple_quality_schedule,0.92,0.8802816901408451,0.05055292259083728,0.2535211267605634,0.8733119506931002,0.7198672985781991,0
16140,simple_online_calibration,0.6991604816142916,0.7253521126760564,0.13191153238546605,0.36619718309859156,0.7316607798495576,0.6844865718799367,1
16141,tdc_feedback_development,0.9143981119544605,0.8835616438356164,0.04028436018957346,0.2465753424657534,0.8773905159881311,0.7827077409162727,4
16141,simple_static_threshold,0.58,0.6410256410256411,0.17851500789889416,0.452991452991453,0.649160246283469,0.6799794628751966,0
16141,simple_quality_schedule,0.92,0.8296296296296296,0.04107424960505529,0.2814814814814815,0.8468221871160261,0.7195897840968934,0
16141,simple_online_calibration,0.7481506398628004,0.7692307692307693,0.13270142180094788,0.34615384615384615,0.7626053885423074,0.7347298578199055,1
16142,tdc_feedback_development,0.9141282337086516,0.8581560283687943,0.03712480252764613,0.24113475177304963,0.8676375369621161,0.7676482359136397,4
16142,simple_static_threshold,0.58,0.7580645161290323,0.18325434439178515,0.3387096774193548,0.7237362278958366,0.6910021063717742,0
16142,simple_quality_schedule,0.92,0.8582677165354331,0.04107424960505529,0.2677165354330709,0.8624623154333197,0.7441790416008431,0
16142,simple_online_calibration,0.7392206604524865,0.7575757575757576,0.12559241706161137,0.3484848484848485,0.756976736867672,0.735921011058452,1
16143,tdc_feedback_development,0.9137602857225782,0.8548387096774194,0.037914691943127965,0.2903225806451613,0.8560940076955676,0.7999073196419174,4
16143,simple_static_threshold,0.58,0.6870748299319728,0.19747235387045814,0.4217687074829932,0.6723354611986975,0.6209731437598726,0
16143,simple_quality_schedule,0.92,0.9361702127659575,0.04660347551342812,0.18439716312056736,0.9130764680178818,0.7375076355976833,0
16143,simple_online_calibration,0.7291991148592005,0.8099173553719008,0.11453396524486571,0.2975206611570248,0.7914317518658572,0.6938146392838332,1
16144,tdc_feedback_development,0.9146924283393685,0.8682170542635659,0.038704581358609796,0.20930232558139536,0.8783001572815088,0.7856703528172727,4
16144,simple_static_threshold,0.58,0.6834532374100719,0.19826224328593997,0.43884892086330934,0.6671317240046825,0.6615260663507099,0
16144,simple_quality_schedule,0.92,0.7610619469026548,0.04660347551342812,0.36283185840707965,0.7985908093220931,0.7316814112690893,0
16144,simple_online_calibration,0.6926425492629303,0.7448275862068966,0.1358609794628752,0.4068965517241379,0.7305172899451404,0.6834360189573456,1
16145,tdc_feedback_development,0.9156248728707767,0.9022556390977443,0.03317535545023697,0.19548872180451127,0.8976259530736518,0.7770768825697749,4
16145,simple_static_threshold,0.58,0.625,0.19273301737756715,0.49166666666666664,0.6313700631911532,0.6317925223801989,0
16145,simple_quality_schedule,0.92,0.8456375838926175,0.04186413902053712,0.2751677852348993,0.8551305279005906,0.7268509741969464,0
16145,simple_online_calibration,0.6615389883354619,0.6692913385826772,0.165086887835703,0.4330708661417323,0.680780399817037,0.6577498683517635,1
16146,tdc_feedback_development,0.9153875499913674,0.9291338582677166,0.03712480252764613,0.2125984251968504,0.9054737231742782,0.8013528172722494,4
16146,simple_static_threshold,0.58,0.6607142857142857,0.19826224328593997,0.4375,0.6571689799142406,0.6605966298051597,0
16146,simple_quality_schedule,0.92,0.8928571428571429,0.05055292259083728,0.2857142857142857,0.8725322726246898,0.7137540810953134,0
16146,simple_online_calibration,0.7173227478747016,0.7368421052631579,0.16192733017377567,0.3458646616541353,0.7376189611840441,0.6899852553975772,1
16147,tdc_feedback_development,0.9156300783968888,0.9142857142857143,0.03238546603475513,0.22857142857142856,0.896581704266868,0.80922906793049,4
16147,simple_static_threshold,0.58,0.6551724137931034,0.1848341232227488,0.4413793103448276,0.6565848994933813,0.6721458662453914,0
16147,simple_quality_schedule,0.92,0.803030303030303,0.04660347551342812,0.36363636363636365,0.817315668533678,0.7321516587677728,0
16147,simple_online_calibration,0.7519660876693633,0.8,0.13112164296998421,0.2916666666666667,0.7882372512230744,0.7166829910479201,1
16148,tdc_feedback_development,0.9146011777122167,0.8484848484848485,0.04107424960505529,0.26515151515151514,0.8577632055237002,0.7841163770405487,4
16148,simple_static_threshold,0.58,0.6585365853658537,0.2037914691943128,0.4065040650406504,0.6612823565676416,0.675119010005265,0
16148,simple_quality_schedule,0.92,0.9029850746268657,0.045813586097946286,0.26865671641791045,0.8814492230789183,0.7367914691943136,0
16148,simple_online_calibration,0.7138506612814737,0.7461538461538462,0.11690363349131122,0.3923076923076923,0.7410045648016512,0.7285502896261195,1
16149,tdc_feedback_development,0.9143996656756861,0.8768115942028986,0.03238546603475513,0.2826086956521739,0.8687263349052715,0.7865297525013176,4
16149,simple_static_threshold,0.58,0.6329113924050633,0.2037914691943128,0.4620253164556962,0.6386467694522767,0.6663549236440223,0
16149,simple_quality_schedule,0.92,0.8461538461538461,0.04976303317535545,0.3,0.8488166241341597,0.7360126382306483,0
16149,simple_online_calibration,0.7342199000882881,0.75,0.1334913112164297,0.3382352941176471,0.7532876639464279,0.6743317535545017,1
16150,tdc_feedback_development,0.9121951815844433,0.8686131386861314,0.03949447077409163,0.3357664233576642,0.8526530108200745,0.7824576092680368,4
16150,simple_static_threshold,0.58,0.6330935251798561,0.2109004739336493,0.4892086330935252,0.6318702649255004,0.6497261716692988,0
16150,simple_quality_schedule,0.92,0.8372093023255814,0.037914691943127965,0.27906976744186046,0.851347294169514,0.7318983675618749,0
16150,simple_online_calibration,0.6587970504934361,0.7,0.160347551342812,0.43846153846153846,0.6940577396131453,0.6387356503422844,1
16151,tdc_feedback_development,0.9148128870464534,0.8698630136986302,0.04818325434439179,0.22602739726027396,0.8738181589004184,0.7888688783570307,4
16151,simple_static_threshold,0.58,0.6830985915492958,0.20853080568720378,0.4154929577464789,0.6695896135104465,0.6079615587151116,0
16151,simple_quality_schedule,0.92,0.8347826086956521,0.05055292259083728,0.2608695652173913,0.8513676763513978,0.7587814639283835,0
16151,simple_online_calibration,0.7705047077310552,0.8273381294964028,0.11611374407582939,0.26618705035971224,0.8114177055459313,0.7247862032648764,1
16152,tdc_feedback_development,0.9162171961090434,0.9318181818181818,0.036334913112164295,0.17424242424242425,0.9146352937636206,0.8123033175355459,4
16152,simple_static_threshold,0.58,0.6277372262773723,0.20774091627172195,0.45985401459854014,0.6359627656507651,0.654393364928909,0
16152,simple_quality_schedule,0.92,0.8296296296296296,0.04265402843601896,0.28888888888888886,0.8450247498683519,0.7251142706687732,0
16152,simple_online_calibration,0.7438482099071542,0.8148148148148148,0.13270142180094788,0.3333333333333333,0.7850369471258835,0.7136924697209059,1
16153,tdc_feedback_development,0.9145147153574567,0.8931297709923665,0.04344391785150079,0.2366412213740458,0.8830685764050742,0.7864639283833605,4
16153,simple_static_threshold,0.58,0.6397058823529411,0.18325434439178515,0.4264705882352941,0.6529226605334076,0.6515882043180614,0
16153,simple_quality_schedule,0.92,0.89375,0.03475513428120063,0.2875,0.8757364731437599,0.7181985255397582,0
16153,simple_online_calibration,0.7324278285612286,0.7591240875912408,0.10821484992101106,0.35036496350364965,0.7597540510153106,0.703255924170616,1
16154,tdc_feedback_development,0.9140123807140061,0.868421052631579,0.04028436018957346,0.2631578947368421,0.8672028798060284,0.7627635597683001,4
16154,simple_static_threshold,0.58,0.6462585034013606,0.21642969984202212,0.4897959183673469,0.6365712028887385,0.6135618746708784,0
16154,simple_quality_schedule,0.92,0.849624060150376,0.03949447077409163,0.21804511278195488,0.8688229103564599,0.7249341758820435,0
16154,simple_online_calibration,0.7010941520502854,0.7756410256410257,0.14375987361769352,0.38461538461538464,0.7485275326993888,0.698684044233807,1
16155,tdc_feedback_development,0.9138284763825334,0.8985507246376812,0.03475513428120063,0.2536231884057971,0.8837464330069371,0.7634075829383895,4
16155,simple_static_threshold,0.58,0.6739130434782609,0.21011058451816747,0.42028985507246375,0.6641807816470912,0.6501332280147433,0
16155,simple_quality_schedule,0.92,0.8648648648648649,0.04028436018957346,0.2882882882882883,0.8614746594936169,0.7256550816219064,0
16155,simple_online_calibration,0.7411114226280903,0.808695652173913,0.11927330173775672,0.30434782608695654,0.7903555313075318,0.7267240652975251,1
16156,tdc_feedback_development,0.9147981340047183,0.8905109489051095,0.038704581358609796,0.25547445255474455,0.8791138403253361,0.7978778304370732,4
16156,simple_static_threshold,0.58,0.6993006993006993,0.20221169036334913,0.40559440559440557,0.6801240954937637,0.6185692469720896,0
