seed,model,final_holdout_recall,final_holdout_violation_rate,trap_capture_rate,trajectory_value,final_Q,composite
19155,PTVM,0.8736842105263158,0.28421052631578947,0.16050495942290352,0.7327491666666636,0.94,0.7921389313610325
19155,FULL,0.8315789473684211,0.3263157894736842,0.11632100991884581,0.6925791666666639,0.94,0.767775326525002
19155,simple_two_signal_learner,0.7263157894736842,0.4105263157894737,0.1812443642921551,0.6545658333333295,0.8880185950601388,0.6926557433696383
19156,PTVM,0.9134615384615384,0.25,0.13150926743159752,0.7200366666666631,0.94,0.8152457747188078
19156,FULL,0.8942307692307693,0.2692307692307692,0.09355692850838482,0.7012708333333301,0.94,0.807567861093194
19156,simple_two_signal_learner,0.7596153846153846,0.38461538461538464,0.176522506619594,0.6663674999999969,0.8189679321836859,0.7130181429068496
19157,PTVM,0.9351851851851852,0.24074074074074073,0.17814113597246128,0.7502008333333297,0.94,0.8222923515092107
19157,FULL,0.9166666666666666,0.25,0.12306368330464716,0.7292999999999966,0.94,0.8202122633390697
19157,simple_two_signal_learner,0.7314814814814815,0.39814814814814814,0.21686746987951808,0.6739216666666629,0.8924918641178085,0.6950143300981695
19158,PTVM,0.9901960784313726,0.23529411764705882,0.16508210890233363,0.7278783333333299,0.94,0.8371884556705128
19158,FULL,0.9313725490196079,0.27450980392156865,0.11408815903197926,0.7094666666666635,0.94,0.8153333485857602
19158,simple_two_signal_learner,0.8725490196078431,0.3235294117647059,0.17891097666378566,0.676162499999997,0.9043688183409628,0.7641407826084187
19159,PTVM,0.94,0.24,0.16069868995633188,0.712452499999996,0.94,0.8179733870087326
19159,FULL,0.9,0.28,0.11790393013100436,0.6943349999999964,0.94,0.8000029639737982
19159,simple_two_signal_learner,0.81,0.35,0.22096069868995633,0.6432116666666631,0.8748827067249026,0.7221107769286745
19160,PTVM,0.9519230769230769,0.25,0.18360375747224594,0.7412099999999967,0.94,0.8216586715824731
19160,FULL,0.9326923076923077,0.2692307692307692,0.12382578992314261,0.7179241666666635,0.94,0.8172158836820373
19160,simple_two_signal_learner,0.8269230769230769,0.375,0.18360375747224594,0.7016341666666635,0.8881994171935019,0.7430147132491397
19161,PTVM,0.9705882352941176,0.17647058823529413,0.1545372866127583,0.7503733333333305,0.94,0.8537446995401927
19161,FULL,0.9313725490196079,0.21568627450980393,0.09973045822102426,0.7179391666666639,0.94,0.8350288961008925
19161,simple_two_signal_learner,0.8627450980392157,0.28431372549019607,0.18778077268643306,0.6813641666666639,0.9050748677723855,0.770529985168595
19162,PTVM,0.9,0.25,0.14926660914581535,0.7419649999999969,0.94,0.8131379281708362
19162,FULL,0.81,0.32,0.1095772217428818,0.7159174999999969,0.94,0.770063930651423
19162,simple_two_signal_learner,0.74,0.39,0.18895599654874892,0.6699508333333297,0.8441934733848537,0.7041965090235827
19163,PTVM,0.9583333333333334,0.28125,0.15839860748476936,0.7250766666666636,0.94,0.816776945169712
19163,FULL,0.9166666666666666,0.3229166666666667,0.10879025239338555,0.7045808333333303,0.94,0.7986579911879887
19163,simple_two_signal_learner,0.7291666666666666,0.4479166666666667,0.19669277632724108,0.6566524999999966,0.8533890537826861,0.6815954030678842
19164,PTVM,0.9523809523809523,0.27380952380952384,0.17530224525043178,0.7296733333333298,0.94,0.8146197890451509
19164,FULL,0.9166666666666666,0.30952380952380953,0.11053540587219343,0.7076558333333302,0.94,0.8024259247779415
19164,simple_two_signal_learner,0.8690476190476191,0.34523809523809523,0.21675302245250433,0.6652366666666633,0.8051244959742917,0.747363324080927
19165,PTVM,0.9230769230769231,0.2980769230769231,0.14680483592400692,0.7491516666666632,0.94,0.8103307956357105
19165,FULL,0.8557692307692307,0.3557692307692308,0.11053540587219343,0.7216941666666635,0.94,0.7761049220306887
19165,simple_two_signal_learner,0.7884615384615384,0.40384615384615385,0.19689119170984457,0.675922499999997,0.8601666136627711,0.7151793097349534
19166,PTVM,0.9504950495049505,0.21782178217821782,0.16094986807387862,0.7108649999999966,0.94,0.826219345692154
19166,FULL,0.9108910891089109,0.25742574257425743,0.11609498680738786,0.6847316666666635,0.94,0.8068748103942972
19166,simple_two_signal_learner,0.8118811881188119,0.33663366336633666,0.20580474934036938,0.6476524999999969,0.8951925269999147,0.7301581157259847
19167,PTVM,0.9560439560439561,0.21978021978021978,0.15996578272027373,0.7019516666666633,0.94,0.825362891990743
19167,FULL,0.9560439560439561,0.21978021978021978,0.11291702309666382,0.6878349999999969,0.94,0.8312434772487982
19167,simple_two_signal_learner,0.9010989010989011,0.26373626373626374,0.1770744225834046,0.6636308333333305,0.9052592355909608,0.7848884282122561
19168,PTVM,0.9885057471264368,0.20689655172413793,0.13784021071115013,0.7693208333333305,0.94,0.8595897523979991
19168,FULL,0.9655172413793104,0.22988505747126436,0.09482001755926252,0.7540774999999975,0.94,0.8517392795341239
19168,simple_two_signal_learner,0.8850574712643678,0.28735632183908044,0.18349429323968394,0.7119974999999971,0.8663220748831041,0.7849786772716028
19169,PTVM,0.9439252336448598,0.21495327102803738,0.1522491349480969,0.7286916666666634,0.94,0.831162342013495
19169,FULL,0.9158878504672897,0.2336448598130841,0.10121107266435986,0.6992749999999969,0.94,0.8209316756540431
19169,simple_two_signal_learner,0.822429906542056,0.32710280373831774,0.1894463667820069,0.644364166666663,0.8503302417279451,0.7381550393383017
19170,PTVM,0.9252336448598131,0.29906542056074764,0.14359861591695502,0.7325191666666632,0.94,0.8072138068010318
19170,FULL,0.9065420560747663,0.308411214953271,0.09515570934256055,0.7101941666666636,0.94,0.8033772128822659
19170,simple_two_signal_learner,0.8130841121495327,0.3925233644859813,0.13667820069204153,0.6757991666666638,0.9215630138981192,0.737408544051622
19171,PTVM,0.9560439560439561,0.2967032967032967,0.15853658536585366,0.7332183333333304,0.94,0.8142346288975244
19171,FULL,0.9230769230769231,0.32967032967032966,0.11585365853658537,0.7040508333333304,0.94,0.79734747113151
19171,simple_two_signal_learner,0.7912087912087912,0.42857142857142855,0.2587108013937282,0.6284866666666631,0.8533719821844887,0.6855992866077003
19172,PTVM,0.9285714285714286,0.23469387755102042,0.1509433962264151,0.735934999999997,0.94,0.8236930299383898
19172,FULL,0.9183673469387755,0.24489795918367346,0.10377358490566038,0.7175874999999969,0.94,0.8229278723045814
19172,simple_two_signal_learner,0.8469387755102041,0.30612244897959184,0.1792452830188679,0.6800358333333307,0.8802864009137839,0.7617109221377223
19173,PTVM,0.9428571428571428,0.22857142857142856,0.1746307558644657,0.7161341666666633,0.94,0.8198216762080585
19173,FULL,0.9047619047619048,0.26666666666666666,0.11815812337098175,0.6907224999999966,0.94,0.8038109050877076
19173,simple_two_signal_learner,0.8285714285714286,0.3238095238095238,0.17810599478714162,0.6704633333333301,0.8615010749208112,0.7496136819949518
19174,PTVM,0.9396551724137931,0.22413793103448276,0.15731292517006804,0.7122858333333296,0.94,0.822470942264836
19174,FULL,0.8879310344827587,0.25862068965517243,0.1130952380952381,0.6808033333333299,0.94,0.7993059236453194
19174,simple_two_signal_learner,0.8017241379310345,0.33620689655172414,0.19727891156462585,0.6216066666666628,0.8667523501126931,0.7224114015951197
19175,PTVM,0.9560439560439561,0.23076923076923078,0.1736111111111111,0.7729533333333307,0.94,0.8376369902319896
19175,FULL,0.9340659340659341,0.24175824175824176,0.1154513888888889,0.7545674999999977,0.94,0.8353318170024414
19175,simple_two_signal_learner,0.9010989010989011,0.26373626373626374,0.16927083333333334,0.7314841666666645,0.8665182318457312,0.8034124793956039
19176,PTVM,0.8899082568807339,0.24770642201834864,0.1674127126230976,0.7463174999999965,0.94,0.8081427040350126
19176,FULL,0.8623853211009175,0.26605504587155965,0.11280214861235452,0.72846833333333,0.94,0.8017584884732469
19176,simple_two_signal_learner,0.7889908256880734,0.3302752293577982,0.19068934646374217,0.6852458333333308,0.9077116061670413,0.7373020294075568
19177,PTVM,0.9223300970873787,0.2621359223300971,0.1636675235646958,0.7184333333333298,0.94,0.8080398771640827
19177,FULL,0.883495145631068,0.2912621359223301,0.11653813196229648,0.6881783333333302,0.94,0.7909699666496113
19177,simple_two_signal_learner,0.8543689320388349,0.32038834951456313,0.17480719794344474,0.6600699999999968,0.920541379035265,0.75626965264432
19178,PTVM,0.9439252336448598,0.19626168224299065,0.13123359580052493,0.7553708333333304,0.94,0.846708138705938
19178,FULL,0.9065420560747663,0.2336448598130841,0.09273840769903761,0.7187433333333303,0.94,0.8246895536626839
19178,simple_two_signal_learner,0.8691588785046729,0.27102803738317754,0.19160104986876642,0.6694191666666636,0.8340402794120071,0.7720252358985201
19179,PTVM,0.8555555555555555,0.3,0.15506607929515417,0.7340433333333304,0.94,0.7841642841409684
19179,FULL,0.8111111111111111,0.3333333333333333,0.10572687224669604,0.7146216666666638,0.94,0.7675100422173268
19179,simple_two_signal_learner,0.6777777777777778,0.45555555555555555,0.1947136563876652,0.6705891666666632,0.8497773749619825,0.6681490048335772
