seed,model,trap_capture_rate,final_holdout_recall,final_holdout_false_alarm,final_holdout_violation_rate,trajectory_value,integrated_score,final_quality
17048,simple_frozen_core,0.15703380588876772,0.6936936936936937,0.08,0.40540540540540543,0.6634370370370336,0.760799596062802,0.8
17048,tdc_evidence_validated,0.17066521264994547,0.8421052631578947,0.06111111111111111,0.23157894736842105,0.718654074074072,0.849964738296249,0.9108098050751279
17049,simple_time_schedule,0.2445682451253482,0.8709677419354839,0.06444444444444444,0.2903225806451613,0.6596103703703662,0.8316560509113659,0.92
17049,simple_anticapture,0.19130434782608696,0.7983870967741935,0.10777777777777778,0.27419354838709675,0.7011970370370342,0.8069608336190327,0.79
17049,simple_frozen_core,0.1490304709141274,0.7213114754098361,0.08777777777777777,0.4180327868852459,0.6639288888888852,0.7659122248358889,0.8
17049,tdc_evidence_validated,0.14568826995179432,0.8736842105263158,0.044444444444444446,0.28421052631578947,0.7296674074074055,0.8558251600995767,0.9107804904660353
17050,simple_time_schedule,0.2587145969498911,0.8434782608695652,0.057777777777777775,0.2608695652173913,0.6767155555555521,0.8296414422657951,0.92
17050,simple_anticapture,0.2071625344352617,0.7640449438202247,0.11888888888888889,0.3707865168539326,0.6976414814814781,0.7733113494633085,0.79
17050,simple_frozen_core,0.15651201788708777,0.8021978021978022,0.08,0.3626373626373626,0.6994666666666636,0.8016193225593113,0.8
17050,tdc_evidence_validated,0.14823008849557523,0.86,0.052222222222222225,0.31,0.73400222222222,0.8452479192387248,0.9108077785863231
17051,simple_time_schedule,0.25483692647871753,0.8482142857142857,0.05555555555555555,0.23214285714285715,0.7031014814814777,0.8390525944089076,0.92
17051,simple_anticapture,0.19707634001082838,0.83,0.12222222222222222,0.34,0.6975111111111076,0.7989433411538228,0.79
17051,simple_frozen_core,0.15271739130434783,0.7130434782608696,0.09222222222222222,0.4,0.6730185185185156,0.7662683172302736,0.8
17051,tdc_evidence_validated,0.16008893829905502,0.845360824742268,0.05555555555555555,0.3711340206185567,0.6827748148148121,0.8236333031460699,0.9079320716131787
17052,simple_time_schedule,0.2410369553226696,0.8504672897196262,0.04555555555555556,0.32710280373831774,0.6314029629629594,0.8211145156703528,0.92
17052,simple_anticapture,0.20033575825405708,0.8067226890756303,0.10444444444444445,0.29411764705882354,0.7157414814814784,0.8051921762828367,0.79
17052,simple_frozen_core,0.15264623955431755,0.7636363636363637,0.10777777777777778,0.3181818181818182,0.685384444444442,0.7946276420753495,0.8
17052,tdc_evidence_validated,0.1569832402234637,0.8415841584158416,0.06111111111111111,0.32673267326732675,0.7364911111111088,0.8337283837303782,0.9090514613450826
17053,simple_time_schedule,0.2475355969331873,0.851063829787234,0.07888888888888888,0.2978723404255319,0.6703029629629595,0.8220328568941572,0.92
17053,simple_anticapture,0.20931506849315068,0.69,0.12666666666666668,0.43,0.6858296296296261,0.7384010705225773,0.79
17053,simple_frozen_core,0.15173172072567345,0.7304347826086957,0.09777777777777778,0.3826086956521739,0.675696296296293,0.7739077394987068,0.8
17053,tdc_evidence_validated,0.1533370104798676,0.8181818181818182,0.057777777777777775,0.3434343434343434,0.7359718518518494,0.8250345251524115,0.9095726729069662
17054,simple_time_schedule,0.22575342465753426,0.8380952380952381,0.057777777777777775,0.26666666666666666,0.6889370370370334,0.8328596372399796,0.92
17054,simple_anticapture,0.2246104245029554,0.7870370370370371,0.10888888888888888,0.39814814814814814,0.7167199999999966,0.7742390728202677,0.79
17054,simple_frozen_core,0.1565459610027855,0.7666666666666667,0.09333333333333334,0.3888888888888889,0.6844081481481453,0.7832619425358507,0.8
17054,tdc_evidence_validated,0.14308855291576675,0.8378378378378378,0.06777777777777778,0.27927927927927926,0.7039148148148121,0.8416918640897517,0.9106444134599385
17055,simple_time_schedule,0.23510466988727857,0.8348623853211009,0.06444444444444444,0.3394495412844037,0.6817370370370338,0.8143416643029147,0.92
17055,simple_anticapture,0.18207126948775057,0.8514851485148515,0.1322222222222222,0.31683168316831684,0.6948518518518487,0.8100606944250475,0.79
17055,simple_frozen_core,0.16694677871148458,0.7314814814814815,0.09222222222222222,0.4166666666666667,0.6645651851851816,0.765398256146903,0.8
17055,tdc_evidence_validated,0.162472647702407,0.9166666666666666,0.043333333333333335,0.23958333333333334,0.73867185185185,0.8748365879096787,0.9118577368683926
17056,simple_time_schedule,0.2596899224806202,0.8942307692307693,0.057777777777777775,0.25,0.6947044444444407,0.8467694500099383,0.92
17056,simple_anticapture,0.2037548315847598,0.7920792079207921,0.11,0.3069306930693069,0.7242422222222195,0.7974073776615099,0.79
17056,simple_frozen_core,0.13873473917869034,0.7373737373737373,0.09111111111111111,0.3939393939393939,0.6923518518518491,0.7776968020007697,0.8
17056,tdc_evidence_validated,0.15444015444015444,0.8440366972477065,0.06777777777777778,0.24770642201834864,0.7371888888888869,0.8497208362673564,0.9122853213456077
17057,simple_time_schedule,0.22359249329758712,0.8378378378378378,0.04888888888888889,0.3063063063063063,0.6913237037037006,0.8269247195909044,0.92
17057,simple_anticapture,0.19876473891072433,0.69,0.11,0.46,0.68421333333333,0.7370083084409507,0.79
17057,simple_frozen_core,0.16083150984682712,0.7252747252747253,0.08444444444444445,0.37362637362637363,0.6971451851851824,0.7762758660354152,0.8
17057,tdc_evidence_validated,0.14723590585659552,0.8529411764705882,0.056666666666666664,0.30392156862745096,0.7246629629629604,0.8433332345056695,0.9102326951037789
17058,simple_time_schedule,0.23166023166023167,0.8461538461538461,0.051111111111111114,0.2403846153846154,0.6770992592592552,0.8400354797434796,0.92
17058,simple_anticapture,0.20982142857142858,0.8103448275862069,0.1288888888888889,0.33620689655172414,0.7251029629629603,0.7923388919905127,0.79
17058,simple_frozen_core,0.15096418732782368,0.7029702970297029,0.09444444444444444,0.36633663366336633,0.7083466666666645,0.7718274197965249,0.8
17058,tdc_evidence_validated,0.1590281612368857,0.7978723404255319,0.06444444444444444,0.32978723404255317,0.7267703703703676,0.8195094670604512,0.9096080728649517
17059,simple_time_schedule,0.238230289279637,0.8785046728971962,0.06444444444444444,0.2897196261682243,0.6753859259259228,0.8356898331891243,0.92
17059,simple_anticapture,0.20394736842105263,0.7735849056603774,0.09888888888888889,0.39622641509433965,0.7111140740740712,0.7756826153223729,0.79
17059,simple_frozen_core,0.1574279379157428,0.7346938775510204,0.09222222222222222,0.3877551020408163,0.667817777777775,0.7737656841284923,0.8
17059,tdc_evidence_validated,0.16989485334809076,0.8969072164948454,0.05333333333333334,0.24742268041237114,0.712429629629627,0.8634000459735544,0.9114032061460624
17060,simple_time_schedule,0.23106267029972752,0.7281553398058253,0.06111111111111111,0.4563106796116505,0.6427948148148108,0.7603910727160851,0.92
17060,simple_anticapture,0.2214001138303927,0.8256880733944955,0.11555555555555555,0.30275229357798167,0.7065081481481448,0.8029435910294068,0.79
17060,simple_frozen_core,0.1456150027578599,0.6276595744680851,0.1,0.48936170212765956,0.6778903703703676,0.7244684585027927,0.8
17060,tdc_evidence_validated,0.14209115281501342,0.8252427184466019,0.057777777777777775,0.2912621359223301,0.7409437037037019,0.8396871969808938,0.9119882783191047
17061,simple_time_schedule,0.23555804823331464,0.7863247863247863,0.06444444444444444,0.38461538461538464,0.6716088888888855,0.7911390199749772,0.92
17061,simple_anticapture,0.20727673649393605,0.75,0.10555555555555556,0.375,0.6823918518518494,0.7701553147535627,0.79
17061,simple_frozen_core,0.15579302587176602,0.75,0.09111111111111111,0.40625,0.707345185185183,0.7767903751197767,0.8
17061,tdc_evidence_validated,0.15492170022371365,0.8508771929824561,0.05555555555555555,0.2631578947368421,0.7131422222222197,0.8493463209973524,0.9107830854289534
17062,simple_time_schedule,0.22637238256932654,0.8173913043478261,0.07333333333333333,0.4,0.6812940740740702,0.7971146877100026,0.92
17062,simple_anticapture,0.22112753147235906,0.794392523364486,0.13666666666666666,0.3364485981308411,0.6937140740740706,0.783045485584014,0.79
17062,simple_frozen_core,0.1588527302813017,0.75,0.09888888888888889,0.37962962962962965,0.6791740740740708,0.7788163409327693,0.8
17062,tdc_evidence_validated,0.15282392026578073,0.8292682926829268,0.051111111111111114,0.3170731707317073,0.7620259259259239,0.836134960003356,0.9113125393088319
17063,simple_time_schedule,0.22956326987681971,0.7857142857142857,0.06777777777777778,0.32653061224489793,0.657465185185181,0.8022370136299883,0.92
17063,simple_anticapture,0.20511425462459196,0.717391304347826,0.12666666666666668,0.4673913043478261,0.6865118518518489,0.7392986162004838,0.79
17063,simple_frozen_core,0.14926189174412247,0.6428571428571429,0.09,0.42857142857142855,0.701323703703701,0.7432699967918397,0.8
17063,tdc_evidence_validated,0.1457985531441291,0.8888888888888888,0.06777777777777778,0.21212121212121213,0.7363318518518499,0.8707765477443179,0.9127884648767424
17064,simple_time_schedule,0.2337452982267598,0.8333333333333334,0.06555555555555556,0.2777777777777778,0.6996437037037002,0.8271607152466812,0.92
17064,simple_anticapture,0.20257925846319183,0.7850467289719626,0.09333333333333334,0.411214953271028,0.6914014814814782,0.7761274861779072,0.79
17064,simple_frozen_core,0.1574973031283711,0.6947368421052632,0.09777777777777778,0.3894736842105263,0.6772266666666635,0.7616933437801623,0.8
17064,tdc_evidence_validated,0.17921935129191863,0.7954545454545454,0.04888888888888889,0.3409090909090909,0.7160696296296271,0.8155770381562532,0.9087899792003046
17065,simple_time_schedule,0.2742825607064018,0.8210526315789474,0.06111111111111111,0.29473684210526313,0.67001407407407,0.813162862411732,0.92
17065,simple_anticapture,0.19039825422804146,0.8476190476190476,0.11333333333333333,0.3333333333333333,0.7085133333333302,0.8084286126568465,0.79
17065,simple_frozen_core,0.16766142159522518,0.7075471698113207,0.07777777777777778,0.4056603773584906,0.6869288888888859,0.7645017490646799,0.8
17065,tdc_evidence_validated,0.1476655808903366,0.896551724137931,0.06555555555555556,0.1724137931034483,0.7513651851851837,0.8816921713949525,0.9124835117527019
17066,simple_time_schedule,0.2413984461709212,0.860655737704918,0.051111111111111114,0.27049180327868855,0.6887851851851816,0.8371007537735511,0.92
17066,simple_anticapture,0.21707589285714285,0.8241758241758241,0.10444444444444445,0.26373626373626374,0.720644444444441,0.8137220573870573,0.79
17066,simple_frozen_core,0.17770419426048564,0.7211538461538461,0.09444444444444444,0.41346153846153844,0.7079925925925898,0.7631977277787212,0.8
17066,tdc_evidence_validated,0.14446831364124596,0.8715596330275229,0.05,0.27522935779816515,0.7271711111111089,0.8561711772026322,0.9117090767700324
17067,simple_time_schedule,0.234006734006734,0.888,0.06777777777777778,0.264,0.6546822222222185,0.8425330336700335,0.92
17067,simple_anticapture,0.20714285714285716,0.7816091954022989,0.12,0.367816091954023,0.6925977777777744,0.7783743880678707,0.79
17067,simple_frozen_core,0.14855875831485588,0.7676767676767676,0.0811111111111111,0.45454545454545453,0.6892170370370343,0.7741318545618787,0.8
17067,tdc_evidence_validated,0.154058531198233,0.7857142857142857,0.051111111111111114,0.4523809523809524,0.677676296296294,0.7920740772471491,0.9064477237530257
17068,simple_time_schedule,0.235,0.8210526315789474,0.07222222222222222,0.28421052631578947,0.6762822222222189,0.8198667426900583,0.92
17068,simple_anticapture,0.21318681318681318,0.8165137614678899,0.09888888888888889,0.3669724770642202,0.6796281481481444,0.7905008750956825,0.79
17068,simple_frozen_core,0.1690450054884742,0.7692307692307693,0.08666666666666667,0.40384615384615385,0.6953674074074045,0.780736554107599,0.8
17068,tdc_evidence_validated,0.1512834516657564,0.8198198198198198,0.04888888888888889,0.2882882882882883,0.7047474074074046,0.8369634104015535,0.9104937550726536
17069,simple_time_schedule,0.23986674069961134,0.7311827956989247,0.07666666666666666,0.3870967741935484,0.6565281481481439,0.7715595568524586,0.92
17069,simple_anticapture,0.2140486725663717,0.8476190476190476,0.10777777777777778,0.2857142857142857,0.7257059259259234,0.816027984876153,0.79
17069,simple_frozen_core,0.14989177489177488,0.6991150442477876,0.08777777777777777,0.45132743362831856,0.6825488888888861,0.7538314861254771,0.8
17069,tdc_evidence_validated,0.15711947626841244,0.8349514563106796,0.052222222222222225,0.3592233009708738,0.7349681481481456,0.8269484778733109,0.9099679887004257
17070,simple_time_schedule,0.24160704457897633,0.7818181818181819,0.057777777777777775,0.32727272727272727,0.6773837037037003,0.8018666035070943,0.92
17070,simple_anticapture,0.2165745856353591,0.8,0.09111111111111111,0.3523809523809524,0.6824933333333303,0.7897965424888187,0.79
17070,simple_frozen_core,0.14835164835164835,0.7547169811320755,0.08777777777777777,0.3867924528301887,0.6955999999999977,0.7832060004146795,0.8
17070,tdc_evidence_validated,0.15585135884636717,0.8673469387755102,0.03888888888888889,0.25510204081632654,0.7602540740740723,0.8607946832985579,0.9110182789549426
17071,simple_time_schedule,0.24373956594323873,0.9098360655737705,0.06888888888888889,0.26229508196721313,0.6964311111111074,0.8493183069718503,0.92
17071,simple_anticapture,0.22047670639219935,0.7394957983193278,0.11222222222222222,0.3445378151260504,0.6782777777777744,0.7697888763703385,0.79
17071,simple_frozen_core,0.14396456256921372,0.6538461538461539,0.08555555555555555,0.4423076923076923,0.6755407407407378,0.7439580916413473,0.8
17071,tdc_evidence_validated,0.14775871610403984,0.8349514563106796,0.052222222222222225,0.3786407766990291,0.7337807407407383,0.8244810075850719,0.909688908718712
17072,simple_time_schedule,0.23098434004474272,0.8979591836734694,0.06333333333333334,0.23469387755102042,0.6884325925925889,0.854153931140838,0.92
17072,simple_anticapture,0.21864951768488747,0.8053097345132744,0.11444444444444445,0.35398230088495575,0.7144837037037006,0.7880305278423289,0.79
17072,simple_frozen_core,0.1706371191135734,0.7524752475247525,0.07222222222222222,0.42574257425742573,0.6818977777777752,0.7733375042861625,0.8
17072,tdc_evidence_validated,0.16899141630901288,0.7821782178217822,0.057777777777777775,0.36633663366336633,0.7099311111111085,0.8064327783216887,0.9079034389768683
17073,simple_time_schedule,0.2340188993885492,0.8877551020408163,0.05555555555555555,0.2653061224489796,0.6940688888888853,0.846370624623909,0.92
17073,simple_anticapture,0.20411568409343714,0.8526315789473684,0.11555555555555555,0.3263157894736842,0.7123999999999971,0.8088351747555763,0.79
17073,simple_frozen_core,0.16196793808734108,0.7155172413793104,0.09444444444444444,0.4396551724137931,0.6837962962962935,0.7576887378242885,0.8
17073,tdc_evidence_validated,0.17267348036578806,0.8230088495575221,0.04111111111111111,0.3008849557522124,0.7311162962962943,0.834650996512008,0.9107181478756952
17074,simple_time_schedule,0.23750701852891634,0.8571428571428571,0.058888888888888886,0.3142857142857143,0.6803029629629596,0.8261568823263784,0.92
17074,simple_anticapture,0.21289274106175515,0.8407079646017699,0.11555555555555555,0.3185840707964602,0.7207177777777752,0.8060544662482115,0.79
17074,simple_frozen_core,0.1668520578420467,0.7657657657657657,0.08444444444444445,0.36036036036036034,0.7009533333333308,0.7894936797542813,0.8
17074,tdc_evidence_validated,0.14880621876735148,0.8736842105263158,0.05555555555555555,0.30526315789473685,0.7457192592592572,0.8499297768867538,0.9109232694768251
17075,simple_time_schedule,0.25041551246537397,0.8532110091743119,0.06444444444444444,0.28440366972477066,0.6847970370370338,0.8281917184812451,0.92
17075,simple_anticapture,0.21177741761210156,0.78,0.11555555555555555,0.39,0.6787214814814783,0.7728516872561377,0.79
17075,simple_frozen_core,0.15459989112683722,0.8252427184466019,0.10444444444444445,0.2912621359223301,0.7234696296296271,0.81945303288177,0.8
17075,tdc_evidence_validated,0.15562913907284767,0.8888888888888888,0.058888888888888886,0.18888888888888888,0.7322718518518492,0.8751200153881059,0.9111996742007228
17076,simple_time_schedule,0.24829545454545454,0.8207547169811321,0.06888888888888889,0.2830188679245283,0.6942362962962929,0.8193920892573533,0.92
17076,simple_anticapture,0.20814732142857142,0.7701149425287356,0.11666666666666667,0.3103448275862069,0.6953237037037004,0.7872258321474183,0.79
17076,simple_frozen_core,0.1632987438558165,0.7719298245614035,0.09555555555555556,0.43859649122807015,0.6736614814814786,0.7727763276887223,0.8
17076,tdc_evidence_validated,0.1422319474835886,0.8095238095238095,0.052222222222222225,0.3238095238095238,0.7126333333333308,0.8281211869035157,0.9092733741182655
17077,simple_time_schedule,0.22433035714285715,0.8440366972477065,0.056666666666666664,0.3302752293577982,0.6732740740740706,0.8214460759186446,0.92
17077,simple_anticapture,0.21432537479178235,0.7843137254901961,0.12444444444444444,0.37254901960784315,0.6913762962962927,0.7761747940638158,0.79
17077,simple_frozen_core,0.16953713670613563,0.6796116504854369,0.08777777777777777,0.46601941747572817,0.6889074074074044,0.7426068071381653,0.8
17077,tdc_evidence_validated,0.16482300884955753,0.8367346938775511,0.05555555555555555,0.2857142857142857,0.7036311111111084,0.8388030150074669,0.9106285465622954
17078,simple_time_schedule,0.22687224669603523,0.8235294117647058,0.06333333333333334,0.3431372549019608,0.6881237037037,0.8122674100275448,0.92
17078,simple_anticapture,0.21177117711771176,0.6942148760330579,0.10555555555555556,0.39669421487603307,0.718545185185182,0.7512851932344748,0.79
17078,simple_frozen_core,0.16189931350114417,0.7741935483870968,0.07444444444444444,0.40860215053763443,0.6854474074074044,0.7840222436510473,0.8
17078,tdc_evidence_validated,0.16091954022988506,0.8279569892473119,0.056666666666666664,0.3333333333333333,0.6807311111111082,0.8259279629648211,0.9084655440433327
17079,simple_time_schedule,0.24916759156492785,0.8627450980392157,0.06777777777777778,0.28431372549019607,0.6786392592592556,0.8301710306655156,0.92
17079,simple_anticapture,0.20033112582781457,0.7407407407407407,0.11,0.3611111111111111,0.6855888888888855,0.7708116494971792,0.79
17079,simple_frozen_core,0.16137566137566137,0.8278688524590164,0.08,0.32786885245901637,0.6876688888888861,0.81439284682106,0.8
17079,tdc_evidence_validated,0.16876712328767124,0.8350515463917526,0.06,0.29896907216494845,0.7447525925925907,0.8363912312683555,0.911696535100653
17080,simple_time_schedule,0.2548262548262548,0.9019607843137255,0.06333333333333334,0.21568627450980393,0.6809644444444405,0.8548877861559036,0.92
17080,simple_anticapture,0.2091466815393196,0.7876106194690266,0.12444444444444444,0.2920353982300885,0.7372733333333306,0.7963240914256852,0.79
17080,simple_frozen_core,0.15827338129496402,0.7317073170731707,0.08555555555555555,0.4065040650406504,0.6532807407407373,0.7695175318022003,0.8
17080,tdc_evidence_validated,0.162534435261708,0.9421487603305785,0.04777777777777778,0.19008264462809918,0.7411414814814793,0.8912684926758332,0.9128975534586297
17081,simple_time_schedule,0.22996130458817027,0.7946428571428571,0.058888888888888886,0.375,0.6722703703703667,0.797319709784411,0.92
17081,simple_anticapture,0.21277747698971305,0.7927927927927928,0.12222222222222222,0.38738738738738737,0.7022866666666638,0.7767744415194837,0.79
17081,simple_frozen_core,0.16401535929786068,0.6538461538461539,0.08666666666666667,0.4423076923076923,0.693975555555553,0.7414717049055046,0.8
17081,tdc_evidence_validated,0.15186403508771928,0.8431372549019608,0.052222222222222225,0.30392156862745096,0.7214533333333312,0.8403865773757178,0.9089754834503427
17082,simple_time_schedule,0.23636363636363636,0.8058252427184466,0.06,0.32038834951456313,0.6924407407407375,0.8111572532771074,0.92
17082,simple_anticapture,0.20206409560021726,0.813953488372093,0.13444444444444445,0.38372093023255816,0.7263992592592567,0.7841524983646025,0.79
17082,simple_frozen_core,0.15065502183406113,0.7346938775510204,0.08333333333333333,0.41836734693877553,0.693379999999997,0.7716050128330807,0.8
17082,tdc_evidence_validated,0.15854341736694677,0.8773584905660378,0.043333333333333335,0.2641509433962264,0.7212881481481458,0.8586714851447901,0.9117979479606129
17083,simple_time_schedule,0.2138570649208947,0.8165137614678899,0.05444444444444444,0.28440366972477066,0.6782444444444412,0.825238211100934,0.92
17083,simple_anticapture,0.21578648495173197,0.8191489361702128,0.10333333333333333,0.2872340425531915,0.7286992592592565,0.8084240189877071,0.79
17083,simple_frozen_core,0.14905450500556172,0.711340206185567,0.07777777777777778,0.38144329896907214,0.6795007407407377,0.7730129141742914,0.8
17083,tdc_evidence_validated,0.14638157894736842,0.8247422680412371,0.05,0.27835051546391754,0.7442925925925902,0.8429982763603197,0.9118370925438257
17084,simple_time_schedule,0.24492099322799096,0.87,0.06222222222222222,0.3,0.686508148148145,0.8311380484909286,0.92
17084,simple_anticapture,0.2005361930294906,0.75,0.11333333333333333,0.40384615384615385,0.6993288888888854,0.7649114227904951,0.79
17084,simple_frozen_core,0.16802610114192496,0.7032967032967034,0.07777777777777778,0.38461538461538464,0.6943474074074049,0.7678331941876624,0.8
17084,tdc_evidence_validated,0.16316371681415928,0.8425925925925926,0.044444444444444446,0.3148148148148148,0.7248199999999979,0.8378310957121824,0.9091665929935626
17085,simple_time_schedule,0.24668874172185432,0.8181818181818182,0.06888888888888889,0.37373737373737376,0.663482222222218,0.7992473467790486,0.92
17085,simple_anticapture,0.22054054054054054,0.6893203883495146,0.11666666666666667,0.3786407766990291,0.7139488888888857,0.7498925113560161,0.79
17085,simple_frozen_core,0.1719260065288357,0.75,0.08444444444444445,0.37962962962962965,0.6877414814814788,0.7797529871035345,0.8
17085,tdc_evidence_validated,0.16,0.8214285714285714,0.056666666666666664,0.30357142857142855,0.6905622222222197,0.830764277706451,0.9093806538703204
17086,simple_time_schedule,0.2546448087431694,0.7961165048543689,0.06222222222222222,0.30097087378640774,0.6638992592592552,0.8075702401659975,0.92
17086,simple_anticapture,0.20735052111903457,0.7964601769911505,0.11,0.3008849557522124,0.6749859259259227,0.7968050713243303,0.79
17086,simple_frozen_core,0.17473567056204786,0.7777777777777778,0.0811111111111111,0.32407407407407407,0.7065703703703679,0.7997337741915538,0.8
17086,tdc_evidence_validated,0.16225165562913907,0.8454545454545455,0.058888888888888886,0.34545454545454546,0.7421244444444423,0.8309049987840595,0.9090334728266991
17087,simple_time_schedule,0.24567099567099568,0.8130841121495327,0.06222222222222222,0.29906542056074764,0.6616133333333294,0.8140237746490269,0.92
17087,simple_anticapture,0.21043771043771045,0.7592592592592593,0.10666666666666667,0.3425925925925926,0.7027985185185157,0.7795439663299663,0.79
17087,simple_frozen_core,0.15783540022547915,0.7181818181818181,0.07555555555555556,0.44545454545454544,0.673797037037034,0.760836187815775,0.8
17087,tdc_evidence_validated,0.1606942889137738,0.9051724137931034,0.03666666666666667,0.23275862068965517,0.7525888888888868,0.8752481922586711,0.9129160289536578
17088,simple_time_schedule,0.23153252480705622,0.8712871287128713,0.06555555555555556,0.24752475247524752,0.6923859259259223,0.8438295378717217,0.92
17088,simple_anticapture,0.20372398685651696,0.8333333333333334,0.11555555555555555,0.26851851851851855,0.7189081481481454,0.8153791991399942,0.79
17088,simple_frozen_core,0.14729119638826185,0.6666666666666666,0.07333333333333333,0.41228070175438597,0.7054088888888862,0.7567143793381119,0.8
17088,tdc_evidence_validated,0.14138678223185266,0.8172043010752689,0.06888888888888889,0.3010752688172043,0.7400162962962942,0.8334312934341069,0.9106276654844276
17089,simple_time_schedule,0.2344523940561365,0.84,0.06111111111111111,0.27,0.689379999999996,0.830756616951018,0.92
17089,simple_anticapture,0.20659340659340658,0.7619047619047619,0.10333333333333333,0.3142857142857143,0.7091622222222191,0.7874793565323565,0.79
17089,simple_frozen_core,0.1670391061452514,0.7708333333333334,0.08444444444444445,0.3645833333333333,0.7038281481481454,0.7901818170908337,0.8
17089,tdc_evidence_validated,0.1615214994487321,0.8543689320388349,0.051111111111111114,0.32038834951456313,0.7201896296296276,0.8388860581776271,0.9096798192497717
17090,simple_time_schedule,0.24430871737923376,0.7685185185185185,0.06333333333333334,0.3611111111111111,0.6673399999999963,0.7894405681822855,0.92
17090,simple_anticapture,0.2104670793472144,0.75,0.10888888888888888,0.3482142857142857,0.6926303703703675,0.774913928680107,0.79
17090,simple_frozen_core,0.14908503767491926,0.7254901960784313,0.09111111111111111,0.43137254901960786,0.7117918518518492,0.7661987316626446,0.8
17090,tdc_evidence_validated,0.14997232982844494,0.8240740740740741,0.057777777777777775,0.2962962962962963,0.7315792592592565,0.8365165096032944,0.9106454741425161
17091,simple_time_schedule,0.23866739486619334,0.9099099099099099,0.05333333333333334,0.23423423423423423,0.7261681481481457,0.8600495521567443,0.92
17091,simple_anticapture,0.1811111111111111,0.8617021276595744,0.09777777777777778,0.2553191489361702,0.7255503703703676,0.8331125066981875,0.79
17091,simple_frozen_core,0.1670366259711432,0.7884615384615384,0.06888888888888889,0.3173076923076923,0.6982399999999972,0.8070938321523093,0.8
17091,tdc_evidence_validated,0.15485278080697928,0.8623853211009175,0.06222222222222222,0.27522935779816515,0.7667444444444428,0.8517459936447216,0.9120399750374026
17092,simple_time_schedule,0.2378587196467991,0.794392523364486,0.06444444444444444,0.35514018691588783,0.6955222222222186,0.8001205851265015,0.92
17092,simple_anticapture,0.21440173253925285,0.8172043010752689,0.12666666666666668,0.3655913978494624,0.7056318518518487,0.7870762401174948,0.79
17092,simple_frozen_core,0.16798196166854565,0.7549019607843137,0.09111111111111111,0.3431372549019608,0.6941044444444417,0.7881732063944704,0.8
17092,tdc_evidence_validated,0.15410016510731975,0.8220338983050848,0.057777777777777775,0.288135593220339,0.7165562962962939,0.8362492445867207,0.9116885413465159
17093,simple_time_schedule,0.2147239263803681,0.90625,0.07,0.20833333333333334,0.7052170370370338,0.8639883569643262,0.92
17093,simple_anticapture,0.20315137872819358,0.8041237113402062,0.12666666666666668,0.30927835051546393,0.7305962962962939,0.7977245632904687,0.79
17093,simple_frozen_core,0.14612868047982552,0.8333333333333334,0.07888888888888888,0.3235294117647059,0.6823422222222193,0.8191639732147311,0.8
17093,tdc_evidence_validated,0.1404090657822001,0.8425925925925926,0.06111111111111111,0.3333333333333333,0.7149977777777752,0.834269553314857,0.9090731961482617
17094,simple_time_schedule,0.22462203023758098,0.8383838383838383,0.07111111111111111,0.31313131313131315,0.6814029629629598,0.8210518354313471,0.92
17094,simple_anticapture,0.21680216802168023,0.8058252427184466,0.12777777777777777,0.4077669902912621,0.7128925925925897,0.7752339526490734,0.79
17094,simple_frozen_core,0.1709448388858547,0.7327586206896551,0.08444444444444445,0.33620689655172414,0.7034999999999973,0.7845548602610217,0.8
17094,tdc_evidence_validated,0.14773980154355015,0.8541666666666666,0.05555555555555555,0.3125,0.7478622222222202,0.843323583248006,0.9112771714649559
17095,simple_time_schedule,0.23854224185532855,0.7941176470588235,0.06777777777777778,0.35294117647058826,0.69275333333333,0.7996356138521669,0.92
17095,simple_anticapture,0.2055616139585605,0.6947368421052632,0.11222222222222222,0.4105263157894737,0.7025444444444412,0.7476584166204315,0.79
17095,simple_frozen_core,0.15098468271334792,0.6494845360824743,0.10333333333333333,0.4020618556701031,0.6994014814814785,0.7476558238090105,0.8
17095,tdc_evidence_validated,0.1478405315614618,0.8728813559322034,0.058888888888888886,0.3220338983050847,0.7448518518518494,0.8457905020303856,0.9100299310953377
17096,simple_time_schedule,0.2460136674259681,0.85,0.06777777777777778,0.26,0.6685666666666625,0.8314661465451781,0.92
17096,simple_anticapture,0.2138635142396561,0.7766990291262136,0.11333333333333333,0.33980582524271846,0.7042029629629601,0.7833065489765992,0.79
17096,simple_frozen_core,0.16033057851239668,0.7045454545454546,0.07444444444444444,0.4318181818181818,0.6886244444444418,0.7602874205693295,0.8
17096,tdc_evidence_validated,0.15989159891598917,0.8288288288288288,0.05333333333333334,0.3063063063063063,0.717100740740738,0.8343804141925992,0.9112152771413724
17097,simple_time_schedule,0.2668845315904139,0.8584070796460177,0.06444444444444444,0.3274336283185841,0.6711770370370338,0.8177245834345536,0.92
17097,simple_anticapture,0.20011025358324144,0.8144329896907216,0.10444444444444445,0.27835051546391754,0.7107644444444413,0.8102917156695221,0.79
17097,simple_frozen_core,0.15159718462371413,0.7326732673267327,0.08888888888888889,0.39603960396039606,0.6723185185185159,0.7733009704455376,0.8
17097,tdc_evidence_validated,0.1567043618739903,0.8672566371681416,0.04888888888888889,0.2920353982300885,0.7213214814814792,0.8494727684813456,0.9106826693256
17098,simple_time_schedule,0.2557487380818845,0.8504672897196262,0.07111111111111111,0.2803738317757009,0.6720074074074035,0.8255366470436237,0.92
