seed,model,stage,A_TF,I,C_T,R_C,H_self,latent_integration_score,ethical_sensitivity,target_reliability,decision_accuracy,high_stakes_accuracy,long_term_trajectory_value,ethical_sense_reliability_realized,deep_path_activation_rate
10713,static_reliability,3,0.27995450337659106,0.2890251061336494,0.44818285487566845,0.3312122892775023,0.8558256452127002,0.33076116148389356,0.7317276012618068,0.62,0.614,0.6438356164383562,0.302,0.6138032305433186,0.0
10713,linear_internal_map,3,0.27995450337659106,0.2890251061336494,0.44818285487566845,0.3312122892775023,0.8558256452127002,0.33076116148389356,0.7317276012618068,0.6422272994380742,0.621,0.6739606126914661,0.323,0.6297376093294461,0.0
10713,emergent_nonlinear,3,0.27995450337659106,0.2890251061336494,0.44818285487566845,0.3312122892775023,0.8558256452127002,0.33076116148389356,0.7317276012618068,0.552921785837423,0.592,0.5862068965517241,0.232,0.5739385065885798,0.0
10713,static_reliability,4,0.452670757738887,0.5154939597311734,0.46593470098956885,0.49786252711750806,0.6775752592203146,0.540569852466932,0.7512655142321346,0.62,0.622,0.6308411214953271,0.28989999999999827,0.6192411924119241,0.322
10713,linear_internal_map,4,0.452670757738887,0.5154939597311734,0.46593470098956885,0.49786252711750806,0.6775752592203146,0.540569852466932,0.7512655142321346,0.7324450365607807,0.653,0.6871165644171779,0.32984999999999765,0.7419354838709677,0.343
10713,emergent_nonlinear,4,0.452670757738887,0.5154939597311734,0.46593470098956885,0.49786252711750806,0.6775752592203146,0.540569852466932,0.7512655142321346,0.6175435984133825,0.611,0.5840909090909091,0.22974999999999876,0.5855728429985856,0.305
10713,static_reliability,5,0.6207654274187637,0.6938294405725831,0.7082060242635893,0.6489826010995343,0.49525762438225107,0.7923311579433858,0.7926585800608899,0.62,0.638,0.632420091324201,0.2784999999999949,0.6386666666666667,0.75
10713,linear_internal_map,5,0.6207654274187637,0.6938294405725831,0.7082060242635893,0.6489826010995343,0.49525762438225107,0.7923311579433858,0.7926585800608899,0.8407023979156558,0.775,0.7738359201773836,0.5344999999999963,0.8301369863013699,0.73
10713,emergent_nonlinear,5,0.6207654274187637,0.6938294405725831,0.7082060242635893,0.6489826010995343,0.49525762438225107,0.7923311579433858,0.7926585800608899,0.7567223463405183,0.712,0.7193763919821826,0.4230499999999942,0.7523680649526387,0.739
10714,static_reliability,1,0.19899572375856833,0.18797526812029183,0.33165460797498497,0.24533257167944078,0.7361627122858098,0.24956645237029096,0.6764954683914852,0.62,0.616,0.5879629629629629,0.26,0.6261980830670927,0.0
10714,linear_internal_map,1,0.19899572375856833,0.18797526812029183,0.33165460797498497,0.24533257167944078,0.7361627122858098,0.24956645237029096,0.6764954683914852,0.6073135745192251,0.606,0.5672645739910314,0.22,0.6169230769230769,0.0
10714,emergent_nonlinear,1,0.19899572375856833,0.18797526812029183,0.33165460797498497,0.24533257167944078,0.7361627122858098,0.24956645237029096,0.6764954683914852,0.5399306323792465,0.605,0.6052631578947368,0.245,0.5829528158295282,0.0
10714,static_reliability,2,0.2185771253232585,0.31245154208823933,0.36195038633150084,0.23552519259981225,0.7751528116052461,0.2990768948372971,0.6892216814255425,0.62,0.596,0.6004464285714286,0.238,0.619482496194825,0.0
10714,linear_internal_map,2,0.2185771253232585,0.31245154208823933,0.36195038633150084,0.23552519259981225,0.7751528116052461,0.2990768948372971,0.6892216814255425,0.6286030647800378,0.601,0.6073059360730594,0.257,0.5632530120481928,0.0
10714,emergent_nonlinear,2,0.2185771253232585,0.31245154208823933,0.36195038633150084,0.23552519259981225,0.7751528116052461,0.2990768948372971,0.6892216814255425,0.5478523031739675,0.612,0.608421052631579,0.24,0.5839874411302983,0.0
10714,static_reliability,3,0.3077363637586489,0.2609312249425249,0.41895288849306334,0.3832911845110517,0.8189650877071809,0.3384417048221433,0.7320748299516235,0.62,0.616,0.6029106029106029,0.234,0.6374807987711214,0.0
10714,linear_internal_map,3,0.3077363637586489,0.2609312249425249,0.41895288849306334,0.3832911845110517,0.8189650877071809,0.3384417048221433,0.7320748299516235,0.6455299330735216,0.617,0.614406779661017,0.253,0.6190476190476191,0.0
10714,emergent_nonlinear,3,0.3077363637586489,0.2609312249425249,0.41895288849306334,0.3832911845110517,0.8189650877071809,0.3384417048221433,0.7320748299516235,0.554150672771543,0.604,0.5764705882352941,0.244,0.5305832147937412,0.0
10714,static_reliability,4,0.46714907845038073,0.4369039366437065,0.4787814322037303,0.40496002991778823,0.6794403947333005,0.498771631681292,0.7481090227433207,0.62,0.633,0.6298568507157464,0.2536499999999984,0.6428571428571429,0.347
10714,linear_internal_map,4,0.46714907845038073,0.4369039366437065,0.4787814322037303,0.40496002991778823,0.6794403947333005,0.498771631681292,0.7481090227433207,0.7144718016229555,0.671,0.6960167714884696,0.3640499999999978,0.7180616740088106,0.339
10714,emergent_nonlinear,4,0.46714907845038073,0.4369039366437065,0.4787814322037303,0.40496002991778823,0.6794403947333005,0.498771631681292,0.7481090227433207,0.6001873741249227,0.629,0.6747252747252748,0.3173499999999979,0.6260623229461756,0.313
10714,static_reliability,5,0.5867073248453754,0.7391012549460579,0.7093381337353334,0.6384721713002807,0.4350838800692465,0.8116041324042955,0.7754311490873202,0.62,0.613,0.603448275862069,0.20844999999999866,0.6060191518467852,0.731
10714,linear_internal_map,5,0.5867073248453754,0.7391012549460579,0.7093381337353334,0.6384721713002807,0.4350838800692465,0.8116041324042955,0.7754311490873202,0.848989776933847,0.793,0.7827050997782705,0.5599499999999965,0.8515519568151148,0.741
10714,emergent_nonlinear,5,0.5867073248453754,0.7391012549460579,0.7093381337353334,0.6384721713002807,0.4350838800692465,0.8116041324042955,0.7754311490873202,0.7695777023990512,0.722,0.7236533957845434,0.448549999999994,0.7543391188251002,0.749
10715,static_reliability,1,0.2719388854380301,0.21233616555174806,0.28666237431766567,0.2248177929666812,0.728692893096681,0.27059241005695683,0.6826628919024677,0.62,0.597,0.6,0.229,0.6296851574212894,0.0
10715,linear_internal_map,1,0.2719388854380301,0.21233616555174806,0.28666237431766567,0.2248177929666812,0.728692893096681,0.27059241005695683,0.6826628919024677,0.6163547363244914,0.615,0.5866050808314087,0.257,0.5974842767295597,0.0
10715,emergent_nonlinear,1,0.2719388854380301,0.21233616555174806,0.28666237431766567,0.2248177929666812,0.728692893096681,0.27059241005695683,0.6826628919024677,0.543294785609113,0.624,0.6167400881057269,0.276,0.5648854961832062,0.0
10715,static_reliability,2,0.28616632350101817,0.24474176480366125,0.3470105785797175,0.27177923053176406,0.789766681886599,0.29772013657188867,0.7059914699478743,0.62,0.597,0.585812356979405,0.235,0.600896860986547,0.0
10715,linear_internal_map,2,0.28616632350101817,0.24474176480366125,0.3470105785797175,0.27177923053176406,0.789766681886599,0.29772013657188867,0.7059914699478743,0.6280196587259121,0.591,0.5957446808510638,0.211,0.6086956521739131,0.0
10715,emergent_nonlinear,2,0.28616632350101817,0.24474176480366125,0.3470105785797175,0.27177923053176406,0.789766681886599,0.29772013657188867,0.7059914699478743,0.5476352218515022,0.607,0.6017897091722595,0.251,0.5625942684766214,0.0
10715,static_reliability,3,0.3941701899147995,0.35410080121046855,0.4123446747193185,0.3700026373862133,0.8156401616806084,0.3994929598990111,0.746341520039387,0.62,0.641,0.6158940397350994,0.293,0.5994277539341917,0.0
10715,linear_internal_map,3,0.3941701899147995,0.35410080121046855,0.4123446747193185,0.3700026373862133,0.8156401616806084,0.3994929598990111,0.746341520039387,0.6717819727565748,0.591,0.6150442477876106,0.243,0.69164265129683,0.0
10715,emergent_nonlinear,3,0.3941701899147995,0.35410080121046855,0.4123446747193185,0.3700026373862133,0.8156401616806084,0.3994929598990111,0.746341520039387,0.5670574099855246,0.625,0.5967741935483871,0.275,0.5822784810126582,0.0
10715,static_reliability,4,0.4304253261371269,0.41055945255997395,0.5451148224743562,0.5098534746398584,0.6765894876455902,0.5048960108614782,0.7565196828728868,0.62,0.589,0.5859728506787331,0.2074999999999992,0.6104815864022662,0.31
10715,linear_internal_map,4,0.4304253261371269,0.41055945255997395,0.5451148224743562,0.5098534746398584,0.6765894876455902,0.5048960108614782,0.7565196828728868,0.7171052846704355,0.648,0.7067833698030634,0.363149999999998,0.7166437414030261,0.337
10715,emergent_nonlinear,4,0.4304253261371269,0.41055945255997395,0.5451148224743562,0.5098534746398584,0.6765894876455902,0.5048960108614782,0.7565196828728868,0.6026142667566183,0.608,0.6105032822757112,0.23639999999999844,0.609375,0.312
10715,static_reliability,5,0.610985456468168,0.6872858670925429,0.6573705101821034,0.6384941041315577,0.5244763230590752,0.7681048195281853,0.7891398133857547,0.62,0.652,0.6365591397849463,0.27789999999999565,0.6398891966759003,0.722
10715,linear_internal_map,5,0.610985456468168,0.6872858670925429,0.6573705101821034,0.6384941041315577,0.5244763230590752,0.7681048195281853,0.7891398133857547,0.8302850723971197,0.775,0.7623529411764706,0.5360999999999956,0.8387533875338753,0.738
10715,emergent_nonlinear,5,0.610985456468168,0.6872858670925429,0.6573705101821034,0.6384941041315577,0.5244763230590752,0.7681048195281853,0.7891398133857547,0.7409799779635426,0.705,0.7129629629629629,0.42044999999999444,0.7387140902872777,0.731
10716,static_reliability,1,0.14888698884811694,0.21655311901265484,0.2478274310009354,0.24060437466077533,0.7161974131792749,0.23100802228778206,0.6539441968474597,0.62,0.581,0.5730593607305936,0.207,0.64891846921797,0.0
10716,linear_internal_map,1,0.14888698884811694,0.21655311901265484,0.2478274310009354,0.24060437466077533,0.7161974131792749,0.23100802228778206,0.6539441968474597,0.5993334495837462,0.599,0.6030701754385965,0.237,0.5865384615384616,0.0
10716,emergent_nonlinear,1,0.14888698884811694,0.21655311901265484,0.2478274310009354,0.24060437466077533,0.7161974131792749,0.23100802228778206,0.6539441968474597,0.5369612835660451,0.596,0.5775862068965517,0.204,0.5460526315789473,0.0
10716,static_reliability,2,0.2563768064734713,0.2739854013986652,0.28661177495173745,0.2942267960971701,0.7599258064415161,0.29612673665534506,0.690541299231701,0.62,0.615,0.5897435897435898,0.231,0.6037441497659907,0.0
10716,linear_internal_map,2,0.2563768064734713,0.2739854013986652,0.28661177495173745,0.2942267960971701,0.7599258064415161,0.29612673665534506,0.690541299231701,0.6273344967617984,0.611,0.6063157894736843,0.237,0.6251968503937008,0.0
10716,emergent_nonlinear,2,0.2563768064734713,0.2739854013986652,0.28661177495173745,0.2942267960971701,0.7599258064415161,0.29612673665534506,0.690541299231701,0.5473802778648552,0.633,0.6314655172413793,0.291,0.5109034267912772,0.0
10716,static_reliability,3,0.31219773634609144,0.335356041833219,0.39490433229854677,0.33717448685381124,0.8316927511471476,0.35339658386292183,0.7285837399041815,0.62,0.599,0.6075949367088608,0.227,0.6077844311377245,0.0
10716,linear_internal_map,3,0.31219773634609144,0.335356041833219,0.39490433229854677,0.33717448685381124,0.8316927511471476,0.35339658386292183,0.7285837399041815,0.6519605310610563,0.619,0.623608017817372,0.281,0.6216617210682492,0.0
10716,emergent_nonlinear,3,0.31219773634609144,0.335356041833219,0.39490433229854677,0.33717448685381124,0.8316927511471476,0.35339658386292183,0.7285837399041815,0.556576473285471,0.611,0.6389496717724289,0.281,0.5513748191027497,0.0
10716,static_reliability,4,0.4524289986019517,0.4894498265559949,0.5042834072074899,0.5111702742194567,0.707791575820923,0.5332642603749186,0.761520914657257,0.62,0.596,0.627906976744186,0.2271499999999993,0.5977961432506887,0.337
10716,linear_internal_map,4,0.4524289986019517,0.4894498265559949,0.5042834072074899,0.5111702742194567,0.707791575820923,0.5332642603749186,0.761520914657257,0.729303631961215,0.654,0.6924778761061947,0.3592999999999976,0.7272727272727273,0.334
10716,emergent_nonlinear,4,0.4524289986019517,0.4894498265559949,0.5042834072074899,0.5111702742194567,0.707791575820923,0.5332642603749186,0.761520914657257,0.6143782642770581,0.575,0.5959367945823928,0.20174999999999912,0.587431693989071,0.305
10716,static_reliability,5,0.624244225525346,0.6438657260688371,0.6723343286248311,0.6952343981575149,0.49928573747257865,0.7700785299367768,0.793862774093331,0.62,0.64,0.6165919282511211,0.26029999999999587,0.6312997347480106,0.754
10716,linear_internal_map,5,0.624244225525346,0.6438657260688371,0.6723343286248311,0.6952343981575149,0.49928573747257865,0.7700785299367768,0.793862774093331,0.831133767872814,0.776,0.7595505617977528,0.525299999999995,0.8433242506811989,0.734
10716,emergent_nonlinear,5,0.624244225525346,0.6438657260688371,0.6723343286248311,0.6952343981575149,0.49928573747257865,0.7700785299367768,0.793862774093331,0.7422449589659125,0.726,0.7785087719298246,0.48729999999999424,0.7602179836512262,0.734
10717,static_reliability,1,0.15227480171244778,0.22963441237990334,0.26955927460501544,0.22719477419541143,0.6275630852514302,0.25047670449871395,0.6412558974738054,0.62,0.623,0.6428571428571429,0.313,0.5825082508250825,0.0
10717,linear_internal_map,1,0.15227480171244778,0.22963441237990334,0.26955927460501544,0.22719477419541143,0.6275630852514302,0.25047670449871395,0.6412558974738054,0.607704982934447,0.597,0.6077586206896551,0.233,0.6040609137055838,0.0
10717,emergent_nonlinear,1,0.15227480171244778,0.22963441237990334,0.26955927460501544,0.22719477419541143,0.6275630852514302,0.25047670449871395,0.6412558974738054,0.5400762727197942,0.582,0.5838926174496645,0.21,0.5355371900826447,0.0
10717,static_reliability,2,0.2178606589365629,0.20430188675051839,0.3543959056640623,0.2816179441493113,0.797085158569155,0.2635195141975466,0.695674258024564,0.62,0.585,0.585081585081585,0.229,0.653160453808752,0.0
10717,linear_internal_map,2,0.2178606589365629,0.20430188675051839,0.3543959056640623,0.2816179441493113,0.797085158569155,0.2635195141975466,0.695674258024564,0.6133133911049451,0.603,0.6137931034482759,0.267,0.6051051051051051,0.0
10717,emergent_nonlinear,2,0.2178606589365629,0.20430188675051839,0.3543959056640623,0.2816179441493113,0.797085158569155,0.2635195141975466,0.695674258024564,0.5421631222716075,0.622,0.6270783847980997,0.308,0.5101721439749609,0.0
10717,static_reliability,3,0.2947034607980129,0.34436748194749744,0.4401177132312639,0.26236975258171913,0.8253925847332365,0.34719553349916804,0.7229786457280324,0.62,0.604,0.625,0.274,0.599112426035503,0.0
10717,linear_internal_map,3,0.2947034607980129,0.34436748194749744,0.4401177132312639,0.26236975258171913,0.8253925847332365,0.34719553349916804,0.7229786457280324,0.6492940794046422,0.597,0.5959367945823928,0.239,0.6128093158660844,0.0
10717,emergent_nonlinear,3,0.2947034607980129,0.34436748194749744,0.4401177132312639,0.26236975258171913,0.8253925847332365,0.34719553349916804,0.7229786457280324,0.5555512853598669,0.607,0.639269406392694,0.291,0.5195783132530121,0.0
10717,static_reliability,4,0.45674953775616484,0.45910140396906296,0.5322308235469471,0.37981811552283135,0.6850422170526956,0.508811654941514,0.7508366369525543,0.62,0.618,0.6611764705882353,0.3156999999999984,0.64822695035461,0.286
10717,linear_internal_map,4,0.45674953775616484,0.45910140396906296,0.5322308235469471,0.37981811552283135,0.6850422170526956,0.508811654941514,0.7508366369525543,0.718789011624851,0.687,0.7214611872146118,0.4276499999999979,0.7673130193905817,0.307
10717,emergent_nonlinear,4,0.45674953775616484,0.45910140396906296,0.5322308235469471,0.37981811552283135,0.6850422170526956,0.508811654941514,0.7508366369525543,0.6041872242226666,0.601,0.6013824884792627,0.24099999999999838,0.5776487663280117,0.28
10717,static_reliability,5,0.6325305568117702,0.6604759573640707,0.72468130176603,0.6566390057362286,0.4357539536576265,0.7973939849663553,0.7875491957072763,0.62,0.647,0.6447963800904978,0.2964999999999956,0.647945205479452,0.73
10717,linear_internal_map,5,0.6325305568117702,0.6604759573640707,0.72468130176603,0.6566390057362286,0.4357539536576265,0.7973939849663553,0.7875491957072763,0.8428794135355328,0.811,0.8056768558951966,0.5964499999999994,0.8549931600547196,0.731
10717,emergent_nonlinear,5,0.6325305568117702,0.6604759573640707,0.72468130176603,0.6566390057362286,0.4357539536576265,0.7973939849663553,0.7875491957072763,0.7600710494848509,0.723,0.7191780821917808,0.43979999999999436,0.7580645161290323,0.744
10718,static_reliability,1,0.21202439686059163,0.30143495341239224,0.3157173739697381,0.18339221903465985,0.7350724996102554,0.2817065869332647,0.6719604280383867,0.62,0.622,0.6244813278008299,0.26,0.5944170771756979,0.0
10718,linear_internal_map,1,0.21202439686059163,0.30143495341239224,0.3157173739697381,0.18339221903465985,0.7350724996102554,0.2817065869332647,0.6719604280383867,0.6211338323813038,0.613,0.6086021505376344,0.249,0.6357723577235772,0.0
10718,emergent_nonlinear,1,0.21202439686059163,0.30143495341239224,0.3157173739697381,0.18339221903465985,0.7350724996102554,0.2817065869332647,0.6719604280383867,0.5450730539093224,0.598,0.6078431372549019,0.238,0.5419354838709678,0.0
10718,static_reliability,2,0.24044979618742995,0.299010048594048,0.3129021638562817,0.31383422827575413,0.7354174572389027,0.3118141564374458,0.68794102806744,0.62,0.609,0.614406779661017,0.245,0.6394230769230769,0.0
10718,linear_internal_map,2,0.24044979618742995,0.299010048594048,0.3129021638562817,0.31383422827575413,0.7354174572389027,0.3118141564374458,0.68794102806744,0.6340800872681017,0.605,0.6137339055793991,0.245,0.625,0.0
10718,emergent_nonlinear,2,0.24044979618742995,0.299010048594048,0.3129021638562817,0.31383422827575413,0.7354174572389027,0.3118141564374458,0.68794102806744,0.5498902650299913,0.607,0.6375266524520256,0.267,0.5545023696682464,0.0
10718,static_reliability,3,0.2816667502013183,0.3578591435983308,0.3988494572944348,0.33462836601782736,0.799202828270216,0.35666656549827963,0.717569596577198,0.62,0.609,0.6146788990825688,0.273,0.606508875739645,0.0
10718,linear_internal_map,3,0.2816667502013183,0.3578591435983308,0.3988494572944348,0.33462836601782736,0.799202828270216,0.35666656549827963,0.717569596577198,0.6533666231642603,0.603,0.6261261261261262,0.271,0.6606060606060606,0.0
10718,emergent_nonlinear,3,0.2816667502013183,0.3578591435983308,0.3988494572944348,0.33462836601782736,0.799202828270216,0.35666656549827963,0.717569596577198,0.5571705556119249,0.614,0.6188340807174888,0.274,0.5503759398496241,0.0
10718,static_reliability,4,0.4729786631160262,0.47595929137022697,0.48117284481547895,0.3969579159812446,0.6729100916421888,0.5177085440697716,0.7477565987689516,0.62,0.612,0.5908096280087527,0.22219999999999865,0.5936599423631124,0.316
10718,linear_internal_map,4,0.4729786631160262,0.47595929137022697,0.48117284481547895,0.3969579159812446,0.6729100916421888,0.5177085440697716,0.7477565987689516,0.7226146739500018,0.654,0.6838407494145199,0.3694999999999978,0.711864406779661,0.29
10718,emergent_nonlinear,4,0.4729786631160262,0.47595929137022697,0.48117284481547895,0.3969579159812446,0.6729100916421888,0.5177085440697716,0.7477565987689516,0.6078222685093201,0.595,0.5959367945823928,0.22074999999999886,0.5811965811965812,0.325
10718,static_reliability,5,0.6245354208181534,0.6337603866641675,0.7744177282702843,0.6152746769472548,0.41437615396986976,0.787176135832172,0.7845412448704029,0.62,0.642,0.6501128668171557,0.2968999999999961,0.6282051282051282,0.702
10718,linear_internal_map,5,0.6245354208181534,0.6337603866641675,0.7744177282702843,0.6152746769472548,0.41437615396986976,0.787176135832172,0.7845412448704029,0.8384857384078339,0.778,0.7748344370860927,0.5371999999999967,0.8247282608695652,0.736
10718,emergent_nonlinear,5,0.6245354208181534,0.6337603866641675,0.7744177282702843,0.6152746769472548,0.41437615396986976,0.787176135832172,0.7845412448704029,0.7533334786319039,0.713,0.6984478935698448,0.4038999999999952,0.72911051212938,0.742
10719,static_reliability,1,0.21462957108906996,0.29295805247142215,0.3016047175498481,0.2206035579605688,0.7157330620701201,0.286096405083983,0.6707884601384461,0.62,0.603,0.6082251082251082,0.241,0.5960061443932412,0.0
10719,linear_internal_map,1,0.21462957108906996,0.29295805247142215,0.3016047175498481,0.2206035579605688,0.7157330620701201,0.286096405083983,0.6707884601384461,0.6230214541861127,0.599,0.5770065075921909,0.209,0.6256077795786061,0.0
10719,emergent_nonlinear,1,0.21462957108906996,0.29295805247142215,0.3016047175498481,0.2206035579605688,0.7157330620701201,0.286096405083983,0.6707884601384461,0.5457754248134373,0.597,0.5911016949152542,0.211,0.5281456953642384,0.0
10719,static_reliability,2,0.23246950626071658,0.2648511163041703,0.36415244437578653,0.2924417914815827,0.6911115933428903,0.3084799363993971,0.682967009535332,0.62,0.585,0.5990990990990991,0.229,0.6302652106084243,0.0
10719,linear_internal_map,2,0.23246950626071658,0.2648511163041703,0.36415244437578653,0.2924417914815827,0.6911115933428903,0.3084799363993971,0.682967009535332,0.6326463726517407,0.608,0.5781584582441114,0.214,0.6398104265402843,0.0
10719,emergent_nonlinear,2,0.23246950626071658,0.2648511163041703,0.36415244437578653,0.2924417914815827,0.6911115933428903,0.3084799363993971,0.682967009535332,0.5493567898239036,0.6,0.5967365967365967,0.254,0.5570570570570571,0.0
10719,static_reliability,3,0.33263082549141415,0.2729537698628791,0.392926578316811,0.33401234459381324,0.7873712761463418,0.3424537509468429,0.7247256365150825,0.62,0.585,0.5731132075471698,0.223,0.6140350877192983,0.0
10719,linear_internal_map,3,0.33263082549141415,0.2729537698628791,0.392926578316811,0.33401234459381324,0.7873712761463418,0.3424537509468429,0.7247256365150825,0.6472551129071424,0.571,0.6058558558558559,0.221,0.646795827123696,0.0
10719,emergent_nonlinear,3,0.33263082549141415,0.2729537698628791,0.392926578316811,0.33401234459381324,0.7873712761463418,0.3424537509468429,0.7247256365150825,0.5547926001514949,0.619,0.6183035714285714,0.277,0.5203488372093024,0.0
10719,static_reliability,4,0.43908233108198946,0.4770803237180392,0.5207910270168398,0.4759458054787572,0.6880348682332929,0.5236931013028923,0.7546016439156261,0.62,0.616,0.6194690265486725,0.25659999999999844,0.6226415094339622,0.308
10719,linear_internal_map,4,0.43908233108198946,0.4770803237180392,0.5207910270168398,0.4759458054787572,0.6880348682332929,0.5236931013028923,0.7546016439156261,0.7251880335602436,0.636,0.6918103448275862,0.3340499999999978,0.7403314917127072,0.319
10719,emergent_nonlinear,4,0.43908233108198946,0.4770803237180392,0.5207910270168398,0.4759458054787572,0.6880348682332929,0.5236931013028923,0.7546016439156261,0.6103145720740415,0.581,0.6334841628959276,0.2415499999999983,0.622093023255814,0.309
10719,static_reliability,5,0.5963089349155656,0.7167345382872083,0.6769292510623577,0.6685558719934266,0.47029363354853077,0.796385940729346,0.782005996563071,0.62,0.626,0.6418918918918919,0.27299999999999536,0.6242857142857143,0.7
10719,linear_internal_map,5,0.5963089349155656,0.7167345382872083,0.6769292510623577,0.6685558719934266,0.47029363354853077,0.796385940729346,0.782005996563071,0.8424459545136187,0.817,0.8281938325991189,0.6235500000000015,0.87716955941255,0.749
10719,emergent_nonlinear,5,0.5963089349155656,0.7167345382872083,0.6769292510623577,0.6685558719934266,0.47029363354853077,0.796385940729346,0.782005996563071,0.7594026873394272,0.741,0.748898678414097,0.4768999999999944,0.7714681440443213,0.722
10720,static_reliability,1,0.1410818396181477,0.20875029233791537,0.3210151405341344,0.219154544444236,0.6655154089606141,0.24209161154581094,0.6503602119803991,0.62,0.596,0.5808656036446469,0.228,0.6325203252032521,0.0
10720,linear_internal_map,1,0.1410818396181477,0.20875029233791537,0.3210151405341344,0.219154544444236,0.6655154089606141,0.24209161154581094,0.6503602119803991,0.6040993929646987,0.582,0.5909090909090909,0.222,0.5971337579617835,0.0
10720,emergent_nonlinear,1,0.1410818396181477,0.20875029233791537,0.3210151405341344,0.219154544444236,0.6655154089606141,0.24209161154581094,0.6503602119803991,0.5387346578473298,0.601,0.5925925925925926,0.227,0.5577557755775577,0.0
10720,static_reliability,2,0.24651784971679686,0.28380538485147566,0.30872205950793,0.2691519680669458,0.727020063912499,0.30103745284672057,0.6835774605274411,0.62,0.603,0.6008771929824561,0.239,0.6137724550898204,0.0
10720,linear_internal_map,2,0.24651784971679686,0.28380538485147566,0.30872205950793,0.2691519680669458,0.727020063912499,0.30103745284672057,0.6835774605274411,0.6294461047240898,0.618,0.6225596529284165,0.27,0.6390728476821192,0.0
10720,emergent_nonlinear,2,0.24651784971679686,0.28380538485147566,0.30872205950793,0.2691519680669458,0.727020063912499,0.30103745284672057,0.6835774605274411,0.5481659924554753,0.591,0.578021978021978,0.207,0.5251141552511416,0.0
10720,static_reliability,3,0.26860148313281546,0.27691753420127846,0.36862289068390014,0.33028573294647384,0.8351733231946762,0.31122170821098566,0.7173064747735016,0.62,0.604,0.625,0.28,0.5934718100890207,0.0
10720,linear_internal_map,3,0.26860148313281546,0.27691753420127846,0.36862289068390014,0.33028573294647384,0.8351733231946762,0.31122170821098566,0.7173064747735016,0.6338253345307239,0.59,0.5887096774193549,0.182,0.6636636636636637,0.0
10720,emergent_nonlinear,3,0.26860148313281546,0.27691753420127846,0.36862289068390014,0.33028573294647384,0.8351733231946762,0.31122170821098566,0.7173064747735016,0.5497954733137577,0.631,0.6573275862068966,0.313,0.5226917057902973,0.0
10720,static_reliability,4,0.4653315699705366,0.479156627266338,0.4799379115774179,0.44241760428590027,0.6781329033313861,0.5228592075263843,0.7507608788961098,0.62,0.618,0.6484018264840182,0.294299999999998,0.6457461645746164,0.314
10720,linear_internal_map,4,0.4653315699705366,0.479156627266338,0.4799379115774179,0.44241760428590027,0.6781329033313861,0.5228592075263843,0.7507608788961098,0.7248294592363452,0.643,0.6737089201877934,0.35039999999999827,0.7217391304347827,0.292
10720,emergent_nonlinear,4,0.4653315699705366,0.479156627266338,0.4799379115774179,0.44241760428590027,0.6781329033313861,0.5228592075263843,0.7507608788961098,0.6099650364787498,0.637,0.65,0.3131499999999978,0.6457142857142857,0.317
10720,static_reliability,5,0.6073696776697883,0.6832844617048865,0.6630362016734369,0.6271356009989403,0.546196352420729,0.7592629650986177,0.7917137303673452,0.62,0.628,0.6504854368932039,0.3024999999999949,0.6293333333333333,0.75
10720,linear_internal_map,5,0.6073696776697883,0.6832844617048865,0.6630362016734369,0.6271356009989403,0.546196352420729,0.7592629650986177,0.7917137303673452,0.8264830749924056,0.775,0.7564102564102564,0.5098999999999941,0.8099730458221024,0.742
10720,emergent_nonlinear,5,0.6073696776697883,0.6832844617048865,0.6630362016734369,0.6271356009989403,0.546196352420729,0.7592629650986177,0.7917137303673452,0.7353515977001205,0.684,0.6967592592592593,0.3857499999999954,0.7172413793103448,0.725
10721,static_reliability,1,0.1278274655188866,0.15403139593055912,0.3500389786726168,0.2562929290038906,0.7195684974742008,0.22311130041290866,0.6629840434924377,0.62,0.624,0.6177156177156177,0.296,0.6266233766233766,0.0
10721,linear_internal_map,1,0.1278274655188866,0.15403139593055912,0.3500389786726168,0.2562929290038906,0.7195684974742008,0.22311130041290866,0.6629840434924377,0.5959378591775507,0.584,0.5416666666666666,0.188,0.5813953488372093,0.0
10721,emergent_nonlinear,1,0.1278274655188866,0.15403139593055912,0.3500389786726168,0.2562929290038906,0.7195684974742008,0.22311130041290866,0.6629840434924377,0.5356978080660654,0.596,0.6170678336980306,0.246,0.5166112956810631,0.0
10721,static_reliability,2,0.23764391238366453,0.2377619258369809,0.3188525563830044,0.28997065467978095,0.7373561934026975,0.28498205409904964,0.686406585258513,0.62,0.578,0.5837004405286343,0.2,0.6331269349845201,0.0
10721,linear_internal_map,2,0.23764391238366453,0.2377619258369809,0.3188525563830044,0.28997065467978095,0.7373561934026975,0.28498205409904964,0.686406585258513,0.6225422832625913,0.587,0.5673913043478261,0.189,0.6226114649681529,0.0
10721,emergent_nonlinear,2,0.23764391238366453,0.2377619258369809,0.3188525563830044,0.28997065467978095,0.7373561934026975,0.28498205409904964,0.686406585258513,0.545597128655848,0.602,0.6129032258064516,0.266,0.5252976190476191,0.0
10721,static_reliability,3,0.3781116102241468,0.3487945490414772,0.3630405210023215,0.32714999086199303,0.8119679785765521,0.3763887836353702,0.7336855329896492,0.62,0.631,0.6311111111111111,0.299,0.6002886002886003,0.0
10721,linear_internal_map,3,0.3781116102241468,0.3487945490414772,0.3630405210023215,0.32714999086199303,0.8119679785765521,0.3763887836353702,0.7336855329896492,0.6618471769632092,0.607,0.6008869179600886,0.247,0.6676737160120846,0.0
