seed,model,critical_recall,critical_precision,f1_like,false_alarm_rate,review_trigger_rate,irreversible_core_violation_rate,net_vigilance_value,long_term_trajectory_value,final_threshold
14829,precision_first_adaptive,0.42092050209205023,0.6141636141636142,0.4995034756703079,0.049375,0.12796875,0.2301255230125523,0.6184782945959202,0.7520053124999984,0.76
14829,recall_constrained_adaptive,0.8245315161839863,0.34522111269614836,0.48667672197083955,0.286875,0.438125,0.09625212947189098,0.7021184631288474,0.8393818750000025,0.46800000000000014
14829,severity_weighted_detector,0.7575503355704698,0.3028169014084507,0.4326784858648778,0.32484375,0.4659375,0.06208053691275168,0.6624424363715853,0.8649143750000053,0.44
14830,fixed_threshold,0.7156196943972836,0.4402088772845953,0.545101842870999,0.1675,0.29921875,0.12818336162988114,0.695551064334381,0.8325453124999993,0.58
14830,precision_first_adaptive,0.4194952132288947,0.5835351089588378,0.4881012658227849,0.05375,0.1290625,0.2454308093994778,0.6072924862023403,0.7450993749999985,0.76
14830,recall_constrained_adaptive,0.8219633943427621,0.36032093362509116,0.5010141987829615,0.2740625,0.4284375,0.10066555740432612,0.7062639105092898,0.8352050000000006,0.4560000000000001
14830,severity_weighted_detector,0.7459366980325064,0.28835978835978837,0.4159313140949201,0.33625,0.4725,0.05731394354148845,0.6528045314133638,0.868556875000006,0.44
14831,fixed_threshold,0.6895958727429062,0.43681917211328974,0.5348449483161053,0.1615625,0.286875,0.1349957007738607,0.6837863057353925,0.8287493749999993,0.58
14831,precision_first_adaptive,0.4146772767462423,0.5811648079306072,0.4840041279669763,0.0528125,0.12609375,0.23342175066312998,0.6067902800306667,0.7607971874999987,0.76
14831,recall_constrained_adaptive,0.8061135371179039,0.2881673431158289,0.4245630174793008,0.35625,0.50046875,0.09868995633187773,0.667812454924218,0.8246340625000071,0.3
14831,severity_weighted_detector,0.7709731543624161,0.29183867894569704,0.42340474545035706,0.3484375,0.49203125,0.05453020134228188,0.6624064255644169,0.867564687500006,0.44
14832,fixed_threshold,0.72931654676259,0.41955509570615623,0.5326765188834154,0.1753125,0.30203125,0.12859712230215828,0.6948743830414199,0.8378184375000002,0.58
14832,precision_first_adaptive,0.4234995773457312,0.6109756097560975,0.5002496255616575,0.04984375,0.128125,0.21893491124260356,0.6205025080278539,0.765659374999998,0.76
14832,recall_constrained_adaptive,0.8324607329842932,0.3212121212121212,0.4635568513119533,0.315,0.4640625,0.08551483420593368,0.6963420434713629,0.8462843750000042,0.37200000000000005
14832,severity_weighted_detector,0.7469186524239935,0.29930852815278236,0.4273624823695346,0.3325,0.47453125,0.05834018077239113,0.6563554518511624,0.8658409375000062,0.44
14833,fixed_threshold,0.694273127753304,0.4184811471056824,0.5222001325381046,0.17109375,0.29421875,0.13303964757709252,0.6799469703494166,0.8318965624999995,0.58
14833,precision_first_adaptive,0.43902439024390244,0.6184049079754601,0.5134997452878248,0.04859375,0.12734375,0.21689895470383275,0.6293567140639362,0.7745140624999977,0.76
14833,recall_constrained_adaptive,0.8204225352112676,0.3089161418627776,0.44883216951601257,0.32578125,0.47140625,0.0977112676056338,0.6844429110188976,0.8328534375000038,0.3
14833,severity_weighted_detector,0.7409282700421941,0.2944332662642522,0.42140628749700026,0.32875,0.4659375,0.05822784810126582,0.6533624016249395,0.868430000000005,0.44
14834,fixed_threshold,0.6987740805604203,0.41933788754598006,0.5241379310344828,0.17265625,0.29734375,0.1330998248686515,0.6817521098674275,0.8306809374999999,0.58
14834,precision_first_adaptive,0.42171945701357466,0.5928753180661578,0.49286092014806987,0.05,0.1228125,0.22714932126696832,0.6140683568788643,0.7725774999999979,0.76
14834,recall_constrained_adaptive,0.8379588182632051,0.27948641385488204,0.41916703985669507,0.37703125,0.52328125,0.10295434198746643,0.6746811232777232,0.8184396875000068,0.4200000000000001
14834,severity_weighted_detector,0.7541946308724832,0.29916805324459234,0.428401238980224,0.3290625,0.46953125,0.0587248322147651,0.6599348545907826,0.8674578125000053,0.44
14835,fixed_threshold,0.7166813768755517,0.42962962962962964,0.5372146873966259,0.1684375,0.2953125,0.13592233009708737,0.6920509665833088,0.8298343750000003,0.58
14835,precision_first_adaptive,0.4100596760443308,0.6143039591315453,0.4918200408997956,0.0471875,0.12234375,0.216538789428815,0.6165180578215794,0.7705684374999987,0.76
14835,recall_constrained_adaptive,0.8160136286201022,0.3012578616352201,0.44005512172714745,0.3471875,0.496875,0.10988074957410562,0.6749529408810387,0.8127468750000065,0.72
14835,severity_weighted_detector,0.756140350877193,0.287716955941255,0.41682785299806574,0.3334375,0.468125,0.05964912280701754,0.6570684071451994,0.8683212500000056,0.44
14836,fixed_threshold,0.7276669557675629,0.44770544290288156,0.5543442352163859,0.16171875,0.2928125,0.13529921942758022,0.7023121776106552,0.829494374999999,0.58
14836,precision_first_adaptive,0.4157801418439716,0.6005121638924455,0.49135673127291773,0.04875,0.12203125,0.2375886524822695,0.6119613945114919,0.7582290624999983,0.76
14836,recall_constrained_adaptive,0.8209764918625678,0.3389324374766704,0.47978863936591815,0.27671875,0.41859375,0.10849909584086799,0.6989846812421405,0.8356709375000024,0.46800000000000014
14836,severity_weighted_detector,0.7508333333333334,0.29963418689723975,0.42833372949845494,0.3290625,0.46984375,0.065,0.6576309548553376,0.8605784375000056,0.44
14837,fixed_threshold,0.7167235494880546,0.42704626334519574,0.535202293724116,0.17609375,0.30734375,0.13225255972696245,0.6906577094315159,0.8272753124999999,0.58
14837,precision_first_adaptive,0.43675213675213675,0.6208991494532199,0.5127947817360763,0.04875,0.12859375,0.2299145299145299,0.6268903685183453,0.7572778124999979,0.76
14837,recall_constrained_adaptive,0.8046594982078853,0.26694411414982167,0.4008928571428572,0.3853125,0.525625,0.09767025089605735,0.6570400864998999,0.8219068750000073,0.3
14837,severity_weighted_detector,0.7429078014184397,0.2771164021164021,0.40366088631984587,0.3415625,0.4725,0.05585106382978723,0.6481117928909153,0.8709318750000072,0.44
14838,fixed_threshold,0.7197170645446508,0.4191555097837281,0.5297754637162382,0.17625,0.3034375,0.13704686118479223,0.6892259916672813,0.8272987500000002,0.58
14838,precision_first_adaptive,0.41652613827993257,0.6017052375152253,0.4922770303936224,0.05109375,0.12828125,0.2209106239460371,0.6148076602498598,0.7628290624999977,0.76
14838,recall_constrained_adaptive,0.8229426433915212,0.33627717391304346,0.47745358090185674,0.3053125,0.46,0.10473815461346633,0.6946280772254148,0.8242162500000018,0.3
14838,severity_weighted_detector,0.7489643744821872,0.300531914893617,0.42894424673784104,0.32875,0.47,0.06213753106876554,0.6575756918859842,0.8632168750000051,0.44
14839,fixed_threshold,0.7290209790209791,0.42923314462171896,0.5403304178814383,0.17328125,0.30359375,0.11975524475524475,0.6988533017371845,0.843359062499999,0.58
14839,precision_first_adaptive,0.43844109831709477,0.5956678700361011,0.5051020408163266,0.0525,0.12984375,0.21966341895482727,0.6225094030690717,0.7745571874999984,0.76
14839,recall_constrained_adaptive,0.8162911611785095,0.30144,0.4402897873334891,0.34109375,0.48828125,0.10138648180242635,0.6775691756065858,0.8243984375000045,0.4200000000000001
14839,severity_weighted_detector,0.7361702127659574,0.2900737759892689,0.41616550396920854,0.33078125,0.4659375,0.05361702127659575,0.6506898471948713,0.8731800000000054,0.44
14840,fixed_threshold,0.7020905923344948,0.4200104220948411,0.5255950440169548,0.17390625,0.29984375,0.14634146341463414,0.6809627909369081,0.8166459375000003,0.58
14840,precision_first_adaptive,0.4198943661971831,0.5867158671586716,0.48948178553104155,0.0525,0.12703125,0.22975352112676056,0.6109568785406164,0.7634246874999985,0.76
14840,recall_constrained_adaptive,0.8188539741219963,0.2916392363396972,0.4300970873786408,0.33625,0.4746875,0.0822550831792976,0.6802262725440782,0.8496200000000048,0.6720000000000003
14840,severity_weighted_detector,0.7393617021276596,0.281947261663286,0.40822320117474303,0.331875,0.4621875,0.054078014184397165,0.6498092754233021,0.8747325000000066,0.44
14841,fixed_threshold,0.6956904133685137,0.42942453854505974,0.531050688150386,0.16421875,0.2878125,0.1468777484608619,0.6821920481118521,0.8196112500000003,0.58
14841,precision_first_adaptive,0.3869047619047619,0.6042496679946879,0.47174701918092277,0.0465625,0.11765625,0.24404761904761904,0.6000910512711061,0.7423996874999987,0.76
14841,recall_constrained_adaptive,0.8060064935064936,0.31990979381443296,0.45802583025830257,0.32984375,0.485,0.10146103896103896,0.679695436554425,0.8198193750000038,0.5520000000000002
14841,severity_weighted_detector,0.759825327510917,0.2901934623082055,0.4199855177407676,0.3325,0.4684375,0.059388646288209605,0.659420885102441,0.8685043750000058,0.44
14842,fixed_threshold,0.7220367278797997,0.4583995760466349,0.5607779578606159,0.1596875,0.29484375,0.13606010016694492,0.702757957933997,0.8238565624999988,0.58
14842,precision_first_adaptive,0.4376657824933687,0.5942376950780313,0.5040733197556008,0.0528125,0.13015625,0.21485411140583555,0.6225537676410087,0.7787871874999978,0.76
14842,recall_constrained_adaptive,0.8279109589041096,0.3078637376631646,0.4488280343467162,0.3396875,0.49078125,0.11986301369863013,0.6812880675871047,0.8048790625000057,0.3
14842,severity_weighted_detector,0.7378892733564014,0.2874957869902258,0.4137763764249333,0.3303125,0.46359375,0.056228373702422146,0.6504596938949553,0.8715878125000067,0.44
14843,fixed_threshold,0.6882096069868996,0.4225201072386059,0.5235880398671097,0.16828125,0.29140625,0.13275109170305677,0.6789220609992741,0.8316390625000003,0.58
14843,precision_first_adaptive,0.4331597222222222,0.6214196762141968,0.5104859335038363,0.0475,0.12546875,0.22135416666666666,0.627101138958074,0.7696028124999973,0.76
14843,recall_constrained_adaptive,0.799660441426146,0.3198641765704584,0.4569488236720835,0.31296875,0.46015625,0.09252971137521222,0.6814856589558573,0.8372921875000039,0.3
14843,severity_weighted_detector,0.7532244196044712,0.29574611748818364,0.42472727272727273,0.3259375,0.4628125,0.05932932072226999,0.6591718831154787,0.8690362500000058,0.44
14844,fixed_threshold,0.717391304347826,0.4397744746283957,0.5452812202097235,0.17078125,0.30484375,0.12876254180602006,0.6955075900479386,0.8292321874999996,0.58
14844,precision_first_adaptive,0.46030330062444247,0.6,0.5209490156486623,0.05375,0.134375,0.2149866190900981,0.6332545272078501,0.7802593749999983,0.76
14844,recall_constrained_adaptive,0.808,0.28729456384323643,0.42387502914432273,0.35234375,0.494375,0.10844444444444444,0.6675377092112655,0.8177662500000058,0.6720000000000003
14844,severity_weighted_detector,0.7432432432432432,0.2780586450960566,0.40470934510669615,0.3346875,0.46359375,0.047747747747747746,0.6510128473455761,0.8810253125000067,0.44
14845,fixed_threshold,0.7196581196581197,0.44292477643345607,0.5483555845001629,0.16546875,0.29703125,0.14273504273504273,0.6959363747628329,0.8192321874999992,0.58
14845,precision_first_adaptive,0.4010507880910683,0.5841836734693877,0.4755970924195223,0.0509375,0.1225,0.22416812609457093,0.6036097624557704,0.7680974999999982,0.76
14845,recall_constrained_adaptive,0.8096054888507719,0.3384725708139118,0.477370417193426,0.28828125,0.43578125,0.10463121783876501,0.6926361024584606,0.831399062500005,0.4320000000000001
14845,severity_weighted_detector,0.7367941712204007,0.27733973260198835,0.4029887920298879,0.329375,0.45578125,0.051001821493624776,0.6485672962980655,0.8796190625000062,0.44
14846,fixed_threshold,0.7139282735613011,0.4369576314446146,0.5421152628245725,0.17234375,0.30609375,0.13427856547122602,0.6922132609670577,0.8228865625,0.58
14846,precision_first_adaptive,0.44165946413137425,0.6231707317073171,0.5169448659585231,0.04828125,0.128125,0.21607605877268798,0.6317951561413031,0.7737062499999974,0.76
14846,recall_constrained_adaptive,0.8262748487467588,0.2889963724304716,0.42821948488241884,0.3675,0.516875,0.09680207433016422,0.6747562339641257,0.8230137500000063,0.3
14846,severity_weighted_detector,0.7710526315789473,0.2901947837570155,0.42168385704005756,0.3359375,0.47328125,0.058771929824561406,0.6636165945929118,0.8686084375000063,0.44
14847,fixed_threshold,0.7146486028789162,0.43550051599587203,0.5411991022763707,0.1709375,0.3028125,0.1354784081287045,0.6922272417475613,0.8240731249999999,0.58
14847,precision_first_adaptive,0.4322033898305085,0.599294947121034,0.5022156573116692,0.05328125,0.13296875,0.2288135593220339,0.6191554165463362,0.7554509374999985,0.76
14847,recall_constrained_adaptive,0.8073555166374781,0.33822450476889215,0.4767321613236815,0.281875,0.4259375,0.1138353765323993,0.6913120378870911,0.8259431250000029,0.4440000000000001
14847,severity_weighted_detector,0.731211317418214,0.27705192629815745,0.40184645286686105,0.3371875,0.46640625,0.04774535809018567,0.6452682083327779,0.879626562500006,0.44
14848,fixed_threshold,0.6960072595281307,0.41504329004329005,0.52,0.16890625,0.28875,0.15063520871143377,0.6774286802183751,0.8195200000000001,0.58
14848,precision_first_adaptive,0.4317375886524823,0.6188055908513341,0.5086161879895561,0.046875,0.12296875,0.2296099290780142,0.6246680403858805,0.7663253124999976,0.76
14848,recall_constrained_adaptive,0.8240343347639485,0.30739673390970224,0.44776119402985076,0.33796875,0.48796875,0.09527896995708154,0.6837906265460538,0.8301840625000051,0.33599999999999963
14848,severity_weighted_detector,0.7474048442906575,0.2890598862495818,0.4168878166465621,0.33203125,0.46703125,0.04930795847750865,0.6556295089455744,0.8780709375000048,0.44
14849,fixed_threshold,0.7189655172413794,0.43596445373758497,0.5427920598763423,0.16859375,0.29890625,0.1336206896551724,0.6948708007935722,0.8288934375,0.58
14849,precision_first_adaptive,0.4277056277056277,0.6182728410513142,0.5056294779938587,0.04765625,0.12484375,0.22077922077922077,0.6241190451640037,0.7695803124999974,0.76
14849,recall_constrained_adaptive,0.809931506849315,0.2957174116911535,0.4332493702770781,0.35203125,0.49984375,0.0898972602739726,0.6733942250387535,0.8323615625000076,0.5280000000000001
14849,severity_weighted_detector,0.7484499557130204,0.2834619255283462,0.41119221411192214,0.33375,0.46578125,0.05580159433126661,0.653376588433269,0.8725884375000059,0.44
14850,fixed_threshold,0.6991379310344827,0.4320724560468833,0.5340796838985841,0.1665625,0.29328125,0.14913793103448275,0.6834920015202175,0.8139096875,0.58
14850,precision_first_adaptive,0.4108996539792388,0.5982367758186398,0.4871794871794873,0.04984375,0.1240625,0.2301038062283737,0.6103661968712141,0.7597006249999982,0.76
14850,recall_constrained_adaptive,0.8204255319148936,0.3584975827445147,0.4989648033126294,0.26953125,0.42015625,0.10382978723404256,0.705489752305492,0.8353678125000016,0.4560000000000001
14850,severity_weighted_detector,0.7382198952879581,0.281437125748503,0.407514450867052,0.3375,0.4696875,0.07242582897033159,0.64525913356533,0.8545962500000064,0.44
14851,fixed_threshold,0.7398373983739838,0.4232558139534884,0.5384615384615384,0.174375,0.30234375,0.12014453477868112,0.7017024771013214,0.8465953125,0.58
14851,precision_first_adaptive,0.4087193460490463,0.5610972568578554,0.4729374671571203,0.055,0.1253125,0.23160762942779292,0.5993682462780379,0.7681049999999982,0.76
14851,recall_constrained_adaptive,0.8228621291448517,0.30079744816586923,0.4405512730670404,0.3425,0.48984375,0.10034904013961606,0.6800876353783077,0.8258140625000064,0.3
14851,severity_weighted_detector,0.7445510026155188,0.28428761651131823,0.4114671163575042,0.3359375,0.469375,0.05056669572798605,0.6523810277447565,0.8763975000000057,0.44
14852,fixed_threshold,0.6875,0.4100486223662885,0.5137055837563452,0.170625,0.28921875,0.15670289855072464,0.6713767055997932,0.8131540625000003,0.58
14852,precision_first_adaptive,0.4381833473507149,0.590702947845805,0.5031385803959441,0.05640625,0.1378125,0.22624053826745164,0.6194541022475012,0.7556174999999985,0.76
14852,recall_constrained_adaptive,0.8289007092198581,0.284367396593674,0.42346014492753625,0.36765625,0.51375,0.1125886524822695,0.672194163657659,0.8101356250000064,0.6240000000000002
14852,severity_weighted_detector,0.7531486146095718,0.2948717948717949,0.42381289865343724,0.33515625,0.4753125,0.04953820319059614,0.6588374113947555,0.8756112500000057,0.44
14853,fixed_threshold,0.7132146204311153,0.4098007539041465,0.5205198358413133,0.17125,0.29015625,0.13495782567947517,0.6854840694093475,0.8379378125000008,0.58
14853,precision_first_adaptive,0.42939719240297275,0.6295399515738499,0.510554737358861,0.0478125,0.1290625,0.22873658133773742,0.6262323061729345,0.7505837499999976,0.76
14853,recall_constrained_adaptive,0.8366294067067928,0.3068432671081678,0.44900784494693124,0.3434375,0.49546875,0.09544282029234738,0.6879371336760376,0.8289853125000056,0.3
14853,severity_weighted_detector,0.7412467976088813,0.2897196261682243,0.41660667146628266,0.3325,0.468125,0.05465414175918019,0.6522617025946351,0.8719462500000058,0.44
14854,fixed_threshold,0.6935341009743136,0.41782283884738525,0.5214785214785214,0.17046875,0.2928125,0.14614703277236493,0.6774939034890057,0.8200100000000005,0.58
14854,precision_first_adaptive,0.42538593481989706,0.6034063260340633,0.4989939637826962,0.0509375,0.1284375,0.22126929674099485,0.6189077733939727,0.7662956249999979,0.76
14854,recall_constrained_adaptive,0.8040478380864765,0.3156374142289635,0.45331950207468874,0.29609375,0.43265625,0.11223551057957681,0.682198514718539,0.829880312500004,0.72
14854,severity_weighted_detector,0.7348017621145374,0.2808080808080808,0.4063337393422655,0.33375,0.4640625,0.06431718061674009,0.6456449305833667,0.8640187500000066,0.44
14855,fixed_threshold,0.6767317939609236,0.3987441130298273,0.5018109976950939,0.17953125,0.29859375,0.15541740674955595,0.6627435305108175,0.809522812500001,0.58
14855,precision_first_adaptive,0.44,0.6242118537200504,0.5161626694473409,0.0465625,0.12390625,0.23555555555555555,0.6285407060039233,0.7612184374999977,0.76
14855,recall_constrained_adaptive,0.824669603524229,0.30174081237911027,0.44182204389898516,0.3384375,0.4846875,0.10572687224669604,0.6809439788916913,0.8224018750000047,0.3
14855,severity_weighted_detector,0.7433016421780466,0.28801071667782985,0.4151580979966208,0.3321875,0.4665625,0.052722558340535866,0.653079902382973,0.8746087500000059,0.44
14856,fixed_threshold,0.6836734693877551,0.42094240837696334,0.5210628645495787,0.1728125,0.2984375,0.1522108843537415,0.6727090436567297,0.8074312500000006,0.58
14856,precision_first_adaptive,0.41968911917098445,0.594859241126071,0.4921518987341772,0.05171875,0.12765625,0.21848013816925735,0.6147694508149893,0.7704471874999982,0.76
14856,recall_constrained_adaptive,0.8333333333333334,0.2840562003665241,0.42369020501138954,0.36625,0.5115625,0.10215053763440861,0.6759044020664604,0.8216193750000071,0.3
14856,severity_weighted_detector,0.7658802177858439,0.28475033738191635,0.41515002459419587,0.33125,0.463125,0.06805807622504537,0.659495480245707,0.8628131250000058,0.44
14857,fixed_threshold,0.7122557726465364,0.41683991683991684,0.5259016393442623,0.1753125,0.300625,0.14742451154529307,0.6840448327058783,0.8180724999999996,0.58
14857,precision_first_adaptive,0.4394849785407725,0.619105199516324,0.5140562248995983,0.04921875,0.12921875,0.22660944206008585,0.6280520531414284,0.7614721874999977,0.76
14857,recall_constrained_adaptive,0.8235800344234079,0.32897903059470607,0.4701547531319086,0.305,0.45453125,0.09552495697074011,0.6946745886852423,0.8372459375000048,0.32399999999999995
14857,severity_weighted_detector,0.7348353552859619,0.2827609203067689,0.4083794847098483,0.33609375,0.46859375,0.06152512998266898,0.6461525742965015,0.8652053125000065,0.44
14858,fixed_threshold,0.6921075455333912,0.43135135135135133,0.5314685314685315,0.164375,0.2890625,0.1266261925411969,0.684361802641757,0.8376093749999997,0.58
14858,precision_first_adaptive,0.4159369527145359,0.572289156626506,0.4817444219066937,0.05546875,0.1296875,0.2119089316987741,0.6081531136586626,0.7791218749999981,0.76
14858,recall_constrained_adaptive,0.7992895204262878,0.3218884120171674,0.45894951555328917,0.29625,0.436875,0.10479573712255773,0.6828624995235518,0.833227500000004,0.3
14858,severity_weighted_detector,0.7412891986062717,0.29153819801301817,0.41849028768133756,0.323125,0.45609375,0.05749128919860627,0.6539495246659816,0.8722709375000056,0.44
14859,fixed_threshold,0.7004608294930875,0.4105888708806051,0.5177111716621253,0.17046875,0.28921875,0.1585253456221198,0.6766864470989028,0.8140446875000004,0.58
14859,precision_first_adaptive,0.40969162995594716,0.5992268041237113,0.48665620094191525,0.04859375,0.12125,0.24052863436123348,0.6086534610733911,0.7539743749999979,0.76
14859,recall_constrained_adaptive,0.8099027409372237,0.3111413043478261,0.44957055214723923,0.316875,0.46,0.10079575596816977,0.681668243282205,0.8322162500000045,0.4079999999999997
14859,severity_weighted_detector,0.7289256198347107,0.29498327759197324,0.42000000000000004,0.329375,0.4671875,0.05537190082644628,0.6487977428204207,0.8700062500000054,0.44
14860,fixed_threshold,0.7272727272727273,0.43111337061515,0.5413341844877114,0.17484375,0.30734375,0.12178387650085763,0.6979644591620443,0.8386971875,0.58
14860,precision_first_adaptive,0.41534391534391535,0.6061776061776062,0.4929356357927787,0.0478125,0.12140625,0.22134038800705466,0.6159063578459412,0.7730346874999985,0.76
14860,recall_constrained_adaptive,0.8118899733806566,0.32631954350927245,0.46553039938946833,0.29515625,0.438125,0.10736468500443656,0.6890040046613913,0.8308506250000043,0.3
14860,severity_weighted_detector,0.7391705069124423,0.27437564146424903,0.4001996007984031,0.33140625,0.45671875,0.05161290322580645,0.6483905773385165,0.8791996875000057,0.44
14861,fixed_threshold,0.714164546225615,0.4367219917012448,0.5420019311232701,0.1696875,0.30125,0.13825275657336725,0.6920981963713182,0.8217668749999991,0.58
14861,precision_first_adaptive,0.4444444444444444,0.6124401913875598,0.5150905432595574,0.050625,0.130625,0.21614583333333334,0.6299564792663477,0.774061874999998,0.76
14861,recall_constrained_adaptive,0.8381849315068494,0.3043207957724588,0.44652223489167614,0.3496875,0.50265625,0.09674657534246575,0.6866514601634723,0.8259159375000041,0.5040000000000001
14861,severity_weighted_detector,0.7425569176882661,0.2832331329325317,0.4100580270793036,0.3353125,0.4678125,0.06304728546409807,0.6494060416586237,0.8645131250000062,0.44
14862,fixed_threshold,0.7211961301671064,0.4318062137967351,0.5401844532279314,0.16859375,0.29671875,0.14072119613016712,0.6936735996005743,0.8246271874999995,0.58
14862,precision_first_adaptive,0.4507908611599297,0.6129032258064516,0.519493670886076,0.050625,0.13078125,0.19947275922671354,0.6354007944044446,0.7929659374999978,0.76
14862,recall_constrained_adaptive,0.8346957311534968,0.27992689613158694,0.41925182481751827,0.369375,0.51296875,0.09355131698455948,0.67629895143852,0.8304278125000074,0.72
14862,severity_weighted_detector,0.7704347826086957,0.2944499833831838,0.4260639576821352,0.33171875,0.47015625,0.06,0.6649412297076163,0.8677771875000055,0.44
14863,fixed_threshold,0.6843003412969283,0.42705005324813633,0.5259016393442623,0.168125,0.2934375,0.14419795221843004,0.6765639837693138,0.8170324999999997,0.58
14863,precision_first_adaptive,0.43601059135039716,0.5771028037383178,0.4967320261437908,0.0565625,0.13375,0.21624007060900266,0.6168494599669226,0.7762681249999983,0.76
14863,recall_constrained_adaptive,0.8297506448839209,0.2899639423076923,0.4297483856602093,0.36921875,0.52,0.09544282029234738,0.6763563907583173,0.8234856250000074,0.3
14863,severity_weighted_detector,0.7191489361702128,0.2780519907864429,0.4010441385856668,0.3428125,0.47484375,0.05191489361702128,0.6387623980015122,0.8723678125000066,0.44
14864,fixed_threshold,0.7244635193133048,0.43685300207039335,0.5450435905715207,0.17,0.301875,0.13047210300429185,0.6976438621277957,0.8311487499999995,0.58
14864,precision_first_adaptive,0.44020797227036396,0.6279357231149567,0.5175751400916964,0.04703125,0.12640625,0.21143847487001732,0.6332961409219396,0.7791365624999976,0.76
14864,recall_constrained_adaptive,0.8184187662901824,0.2857142857142857,0.42356115107913667,0.36796875,0.51515625,0.09296264118158123,0.6711989128242521,0.8272409375000066,0.3
14864,severity_weighted_detector,0.7543402777777778,0.29190460194827006,0.4209251634778397,0.329375,0.46515625,0.05642361111111111,0.6585647433564736,0.8717534375000064,0.44
14865,fixed_threshold,0.695993031358885,0.41679707876890976,0.5213703099510604,0.1746875,0.29953125,0.13763066202090593,0.6788837161519251,0.8250878124999992,0.58
14865,precision_first_adaptive,0.4157676348547718,0.619283065512979,0.49751737835153925,0.048125,0.12640625,0.21410788381742737,0.6203305809513308,0.7668865624999982,0.76
14865,recall_constrained_adaptive,0.8407699037620298,0.2902446390818484,0.43152222721149525,0.3671875,0.51734375,0.08748906386701662,0.6826900727409734,0.8333821875000074,0.324
14865,severity_weighted_detector,0.7519181585677749,0.28757743723508317,0.4160377358490567,0.34140625,0.47921875,0.043478260869565216,0.6564145647957551,0.8811815625000057,0.44
14866,fixed_threshold,0.691722972972973,0.42700729927007297,0.528046421663443,0.17171875,0.2996875,0.14442567567567569,0.678987917365358,0.8145075000000002,0.58
14866,precision_first_adaptive,0.44972067039106145,0.6014943960149439,0.5146510388918487,0.05,0.12546875,0.21601489757914338,0.6296789529951694,0.7888684374999981,0.76
14866,recall_constrained_adaptive,0.8116666666666666,0.3064820641913153,0.4449520328917314,0.344375,0.4965625,0.1,0.6764681954059156,0.821048125000005,0.3
14866,severity_weighted_detector,0.726039016115352,0.28419654714475434,0.4084943927463613,0.336875,0.470625,0.05004240882103478,0.6444992726718233,0.8753331250000058,0.44
14867,fixed_threshold,0.7087378640776699,0.4177939646201873,0.52569558101473,0.17484375,0.3003125,0.14651368049426303,0.6830263905423842,0.8181706250000005,0.58
14867,precision_first_adaptive,0.41986062717770034,0.6025,0.4948665297741273,0.0496875,0.125,0.21777003484320556,0.6171545078397213,0.7734687499999977,0.76
14867,recall_constrained_adaptive,0.8112874779541446,0.34137291280148424,0.4805432227735701,0.27734375,0.42109375,0.09611992945326278,0.6973691761005748,0.8449640625000024,0.4440000000000001
14867,severity_weighted_detector,0.7392795883361921,0.2950034223134839,0.4217221135029354,0.321875,0.4565625,0.06174957118353345,0.6534808170670714,0.8673581250000056,0.44
14868,fixed_threshold,0.7193460490463215,0.41422594142259417,0.5257218718884833,0.175,0.29875,0.1262488646684832,0.6898397481939202,0.8413643750000006,0.58
14868,precision_first_adaptive,0.42100538599640935,0.602827763496144,0.49577167019027496,0.04828125,0.1215625,0.22710951526032316,0.6164727779159147,0.7712199999999974,0.76
14868,recall_constrained_adaptive,0.8303730017761989,0.28514791094845987,0.42451759364358677,0.36625,0.51234375,0.09325044404973357,0.6763470883256766,0.829342812500007,0.5640000000000002
14868,severity_weighted_detector,0.7591436217662801,0.28557046979865774,0.41502072665203615,0.33265625,0.465625,0.04460303300624442,0.6603626236125164,0.883981250000006,0.44
14869,fixed_threshold,0.7294642857142857,0.42070030895983523,0.5336381450032659,0.17578125,0.3034375,0.13035714285714287,0.6948453062932175,0.8351268749999998,0.58
14869,precision_first_adaptive,0.44048653344917466,0.6,0.5080160320641283,0.0528125,0.13203125,0.20069504778453517,0.6273868864031277,0.7890734374999979,0.76
14869,recall_constrained_adaptive,0.8058510638297872,0.3319941563184806,0.4702534919813761,0.28578125,0.4278125,0.10195035460992907,0.6903833625873574,0.8380262500000035,0.4320000000000001
14869,severity_weighted_detector,0.7572649572649572,0.29386401326699835,0.42341696535244927,0.33265625,0.47109375,0.05982905982905983,0.6591278706627121,0.8667171875000055,0.44
14870,fixed_threshold,0.7054263565891473,0.42745302713987476,0.5323366915827105,0.17140625,0.299375,0.13006029285099052,0.6872050244248533,0.8317618749999995,0.58
14870,precision_first_adaptive,0.44257950530035334,0.6162361623616236,0.5151670951156813,0.04875,0.12703125,0.22084805653710246,0.6296693821470016,0.773627812499998,0.76
14870,recall_constrained_adaptive,0.8304195804195804,0.32192477126397834,0.46398046398046394,0.31265625,0.46109375,0.09003496503496504,0.6953544494739842,0.8424978125000032,0.4200000000000001
14870,severity_weighted_detector,0.7404580152671756,0.2901296111665005,0.41690544412607444,0.33375,0.47015625,0.05767599660729432,0.6513203136350068,0.8682303125000059,0.44
14871,fixed_threshold,0.7027506654835848,0.42127659574468085,0.5267708679747257,0.17,0.29375,0.11978704525288376,0.6864957352413676,0.8458718749999998,0.58
14871,precision_first_adaptive,0.4176991150442478,0.6020408163265306,0.4932079414838035,0.04875,0.1225,0.23628318584070795,0.6133431145024381,0.7590818749999977,0.76
