seed,model,final_third_factor_volition,final_ethical_reliability,final_integration,final_ideal_alignment,final_H_self,decision_accuracy,high_stakes_accuracy,long_term_trajectory_value,external_capture_rate,candidate_acceptance_rate
12479,ethicalsense_plus_idealgap,0.5060388118196061,0.94,0.8935324433502646,0.9161791990152383,0.3063687802937205,0.5719047619047619,0.5773087071240105,0.15786904761905246,0.30894886363636365,0.6861702127659575
12480,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5123809523809524,0.5187695516162669,0.037180952380952766,0.3323572474377745,0.0
12480,success_fed_thirdfactor,0.95,0.94,0.32,0.4,0.64,0.61,0.6271617497456765,0.22945714285714902,0.2721474131821403,0.0
12480,ethicalsense_fed_thirdfactor,0.95,0.5,0.32,0.4,0.64,0.5009523809523809,0.5031023784901758,0.0066380952380948564,0.3597997138769671,0.0
12480,ethicalsense_plus_idealgap,0.5082934323712814,0.9348574209510375,0.8929034918395582,0.9156131426556031,0.30793293940895594,0.5630952380952381,0.5701844262295082,0.12965238095238363,0.2949745083758194,0.6215596330275229
12481,static_baseline,0.24,0.56,0.32,0.4,0.64,0.518095238095238,0.5264259549973835,0.05194523809523827,0.33498935415188075,0.0
12481,success_fed_thirdfactor,0.95,0.9360000000000002,0.32,0.4,0.64,0.6066666666666667,0.6178903826266805,0.2233523809523869,0.28025034770514606,0.0
12481,ethicalsense_fed_thirdfactor,0.95,0.5013399999999999,0.32,0.4,0.64,0.49476190476190474,0.48440860215053766,0.001976190476190181,0.3536231884057971,0.0
12481,ethicalsense_plus_idealgap,0.5126197231653381,0.9396786512770519,0.8928837590172787,0.9155953831155509,0.3099846272169244,0.5804761904761905,0.5853785900783289,0.16979761904762203,0.304542069992554,0.7222222222222222
12482,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5116666666666667,0.5012840267077555,0.012259523809523457,0.3434125269978402,0.0
12482,success_fed_thirdfactor,0.95,0.9375,0.32,0.4,0.64,0.6057142857142858,0.6031991744066048,0.20737142857143384,0.28270676691729324,0.0
12482,ethicalsense_fed_thirdfactor,0.95,0.5,0.32,0.4,0.64,0.5038095238095238,0.49333333333333335,0.015416666666666348,0.3559322033898305,0.0
12482,ethicalsense_plus_idealgap,0.5065428192233535,0.9383388479414071,0.8925652942713764,0.9153087648442388,0.30737967951153616,0.5795238095238096,0.5848167539267015,0.16938095238095657,0.3002191380569759,0.6641221374045801
12483,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5283333333333333,0.5202738283307003,0.0592690476190481,0.34221902017291067,0.0
12483,success_fed_thirdfactor,0.95,0.94,0.32,0.4,0.64,0.6071428571428571,0.5945072697899838,0.21737857142857683,0.26573426573426573,0.0
12483,ethicalsense_fed_thirdfactor,0.95,0.5013399999999999,0.32,0.4,0.64,0.5045238095238095,0.5193954659949622,0.013345238095238429,0.31659693165969316,0.0
12483,ethicalsense_plus_idealgap,0.4886362262480166,0.7688032854765263,0.8722297118364967,0.8970067406528462,0.31522151347104593,0.54,0.5291989664082687,0.07067857142857223,0.3215339233038348,0.6462765957446809
12484,static_baseline,0.24,0.56,0.32,0.4,0.64,0.515,0.5136554621848739,0.03840000000000007,0.332398316970547,0.0
12484,success_fed_thirdfactor,0.95,0.94,0.32,0.4,0.64,0.5992857142857143,0.59472049689441,0.19398571428571998,0.28225231646471843,0.0
12484,ethicalsense_fed_thirdfactor,0.95,0.5,0.32,0.4,0.64,0.5095238095238095,0.518327310273619,0.029188095238095367,0.34893617021276596,0.0
12484,ethicalsense_plus_idealgap,0.4990795556545661,0.937,0.8936248749392343,0.9162623874453109,0.3030198909448791,0.5676190476190476,0.5641293013555787,0.13591904761905182,0.30952380952380953,0.6508728179551122
12485,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5188095238095238,0.5193679918450561,0.03329523809523841,0.32312180889861414,0.0
12485,success_fed_thirdfactor,0.95,0.9375,0.32,0.4,0.64,0.6021428571428571,0.5996843766438716,0.20806428571429117,0.2897196261682243,0.0
12485,ethicalsense_fed_thirdfactor,0.95,0.5040799999999996,0.32,0.4,0.64,0.5069047619047619,0.516008537886873,0.04001904761904769,0.3488700564971751,0.0
12485,ethicalsense_plus_idealgap,0.49506202905196595,0.7036832212661037,0.8614246549547393,0.8872821894592654,0.3268894661783095,0.5319047619047619,0.5270833333333333,0.06419047619047653,0.33284457478005863,0.6368286445012787
12486,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5235714285714286,0.5239130434782608,0.07242857142857315,0.3148283418553689,0.0
12486,success_fed_thirdfactor,0.95,0.94,0.32,0.4,0.64,0.5871428571428572,0.6009036144578314,0.17541428571429132,0.2734319943622269,0.0
12486,ethicalsense_fed_thirdfactor,0.95,0.5025599999999999,0.32,0.4,0.64,0.5028571428571429,0.5066191446028513,0.004328571428570935,0.3311306901615272,0.0
12486,ethicalsense_plus_idealgap,0.5026439760854182,0.8545421586589629,0.8837604500638927,0.9073844050575033,0.31258880516555304,0.5447619047619048,0.5346011621764395,0.09074047619047775,0.3432295438088342,0.6377551020408163
12487,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5233333333333333,0.5319148936170213,0.04723333333333362,0.3425655976676385,0.0
12487,success_fed_thirdfactor,0.95,0.9375,0.32,0.4,0.64,0.5969047619047619,0.589994842702424,0.1855547619047667,0.268346923647146,0.0
12487,ethicalsense_fed_thirdfactor,0.95,0.5007199999999994,0.32,0.4,0.64,0.5011904761904762,0.48588172615876396,0.005283333333333121,0.34878892733564015,0.0
12487,ethicalsense_plus_idealgap,0.4801469859978773,0.510577912307937,0.8448260106419615,0.8723434095777655,0.33314953783837353,0.5114285714285715,0.5213148433487417,0.03152142857142896,0.3357245337159254,0.6815476190476191
12488,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5045238095238095,0.5007776049766719,0.009245238095237699,0.34492753623188405,0.0
12488,success_fed_thirdfactor,0.95,0.94,0.32,0.4,0.64,0.6090476190476191,0.6225540679711637,0.22867619047619656,0.2795031055900621,0.0
12488,ethicalsense_fed_thirdfactor,0.95,0.50128,0.32,0.4,0.64,0.520952380952381,0.5048494129657989,0.021959523809524307,0.32729805013927576,0.0
12488,ethicalsense_plus_idealgap,0.4766114109284179,0.506275859122181,0.826541185520587,0.8558870669685282,0.3461135979027862,0.5083333333333333,0.505194095133953,0.042769047619047706,0.35762584522915103,0.6098901098901099
12489,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5095238095238095,0.5157520325203252,0.018966666666666254,0.3540740740740741,0.0
12489,success_fed_thirdfactor,0.95,0.9390000000000002,0.32,0.4,0.64,0.5938095238095238,0.6057838660578386,0.1912309523809576,0.31085043988269795,0.0
12489,ethicalsense_fed_thirdfactor,0.95,0.5,0.32,0.4,0.64,0.49047619047619045,0.48898001025115323,-0.021959523809524276,0.36704119850187267,0.0
12489,ethicalsense_plus_idealgap,0.49442832060249775,0.7614329179083282,0.8708603657478736,0.8957743291730857,0.3190426818028761,0.5385714285714286,0.5322085889570553,0.06710000000000083,0.3328581610833927,0.6614173228346457
12490,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5154761904761904,0.5159937073938122,0.04035476190476188,0.3375,0.0
12490,success_fed_thirdfactor,0.95,0.94,0.32,0.4,0.64,0.6245238095238095,0.6256463288521199,0.24870952380953087,0.27393431167016075,0.0
12490,ethicalsense_fed_thirdfactor,0.95,0.5038399999999998,0.32,0.4,0.64,0.49,0.4806240563663815,-0.040192857142856774,0.36065573770491804,0.0
12490,ethicalsense_plus_idealgap,0.503643942499496,0.9378599280358421,0.8933213393070042,0.9159892053763043,0.3054106662012177,0.5861904761904762,0.5883575883575883,0.17644761904762302,0.28751753155680226,0.6589147286821705
12491,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5126190476190476,0.5045685279187817,0.010547619047618523,0.34760147601476016,0.0
12491,success_fed_thirdfactor,0.95,0.94,0.32,0.4,0.64,0.5973809523809523,0.5966822187662001,0.19460238095238605,0.28254211332312407,0.0
12491,ethicalsense_fed_thirdfactor,0.95,0.5,0.32,0.4,0.64,0.5011904761904762,0.5026288117770767,0.014604761904761367,0.33261494252873564,0.0
12491,ethicalsense_plus_idealgap,0.4872912136575949,0.5,0.8360019781694109,0.86440178035247,0.34357075330333964,0.5107142857142857,0.5270200720535255,0.03733571428571452,0.3335832083958021,0.6321525885558583
12492,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5064285714285715,0.5096348884381339,0.008842857142856694,0.3473451327433628,0.0
12492,success_fed_thirdfactor,0.95,0.9355000000000001,0.32,0.4,0.64,0.6188095238095238,0.614025974025974,0.2335595238095298,0.25997045790251105,0.0
12492,ethicalsense_fed_thirdfactor,0.95,0.5,0.32,0.4,0.64,0.49738095238095237,0.4929430214323053,-0.0012833333333335123,0.3594080338266385,0.0
12492,ethicalsense_plus_idealgap,0.5028228485275713,0.939839125468612,0.892750312408042,0.9154752811672375,0.30548109055712935,0.5745238095238095,0.5706214689265536,0.1426166666666692,0.3000712758374911,0.6314496314496314
12493,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5109523809523809,0.5073068893528184,0.025266666666666222,0.33263009845288327,0.0
12493,success_fed_thirdfactor,0.95,0.9380000000000001,0.32,0.4,0.64,0.6107142857142858,0.6076280041797283,0.22154285714286243,0.26441631504922647,0.0
12493,ethicalsense_fed_thirdfactor,0.95,0.5025599999999999,0.32,0.4,0.64,0.4976190476190476,0.5005219206680585,0.005433333333332961,0.3291139240506329,0.0
12493,ethicalsense_plus_idealgap,0.5028184387835335,0.94,0.8922291952092944,0.9150062756883665,0.3058959091424622,0.5752380952380952,0.5925732217573222,0.1720809523809566,0.28118240807498196,0.6825396825396826
12494,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5373809523809524,0.5388945752302968,0.07292380952381236,0.32147937411095306,0.0
12494,success_fed_thirdfactor,0.95,0.935,0.32,0.4,0.64,0.5985714285714285,0.6107969151670951,0.20617857142857682,0.2944199706314244,0.0
12494,ethicalsense_fed_thirdfactor,0.95,0.5,0.32,0.4,0.64,0.490952380952381,0.49523809523809526,0.00045238095238046643,0.34873646209386283,0.0
12494,ethicalsense_plus_idealgap,0.4896850314466441,0.7285710982746478,0.8615350455265524,0.887381540973898,0.3242708019065902,0.5269047619047619,0.5231891610213653,0.05569761904761911,0.3445010924981792,0.6404199475065617
12495,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5188095238095238,0.5209863588667366,0.04869523809523837,0.33765298776097913,0.0
12495,success_fed_thirdfactor,0.95,0.94,0.32,0.4,0.64,0.6002380952380952,0.5934065934065934,0.1980880952381007,0.28186453022578295,0.0
12495,ethicalsense_fed_thirdfactor,0.95,0.50006,0.32,0.4,0.64,0.5028571428571429,0.49948979591836734,-0.0016428571428575103,0.34370477568740954,0.0
12495,ethicalsense_plus_idealgap,0.47546012688222083,0.5168716518977492,0.8341363161567296,0.8627226845410573,0.33949571266624917,0.5245238095238095,0.531038080333855,0.06133095238095293,0.34146341463414637,0.66
12496,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5221428571428571,0.5201072386058981,0.0613214285714301,0.35378787878787876,0.0
12496,success_fed_thirdfactor,0.95,0.9380000000000001,0.32,0.4,0.64,0.606904761904762,0.599290780141844,0.19730476190476715,0.27037037037037037,0.0
12496,ethicalsense_fed_thirdfactor,0.95,0.50128,0.32,0.4,0.64,0.5045238095238095,0.503167898627244,0.020495238095238275,0.3516405135520685,0.0
12496,ethicalsense_plus_idealgap,0.4939950544498952,0.934699701284039,0.8932935045384868,0.9159641540846383,0.30089228081621905,0.575952380952381,0.5701663201663202,0.14870952380952626,0.2986822840409956,0.6421319796954315
12497,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5152380952380953,0.5052410901467506,0.02960952380952381,0.3366906474820144,0.0
12497,success_fed_thirdfactor,0.95,0.94,0.32,0.4,0.64,0.6052380952380952,0.6041117554032683,0.21618809523810084,0.2773826458036984,0.0
12497,ethicalsense_fed_thirdfactor,0.95,0.5,0.32,0.4,0.64,0.4907142857142857,0.49947589098532497,-0.00041428571428618307,0.33209785025945143,0.0
12497,ethicalsense_plus_idealgap,0.5055892892320504,0.9368959131512046,0.8930608767469559,0.9157547890722595,0.3065344935351656,0.554047619047619,0.5543534260690366,0.1076833333333356,0.32706766917293234,0.6666666666666666
12498,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5088095238095238,0.5192815636555732,0.040288095238095754,0.37013446567586694,0.0
12498,success_fed_thirdfactor,0.95,0.9375,0.32,0.4,0.64,0.6033333333333334,0.6046145778710016,0.21271190476191004,0.3052180128663331,0.0
12498,ethicalsense_fed_thirdfactor,0.95,0.5025599999999999,0.32,0.4,0.64,0.4976190476190476,0.4889669007021063,-0.026123809523809285,0.3570924488355681,0.0
12498,ethicalsense_plus_idealgap,0.5033322589940752,0.935181019686303,0.8936732287676035,0.9163059058908445,0.3049824800419523,0.594047619047619,0.5989417989417989,0.20154761904762442,0.28929384965831434,0.6809651474530831
12499,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5226190476190476,0.527806925498426,0.05900476190476231,0.3206599713055954,0.0
12499,success_fed_thirdfactor,0.95,0.9375,0.32,0.4,0.64,0.5880952380952381,0.5852123754588359,0.17897380952381384,0.29402872260015117,0.0
12499,ethicalsense_fed_thirdfactor,0.95,0.5025599999999999,0.32,0.4,0.64,0.5,0.49974025974025976,0.004749999999999487,0.35799023028611304,0.0
12499,ethicalsense_plus_idealgap,0.49623111661809793,0.818140320306468,0.8785072494896985,0.9026565245407284,0.31377354940499264,0.5426190476190477,0.5389375966993295,0.08176904761904859,0.33143264433357095,0.6296296296296297
12500,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5173809523809524,0.5155763239875389,0.0371238095238097,0.33456973293768544,0.0
12500,success_fed_thirdfactor,0.95,0.9355000000000001,0.32,0.4,0.64,0.605,0.6092071611253197,0.20903571428572015,0.2874162323157111,0.0
12500,ethicalsense_fed_thirdfactor,0.95,0.5040199999999997,0.32,0.4,0.64,0.4980952380952381,0.4896755162241888,-0.03543333333333331,0.3436807095343681,0.0
12500,ethicalsense_plus_idealgap,0.5004299773241595,0.9032717865716962,0.8885265970577633,0.9116739373519871,0.30773400580045257,0.5583333333333333,0.5643776824034334,0.13901904761905065,0.2909090909090909,0.628361858190709
12501,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5164285714285715,0.5224358974358975,0.05605714285714325,0.3347953216374269,0.0
12501,success_fed_thirdfactor,0.95,0.94,0.32,0.4,0.64,0.6016666666666667,0.5990663900414938,0.2013952380952428,0.28700906344410876,0.0
12501,ethicalsense_fed_thirdfactor,0.95,0.5090799999999995,0.32,0.4,0.64,0.49404761904761907,0.5093167701863354,0.006247619047618346,0.3533724340175953,0.0
12501,ethicalsense_plus_idealgap,0.4872780052021361,0.6079189934856877,0.8553958363317437,0.8818562526985694,0.32804945102972866,0.5321428571428571,0.5268542199488491,0.05567857142857217,0.31985294117647056,0.6520547945205479
12502,static_baseline,0.24,0.56,0.32,0.4,0.64,0.518095238095238,0.5234042553191489,0.056666666666667025,0.3600837404047453,0.0
12502,success_fed_thirdfactor,0.95,0.94,0.32,0.4,0.64,0.6128571428571429,0.6034912718204489,0.20103571428571992,0.2616487455197133,0.0
12502,ethicalsense_fed_thirdfactor,0.95,0.5,0.32,0.4,0.64,0.5154761904761904,0.5079113924050633,0.03543333333333385,0.3426724137931034,0.0
12502,ethicalsense_plus_idealgap,0.4955793452163022,0.8813437184937024,0.8850312343409455,0.9085281109068509,0.30824764557021034,0.5504761904761905,0.5456442357850808,0.10128333333333517,0.318705035971223,0.6765498652291105
12503,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5214285714285715,0.5313152400835073,0.05874285714285765,0.33664068036853295,0.0
12503,success_fed_thirdfactor,0.95,0.94,0.32,0.4,0.64,0.6188095238095238,0.609642301710731,0.22853095238095797,0.25267665952890794,0.0
12503,ethicalsense_fed_thirdfactor,0.95,0.50006,0.32,0.4,0.64,0.5083333333333333,0.5096304008328996,0.023611904761904882,0.3423988842398884,0.0
12503,ethicalsense_plus_idealgap,0.5037772573092903,0.9381802730661685,0.8934243553894328,0.9160819198504896,0.30539098971635537,0.5714285714285714,0.5584944048830112,0.12338571428571694,0.2773294203961849,0.6403940886699507
12504,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5233333333333333,0.5396990140114167,0.06606904761904865,0.3300970873786408,0.0
12504,success_fed_thirdfactor,0.95,0.94,0.32,0.4,0.64,0.61,0.6145018257694314,0.22680714285714842,0.26878612716763006,0.0
12504,ethicalsense_fed_thirdfactor,0.95,0.5051199999999998,0.32,0.4,0.64,0.503095238095238,0.503957783641161,0.01955952380952353,0.3647482014388489,0.0
12504,ethicalsense_plus_idealgap,0.501180187657323,0.94,0.8931053521793786,0.915794816961442,0.30442404185994315,0.5619047619047619,0.5685252735799896,0.1341976190476231,0.3181818181818182,0.6512820512820513
12505,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5283333333333333,0.5254942767950052,0.0586047619047625,0.29504504504504503,0.0
12505,success_fed_thirdfactor,0.95,0.9305000000000002,0.32,0.4,0.64,0.616904761904762,0.6222450025627884,0.23446904761905366,0.25289017341040465,0.0
12505,ethicalsense_fed_thirdfactor,0.95,0.50006,0.32,0.4,0.64,0.49333333333333335,0.4925141972121838,-0.012002380952381321,0.3424068767908309,0.0
12505,ethicalsense_plus_idealgap,0.5130124243733163,0.94,0.8931968089102275,0.9158771280192043,0.3099189878710252,0.5795238095238096,0.5915931499740529,0.1722595238095273,0.29891696750902524,0.6435406698564593
12506,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5173809523809524,0.5074388947927736,0.04043809523809526,0.3372348207754206,0.0
12506,success_fed_thirdfactor,0.95,0.9380000000000001,0.32,0.4,0.64,0.6014285714285714,0.5916883116883117,0.19467857142857548,0.2923636363636364,0.0
12506,ethicalsense_fed_thirdfactor,0.95,0.5039599999999997,0.32,0.4,0.64,0.5033333333333333,0.5022994379151763,0.0023547619047616358,0.34218077474892394,0.0
12506,ethicalsense_plus_idealgap,0.47623749177751695,0.5375708693059862,0.8388633140179292,0.8669769826161354,0.3360799331515471,0.5202380952380953,0.5224511357633386,0.05471666666666694,0.3318996415770609,0.6396648044692738
12507,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5164285714285715,0.5192893401015228,0.028857142857142602,0.34116809116809116,0.0
12507,success_fed_thirdfactor,0.95,0.94,0.32,0.4,0.64,0.6147619047619047,0.6139339968569932,0.2326261904761961,0.25710123816460306,0.0
12507,ethicalsense_fed_thirdfactor,0.95,0.5,0.32,0.4,0.64,0.5064285714285715,0.5124740124740125,0.023685714285714123,0.3441324694024478,0.0
12507,ethicalsense_plus_idealgap,0.4879606023154874,0.6304495682819544,0.8484244019537339,0.8755819617583604,0.3339478207031245,0.5380952380952381,0.5244282744282744,0.06685238095238194,0.3478581979320532,0.6171284634760705
12508,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5169047619047619,0.5101936799184505,0.022390476190475815,0.3285198555956679,0.0
12508,success_fed_thirdfactor,0.95,0.94,0.32,0.4,0.64,0.6023809523809524,0.6147582697201018,0.20984523809524352,0.29838709677419356,0.0
12508,ethicalsense_fed_thirdfactor,0.95,0.5,0.32,0.4,0.64,0.5085714285714286,0.5229405630865485,0.0373714285714289,0.33651026392961875,0.0
12508,ethicalsense_plus_idealgap,0.46628297242837,0.5249632736141748,0.821185715683999,0.8510671441155995,0.34553753212497423,0.49333333333333335,0.4887845592070944,-0.010359523809523829,0.3438202247191011,0.6489675516224189
12509,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5157142857142857,0.5120041753653445,0.03452857142857161,0.3418079096045198,0.0
12509,success_fed_thirdfactor,0.95,0.94,0.32,0.4,0.64,0.606904761904762,0.5964172813487882,0.2103476190476241,0.27492877492877493,0.0
12509,ethicalsense_fed_thirdfactor,0.95,0.50128,0.32,0.4,0.64,0.48857142857142855,0.4845201238390093,-0.024771428571428503,0.34507042253521125,0.0
12509,ethicalsense_plus_idealgap,0.5038324497405341,0.9381772775610359,0.8924258536785741,0.915183268310716,0.3062157639938629,0.5528571428571428,0.5568008150789607,0.10383571428571589,0.2977967306325515,0.6265060240963856
12510,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5211904761904762,0.5239334027055151,0.049961904761905276,0.33403508771929824,0.0
12510,success_fed_thirdfactor,0.95,0.9375,0.32,0.4,0.64,0.606904761904762,0.6101426307448494,0.22438333333333946,0.26552462526766596,0.0
12510,ethicalsense_fed_thirdfactor,0.95,0.5057199999999993,0.32,0.4,0.64,0.5047619047619047,0.5063873275421563,0.007783333333333186,0.3656609195402299,0.0
12510,ethicalsense_plus_idealgap,0.5055228900120632,0.8859537118304273,0.8864417819445588,0.9097976037501039,0.31179852268532354,0.5414285714285715,0.5310492505353319,0.09008571428571588,0.3132616487455197,0.6487804878048781
12511,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5233333333333333,0.5205696202531646,0.05529047619047645,0.32710280373831774,0.0
12511,success_fed_thirdfactor,0.95,0.94,0.32,0.4,0.64,0.6061904761904762,0.6076604554865425,0.21339047619048138,0.2626628075253256,0.0
12511,ethicalsense_fed_thirdfactor,0.95,0.5,0.32,0.4,0.64,0.5033333333333333,0.49947916666666664,0.009119047619047124,0.35272988505747127,0.0
12511,ethicalsense_plus_idealgap,0.4671070569419106,0.5024492603938067,0.8164201312688589,0.8467781181419721,0.34973780413404776,0.48523809523809525,0.4762413240790176,-0.018640476190475524,0.36063218390804597,0.6687306501547987
12512,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5219047619047619,0.5159629248197735,0.03803333333333381,0.329277022190408,0.0
12512,success_fed_thirdfactor,0.95,0.9385000000000001,0.32,0.4,0.64,0.6009523809523809,0.6080041046690611,0.20503095238095742,0.2953216374269006,0.0
12512,ethicalsense_fed_thirdfactor,0.95,0.5026199999999998,0.32,0.4,0.64,0.49476190476190474,0.5034156594850236,0.008669047619047287,0.35344827586206895,0.0
12512,ethicalsense_plus_idealgap,0.4991439257503501,0.8079560712507557,0.8770272331347759,0.9013245098212986,0.31632829619822656,0.5407142857142857,0.5234864300626305,0.07052857142857233,0.3231197771587744,0.662303664921466
12513,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5147619047619048,0.5208857574232512,0.024569047619047112,0.3274771609276177,0.0
12513,success_fed_thirdfactor,0.95,0.94,0.32,0.4,0.64,0.5978571428571429,0.5978835978835979,0.20435714285714798,0.27162258756254465,0.0
12513,ethicalsense_fed_thirdfactor,0.95,0.5051199999999998,0.32,0.4,0.64,0.49833333333333335,0.5078560567663457,-0.0012595238095241884,0.3539325842696629,0.0
12513,ethicalsense_plus_idealgap,0.5062632887040233,0.8084949013931169,0.8771680816287861,0.9014512734659074,0.31956590585180494,0.5247619047619048,0.5299586776859504,0.05593333333333343,0.3401842664776754,0.651219512195122
12514,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5271428571428571,0.5258883248730964,0.04607142857142904,0.32791728212703103,0.0
12514,success_fed_thirdfactor,0.95,0.9300000000000002,0.32,0.4,0.64,0.5892857142857143,0.5946808510638298,0.19485714285714784,0.302037845705968,0.0
12514,ethicalsense_fed_thirdfactor,0.95,0.5,0.32,0.4,0.64,0.5054761904761905,0.4940383618455158,0.0036976190476188217,0.3303637713437268,0.0
12514,ethicalsense_plus_idealgap,0.4900586709416409,0.7683334300875154,0.8718016810771393,0.8966215129694249,0.3162333238167082,0.5495238095238095,0.5480314960629922,0.10541666666666945,0.3147612156295224,0.6168674698795181
12515,static_baseline,0.24,0.56,0.32,0.4,0.64,0.503095238095238,0.5116159008776459,0.016259523809524248,0.3325825825825826,0.0
12515,success_fed_thirdfactor,0.95,0.94,0.32,0.4,0.64,0.5845238095238096,0.5846965699208443,0.17748809523809883,0.2841880341880342,0.0
12515,ethicalsense_fed_thirdfactor,0.95,0.5,0.32,0.4,0.64,0.49642857142857144,0.5020470829068577,-0.004028571428571542,0.3668903803131991,0.0
12515,ethicalsense_plus_idealgap,0.5097376759042425,0.9116076926477283,0.8864354606430166,0.9097919145787162,0.3137870083817015,0.5457142857142857,0.5608108108108109,0.1094714285714309,0.2958152958152958,0.6770025839793282
12516,static_baseline,0.24,0.56,0.32,0.4,0.64,0.4857142857142857,0.4869831546707504,-0.030778571428571377,0.3505535055350554,0.0
12516,success_fed_thirdfactor,0.95,0.94,0.32,0.4,0.64,0.5785714285714286,0.5718015665796344,0.15489285714286136,0.2876712328767123,0.0
12516,ethicalsense_fed_thirdfactor,0.95,0.5025599999999999,0.32,0.4,0.64,0.49976190476190474,0.4976051091005854,0.01434047619047585,0.34562545191612437,0.0
12516,ethicalsense_plus_idealgap,0.463911844253599,0.5044629722724934,0.815937713484444,0.8463439421359991,0.34862010886119793,0.5007142857142857,0.4987106756059825,0.0008642857142855393,0.36117059243397576,0.6559485530546624
12517,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5145238095238095,0.5275915420319752,0.04267380952381014,0.34650670430486946,0.0
12517,success_fed_thirdfactor,0.95,0.94,0.32,0.4,0.64,0.6028571428571429,0.6024973985431842,0.20712857142857696,0.2720946416144746,0.0
12517,ethicalsense_fed_thirdfactor,0.95,0.5054199999999995,0.32,0.4,0.64,0.49547619047619046,0.4979612640163099,-0.011038095238095041,0.3477946493130875,0.0
12517,ethicalsense_plus_idealgap,0.5042927994099118,0.939839757555981,0.8931717039873377,0.9158545335886044,0.3058357188853823,0.6083333333333333,0.5992685475444096,0.21116190476191,0.2734430923407301,0.6416040100250626
12518,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5145238095238095,0.529501525940997,0.03798095238095288,0.3646643109540636,0.0
12518,success_fed_thirdfactor,0.95,0.94,0.32,0.4,0.64,0.599047619047619,0.5988758303525805,0.19256904761905175,0.2747021723896286,0.0
12518,ethicalsense_fed_thirdfactor,0.95,0.5,0.32,0.4,0.64,0.4980952380952381,0.5224806201550387,0.022273809523809945,0.3506676036542516,0.0
12518,ethicalsense_plus_idealgap,0.4713152970418236,0.5944565194712236,0.839637309143239,0.8676735782289154,0.3331444101168557,0.52,0.5258711721224921,0.057471428571429,0.33946251768033947,0.6226912928759895
12519,static_baseline,0.24,0.56,0.32,0.4,0.64,0.4928571428571429,0.49405069839627525,-0.00995000000000008,0.3471133285816108,0.0
12519,success_fed_thirdfactor,0.95,0.94,0.32,0.4,0.64,0.6023809523809524,0.5964467005076142,0.19080952380952929,0.27345454545454545,0.0
12519,ethicalsense_fed_thirdfactor,0.95,0.5,0.32,0.4,0.64,0.5019047619047619,0.5089149261334692,0.005883333333333011,0.36240171551107936,0.0
12519,ethicalsense_plus_idealgap,0.4783982457034698,0.517051583200784,0.8157832333379429,0.8462049100041484,0.35556082307245573,0.5021428571428571,0.5245046923879041,0.03244285714285752,0.326485693323551,0.638235294117647
12520,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5107142857142857,0.5127551020408163,0.019214285714285306,0.33603537214443624,0.0
12520,success_fed_thirdfactor,0.95,0.9375,0.32,0.4,0.64,0.6007142857142858,0.6055237102657635,0.20850714285714775,0.28081692195477753,0.0
12520,ethicalsense_fed_thirdfactor,0.95,0.50128,0.32,0.4,0.64,0.4930952380952381,0.4886714727085479,-0.017276190476190945,0.35942028985507246,0.0
12520,ethicalsense_plus_idealgap,0.4777180790650082,0.5195425146543466,0.8402092400614969,0.8681883160553469,0.3356999392755124,0.5192857142857142,0.5154208050182959,0.04212142857142891,0.31575091575091574,0.6637426900584795
12521,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5166666666666667,0.5183630640083945,0.04405238095238139,0.3401609363569861,0.0
12521,success_fed_thirdfactor,0.95,0.94,0.32,0.4,0.64,0.606904761904762,0.6149974836436839,0.21021190476191087,0.2568149210903874,0.0
