seed,model,final_holdout_recall,final_holdout_false_alarm,final_holdout_violation_rate,trap_capture_rate,capture_resistance,core_protection,trajectory_value,final_quality,is_tdc
17262,simple_q060_a000,0.6933333333333334,0.22666666666666666,0.41333333333333333,0.3382187147688839,0.6617812852311161,0.5866666666666667,0.6227922222222186,0.6,False
17262,simple_q068_a000,0.7466666666666667,0.15333333333333332,0.3466666666666667,0.30977620730270905,0.690223792697291,0.6533333333333333,0.6204077777777754,0.68,False
17262,simple_q076_a000,0.7297297297297297,0.12833333333333333,0.40540540540540543,0.23103057757644394,0.768969422423556,0.5945945945945945,0.6652888888888857,0.76,False
17262,simple_q084_a000,0.7142857142857143,0.09,0.38095238095238093,0.1564310544611819,0.8435689455388181,0.6190476190476191,0.7227488888888857,0.84,False
17262,simple_q076_a008,0.7285714285714285,0.13666666666666666,0.37142857142857144,0.23696145124716553,0.7630385487528345,0.6285714285714286,0.6791844444444411,0.76,False
17262,simple_q076_a016,0.8382352941176471,0.13166666666666665,0.39705882352941174,0.16796440489432704,0.8320355951056729,0.6029411764705883,0.6780555555555522,0.76,False
17262,simple_q084_a008,0.8028169014084507,0.085,0.36619718309859156,0.1565017261219793,0.8434982738780207,0.6338028169014085,0.7269266666666633,0.84,False
17262,simple_q084_a016,0.7580645161290323,0.10166666666666667,0.3709677419354839,0.13687782805429866,0.8631221719457014,0.6290322580645161,0.7501411111111076,0.84,False
17262,simple_q090_a008,0.8548387096774194,0.06666666666666667,0.2903225806451613,0.12629161882893225,0.8737083811710677,0.7096774193548387,0.7706288888888858,0.9,False
17262,simple_q090_a016,0.8714285714285714,0.07,0.2857142857142857,0.13657407407407407,0.8634259259259259,0.7142857142857143,0.7249377777777752,0.9,False
17262,tdc_evidence_validated,0.875,0.05,0.2638888888888889,0.20932878270762229,0.7906712172923778,0.7361111111111112,0.7269255555555524,0.9063955245847459,True
17263,simple_q060_a000,0.5441176470588235,0.195,0.5294117647058824,0.33783783783783783,0.6621621621621622,0.47058823529411764,0.5885599999999976,0.6,False
17263,simple_q068_a000,0.7,0.17833333333333334,0.5166666666666667,0.286368843069874,0.713631156930126,0.4833333333333333,0.6650611111111081,0.68,False
17263,simple_q076_a000,0.7432432432432432,0.13666666666666666,0.4594594594594595,0.2482598607888631,0.7517401392111369,0.5405405405405406,0.6751277777777748,0.76,False
17263,simple_q084_a000,0.7794117647058824,0.11,0.38235294117647056,0.18872266973532797,0.8112773302646721,0.6176470588235294,0.7278722222222188,0.84,False
17263,simple_q076_a008,0.8311688311688312,0.11166666666666666,0.36363636363636365,0.24856156501726123,0.7514384349827388,0.6363636363636364,0.6544977777777741,0.76,False
17263,simple_q076_a016,0.7636363636363637,0.13666666666666666,0.34545454545454546,0.17572254335260115,0.8242774566473988,0.6545454545454545,0.7397755555555517,0.76,False
17263,simple_q084_a008,0.8181818181818182,0.10333333333333333,0.2987012987012987,0.1724137931034483,0.8275862068965517,0.7012987012987013,0.7023766666666635,0.84,False
17263,simple_q084_a016,0.75,0.09833333333333333,0.328125,0.13394919168591224,0.8660508083140878,0.671875,0.7219188888888856,0.84,False
17263,simple_q090_a008,0.8307692307692308,0.051666666666666666,0.2923076923076923,0.13494809688581316,0.8650519031141868,0.7076923076923076,0.7836599999999968,0.9,False
17263,simple_q090_a016,0.8620689655172413,0.055,0.22413793103448276,0.0888382687927107,0.9111617312072893,0.7758620689655172,0.7990422222222185,0.9,False
17263,tdc_evidence_validated,0.84,0.05333333333333334,0.28,0.18023255813953487,0.8197674418604651,0.72,0.7464133333333299,0.9073612327936885,True
17264,simple_q060_a000,0.6307692307692307,0.24833333333333332,0.5076923076923077,0.34308211473565803,0.656917885264342,0.49230769230769234,0.5995844444444416,0.6,False
