seed,model,is_tdc,final_holdout_recall,final_holdout_false_alarm,final_holdout_violation_rate,trap_capture_rate,capture_resistance,core_protection,gross_trajectory,avg_information_cost,net_trajectory_after_info_cost,final_quality
17913,simple_q090_a008,False,0.8571428571428571,0.050666666666666665,0.3516483516483517,0.15145631067961166,0.8485436893203884,0.6483516483516483,0.7177582222222193,0.05631999999999951,0.6614382222222198,0.9
17913,simple_q090_a016,False,0.7840909090909091,0.068,0.375,0.10325047801147227,0.8967495219885278,0.625,0.7090542222222193,0.05631999999999951,0.6527342222222198,0.9
17913,tdc_evidence_validated,True,0.8275862068965517,0.04,0.3218390804597701,0.19980787704130643,0.8001921229586936,0.6781609195402298,0.6719351111111076,0.040457338494423775,0.6314777726166838,0.9084022815249075
17914,simple_q076_a008,False,0.7692307692307693,0.14266666666666666,0.38461538461538464,0.22916666666666666,0.7708333333333334,0.6153846153846154,0.6194168888888844,0.01782000000000037,0.601596888888884,0.76
17914,simple_q084_a008,False,0.7282608695652174,0.068,0.3804347826086957,0.1687681862269641,0.8312318137730359,0.6195652173913043,0.7121324444444406,0.03718000000000375,0.6749524444444368,0.84
17914,simple_q090_a008,False,0.8282828282828283,0.06533333333333333,0.32323232323232326,0.1111111111111111,0.8888888888888888,0.6767676767676767,0.7156382222222192,0.05631999999999951,0.6593182222222197,0.9
17914,simple_q090_a016,False,0.8111111111111111,0.06,0.3111111111111111,0.1219281663516068,0.8780718336483933,0.6888888888888889,0.7069715555555525,0.05631999999999951,0.650651555555553,0.9
17914,tdc_evidence_validated,True,0.8636363636363636,0.04133333333333333,0.3068181818181818,0.1739980449657869,0.826001955034213,0.6931818181818181,0.6867386666666635,0.03776195437418659,0.6489767122924769,0.9086531515775045
17915,simple_q076_a008,False,0.7666666666666667,0.12133333333333333,0.4,0.23084384093113483,0.7691561590688651,0.6,0.6575555555555505,0.01782000000000037,0.6397355555555501,0.76
17915,simple_q084_a008,False,0.8082191780821918,0.09066666666666667,0.3835616438356164,0.16828793774319067,0.8317120622568093,0.6164383561643836,0.6895955555555514,0.03718000000000375,0.6524155555555476,0.84
17915,simple_q090_a008,False,0.8823529411764706,0.06266666666666666,0.27450980392156865,0.16435643564356436,0.8356435643564356,0.7254901960784313,0.7207991111111076,0.05631999999999951,0.6644791111111081,0.9
17915,simple_q090_a016,False,0.8235294117647058,0.07066666666666667,0.36470588235294116,0.12129894937917861,0.8787010506208214,0.6352941176470588,0.7471813333333305,0.05631999999999951,0.690861333333331,0.9
17915,tdc_evidence_validated,True,0.8588235294117647,0.052,0.32941176470588235,0.17687074829931973,0.8231292517006803,0.6705882352941177,0.7159724444444409,0.04132973378924187,0.674642710655199,0.9096501280097995
17916,simple_q076_a008,False,0.7640449438202247,0.14666666666666667,0.3258426966292135,0.23164918970448045,0.7683508102955195,0.6741573033707865,0.6479351111111069,0.01782000000000037,0.6301151111111065,0.76
17916,simple_q084_a008,False,0.7790697674418605,0.088,0.313953488372093,0.1742857142857143,0.8257142857142857,0.686046511627907,0.7112711111111077,0.03718000000000375,0.674091111111104,0.84
17916,simple_q090_a008,False,0.7901234567901234,0.048,0.41975308641975306,0.15642994241842612,0.8435700575815739,0.5802469135802469,0.7223564444444411,0.05631999999999951,0.6660364444444417,0.9
17916,simple_q090_a016,False,0.8433734939759037,0.068,0.30120481927710846,0.09415262636273539,0.9058473736372646,0.6987951807228916,0.7281626666666641,0.05631999999999951,0.6718426666666646,0.9
17916,tdc_evidence_validated,True,0.8933333333333333,0.048,0.25333333333333335,0.17378640776699028,0.8262135922330097,0.7466666666666666,0.7230257777777743,0.04095815471782787,0.6820676230599465,0.9093991465031994
17917,simple_q076_a008,False,0.8210526315789474,0.148,0.30526315789473685,0.22082931533269046,0.7791706846673095,0.6947368421052631,0.6701955555555508,0.01782000000000037,0.6523755555555504,0.76
17917,simple_q084_a008,False,0.7804878048780488,0.076,0.34146341463414637,0.18323586744639375,0.8167641325536062,0.6585365853658536,0.7131368888888853,0.03718000000000375,0.6759568888888815,0.84
17917,simple_q090_a008,False,0.7976190476190477,0.06666666666666667,0.3333333333333333,0.12658227848101267,0.8734177215189873,0.6666666666666667,0.7098559999999964,0.05631999999999951,0.6535359999999969,0.9
