seed,model,irreversible_core_violation_rate,false_alarm_rate,review_trigger_rate,unnecessary_abstention_rate,review_steps_per_episode,decision_accuracy,long_term_trajectory_value,net_vigilance_value,integrated_score
14411,conservative_review,0.13812677388836328,0.0765,0.16183333333333333,0.0005,0.6983333333333334,0.8285809571452393,0.55954979166667,0.5047210974456008,0.8656588280464812
14411,balanced_review,0.16193181818181818,0.12033333333333333,0.2105,0.0018333333333333333,0.9325,0.8657538821172149,0.6044310416666716,0.36155000000000004,0.8653255382147104
14411,hypersensitive_review,0.10261194029850747,0.30316666666666664,0.43283333333333335,0.003833333333333333,1.9088333333333334,0.924711393675757,0.6999590000000111,0.11692706467661695,0.8682406913614344
14412,no_emergency,0.14035087719298245,0.0,0.0,0.0,0.0,0.767,0.4529333333333343,0.6912280701754385,0.8539822807017545
14412,conservative_review,0.14613970588235295,0.08016666666666666,0.16766666666666666,0.0008333333333333334,0.7441666666666666,0.8306922435362802,0.5544758333333362,0.47612598039215687,0.8631417674236294
14412,balanced_review,0.16939890710382513,0.13133333333333333,0.2245,0.0015,0.9816666666666667,0.8649641128359206,0.593905833333339,0.32415573770491807,0.8602657779081536
14412,hypersensitive_review,0.11770334928229666,0.3,0.42733333333333334,0.004,1.8656666666666666,0.928380187416332,0.701528458333346,0.09317263157894742,0.8663028532793264
14413,no_emergency,0.1374187558031569,0.0,0.0,0.0,0.0,0.7501666666666666,0.4214000000000002,0.6976787372330548,0.8473003110492109
14413,conservative_review,0.14111006585136407,0.078,0.16083333333333333,0.0006666666666666666,0.7196666666666667,0.8295530353569046,0.5571010833333365,0.4933311884603323,0.8647043087275639
14413,balanced_review,0.14391829155060354,0.11416666666666667,0.20983333333333334,0.0006666666666666666,0.9053333333333333,0.871581054036024,0.6270428750000039,0.41423975858867207,0.8746229589481567
14413,hypersensitive_review,0.08703703703703704,0.2881666666666667,0.4176666666666667,0.0045,1.8531666666666666,0.9241587142139628,0.7113488750000105,0.17820518518518522,0.8757561872965971
14414,no_emergency,0.14919735599622286,0.0,0.0,0.0,0.0,0.76,0.4357333333333335,0.6717658168083097,0.8483806610009442
14414,conservative_review,0.13941018766756033,0.07733333333333334,0.16666666666666666,0.0015,0.7315,0.8334167918544484,0.5610305416666704,0.4957509204647007,0.866633114597778
14414,balanced_review,0.14460093896713616,0.11816666666666667,0.20983333333333334,0.0008333333333333334,0.9238333333333333,0.8690575479566305,0.6234427500000056,0.40475126760563385,0.8726085692285388
14414,hypersensitive_review,0.09946236559139784,0.2986666666666667,0.4325,0.004166666666666667,1.9013333333333333,0.9240167364016736,0.6993806666666793,0.13072279569892478,0.8696429795226536
14415,no_emergency,0.1680830972615675,0.0,0.0,0.0,0.0,0.768,0.4410666666666674,0.6302171860245515,0.8464592256846082
14415,conservative_review,0.1580952380952381,0.08516666666666667,0.167,0.0006666666666666666,0.7398333333333333,0.8345563709139426,0.5570272083333362,0.44351047619047623,0.8605201423753734
14415,balanced_review,0.15432098765432098,0.12383333333333334,0.22283333333333333,0.0016666666666666668,0.9996666666666667,0.8714524207011686,0.614035666666673,0.36550049382716054,0.8689748209634375
14415,hypersensitive_review,0.0825515947467167,0.312,0.44133333333333336,0.004,1.9405,0.9218540829986613,0.7049608750000133,0.14472649155722325,0.8709903918379202
14416,no_emergency,0.14272644098810613,0.0,0.0,0.0,0.0,0.7658333333333334,0.4484666666666673,0.6860018298261665,0.8527033897529736
14416,conservative_review,0.14169675090252706,0.07666666666666666,0.1625,0.0005,0.7215,0.8244122061030515,0.5440963750000024,0.49385381468110723,0.8623233688969505
14416,balanced_review,0.1468978102189781,0.126,0.22516666666666665,0.0015,0.9978333333333333,0.8768152228342514,0.6318387083333395,0.37918481751824806,0.8733580174205314
