seed,model,irreversible_core_violation_rate,critical_scenario_accuracy,review_steps_per_critical_event,safe_reversible_choice_rate,long_term_trajectory_value,final_H_self
14008,no_emergency_loop,0.08026440037771483,0.7658168083097262,0.0,0.0,0.345625,0.58
14008,brute_critical_rumination,0.09183673469387756,0.7755102040816326,8.0,0.0,0.32593833333333333,0.95
14008,structured_critical_review,0.0019704433497536944,0.993103448275862,3.8029556650246303,0.8406113537117904,0.4880333333333333,0.1
14009,no_emergency_loop,0.0903041825095057,0.7604562737642585,0.0,0.0,0.3277083333333333,0.58
14009,brute_critical_rumination,0.08261287223823247,0.7627281460134486,8.0,0.0,0.31639333333333336,0.95
14009,structured_critical_review,0.0037105751391465678,0.9925788497217068,3.676252319109462,0.8588235294117647,0.4679475,0.1
14010,no_emergency_loop,0.0847457627118644,0.78060263653484,0.0,0.0,0.3275,0.58
14010,brute_critical_rumination,0.08366935483870967,0.7983870967741935,8.0,0.0,0.337345,0.95
14010,structured_critical_review,0.0036363636363636364,0.99,3.78,0.7972166998011928,0.4898683333333333,0.1
14011,no_emergency_loop,0.08549471661863593,0.760806916426513,0.0,0.0,0.306875,0.58
14011,brute_critical_rumination,0.08296164139161463,0.752007136485281,8.0,0.0,0.317735,0.95
14011,structured_critical_review,0.004784688995215311,0.9904306220095693,3.6880382775119616,0.8475609756097561,0.4907466666666666,0.1
14012,no_emergency_loop,0.0904716073147257,0.7487969201154957,0.0,0.0,0.3016666666666667,0.58
14012,brute_critical_rumination,0.09199632014719411,0.7460901563937442,8.0,0.0,0.28650333333333333,0.95
14012,structured_critical_review,0.005550416281221091,0.9916743755781684,3.8214616096207217,0.8545081967213115,0.4540575,0.1
14013,no_emergency_loop,0.09142318567389256,0.7521206409048068,0.0,0.0,0.30020833333333335,0.58
14013,brute_critical_rumination,0.10048309178743961,0.7623188405797101,8.0,0.0,0.30143333333333333,0.95
14013,structured_critical_review,0.0008968609865470852,0.9919282511210762,3.790134529147982,0.8408644400785854,0.5121033333333334,0.1
14014,no_emergency_loop,0.0949367088607595,0.7658227848101266,0.0,0.0,0.3122916666666667,0.58
14014,brute_critical_rumination,0.09541627689429373,0.7577174929840973,8.0,0.0,0.3041233333333333,0.95
14014,structured_critical_review,0.004803073967339097,0.9875120076849183,3.755043227665706,0.8346938775510204,0.4511175,0.1
14015,no_emergency_loop,0.07766990291262135,0.7747572815533981,0.0,0.0,0.34625,0.58
14015,brute_critical_rumination,0.09786821705426356,0.7577519379844961,8.0,0.0,0.2929116666666667,0.95
14015,structured_critical_review,0.0018501387604070306,0.9953746530989824,3.732654949121184,0.8360655737704918,0.5049708333333334,0.1
14016,no_emergency_loop,0.09126984126984126,0.7777777777777778,0.0,0.0,0.30625,0.58
14016,brute_critical_rumination,0.08522727272727272,0.7556818181818182,8.0,0.0,0.2983766666666667,0.95
14016,structured_critical_review,0.005703422053231939,0.9895437262357415,3.7661596958174903,0.8241525423728814,0.46628166666666665,0.1
14017,no_emergency_loop,0.08412098298676748,0.7523629489603024,0.0,0.0,0.3177083333333333,0.58
14017,brute_critical_rumination,0.09849906191369606,0.7523452157598499,8.0,0.0,0.30601833333333334,0.95
14017,structured_critical_review,0.0028625954198473282,0.9942748091603053,3.726145038167939,0.8198757763975155,0.45237083333333333,0.1
14018,no_emergency_loop,0.07809523809523809,0.7609523809523809,0.0,0.0,0.3229166666666667,0.58
14018,brute_critical_rumination,0.078196872125115,0.7874885004599816,8.0,0.0,0.332545,0.95
14018,structured_critical_review,0.002737226277372263,0.9945255474452555,3.72992700729927,0.8172888015717092,0.4993016666666667,0.1
14019,no_emergency_loop,0.07376283846872082,0.7955182072829131,0.0,0.0,0.35020833333333334,0.58
14019,brute_critical_rumination,0.10526315789473684,0.7405355493998154,8.0,0.0,0.28236333333333336,0.95
14019,structured_critical_review,0.000970873786407767,0.9902912621359223,3.7262135922330097,0.8442105263157895,0.47784333333333334,0.1
14020,no_emergency_loop,0.09082308420056764,0.7568590350047304,0.0,0.0,0.28958333333333336,0.58
14020,brute_critical_rumination,0.09545875810936053,0.7386468952734013,8.0,0.0,0.28009833333333334,0.95
14020,structured_critical_review,0.0018315018315018315,0.98992673992674,3.6858974358974357,0.8231939163498099,0.46789583333333334,0.1
14021,no_emergency_loop,0.09493087557603687,0.759447004608295,0.0,0.0,0.344375,0.58
14021,brute_critical_rumination,0.09990205680705191,0.7590597453476984,8.0,0.0,0.30277666666666664,0.95
14021,structured_critical_review,0.004668534080298786,0.9906629318394025,3.772175536881419,0.8537074148296593,0.45850833333333335,0.1
14022,no_emergency_loop,0.09317343173431734,0.775830258302583,0.0,0.0,0.324375,0.58
14022,brute_critical_rumination,0.07770582793709528,0.790009250693802,8.0,0.0,0.3165433333333333,0.95
14022,structured_critical_review,0.002843601895734597,0.9933649289099526,3.7374407582938387,0.8299180327868853,0.46775583333333337,0.1
14023,no_emergency_loop,0.08754863813229571,0.77431906614786,0.0,0.0,0.33208333333333334,0.58
14023,brute_critical_rumination,0.10348071495766697,0.7629350893697083,8.0,0.0,0.30499666666666664,0.95
14023,structured_critical_review,0.0019083969465648854,0.9914122137404581,3.6469465648854964,0.8698347107438017,0.476815,0.1
14024,no_emergency_loop,0.0959409594095941,0.757380073800738,0.0,0.0,0.3175,0.58
14024,brute_critical_rumination,0.08840304182509506,0.7557034220532319,8.0,0.0,0.28902833333333333,0.95
14024,structured_critical_review,0.0009671179883945841,0.995164410058027,3.8152804642166345,0.8185745140388769,0.45983749999999995,0.1
14025,no_emergency_loop,0.09021842355175688,0.7720797720797721,0.0,0.0,0.3310416666666667,0.58
14025,brute_critical_rumination,0.094106463878327,0.7671102661596958,8.0,0.0,0.328195,0.95
14025,structured_critical_review,0.0,0.9905571293673276,3.7677053824362607,0.825,0.480425,0.1
14026,no_emergency_loop,0.10673076923076923,0.7548076923076923,0.0,0.0,0.3072916666666667,0.58
14026,brute_critical_rumination,0.07464028776978417,0.7652877697841727,8.0,0.0,0.3207116666666667,0.95
14026,structured_critical_review,0.001962708537782139,0.9950932286555446,3.7281648675171737,0.836864406779661,0.49225083333333336,0.1
14027,no_emergency_loop,0.09870848708487084,0.761070110701107,0.0,0.0,0.32229166666666664,0.58
14027,brute_critical_rumination,0.10976744186046512,0.7609302325581395,8.0,0.0,0.2995,0.95
