seed,model,final_holdout_recall,final_holdout_violation_rate,trap_capture_rate,trajectory_value,anticapture_activation_rate,final_Q,composite
19348,FULL,0.936,0.232,0.10650069156293222,0.7035727999999989,0.5324,0.94,0.8155944216874134
19348,PTVM_conditional_A,0.984,0.192,0.14868603042876902,0.7144543999999989,0.3716,0.94,0.841773673914246
19349,PTVM,0.9333333333333333,0.2571428571428571,0.1462912087912088,0.6873855999999987,0.0,0.94,0.8239331639560438
19349,FULL,0.8952380952380953,0.2857142857142857,0.09752747252747253,0.6650415999999985,0.5312,0.94,0.7840856826373624
19349,PTVM_conditional_A,0.9333333333333333,0.2571428571428571,0.1462912087912088,0.6873855999999987,0.3674,0.94,0.8055631639560438
19350,PTVM,0.9448818897637795,0.2440944881889764,0.1332398316970547,0.7123207999999984,0.0,0.94,0.8382571385424786
19350,FULL,0.9212598425196851,0.2677165354330709,0.09046283309957924,0.6992319999999985,0.5286,0.94,0.8047726522777217
19350,PTVM_conditional_A,0.9448818897637795,0.2440944881889764,0.1332398316970547,0.7123207999999984,0.3692,0.94,0.8197971385424786
19351,PTVM,0.9435483870967742,0.24193548387096775,0.14395527603074773,0.7120351999999981,0.0,0.94,0.8361966299551404
19351,FULL,0.9032258064516129,0.27419354838709675,0.10412299091544375,0.6930295999999982,0.5304,0.94,0.7936806766556206
19351,PTVM_conditional_A,0.9435483870967742,0.24193548387096775,0.14395527603074773,0.7120351999999981,0.3672,0.94,0.8178366299551404
19352,PTVM,0.9461538461538461,0.24615384615384617,0.14081486776268765,0.7055471999999985,0.0,0.94,0.8352541587551545
19352,FULL,0.9,0.2846153846153846,0.09864188706218728,0.6708463999999982,0.537,0.94,0.7864370564337161
19352,PTVM_conditional_A,0.9461538461538461,0.24615384615384617,0.14081486776268765,0.7055471999999985,0.3682,0.94,0.8168441587551545
19353,PTVM,0.9224806201550387,0.26356589147286824,0.14785714285714285,0.7232023999999987,0.0,0.94,0.8259217646068658
19353,FULL,0.8914728682170543,0.2868217054263566,0.10285714285714286,0.7004247999999986,0.5228,0.94,0.7891099655370982
19353,PTVM_conditional_A,0.9224806201550387,0.26356589147286824,0.14785714285714285,0.7232023999999987,0.3542,0.94,0.8082117646068658
19354,PTVM,0.9242424242424242,0.20454545454545456,0.14072494669509594,0.7128167999999981,0.0,0.94,0.8405547342973441
19354,FULL,0.8939393939393939,0.22727272727272727,0.0945273631840796,0.6946751999999983,0.5334,0.94,0.8047232037268202
19354,PTVM_conditional_A,0.9242424242424242,0.20454545454545456,0.14072494669509594,0.7128167999999981,0.3648,0.94,0.822314734297344
19355,PTVM,0.9435483870967742,0.24193548387096775,0.13911845730027547,0.7299319999999984,0.0,0.94,0.840743353701235
19355,FULL,0.8951612903225806,0.2903225806451613,0.1012396694214876,0.7058343999999981,0.534,0.94,0.790186688051186
19355,PTVM_conditional_A,0.9435483870967742,0.24193548387096775,0.13911845730027547,0.7299319999999984,0.379,0.94,0.821793353701235
19356,PTVM,0.9439252336448598,0.2523364485981308,0.11958041958041958,0.7306655999999986,0.0,0.94,0.8423104940278412
19356,FULL,0.9252336448598131,0.2616822429906542,0.07762237762237763,0.7141759999999986,0.5358,0.94,0.8126702571858045
19356,PTVM_conditional_A,0.9439252336448598,0.2523364485981308,0.11958041958041958,0.7306655999999986,0.3842,0.94,0.8231004940278411
19357,PTVM,0.8846153846153846,0.33653846153846156,0.13476702508960572,0.7546119999999987,0.0,0.94,0.8052189949820787
19357,FULL,0.8461538461538461,0.36538461538461536,0.09462365591397849,0.731058399999999,0.523,0.94,0.7636369488172041
19357,PTVM_conditional_A,0.8846153846153846,0.33653846153846156,0.13476702508960572,0.7546119999999987,0.3688,0.94,0.7867789949820787
19358,PTVM,0.9781021897810219,0.18248175182481752,0.12284334023464458,0.7498119999999985,0.0,0.94,0.8732039509311731
19358,FULL,0.9197080291970803,0.24087591240875914,0.0821256038647343,0.7243903999999985,0.5494,0.94,0.8166763898839872
19358,PTVM_conditional_A,0.9781021897810219,0.18248175182481752,0.12284334023464458,0.7498119999999985,0.3884,0.94,0.8537839509311731
19359,PTVM,0.9328358208955224,0.23134328358208955,0.13113604488078542,0.7481695999999988,0.0,0.94,0.845421636396977
19359,FULL,0.9104477611940298,0.2462686567164179,0.09957924263674614,0.7191671999999985,0.5312,0.94,0.808924755651755
19359,PTVM_conditional_A,0.9328358208955224,0.23134328358208955,0.13113604488078542,0.7481695999999988,0.376,0.94,0.8266216363969769
19360,PTVM,0.9538461538461539,0.19230769230769232,0.14555633310007,0.725268799999999,0.0,0.94,0.8540194164569089
19360,FULL,0.9,0.23846153846153847,0.09377186843946816,0.702740799999999,0.5392,0.94,0.8052184016967215
19360,PTVM_conditional_A,0.9538461538461539,0.19230769230769232,0.14555633310007,0.725268799999999,0.3746,0.94,0.8352894164569089
19361,PTVM,0.927536231884058,0.26811594202898553,0.1296426068675543,0.7314231999999989,0.0,0.94,0.83158800268446
19361,FULL,0.8840579710144928,0.3115942028985507,0.08549404344779257,0.7068175999999987,0.5216,0.94,0.7855035518901514
19361,PTVM_conditional_A,0.927536231884058,0.26811594202898553,0.1296426068675543,0.7314231999999989,0.3624,0.94,0.81346800268446
19362,PTVM,0.9590163934426229,0.1721311475409836,0.1403260099220411,0.7549663999999991,0.0,0.94,0.8676002091631325
19362,FULL,0.9098360655737705,0.22131147540983606,0.08504606661941885,0.738426399999999,0.5182,0.94,0.8223890174957882
19362,PTVM_conditional_A,0.9590163934426229,0.1721311475409836,0.1403260099220411,0.7549663999999991,0.3626,0.94,0.8494702091631324
19363,PTVM,0.9577464788732394,0.19718309859154928,0.13603988603988604,0.7315735999999985,0.0,0.94,0.857134911806107
19363,FULL,0.9014084507042254,0.24647887323943662,0.09615384615384616,0.7026047999999981,0.5358,0.94,0.8033030076706389
19363,PTVM_conditional_A,0.9577464788732394,0.19718309859154928,0.13603988603988604,0.7315735999999985,0.3742,0.94,0.838424911806107
19364,PTVM,0.9586776859504132,0.2066115702479339,0.13493150684931507,0.7459471999999988,0.0,0.94,0.8581535518532772
19364,FULL,0.9421487603305785,0.2231404958677686,0.0910958904109589,0.7303039999999988,0.5378,0.94,0.8278111260500393
19364,PTVM_conditional_A,0.9586776859504132,0.2066115702479339,0.13493150684931507,0.7459471999999988,0.3774,0.94,0.8392835518532772
19365,PTVM,0.9596774193548387,0.24193548387096775,0.11280276816608996,0.751111999999999,0.0,0.94,0.8550812012054916
19365,FULL,0.9274193548387096,0.27419354838709675,0.07889273356401384,0.7188639999999986,0.5328,0.94,0.8110316726420357
19365,PTVM_conditional_A,0.9596774193548387,0.24193548387096775,0.11280276816608996,0.751111999999999,0.3792,0.94,0.8361212012054915
19366,PTVM,0.9508196721311475,0.22950819672131148,0.1514945652173913,0.7133511999999984,0.0,0.94,0.8402401794155379
19366,FULL,0.9180327868852459,0.2540983606557377,0.11073369565217392,0.6923279999999986,0.5374,0.94,0.8013341067712043
19366,PTVM_conditional_A,0.9508196721311475,0.22950819672131148,0.1514945652173913,0.7133511999999984,0.3748,0.94,0.8215001794155378
19367,PTVM,0.9112903225806451,0.25,0.13314447592067988,0.7140887999999981,0.0,0.94,0.8270759615900571
19367,FULL,0.8387096774193549,0.3225806451612903,0.08923512747875353,0.6869143999999983,0.5268,0.94,0.7641635964397329
19367,PTVM_conditional_A,0.9112903225806451,0.25,0.13314447592067988,0.7140887999999981,0.373,0.94,0.8084259615900571
19368,PTVM,0.9426229508196722,0.2459016393442623,0.14244396240057844,0.7490799999999985,0.0,0.94,0.8426386829297201
19368,FULL,0.9262295081967213,0.2540983606557377,0.1005061460592914,0.7315519999999985,0.5232,0.94,0.8143934330832234
19368,PTVM_conditional_A,0.9426229508196722,0.2459016393442623,0.14244396240057844,0.7490799999999985,0.366,0.94,0.82433868292972
19369,PTVM,0.9280575539568345,0.3381294964028777,0.1347113328581611,0.7194543999999984,0.0,0.94,0.8108335055146986
19369,FULL,0.8489208633093526,0.39568345323741005,0.0955096222380613,0.6961815999999982,0.532,0.94,0.7492897912358406
19369,PTVM_conditional_A,0.9280575539568345,0.3381294964028777,0.1347113328581611,0.7194543999999984,0.3638,0.94,0.7926435055146985
19370,PTVM,0.9508196721311475,0.21311475409836064,0.15017543859649124,0.7522775999999992,0.0,0.94,0.8523876453954556
19370,FULL,0.9098360655737705,0.2459016393442623,0.10175438596491228,0.7372583999999992,0.5298,0.94,0.812086212643083
19370,PTVM_conditional_A,0.9508196721311475,0.21311475409836064,0.15017543859649124,0.7522775999999992,0.3686,0.94,0.8339576453954556
19371,PTVM,0.9401709401709402,0.24786324786324787,0.13630041724617525,0.7204415999999989,0.0,0.94,0.8369137066362349
19371,FULL,0.8803418803418803,0.29914529914529914,0.08970792767732963,0.6915127999999988,0.5392,0.94,0.7827172137807731
19371,PTVM_conditional_A,0.9401709401709402,0.24786324786324787,0.13630041724617525,0.7204415999999989,0.3704,0.94,0.8183937066362348
19372,PTVM,0.9393939393939394,0.2803030303030303,0.127208480565371,0.727165599999999,0.0,0.94,0.8317338481293499
19372,FULL,0.8863636363636364,0.3106060606060606,0.08551236749116607,0.7114527999999989,0.5338,0.94,0.7867556622593423
19372,PTVM_conditional_A,0.9393939393939394,0.2803030303030303,0.127208480565371,0.727165599999999,0.3696,0.94,0.8132538481293499
19373,PTVM,0.944,0.208,0.15845824411134904,0.7313815999999985,0.0,0.94,0.8457846711777299
19373,FULL,0.896,0.248,0.09421841541755889,0.7100911999999985,0.5332,0.94,0.803314556916488
19373,PTVM_conditional_A,0.944,0.208,0.15845824411134904,0.7313815999999985,0.3678,0.94,0.8273946711777299
19374,PTVM,0.9338235294117647,0.22058823529411764,0.14687714481811942,0.7212559999999987,0.0,0.94,0.839875771036376
19374,FULL,0.8970588235294118,0.25735294117647056,0.10775566231983527,0.7026767999999988,0.5328,0.94,0.7971236393007387
19374,PTVM_conditional_A,0.9338235294117647,0.22058823529411764,0.14687714481811942,0.7212559999999987,0.3702,0.94,0.821365771036376
19375,PTVM,0.9802631578947368,0.18421052631578946,0.14093484419263455,0.7188103999999989,0.0,0.94,0.8636014269509465
19375,FULL,0.9539473684210527,0.21052631578947367,0.10269121813031161,0.7028991999999987,0.515,0.94,0.8278442279528848
19375,PTVM_conditional_A,0.9802631578947368,0.18421052631578946,0.14093484419263455,0.7188103999999989,0.3596,0.94,0.8456214269509466
19376,PTVM,0.9829059829059829,0.21367521367521367,0.12916383412644458,0.7512679999999989,0.0,0.94,0.8658738246277022
19376,FULL,0.9487179487179487,0.23076923076923078,0.08769544527532291,0.7331047999999988,0.5336,0.94,0.8293249478680121
19376,PTVM_conditional_A,0.9829059829059829,0.21367521367521367,0.12916383412644458,0.7512679999999989,0.3636,0.94,0.8476938246277022
19377,PTVM,0.9689922480620154,0.26356589147286824,0.13121845710165825,0.7367519999999992,0.0,0.94,0.8459129101300559
19377,FULL,0.9224806201550387,0.3023255813953488,0.08651766402307137,0.7138567999999985,0.5254,0.94,0.8003606178930599
19377,PTVM_conditional_A,0.9689922480620154,0.26356589147286824,0.13121845710165825,0.7367519999999992,0.363,0.94,0.8277629101300559
19378,PTVM,0.9624060150375939,0.18045112781954886,0.13067400275103164,0.7434607999999994,0.0,0.94,0.8661663820061846
19378,FULL,0.9022556390977443,0.23308270676691728,0.08803301237964237,0.7121479999999992,0.5386,0.94,0.8102990125616654
19378,PTVM_conditional_A,0.9624060150375939,0.18045112781954886,0.13067400275103164,0.7434607999999994,0.3814,0.94,0.8470963820061845
19379,PTVM,0.943089430894309,0.22764227642276422,0.1484375,0.7106487999999984,0.0,0.94,0.8384585201626013
19379,FULL,0.9186991869918699,0.24390243902439024,0.09943181818181818,0.7053871999999984,0.5342,0.94,0.8091152227050995
19379,PTVM_conditional_A,0.943089430894309,0.22764227642276422,0.1484375,0.7106487999999984,0.3646,0.94,0.8202285201626012
