seed,model,is_tdc,final_holdout_recall,final_holdout_false_alarm,final_holdout_violation_rate,trap_capture_rate,capture_resistance,core_protection,gross_trajectory,avg_information_cost,net_trajectory_after_info_cost,final_quality
17691,tdc_evidence_validated,True,0.8987341772151899,0.06533333333333333,0.31645569620253167,0.18562874251497005,0.8143712574850299,0.6835443037974683,0.6766844444444408,0.014470712183687498,0.6622137322607533,0.9063477841555283
17692,simple_q076_a008,False,0.735632183908046,0.10933333333333334,0.41379310344827586,0.2191780821917808,0.7808219178082192,0.5862068965517242,0.6402533333333293,0.01782000000000037,0.622433333333329,0.76
17692,simple_q084_a008,False,0.7582417582417582,0.084,0.32967032967032966,0.16450648055832504,0.8354935194416749,0.6703296703296704,0.725689777777774,0.03718000000000375,0.6885097777777702,0.84
17692,simple_q090_a008,False,0.8255813953488372,0.06133333333333333,0.3372093023255814,0.1355275895450145,0.8644724104549855,0.6627906976744187,0.7351199999999969,0.05631999999999951,0.6787999999999974,0.9
17692,simple_q090_a016,False,0.8020833333333334,0.05733333333333333,0.2916666666666667,0.12740141557128412,0.8725985844287159,0.7083333333333333,0.722446222222219,0.05631999999999951,0.6661262222222195,0.9
17692,tdc_evidence_validated,True,0.7948717948717948,0.06266666666666666,0.2948717948717949,0.18059558117195004,0.8194044188280499,0.7051282051282051,0.71117333333333,0.014854879609626184,0.6963184537237038,0.9111477857373449
17693,simple_q076_a008,False,0.7439024390243902,0.112,0.4024390243902439,0.23512195121951218,0.7648780487804878,0.5975609756097561,0.6742106666666619,0.01782000000000037,0.6563906666666615,0.76
17693,simple_q084_a008,False,0.71875,0.07733333333333334,0.421875,0.15495668912415783,0.8450433108758422,0.578125,0.7231484444444409,0.03718000000000375,0.6859684444444372,0.84
17693,simple_q090_a008,False,0.7916666666666666,0.048,0.3645833333333333,0.1285024154589372,0.8714975845410629,0.6354166666666667,0.7043768888888859,0.05631999999999951,0.6480568888888865,0.9
17693,simple_q090_a016,False,0.7,0.05466666666666667,0.39,0.11046511627906977,0.8895348837209303,0.61,0.6662293333333299,0.05631999999999951,0.6099093333333304,0.9
17693,tdc_evidence_validated,True,0.8333333333333334,0.064,0.3,0.1629485935984481,0.837051406401552,0.7,0.6878222222222178,0.014699669011827354,0.6731225532103904,0.9077545415756401
17694,simple_q076_a008,False,0.8316831683168316,0.13066666666666665,0.3465346534653465,0.24157844080846969,0.7584215591915303,0.6534653465346535,0.668233777777773,0.01782000000000037,0.6504137777777727,0.76
17694,simple_q084_a008,False,0.7733333333333333,0.08133333333333333,0.38666666666666666,0.16469428007889547,0.8353057199211045,0.6133333333333333,0.727857777777774,0.03718000000000375,0.6906777777777703,0.84
17694,simple_q090_a008,False,0.7666666666666667,0.06933333333333333,0.3888888888888889,0.12715105162523901,0.872848948374761,0.6111111111111112,0.7391964444444414,0.05631999999999951,0.682876444444442,0.9
17694,simple_q090_a016,False,0.8369565217391305,0.06,0.30434782608695654,0.12387612387612387,0.8761238761238761,0.6956521739130435,0.6771057777777745,0.05631999999999951,0.620785777777775,0.9
17694,tdc_evidence_validated,True,0.8275862068965517,0.04933333333333333,0.3333333333333333,0.18322082931533268,0.8167791706846673,0.6666666666666667,0.6913297777777742,0.013899818931059347,0.6774299588467149,0.9067351978385284
17695,simple_q076_a008,False,0.73,0.14666666666666667,0.39,0.23209169054441262,0.7679083094555874,0.61,0.6662062222222179,0.01782000000000037,0.6483862222222175,0.76
17695,simple_q084_a008,False,0.7678571428571429,0.09333333333333334,0.35714285714285715,0.1798076923076923,0.8201923076923077,0.6428571428571428,0.686112888888885,0.03718000000000375,0.6489328888888812,0.84
17695,simple_q090_a008,False,0.8734177215189873,0.05466666666666667,0.3037974683544304,0.13222331047992164,0.8677766895200784,0.6962025316455696,0.7326524444444413,0.05631999999999951,0.6763324444444418,0.9
17695,simple_q090_a016,False,0.8407079646017699,0.07333333333333333,0.34513274336283184,0.13227016885553472,0.8677298311444652,0.6548672566371682,0.7359244444444419,0.05631999999999951,0.6796044444444425,0.9
17695,tdc_evidence_validated,True,0.8142857142857143,0.06666666666666667,0.32857142857142857,0.18584070796460178,0.8141592920353982,0.6714285714285715,0.6768453333333297,0.01435455440988078,0.662490778923449,0.9069101957456551
17696,simple_q076_a008,False,0.81,0.13466666666666666,0.33,0.25073746312684364,0.7492625368731564,0.6699999999999999,0.6283208888888852,0.01782000000000037,0.6105008888888848,0.76
17696,simple_q084_a008,False,0.8157894736842105,0.076,0.3026315789473684,0.18518518518518517,0.8148148148148149,0.6973684210526316,0.7073013333333292,0.03718000000000375,0.6701213333333255,0.84
17696,simple_q090_a008,False,0.8850574712643678,0.05333333333333334,0.3218390804597701,0.1369334619093539,0.8630665380906462,0.6781609195402298,0.7338186666666635,0.05631999999999951,0.677498666666664,0.9
17696,simple_q090_a016,False,0.875,0.08533333333333333,0.2159090909090909,0.10687022900763359,0.8931297709923665,0.7840909090909091,0.728905777777775,0.05631999999999951,0.6725857777777755,0.9
17696,tdc_evidence_validated,True,0.7912087912087912,0.052,0.32967032967032966,0.17708333333333334,0.8229166666666666,0.6703296703296704,0.6795804444444415,0.014008621227040243,0.6655718232174013,0.9091411789912021
17697,simple_q076_a008,False,0.6923076923076923,0.136,0.46153846153846156,0.24806949806949807,0.7519305019305019,0.5384615384615384,0.646345777777773,0.01782000000000037,0.6285257777777726,0.76
17697,simple_q084_a008,False,0.7666666666666667,0.08533333333333333,0.3111111111111111,0.1728515625,0.8271484375,0.6888888888888889,0.7107599999999967,0.03718000000000375,0.673579999999993,0.84
17697,simple_q090_a008,False,0.8351648351648352,0.06533333333333333,0.32967032967032966,0.14967259120673526,0.8503274087932647,0.6703296703296704,0.7241324444444414,0.05631999999999951,0.6678124444444419,0.9
17697,simple_q090_a016,False,0.8227848101265823,0.06,0.3291139240506329,0.11143410852713179,0.8885658914728682,0.6708860759493671,0.7017137777777743,0.05631999999999951,0.6453937777777748,0.9
17697,tdc_evidence_validated,True,0.7411764705882353,0.04666666666666667,0.3411764705882353,0.1606969990319458,0.8393030009680542,0.6588235294117647,0.6888035555555522,0.014405529739955358,0.6743980258155968,0.9077815016620472
17698,simple_q076_a008,False,0.7857142857142857,0.13066666666666665,0.41836734693877553,0.23349282296650717,0.7665071770334928,0.5816326530612245,0.6512719999999952,0.01782000000000037,0.6334519999999948,0.76
17698,simple_q084_a008,False,0.7415730337078652,0.10266666666666667,0.3595505617977528,0.17272727272727273,0.8272727272727273,0.6404494382022472,0.6888835555555518,0.03718000000000375,0.651703555555548,0.84
17698,simple_q090_a008,False,0.8607594936708861,0.06533333333333333,0.27848101265822783,0.14384920634920634,0.8561507936507937,0.7215189873417722,0.7346746666666634,0.05631999999999951,0.6783546666666639,0.9
17698,simple_q090_a016,False,0.8266666666666667,0.076,0.32,0.11824953445065177,0.8817504655493482,0.6799999999999999,0.7318391111111082,0.05631999999999951,0.6755191111111087,0.9
17698,tdc_evidence_validated,True,0.8,0.06,0.43157894736842106,0.17151162790697674,0.8284883720930233,0.5684210526315789,0.6915226666666622,0.013631083966909645,0.6778915826997526,0.9051362851728989
17699,simple_q076_a008,False,0.7340425531914894,0.124,0.4148936170212766,0.23666343355965083,0.7633365664403492,0.5851063829787234,0.6204373333333287,0.01782000000000037,0.6026173333333283,0.76
17699,simple_q084_a008,False,0.7439024390243902,0.07466666666666667,0.3780487804878049,0.15874524714828897,0.841254752851711,0.6219512195121951,0.7236728888888855,0.03718000000000375,0.6864928888888817,0.84
17699,simple_q090_a008,False,0.8133333333333334,0.06,0.36,0.15181194906953965,0.8481880509304603,0.64,0.7124346666666632,0.05631999999999951,0.6561146666666637,0.9
17699,simple_q090_a016,False,0.8285714285714286,0.04533333333333334,0.38571428571428573,0.11122244488977956,0.8887775551102204,0.6142857142857143,0.7395653333333307,0.05631999999999951,0.6832453333333313,0.9
17699,tdc_evidence_validated,True,0.7323943661971831,0.05333333333333334,0.36619718309859156,0.1627450980392157,0.8372549019607843,0.6338028169014085,0.6935626666666632,0.014258388066092193,0.6793042786005711,0.9068496040225916
17700,simple_q076_a008,False,0.7549019607843137,0.13866666666666666,0.37254901960784315,0.24095238095238095,0.7590476190476191,0.6274509803921569,0.6305306666666624,0.01782000000000037,0.612710666666662,0.76
17700,simple_q084_a008,False,0.9111111111111111,0.09066666666666667,0.26666666666666666,0.17211538461538461,0.8278846153846153,0.7333333333333334,0.7121217777777742,0.03718000000000375,0.6749417777777704,0.84
17700,simple_q090_a008,False,0.8382352941176471,0.05733333333333333,0.36764705882352944,0.13135186960690318,0.8686481303930969,0.6323529411764706,0.7205582222222189,0.05631999999999951,0.6642382222222194,0.9
17700,simple_q090_a016,False,0.8105263157894737,0.056,0.35789473684210527,0.11976630963972736,0.8802336903602727,0.6421052631578947,0.7153502222222198,0.05631999999999951,0.6590302222222203,0.9
17700,tdc_evidence_validated,True,0.8,0.044,0.3368421052631579,0.1807802093244529,0.8192197906755471,0.6631578947368422,0.6672506666666632,0.013829021045877191,0.653421645620786,0.9091862395258565
17701,simple_q076_a008,False,0.8076923076923077,0.15866666666666668,0.3076923076923077,0.21132457027300303,0.788675429726997,0.6923076923076923,0.6517457777777732,0.01782000000000037,0.6339257777777728,0.76
17701,simple_q084_a008,False,0.813953488372093,0.07466666666666667,0.3488372093023256,0.18924111431316043,0.8107588856868395,0.6511627906976745,0.6725164444444405,0.03718000000000375,0.6353364444444367,0.84
17701,simple_q090_a008,False,0.8607594936708861,0.06533333333333333,0.31645569620253167,0.1297029702970297,0.8702970297029703,0.6835443037974683,0.7157795555555518,0.05631999999999951,0.6594595555555524,0.9
17701,simple_q090_a016,False,0.8153846153846154,0.07733333333333334,0.35384615384615387,0.1234684260131951,0.8765315739868049,0.6461538461538461,0.7383999999999974,0.05631999999999951,0.6820799999999979,0.9
17701,tdc_evidence_validated,True,0.788235294117647,0.05333333333333334,0.27058823529411763,0.16094210009813542,0.8390578999018645,0.7294117647058824,0.7173662222222188,0.013970973881429502,0.7033952483407893,0.9092229719639326
17702,simple_q076_a008,False,0.6707317073170732,0.14666666666666667,0.4878048780487805,0.24830917874396136,0.7516908212560387,0.5121951219512195,0.6414879999999954,0.01782000000000037,0.623667999999995,0.76
17702,simple_q084_a008,False,0.7954545454545454,0.07733333333333334,0.38636363636363635,0.1695906432748538,0.8304093567251463,0.6136363636363636,0.6689786666666628,0.03718000000000375,0.6317986666666591,0.84
17702,simple_q090_a008,False,0.9239130434782609,0.06133333333333333,0.22826086956521738,0.13438735177865613,0.8656126482213439,0.7717391304347826,0.7149102222222191,0.05631999999999951,0.6585902222222196,0.9
17702,simple_q090_a016,False,0.8947368421052632,0.044,0.21052631578947367,0.11937377690802348,0.8806262230919766,0.7894736842105263,0.7300639999999969,0.05631999999999951,0.6737439999999975,0.9
17702,tdc_evidence_validated,True,0.8170731707317073,0.056,0.34146341463414637,0.16506717850287908,0.8349328214971209,0.6585365853658536,0.7070319999999967,0.014959916137353497,0.6920720838626432,0.9083615772622928
17703,simple_q076_a008,False,0.7586206896551724,0.11333333333333333,0.35344827586206895,0.23616600790513834,0.7638339920948617,0.646551724137931,0.6445982222222177,0.01782000000000037,0.6267782222222174,0.76
17703,simple_q084_a008,False,0.75,0.07333333333333333,0.39285714285714285,0.17829457364341086,0.8217054263565892,0.6071428571428572,0.7490799999999971,0.03718000000000375,0.7118999999999933,0.84
17703,simple_q090_a008,False,0.8426966292134831,0.056,0.2808988764044944,0.13875598086124402,0.861244019138756,0.7191011235955056,0.7341484444444415,0.05631999999999951,0.677828444444442,0.9
17703,simple_q090_a016,False,0.8314606741573034,0.06533333333333333,0.29213483146067415,0.1295387634936212,0.8704612365063789,0.7078651685393258,0.720083555555553,0.05631999999999951,0.6637635555555536,0.9
17703,tdc_evidence_validated,True,0.8313253012048193,0.05733333333333333,0.3614457831325301,0.17403846153846153,0.8259615384615384,0.6385542168674698,0.6741333333333294,0.013833942790872085,0.6602993905424572,0.9061153217769783
17704,simple_q076_a008,False,0.6595744680851063,0.10933333333333334,0.4148936170212766,0.2164750957854406,0.7835249042145593,0.5851063829787234,0.6689262222222179,0.01782000000000037,0.6511062222222175,0.76
17704,simple_q084_a008,False,0.8522727272727273,0.10533333333333333,0.2840909090909091,0.16208530805687205,0.837914691943128,0.7159090909090908,0.7062302222222181,0.03718000000000375,0.6690502222222143,0.84
17704,simple_q090_a008,False,0.7666666666666667,0.068,0.3333333333333333,0.1437007874015748,0.8562992125984252,0.6666666666666667,0.7242702222222187,0.05631999999999951,0.6679502222222192,0.9
17704,simple_q090_a016,False,0.927710843373494,0.05333333333333334,0.2289156626506024,0.1,0.9,0.7710843373493976,0.7443502222222194,0.05631999999999951,0.6880302222222199,0.9
17704,tdc_evidence_validated,True,0.8181818181818182,0.04,0.375,0.19370698131760078,0.8062930186823992,0.625,0.6869262222222188,0.01373284758477054,0.6731933746374482,0.9089661205111046
17705,simple_q076_a008,False,0.7692307692307693,0.12533333333333332,0.3516483516483517,0.26139534883720933,0.7386046511627906,0.6483516483516483,0.646523555555551,0.01782000000000037,0.6287035555555506,0.76
17705,simple_q084_a008,False,0.7176470588235294,0.08133333333333333,0.4,0.19488188976377951,0.8051181102362205,0.6,0.6928257777777741,0.03718000000000375,0.6556457777777703,0.84
17705,simple_q090_a008,False,0.7972972972972973,0.05733333333333333,0.2972972972972973,0.1450381679389313,0.8549618320610687,0.7027027027027026,0.7644515555555531,0.05631999999999951,0.7081315555555536,0.9
17705,simple_q090_a016,False,0.782608695652174,0.064,0.30434782608695654,0.11736641221374046,0.8826335877862596,0.6956521739130435,0.7186604444444421,0.05631999999999951,0.6623404444444426,0.9
17705,tdc_evidence_validated,True,0.8444444444444444,0.05466666666666667,0.36666666666666664,0.1794871794871795,0.8205128205128205,0.6333333333333333,0.6912364444444408,0.014382502104177292,0.6768539423402635,0.907030710111576
17706,simple_q076_a008,False,0.7415730337078652,0.11866666666666667,0.3595505617977528,0.23615160349854228,0.7638483965014577,0.6404494382022472,0.6764693333333287,0.01782000000000037,0.6586493333333283,0.76
17706,simple_q084_a008,False,0.826530612244898,0.09733333333333333,0.3469387755102041,0.18846153846153846,0.8115384615384615,0.653061224489796,0.705649777777774,0.03718000000000375,0.6684697777777703,0.84
17706,simple_q090_a008,False,0.7857142857142857,0.05466666666666667,0.35714285714285715,0.14,0.86,0.6428571428571428,0.70062133333333,0.05631999999999951,0.6443013333333305,0.9
17706,simple_q090_a016,False,0.8620689655172413,0.058666666666666666,0.3218390804597701,0.11952191235059761,0.8804780876494024,0.6781609195402298,0.6952257777777748,0.05631999999999951,0.6389057777777754,0.9
