seed,model,P,T,V,M,Aanti,final_holdout_recall,final_holdout_violation_rate,trap_capture_rate,trajectory_value,final_Q
18871,P,1,0,0,0,0,0.8125,0.3875,0.2252803261977574,0.6613838095238056,0.8849356729739635
18871,T,0,1,0,0,0,0.6875,0.4625,0.36493374108053006,0.5249371428571392,0.58
18871,V,0,0,1,0,0,0.6875,0.4625,0.36493374108053006,0.5249371428571392,0.58
18871,M,0,0,0,1,0,0.7,0.45,0.4230377166156983,0.5185276190476145,0.58
18871,A,0,0,0,0,1,0.6875,0.4625,0.36493374108053006,0.5249371428571392,0.58
18871,P_T,1,1,0,0,0,0.8375,0.3625,0.20081549439347604,0.680499047619044,0.9088834347583926
18871,P_V,1,0,1,0,0,0.85,0.35,0.16106014271151886,0.6826352380952347,0.94
18871,P_M,1,0,0,1,0,0.75,0.425,0.4260958205912334,0.5424485714285665,0.6019097714713205
18871,P_A,1,0,0,0,1,0.8125,0.3875,0.2252803261977574,0.6613838095238056,0.8849356729739635
18871,P_T_V,1,1,1,0,0,0.85,0.35,0.15188583078491336,0.6836542857142826,0.94
18871,P_T_V_M,1,1,1,1,0,0.95,0.275,0.16819571865443425,0.7178095238095199,0.94
18871,FULL,1,1,1,1,1,0.9,0.3,0.11009174311926606,0.7018599999999963,0.94
18872,base,0,0,0,0,0,0.6,0.5444444444444444,0.30535894843276035,0.5380428571428535,0.58
18872,P,1,0,0,0,0,0.7888888888888889,0.37777777777777777,0.1486349848331648,0.6770961904761864,0.8238739766078838
18872,T,0,1,0,0,0,0.6,0.5444444444444444,0.30535894843276035,0.5380428571428535,0.58
18872,V,0,0,1,0,0,0.6,0.5444444444444444,0.30535894843276035,0.5380428571428535,0.58
18872,M,0,0,0,1,0,0.6111111111111112,0.5444444444444444,0.41253791708796766,0.5230666666666617,0.58
18872,A,0,0,0,0,1,0.6,0.5444444444444444,0.30535894843276035,0.5380428571428535,0.58
18872,P_T,1,1,0,0,0,0.8111111111111111,0.36666666666666664,0.134479271991911,0.691804761904758,0.8450982740159765
18872,P_V,1,0,1,0,0,0.8444444444444444,0.3333333333333333,0.14054600606673406,0.689941904761901,0.94
18872,P_M,1,0,0,1,0,0.6444444444444445,0.5111111111111111,0.38827098078867545,0.5591923809523756,0.5949535814739341
18872,P_A,1,0,0,0,1,0.7888888888888889,0.37777777777777777,0.1486349848331648,0.6770961904761864,0.8238739766078838
18872,P_T_V,1,1,1,0,0,0.8444444444444444,0.3333333333333333,0.1365015166835187,0.696974285714282,0.94
18872,P_T_V_M,1,1,1,1,0,0.9666666666666667,0.2222222222222222,0.1678463094034378,0.7286199999999953,0.94
18872,FULL,1,1,1,1,1,0.9222222222222223,0.26666666666666666,0.10212335692618807,0.7165314285714242,0.94
18873,base,0,0,0,0,0,0.5180722891566265,0.5662650602409639,0.3413654618473896,0.5379114285714244,0.58
18873,P,1,0,0,0,0,0.7710843373493976,0.3493975903614458,0.17971887550200802,0.6951323809523767,0.8580438104410538
18873,T,0,1,0,0,0,0.5180722891566265,0.5662650602409639,0.3413654618473896,0.5379114285714244,0.58
18873,V,0,0,1,0,0,0.5180722891566265,0.5662650602409639,0.3413654618473896,0.5379114285714244,0.58
18873,M,0,0,0,1,0,0.5783132530120482,0.5060240963855421,0.4226907630522088,0.5439180952380896,0.58
18873,A,0,0,0,0,1,0.5180722891566265,0.5662650602409639,0.3413654618473896,0.5379114285714244,0.58
18873,P_T,1,1,0,0,0,0.7831325301204819,0.3373493975903614,0.15461847389558234,0.7113504761904724,0.8749436912854938
18873,P_V,1,0,1,0,0,0.8192771084337349,0.30120481927710846,0.16666666666666666,0.6949466666666629,0.94
18873,P_M,1,0,0,1,0,0.6024096385542169,0.4819277108433735,0.40562248995983935,0.5807799999999939,0.6314289942003708
18873,P_A,1,0,0,0,1,0.7710843373493976,0.3493975903614458,0.17971887550200802,0.6951323809523767,0.8580438104410538
18873,P_T_V,1,1,1,0,0,0.8192771084337349,0.30120481927710846,0.14859437751004015,0.6993609523809489,0.94
18873,P_T_V_M,1,1,1,1,0,0.9518072289156626,0.20481927710843373,0.15863453815261044,0.7541514285714246,0.94
18873,FULL,1,1,1,1,1,0.891566265060241,0.24096385542168675,0.10441767068273092,0.731817142857139,0.94
18874,base,0,0,0,0,0,0.7341772151898734,0.4810126582278481,0.33666333666333664,0.5649371428571385,0.58
18874,P,1,0,0,0,0,0.8734177215189873,0.379746835443038,0.19480519480519481,0.6666599999999961,0.8950577511954841
18874,T,0,1,0,0,0,0.7341772151898734,0.4810126582278481,0.33666333666333664,0.5649371428571385,0.58
18874,V,0,0,1,0,0,0.7341772151898734,0.4810126582278481,0.33666333666333664,0.5649371428571385,0.58
18874,M,0,0,0,1,0,0.759493670886076,0.46835443037974683,0.4205794205794206,0.5727619047618985,0.58
18874,A,0,0,0,0,1,0.7341772151898734,0.4810126582278481,0.33666333666333664,0.5649371428571385,0.58
18874,P_T,1,1,0,0,0,0.8734177215189873,0.379746835443038,0.16683316683316685,0.687431428571425,0.9127686077273252
18874,P_V,1,0,1,0,0,0.8860759493670886,0.379746835443038,0.16283716283716285,0.679263809523806,0.94
18874,P_M,1,0,0,1,0,0.8481012658227848,0.3924050632911392,0.4115884115884116,0.5994657142857075,0.6041655216525523
18874,P_A,1,0,0,0,1,0.8734177215189873,0.379746835443038,0.19480519480519481,0.6666599999999961,0.8950577511954841
18874,P_T_V,1,1,1,0,0,0.8860759493670886,0.379746835443038,0.15484515484515485,0.6804399999999966,0.94
18874,P_T_V_M,1,1,1,1,0,0.9493670886075949,0.3291139240506329,0.18281718281718282,0.733044761904757,0.94
18874,FULL,1,1,1,1,1,0.9113924050632911,0.35443037974683544,0.11588411588411589,0.7099704761904719,0.94
18875,base,0,0,0,0,0,0.686046511627907,0.43023255813953487,0.3627254509018036,0.552028571428568,0.58
18875,P,1,0,0,0,0,0.8488372093023255,0.29069767441860467,0.22144288577154309,0.6846466666666629,0.8926560587084167
18875,T,0,1,0,0,0,0.686046511627907,0.43023255813953487,0.3627254509018036,0.552028571428568,0.58
18875,V,0,0,1,0,0,0.686046511627907,0.43023255813953487,0.3627254509018036,0.552028571428568,0.58
18875,M,0,0,0,1,0,0.7325581395348837,0.3953488372093023,0.42384769539078154,0.5542352380952332,0.58
18875,A,0,0,0,0,1,0.686046511627907,0.43023255813953487,0.3627254509018036,0.552028571428568,0.58
18875,P_T,1,1,0,0,0,0.872093023255814,0.26744186046511625,0.19739478957915832,0.7010190476190442,0.9398893571505765
18875,P_V,1,0,1,0,0,0.872093023255814,0.26744186046511625,0.1713426853707415,0.688318095238092,0.94
18875,P_M,1,0,0,1,0,0.7790697674418605,0.36046511627906974,0.41583166332665333,0.5761599999999948,0.6907417389903417
18875,P_A,1,0,0,0,1,0.8488372093023255,0.29069767441860467,0.22144288577154309,0.6846466666666629,0.8926560587084167
18875,P_T_V,1,1,1,0,0,0.872093023255814,0.26744186046511625,0.16132264529058116,0.6927885714285681,0.94
18875,P_T_V_M,1,1,1,1,0,0.9302325581395349,0.22093023255813954,0.17334669338677355,0.7377371428571383,0.94
18875,FULL,1,1,1,1,1,0.9069767441860465,0.23255813953488372,0.11523046092184369,0.7186257142857102,0.94
18876,base,0,0,0,0,0,0.704225352112676,0.4788732394366197,0.3336766220391349,0.5815104761904717,0.58
18876,P,1,0,0,0,0,0.8169014084507042,0.36619718309859156,0.2059732234809475,0.7087047619047583,0.8160265520084591
18876,T,0,1,0,0,0,0.704225352112676,0.4788732394366197,0.3336766220391349,0.5815104761904717,0.58
18876,V,0,0,1,0,0,0.704225352112676,0.4788732394366197,0.3336766220391349,0.5815104761904717,0.58
18876,M,0,0,0,1,0,0.7605633802816901,0.4225352112676056,0.42018537590113286,0.5787628571428514,0.58
18876,A,0,0,0,0,1,0.704225352112676,0.4788732394366197,0.3336766220391349,0.5815104761904717,0.58
18876,P_T,1,1,0,0,0,0.8309859154929577,0.352112676056338,0.17713697219361482,0.720285714285711,0.8629341129699836
18876,P_V,1,0,1,0,0,0.8591549295774648,0.323943661971831,0.15242018537590113,0.7263019047619013,0.94
18876,P_M,1,0,0,1,0,0.8309859154929577,0.36619718309859156,0.41503604531410915,0.6305609523809462,0.679219268561151
18876,P_A,1,0,0,0,1,0.8169014084507042,0.36619718309859156,0.2059732234809475,0.7087047619047583,0.8160265520084591
18876,P_T_V,1,1,1,0,0,0.8591549295774648,0.323943661971831,0.14418125643666324,0.7337790476190442,0.94
18876,P_T_V_M,1,1,1,1,0,0.9859154929577465,0.22535211267605634,0.17404737384140062,0.7873657142857101,0.94
18876,FULL,1,1,1,1,1,0.8732394366197183,0.30985915492957744,0.10607621009268794,0.753747619047615,0.94
18877,base,0,0,0,0,0,0.5842696629213483,0.5280898876404494,0.34486266531027465,0.5308828571428533,0.58
18877,P,1,0,0,0,0,0.7865168539325843,0.34831460674157305,0.1943031536113937,0.689983809523805,0.8372508820321365
18877,T,0,1,0,0,0,0.5842696629213483,0.5280898876404494,0.34486266531027465,0.5308828571428533,0.58
18877,V,0,0,1,0,0,0.5842696629213483,0.5280898876404494,0.34486266531027465,0.5308828571428533,0.58
18877,M,0,0,0,1,0,0.5955056179775281,0.5168539325842697,0.40996948118006105,0.5295885714285667,0.58
18877,A,0,0,0,0,1,0.5842696629213483,0.5280898876404494,0.34486266531027465,0.5308828571428533,0.58
18877,P_T,1,1,0,0,0,0.8089887640449438,0.3258426966292135,0.167853509664293,0.702742857142853,0.8969890718595066
18877,P_V,1,0,1,0,0,0.8426966292134831,0.29213483146067415,0.1353001017293998,0.7159571428571391,0.94
18877,P_M,1,0,0,1,0,0.5955056179775281,0.5168539325842697,0.3336724313326551,0.5891352380952327,0.649501916141623
18877,P_A,1,0,0,0,1,0.7865168539325843,0.34831460674157305,0.1943031536113937,0.689983809523805,0.8372508820321365
18877,P_T_V,1,1,1,0,0,0.8426966292134831,0.29213483146067415,0.12614445574771108,0.7185380952380915,0.94
18877,P_T_V_M,1,1,1,1,0,0.9101123595505618,0.24719101123595505,0.14445574771108852,0.7517123809523766,0.94
18877,FULL,1,1,1,1,1,0.8764044943820225,0.2696629213483146,0.09969481180061038,0.7354314285714247,0.94
18878,base,0,0,0,0,0,0.6282051282051282,0.47435897435897434,0.33771486349848334,0.5576676190476153,0.58
18878,P,1,0,0,0,0,0.7564102564102564,0.3974358974358974,0.17795753286147623,0.6726238095238063,0.8454285772233425
18878,T,0,1,0,0,0,0.6282051282051282,0.47435897435897434,0.33771486349848334,0.5576676190476153,0.58
18878,V,0,0,1,0,0,0.6282051282051282,0.47435897435897434,0.33771486349848334,0.5576676190476153,0.58
18878,M,0,0,0,1,0,0.6666666666666666,0.4358974358974359,0.40950455005055614,0.5680438095238041,0.58
18878,A,0,0,0,0,1,0.6282051282051282,0.47435897435897434,0.33771486349848334,0.5576676190476153,0.58
18878,P_T,1,1,0,0,0,0.7692307692307693,0.38461538461538464,0.1597573306370071,0.6888190476190443,0.8602116505349404
18878,P_V,1,0,1,0,0,0.7948717948717948,0.358974358974359,0.16380182002022245,0.6637733333333306,0.94
18878,P_M,1,0,0,1,0,0.6794871794871795,0.4230769230769231,0.3902932254802831,0.6178438095238041,0.6240403793916259
18878,P_A,1,0,0,0,1,0.7564102564102564,0.3974358974358974,0.17795753286147623,0.6726238095238063,0.8454285772233425
18878,P_T_V,1,1,1,0,0,0.7948717948717948,0.358974358974359,0.15166835187057634,0.6749733333333304,0.94
18878,P_T_V_M,1,1,1,1,0,0.8846153846153846,0.28205128205128205,0.17391304347826086,0.7260552380952343,0.94
18878,FULL,1,1,1,1,1,0.8589743589743589,0.2948717948717949,0.1122345803842265,0.7055228571428537,0.94
18879,base,0,0,0,0,0,0.6428571428571429,0.5,0.3446852425180599,0.5709523809523764,0.58
18879,P,1,0,0,0,0,0.7428571428571429,0.4142857142857143,0.18472652218782248,0.7015942857142818,0.8562421162210883
18879,T,0,1,0,0,0,0.6428571428571429,0.5,0.3446852425180599,0.5709523809523764,0.58
18879,V,0,0,1,0,0,0.6428571428571429,0.5,0.3446852425180599,0.5709523809523764,0.58
18879,M,0,0,0,1,0,0.6428571428571429,0.5,0.4241486068111455,0.56449428571428,0.58
18879,A,0,0,0,0,1,0.6428571428571429,0.5,0.3446852425180599,0.5709523809523764,0.58
18879,P_T,1,1,0,0,0,0.8,0.38571428571428573,0.1651186790505676,0.7197333333333295,0.8864967995686024
18879,P_V,1,0,1,0,0,0.8428571428571429,0.34285714285714286,0.15273477812177502,0.7212657142857107,0.94
18879,P_M,1,0,0,1,0,0.6714285714285714,0.4714285714285714,0.4179566563467492,0.5912990476190416,0.6576996431131882
18879,P_A,1,0,0,0,1,0.7428571428571429,0.4142857142857143,0.18472652218782248,0.7015942857142818,0.8562421162210883
18879,P_T_V,1,1,1,0,0,0.8428571428571429,0.34285714285714286,0.1475748194014448,0.7239961904761871,0.94
18879,P_T_V_M,1,1,1,1,0,0.9142857142857143,0.2857142857142857,0.17131062951496387,0.7596399999999958,0.94
18879,FULL,1,1,1,1,1,0.8714285714285714,0.32857142857142857,0.11351909184726522,0.7452276190476153,0.94
18880,base,0,0,0,0,0,0.6630434782608695,0.45652173913043476,0.35173824130879344,0.5174504761904726,0.58
18880,P,1,0,0,0,0,0.8586956521739131,0.32608695652173914,0.17791411042944785,0.6545057142857107,0.8471019921858256
18880,T,0,1,0,0,0,0.6630434782608695,0.45652173913043476,0.35173824130879344,0.5174504761904726,0.58
18880,V,0,0,1,0,0,0.6630434782608695,0.45652173913043476,0.35173824130879344,0.5174504761904726,0.58
18880,M,0,0,0,1,0,0.6739130434782609,0.45652173913043476,0.401840490797546,0.5165076190476143,0.58
18880,A,0,0,0,0,1,0.6630434782608695,0.45652173913043476,0.35173824130879344,0.5174504761904726,0.58
18880,P_T,1,1,0,0,0,0.8804347826086957,0.30434782608695654,0.15950920245398773,0.6723228571428539,0.8763638857454071
18880,P_V,1,0,1,0,0,0.8913043478260869,0.30434782608695654,0.15950920245398773,0.6690799999999966,0.94
18880,P_M,1,0,0,1,0,0.7391304347826086,0.41304347826086957,0.37934560327198363,0.5795228571428521,0.6706518952523324
18880,P_A,1,0,0,0,1,0.8586956521739131,0.32608695652173914,0.17791411042944785,0.6545057142857107,0.8471019921858256
18880,P_T_V,1,1,1,0,0,0.8913043478260869,0.30434782608695654,0.15337423312883436,0.6699523809523775,0.94
18880,P_T_V_M,1,1,1,1,0,0.9347826086956522,0.29347826086956524,0.15132924335378323,0.7202742857142813,0.94
18880,FULL,1,1,1,1,1,0.9021739130434783,0.30434782608695654,0.11042944785276074,0.6926571428571388,0.94
18881,base,0,0,0,0,0,0.6024096385542169,0.5783132530120482,0.3563563563563564,0.5439904761904718,0.58
18881,P,1,0,0,0,0,0.7951807228915663,0.42168674698795183,0.18118118118118118,0.6786038095238054,0.8609881116762399
18881,T,0,1,0,0,0,0.6024096385542169,0.5783132530120482,0.3563563563563564,0.5439904761904718,0.58
18881,V,0,0,1,0,0,0.6024096385542169,0.5783132530120482,0.3563563563563564,0.5439904761904718,0.58
18881,M,0,0,0,1,0,0.6144578313253012,0.5662650602409639,0.42242242242242245,0.535107619047614,0.58
18881,A,0,0,0,0,1,0.6024096385542169,0.5783132530120482,0.3563563563563564,0.5439904761904718,0.58
18881,P_T,1,1,0,0,0,0.8313253012048193,0.39759036144578314,0.15615615615615616,0.7057752380952342,0.9055882847777138
18881,P_V,1,0,1,0,0,0.8674698795180723,0.37349397590361444,0.15515515515515516,0.6995942857142818,0.94
18881,P_M,1,0,0,1,0,0.6385542168674698,0.5662650602409639,0.4084084084084084,0.5596238095238039,0.5987560340204808
18881,P_A,1,0,0,0,1,0.7951807228915663,0.42168674698795183,0.18118118118118118,0.6786038095238054,0.8609881116762399
18881,P_T_V,1,1,1,0,0,0.8674698795180723,0.37349397590361444,0.14714714714714713,0.7040142857142819,0.94
18881,P_T_V_M,1,1,1,1,0,0.963855421686747,0.30120481927710846,0.16216216216216217,0.7365342857142813,0.94
18881,FULL,1,1,1,1,1,0.927710843373494,0.3373493975903614,0.1031031031031031,0.7212904761904719,0.94
18882,base,0,0,0,0,0,0.686046511627907,0.45348837209302323,0.3699360341151386,0.5722133333333289,0.58
18882,P,1,0,0,0,0,0.8255813953488372,0.32558139534883723,0.22707889125799574,0.6765961904761866,0.8408929149746807
18882,T,0,1,0,0,0,0.686046511627907,0.45348837209302323,0.3699360341151386,0.5722133333333289,0.58
18882,V,0,0,1,0,0,0.686046511627907,0.45348837209302323,0.3699360341151386,0.5722133333333289,0.58
18882,M,0,0,0,1,0,0.7441860465116279,0.3953488372093023,0.4349680170575693,0.5754876190476128,0.58
18882,A,0,0,0,0,1,0.686046511627907,0.45348837209302323,0.3699360341151386,0.5722133333333289,0.58
18882,P_T,1,1,0,0,0,0.8604651162790697,0.29069767441860467,0.18550106609808104,0.7167390476190437,0.8821966437525461
18882,P_V,1,0,1,0,0,0.8953488372093024,0.2558139534883721,0.18336886993603413,0.7164428571428537,0.94
18882,P_M,1,0,0,1,0,0.7441860465116279,0.3953488372093023,0.39445628997867804,0.6032476190476125,0.6662489276568414
18882,P_A,1,0,0,0,1,0.8255813953488372,0.32558139534883723,0.22707889125799574,0.6765961904761866,0.8408929149746807
18882,P_T_V,1,1,1,0,0,0.8953488372093024,0.2558139534883721,0.1652452025586354,0.7262980952380919,0.94
18882,P_T_V_M,1,1,1,1,0,1.0,0.1744186046511628,0.1791044776119403,0.7712314285714245,0.94
18882,FULL,1,1,1,1,1,0.9651162790697675,0.19767441860465115,0.12046908315565032,0.7595438095238058,0.94
18883,base,0,0,0,0,0,0.7051282051282052,0.3974358974358974,0.3388773388773389,0.6059038095238044,0.58
18883,P,1,0,0,0,0,0.8076923076923077,0.2948717948717949,0.2151767151767152,0.7108961904761864,0.8128051406687515
18883,T,0,1,0,0,0,0.7051282051282052,0.3974358974358974,0.3388773388773389,0.6059038095238044,0.58
18883,V,0,0,1,0,0,0.7051282051282052,0.3974358974358974,0.3388773388773389,0.6059038095238044,0.58
18883,M,0,0,0,1,0,0.7435897435897436,0.358974358974359,0.40644490644490644,0.6101485714285648,0.58
18883,A,0,0,0,0,1,0.7051282051282052,0.3974358974358974,0.3388773388773389,0.6059038095238044,0.58
18883,P_T,1,1,0,0,0,0.8076923076923077,0.2948717948717949,0.18191268191268192,0.7262466666666632,0.8620675474591417
18883,P_V,1,0,1,0,0,0.8205128205128205,0.28205128205128205,0.15176715176715178,0.7350247619047583,0.94
18883,P_M,1,0,0,1,0,0.7435897435897436,0.358974358974359,0.38357588357588357,0.6493342857142791,0.5814380095001801
18883,P_A,1,0,0,0,1,0.8076923076923077,0.2948717948717949,0.2151767151767152,0.7108961904761864,0.8128051406687515
18883,P_T_V,1,1,1,0,0,0.8205128205128205,0.28205128205128205,0.1444906444906445,0.735931428571425,0.94
18883,P_T_V_M,1,1,1,1,0,0.9615384615384616,0.16666666666666666,0.16216216216216217,0.7906914285714246,0.94
18883,FULL,1,1,1,1,1,0.9102564102564102,0.19230769230769232,0.10810810810810811,0.77148952380952,0.94
18884,base,0,0,0,0,0,0.6746987951807228,0.43373493975903615,0.38336713995943206,0.5588104761904723,0.58
18884,P,1,0,0,0,0,0.8313253012048193,0.3132530120481928,0.24645030425963488,0.6865542857142818,0.8541600364675542
18884,T,0,1,0,0,0,0.6746987951807228,0.43373493975903615,0.38336713995943206,0.5588104761904723,0.58
18884,V,0,0,1,0,0,0.6746987951807228,0.43373493975903615,0.38336713995943206,0.5588104761904723,0.58
18884,M,0,0,0,1,0,0.7228915662650602,0.39759036144578314,0.4249492900608519,0.5610761904761854,0.58
18884,A,0,0,0,0,1,0.6746987951807228,0.43373493975903615,0.38336713995943206,0.5588104761904723,0.58
18884,P_T,1,1,0,0,0,0.8433734939759037,0.30120481927710846,0.1896551724137931,0.7094352380952348,0.9227340179615107
18884,P_V,1,0,1,0,0,0.8674698795180723,0.27710843373493976,0.17342799188640973,0.7151447619047586,0.94
18884,P_M,1,0,0,1,0,0.7469879518072289,0.3855421686746988,0.42190669371196754,0.5860609523809468,0.7198763731576276
18884,P_A,1,0,0,0,1,0.8313253012048193,0.3132530120481928,0.24645030425963488,0.6865542857142818,0.8541600364675542
18884,P_T_V,1,1,1,0,0,0.8674698795180723,0.27710843373493976,0.16328600405679514,0.7196580952380921,0.94
18884,P_T_V_M,1,1,1,1,0,0.9397590361445783,0.21686746987951808,0.15821501014198783,0.775004761904758,0.94
18884,FULL,1,1,1,1,1,0.9156626506024096,0.2289156626506024,0.11663286004056796,0.7531609523809486,0.94
18885,base,0,0,0,0,0,0.55,0.5375,0.34317718940936864,0.5657733333333299,0.58
18885,P,1,0,0,0,0,0.7875,0.35,0.1945010183299389,0.6917790476190439,0.8282209251046865
18885,T,0,1,0,0,0,0.55,0.5375,0.34317718940936864,0.5657733333333299,0.58
