seed,model,phase,A_TF,R_ethical,W_conf,H_self,capture_resistance
12062,punitive_v254_style,2,0.631991824966759,0.5,0.58,0.879000000000001,0.95
12062,punitive_v254_style,3,0.6275940677295537,0.5,0.58,0.8920000000000009,0.947
12062,punitive_v254_style,4,0.6830660552944733,0.5,0.58,0.8945000000000003,0.95
12062,punitive_v254_style,5,0.7624855002613511,0.5,0.58,0.8965000000000001,0.95
12062,punitive_v254_style,6,0.8269582568669545,0.5,0.58,0.8910000000000003,0.95
12062,protected_thirdfactor,1,0.7052190856819281,0.5944658914711722,0.58,0.1,0.95
12062,protected_thirdfactor,2,0.95,0.7813602141670593,0.58,0.1,0.95
12062,protected_thirdfactor,3,0.95,0.9319999999999999,0.58,0.1,0.95
12062,protected_thirdfactor,4,0.95,0.9359999999999999,0.58,0.1,0.95
12062,protected_thirdfactor,5,0.95,0.94,0.58,0.1,0.95
12062,protected_thirdfactor,6,0.95,0.94,0.58,0.10600000000000001,0.95
12062,protected_plus_error_attribution,1,0.6138790193700723,0.5085144959832059,0.507679319360512,0.21189999999999973,0.95
12062,protected_plus_error_attribution,2,0.95,0.8371565671864164,0.5222621157797843,0.1,0.95
12062,protected_plus_error_attribution,3,0.95,0.94,0.5829564454455454,0.1,0.95
12062,protected_plus_error_attribution,4,0.95,0.9369000000000001,0.6104999761337604,0.10170000000000001,0.95
12062,protected_plus_error_attribution,5,0.95,0.94,0.6344334926767091,0.1,0.95
12062,protected_plus_error_attribution,6,0.95,0.9356,0.6676269721350833,0.1,0.95
12063,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12063,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12063,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12063,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12063,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12063,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12063,punitive_v254_style,1,0.3751289656361331,0.5,0.58,0.9,0.8730000000000004
12063,punitive_v254_style,2,0.49688569334300947,0.5,0.58,0.9,0.947
12063,punitive_v254_style,3,0.6177471960908422,0.5,0.58,0.9,0.95
12063,punitive_v254_style,4,0.6994915795394565,0.5,0.58,0.8880000000000007,0.947
12063,punitive_v254_style,5,0.8871113938895077,0.505268099408601,0.58,0.8660000000000018,0.95
12063,punitive_v254_style,6,0.9398855844529491,0.5,0.58,0.8965000000000001,0.95
12063,protected_thirdfactor,1,0.6681917030384501,0.5320672690129916,0.58,0.2699999999999997,0.95
12063,protected_thirdfactor,2,0.95,0.881631849795617,0.58,0.1,0.95
12063,protected_thirdfactor,3,0.95,0.9359999999999999,0.58,0.10600000000000001,0.95
12063,protected_thirdfactor,4,0.95,0.9377,0.58,0.1,0.95
12063,protected_thirdfactor,5,0.95,0.94,0.58,0.1,0.95
12063,protected_thirdfactor,6,0.95,0.9257,0.58,0.10200000000000002,0.95
12063,protected_plus_error_attribution,1,0.7261163289716199,0.5604621824105239,0.626122956858846,0.11359999999999976,0.95
12063,protected_plus_error_attribution,2,0.95,0.796623948841298,0.5921596907577104,0.1,0.95
12063,protected_plus_error_attribution,3,0.95,0.9378,0.6073743873440828,0.1,0.95
12063,protected_plus_error_attribution,4,0.95,0.9312,0.634330536416658,0.1039,0.95
12063,protected_plus_error_attribution,5,0.95,0.94,0.6962679616061983,0.1,0.95
12063,protected_plus_error_attribution,6,0.95,0.94,0.7063408048310211,0.1,0.95
12064,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12064,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12064,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12064,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12064,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12064,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12064,punitive_v254_style,1,0.44849392959915246,0.5,0.58,0.9,0.9330000000000005
12064,punitive_v254_style,2,0.6094497726871715,0.5,0.58,0.8990000000000001,0.95
12064,punitive_v254_style,3,0.9143357921796946,0.5,0.58,0.8945000000000003,0.95
12064,punitive_v254_style,4,0.8992312790213746,0.5,0.58,0.9,0.95
12064,punitive_v254_style,5,0.946,0.5,0.58,0.8840000000000005,0.95
12064,punitive_v254_style,6,0.95,0.5,0.58,0.8850000000000017,0.95
12064,protected_thirdfactor,1,0.7360649971039975,0.5519204721254326,0.58,0.14799999999999958,0.95
12064,protected_thirdfactor,2,0.95,0.9129514395326868,0.58,0.1,0.95
12064,protected_thirdfactor,3,0.95,0.94,0.58,0.10600000000000001,0.95
12064,protected_thirdfactor,4,0.95,0.9377,0.58,0.1,0.95
12064,protected_thirdfactor,5,0.95,0.9348000000000001,0.58,0.1,0.95
12064,protected_thirdfactor,6,0.95,0.94,0.58,0.10400000000000004,0.95
12064,protected_plus_error_attribution,1,0.6594946614318012,0.5115052657968953,0.5353361916480293,0.14749999999999955,0.95
12064,protected_plus_error_attribution,2,0.95,0.7869526327540975,0.5374796251136026,0.1,0.95
12064,protected_plus_error_attribution,3,0.95,0.9378,0.5161678852231992,0.1039,0.95
12064,protected_plus_error_attribution,4,0.95,0.94,0.5700165181796476,0.1,0.95
12064,protected_plus_error_attribution,5,0.95,0.94,0.6290140402010416,0.1,0.95
12064,protected_plus_error_attribution,6,0.95,0.9356,0.6461905378288553,0.1,0.95
12065,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12065,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12065,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12065,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12065,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12065,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12065,punitive_v254_style,1,0.5225234771555926,0.5030626998341574,0.58,0.8800000000000009,0.9420000000000005
12065,punitive_v254_style,2,0.6760000579894169,0.5,0.58,0.8920000000000002,0.947
12065,punitive_v254_style,3,0.6168554615652398,0.5036830001813849,0.58,0.8880000000000013,0.947
12065,punitive_v254_style,4,0.8153742118996055,0.5,0.58,0.9,0.95
12065,punitive_v254_style,5,0.8851292099824241,0.5,0.58,0.8970000000000004,0.95
12065,punitive_v254_style,6,0.9103700738081305,0.5,0.58,0.8965000000000001,0.95
12065,protected_thirdfactor,1,0.6977991930417192,0.5297184852447026,0.58,0.2619999999999997,0.95
12065,protected_thirdfactor,2,0.95,0.9219430474902871,0.58,0.1,0.95
12065,protected_thirdfactor,3,0.95,0.94,0.58,0.1,0.95
12065,protected_thirdfactor,4,0.95,0.94,0.58,0.1,0.95
12065,protected_thirdfactor,5,0.95,0.94,0.58,0.1,0.95
12065,protected_thirdfactor,6,0.95,0.94,0.58,0.10600000000000001,0.95
12065,protected_plus_error_attribution,1,0.7148617122588639,0.5332812223406053,0.5883228498203301,0.1,0.95
12065,protected_plus_error_attribution,2,0.95,0.7946357816075281,0.534735296527275,0.1,0.95
12065,protected_plus_error_attribution,3,0.95,0.9378,0.570418343433219,0.1,0.95
12065,protected_plus_error_attribution,4,0.95,0.94,0.646543834990398,0.1039,0.95
12065,protected_plus_error_attribution,5,0.95,0.94,0.6663025091184147,0.1039,0.95
12065,protected_plus_error_attribution,6,0.95,0.929,0.6510304728183371,0.1078,0.95
12066,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12066,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12066,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12066,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12066,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12066,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12066,punitive_v254_style,1,0.1,0.5,0.58,0.8965000000000001,0.10799999999999982
12066,punitive_v254_style,2,0.1,0.5,0.58,0.8930000000000001,0.1
12066,punitive_v254_style,3,0.1,0.5,0.58,0.9,0.1
12066,punitive_v254_style,4,0.1,0.5,0.58,0.9,0.1
12066,punitive_v254_style,5,0.1,0.5,0.58,0.9,0.1
12066,punitive_v254_style,6,0.1,0.5,0.58,0.8965000000000001,0.1
12066,protected_thirdfactor,1,0.7506316334807981,0.6272180560743973,0.58,0.14399999999999957,0.95
12066,protected_thirdfactor,2,0.95,0.9257,0.58,0.1,0.95
12066,protected_thirdfactor,3,0.95,0.9319999999999999,0.58,0.1,0.95
12066,protected_thirdfactor,4,0.95,0.9394,0.58,0.1,0.95
12066,protected_thirdfactor,5,0.95,0.94,0.58,0.1,0.95
12066,protected_thirdfactor,6,0.95,0.94,0.58,0.10800000000000003,0.95
12066,protected_plus_error_attribution,1,0.6933342653322014,0.556533103338209,0.5273225359016865,0.23409999999999984,0.95
12066,protected_plus_error_attribution,2,0.95,0.7470974333458227,0.5260574199547877,0.1,0.95
12066,protected_plus_error_attribution,3,0.95,0.9391,0.5861255265311186,0.1039,0.95
12066,protected_plus_error_attribution,4,0.95,0.9378,0.5943561821808978,0.1,0.95
12066,protected_plus_error_attribution,5,0.95,0.9334,0.6103349744053482,0.1039,0.95
12066,protected_plus_error_attribution,6,0.95,0.9325000000000001,0.619460905182053,0.1,0.95
12067,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12067,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12067,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12067,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12067,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12067,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12067,punitive_v254_style,1,0.47567855221814503,0.5,0.58,0.9,0.9030000000000005
12067,punitive_v254_style,2,0.7920051173797441,0.5,0.58,0.8990000000000001,0.947
12067,punitive_v254_style,3,0.9270339479999999,0.5,0.58,0.9,0.947
12067,punitive_v254_style,4,0.9374940155283674,0.5,0.58,0.8965000000000001,0.95
12067,punitive_v254_style,5,0.95,0.5,0.58,0.9,0.95
12067,punitive_v254_style,6,0.8942658914234368,0.5,0.58,0.9,0.944
12067,protected_thirdfactor,1,0.6936743851111398,0.5286568428096343,0.58,0.21999999999999964,0.95
12067,protected_thirdfactor,2,0.95,0.9239999999999999,0.58,0.10600000000000001,0.95
12067,protected_thirdfactor,3,0.95,0.9354,0.58,0.1,0.95
12067,protected_thirdfactor,4,0.95,0.9359999999999999,0.58,0.1,0.95
12067,protected_thirdfactor,5,0.95,0.9331,0.58,0.1,0.95
12067,protected_thirdfactor,6,0.95,0.94,0.58,0.1,0.95
12067,protected_plus_error_attribution,1,0.697017196285655,0.501728066246087,0.5337995476915459,0.1,0.95
12067,protected_plus_error_attribution,2,0.95,0.6226710355116823,0.5057200918720001,0.1,0.95
12067,protected_plus_error_attribution,3,0.95,0.9391,0.5105497297017375,0.1,0.95
12067,protected_plus_error_attribution,4,0.95,0.9356,0.5126774566532742,0.1,0.95
12067,protected_plus_error_attribution,5,0.95,0.9356,0.5525482199165203,0.1,0.95
12067,protected_plus_error_attribution,6,0.95,0.9391,0.5586101391009344,0.1039,0.95
12068,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12068,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12068,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12068,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12068,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12068,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12068,punitive_v254_style,1,0.5600976754727837,0.5,0.58,0.9,0.9390000000000005
12068,punitive_v254_style,2,0.7662285963137788,0.5,0.58,0.8910000000000003,0.95
12068,punitive_v254_style,3,0.92303348,0.5,0.58,0.9,0.944
12068,punitive_v254_style,4,0.8933551554045188,0.5,0.58,0.8970000000000004,0.95
12068,punitive_v254_style,5,0.9027951978276251,0.5,0.58,0.8920000000000002,0.947
12068,punitive_v254_style,6,0.8960465485074728,0.5,0.58,0.9,0.947
12068,protected_thirdfactor,1,0.6655610894519004,0.5544013954838537,0.58,0.24199999999999966,0.95
12068,protected_thirdfactor,2,0.95,0.9220342759198168,0.58,0.1,0.95
12068,protected_thirdfactor,3,0.95,0.9319999999999999,0.58,0.1,0.95
12068,protected_thirdfactor,4,0.95,0.94,0.58,0.1,0.95
12068,protected_thirdfactor,5,0.95,0.94,0.58,0.1,0.95
12068,protected_thirdfactor,6,0.95,0.94,0.58,0.1,0.95
12068,protected_plus_error_attribution,1,0.7498858672216621,0.5519730040360049,0.5960623900156378,0.12139999999999976,0.95
12068,protected_plus_error_attribution,2,0.95,0.6825862678524189,0.5316804072652391,0.11170000000000001,0.95
12068,protected_plus_error_attribution,3,0.95,0.94,0.5510011871667436,0.1,0.95
12068,protected_plus_error_attribution,4,0.95,0.94,0.5809279912689345,0.1,0.95
12068,protected_plus_error_attribution,5,0.95,0.9378,0.5918138527801257,0.1,0.95
12068,protected_plus_error_attribution,6,0.95,0.9378,0.5961393316527773,0.1,0.95
12069,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12069,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12069,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12069,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12069,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12069,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12069,punitive_v254_style,1,0.1,0.5,0.58,0.9,0.1
12069,punitive_v254_style,2,0.1,0.5,0.58,0.9,0.1
12069,punitive_v254_style,3,0.1,0.5,0.58,0.8965000000000001,0.1
12069,punitive_v254_style,4,0.1,0.5,0.58,0.9,0.1
12069,punitive_v254_style,5,0.1,0.5,0.58,0.9,0.1
12069,punitive_v254_style,6,0.1,0.5,0.58,0.8965000000000001,0.1
12069,protected_thirdfactor,1,0.6801023267787087,0.5380113715026525,0.58,0.22599999999999965,0.95
12069,protected_thirdfactor,2,0.95,0.9080755846007039,0.58,0.1,0.95
12069,protected_thirdfactor,3,0.95,0.9324000000000003,0.58,0.1,0.95
12069,protected_thirdfactor,4,0.95,0.9359999999999999,0.58,0.11200000000000002,0.95
12069,protected_thirdfactor,5,0.95,0.9359999999999999,0.58,0.10600000000000001,0.95
12069,protected_thirdfactor,6,0.95,0.94,0.58,0.1,0.95
12069,protected_plus_error_attribution,1,0.6686258818706164,0.5221708290406204,0.507952127872,0.11969999999999971,0.95
12069,protected_plus_error_attribution,2,0.95,0.893112395598476,0.5525604120566704,0.1,0.95
12069,protected_plus_error_attribution,3,0.95,0.94,0.6023551748191388,0.1,0.95
12069,protected_plus_error_attribution,4,0.95,0.9356,0.5984518128385863,0.1,0.95
12069,protected_plus_error_attribution,5,0.95,0.94,0.6158140481904547,0.1078,0.95
12069,protected_plus_error_attribution,6,0.95,0.9378,0.6297047284020051,0.1,0.95
12070,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12070,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12070,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12070,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12070,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12070,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12070,punitive_v254_style,1,0.1,0.5,0.58,0.8965000000000001,0.1
12070,punitive_v254_style,2,0.1,0.5,0.58,0.8965000000000001,0.1
12070,punitive_v254_style,3,0.1,0.5,0.58,0.8885000000000003,0.1
12070,punitive_v254_style,4,0.1,0.5,0.58,0.8965000000000001,0.1
12070,punitive_v254_style,5,0.1,0.5,0.58,0.8850000000000003,0.1
12070,punitive_v254_style,6,0.1,0.5,0.58,0.8990000000000001,0.1
12070,protected_thirdfactor,1,0.6601399781726697,0.5205326802044364,0.58,0.2919999999999997,0.95
12070,protected_thirdfactor,2,0.95,0.7772683623498913,0.58,0.10600000000000001,0.95
12070,protected_thirdfactor,3,0.95,0.94,0.58,0.1,0.95
12070,protected_thirdfactor,4,0.95,0.9239999999999999,0.58,0.1,0.95
12070,protected_thirdfactor,5,0.95,0.9331,0.58,0.1,0.95
12070,protected_thirdfactor,6,0.95,0.9359999999999999,0.58,0.1,0.95
12070,protected_plus_error_attribution,1,0.697658775224072,0.506856979140869,0.5502617255959339,0.1,0.95
12070,protected_plus_error_attribution,2,0.95,0.7132288220380284,0.5082975523195139,0.1,0.95
12070,protected_plus_error_attribution,3,0.95,0.9312,0.5800638159784077,0.1,0.95
12070,protected_plus_error_attribution,4,0.95,0.9378,0.611069408955889,0.1,0.95
12070,protected_plus_error_attribution,5,0.95,0.9281000000000001,0.6286170243074342,0.1039,0.95
12070,protected_plus_error_attribution,6,0.95,0.94,0.6397270625793625,0.1,0.95
12071,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12071,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12071,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12071,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12071,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12071,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12071,punitive_v254_style,1,0.1,0.5,0.58,0.8930000000000001,0.1
12071,punitive_v254_style,2,0.1,0.5,0.58,0.9,0.1
12071,punitive_v254_style,3,0.1,0.5,0.58,0.9,0.1
12071,punitive_v254_style,4,0.1,0.5,0.58,0.9,0.1
12071,punitive_v254_style,5,0.1,0.5,0.58,0.9,0.1
12071,punitive_v254_style,6,0.1,0.5,0.58,0.8965000000000001,0.1
12071,protected_thirdfactor,1,0.7170997980150228,0.5625889708862765,0.58,0.13999999999999957,0.95
12071,protected_thirdfactor,2,0.95,0.9359999999999999,0.58,0.10600000000000001,0.95
12071,protected_thirdfactor,3,0.95,0.94,0.58,0.1,0.95
12071,protected_thirdfactor,4,0.95,0.9279999999999999,0.58,0.11200000000000002,0.95
12071,protected_thirdfactor,5,0.95,0.94,0.58,0.1,0.95
12071,protected_thirdfactor,6,0.95,0.94,0.58,0.1,0.95
12071,protected_plus_error_attribution,1,0.6975371198557775,0.539557858784823,0.5287037304356208,0.1,0.95
12071,protected_plus_error_attribution,2,0.95,0.8642328699260432,0.5534824816045161,0.1,0.95
12071,protected_plus_error_attribution,3,0.95,0.9378,0.5418756648678101,0.1,0.95
12071,protected_plus_error_attribution,4,0.95,0.94,0.6080718074701239,0.1,0.95
12071,protected_plus_error_attribution,5,0.95,0.9356,0.6339208727352227,0.1039,0.95
12071,protected_plus_error_attribution,6,0.95,0.94,0.6681976407765168,0.1,0.95
12072,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12072,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12072,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12072,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12072,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12072,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12072,punitive_v254_style,1,0.39043717079525114,0.5023064569598704,0.58,0.8900000000000005,0.8760000000000004
12072,punitive_v254_style,2,0.5392528158215086,0.5,0.58,0.8890000000000006,0.947
12072,punitive_v254_style,3,0.8091704624787834,0.5,0.58,0.9,0.941
12072,punitive_v254_style,4,0.928033696,0.5,0.58,0.8955000000000002,0.95
12072,punitive_v254_style,5,0.945,0.5,0.58,0.8715000000000008,0.95
12072,punitive_v254_style,6,0.9329999999999999,0.5,0.58,0.9,0.947
12072,protected_thirdfactor,1,0.7823927752354293,0.6390097523264753,0.58,0.11799999999999956,0.95
12072,protected_thirdfactor,2,0.95,0.9359999999999999,0.58,0.1,0.95
12072,protected_thirdfactor,3,0.95,0.9359999999999999,0.58,0.10600000000000001,0.95
12072,protected_thirdfactor,4,0.95,0.94,0.58,0.1,0.95
12072,protected_thirdfactor,5,0.95,0.9359999999999999,0.58,0.10600000000000005,0.95
12072,protected_thirdfactor,6,0.95,0.9359999999999999,0.58,0.1,0.95
12072,protected_plus_error_attribution,1,0.6805970211903533,0.5132031678694343,0.5718790673712728,0.16919999999999974,0.95
12072,protected_plus_error_attribution,2,0.95,0.7265154954699516,0.5525105349540593,0.1,0.95
12072,protected_plus_error_attribution,3,0.95,0.9325000000000001,0.5372546973543784,0.1039,0.95
12072,protected_plus_error_attribution,4,0.95,0.94,0.582462095491588,0.1,0.95
12072,protected_plus_error_attribution,5,0.95,0.9378,0.6135282691343993,0.1,0.95
12072,protected_plus_error_attribution,6,0.95,0.9378,0.6456203029740448,0.1,0.95
12073,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12073,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12073,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12073,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12073,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12073,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12073,punitive_v254_style,1,0.44644896693651703,0.5026605980200903,0.58,0.8965000000000001,0.9240000000000005
12073,punitive_v254_style,2,0.439881607971732,0.5,0.58,0.8920000000000002,0.95
12073,punitive_v254_style,3,0.6601745668327497,0.5,0.58,0.8955000000000002,0.95
12073,punitive_v254_style,4,0.7362893052027104,0.5,0.58,0.9,0.944
12073,punitive_v254_style,5,0.9123518992555504,0.5,0.58,0.8990000000000001,0.95
12073,punitive_v254_style,6,0.94,0.5,0.58,0.8840000000000005,0.947
12073,protected_thirdfactor,1,0.7475341692131033,0.6506654010786105,0.58,0.1,0.95
12073,protected_thirdfactor,2,0.95,0.872419592582704,0.58,0.10600000000000001,0.95
12073,protected_thirdfactor,3,0.95,0.94,0.58,0.1,0.95
12073,protected_thirdfactor,4,0.95,0.9319999999999999,0.58,0.1,0.95
12073,protected_thirdfactor,5,0.95,0.9359999999999999,0.58,0.10600000000000001,0.95
12073,protected_thirdfactor,6,0.95,0.9324000000000003,0.58,0.1,0.95
12073,protected_plus_error_attribution,1,0.7107467545726416,0.5363597142412355,0.5404634736403295,0.20699999999999988,0.95
12073,protected_plus_error_attribution,2,0.95,0.8188528125063606,0.5591254954262139,0.1,0.95
12073,protected_plus_error_attribution,3,0.95,0.9391,0.6268671436829718,0.1,0.95
12073,protected_plus_error_attribution,4,0.95,0.9378,0.6251660444835331,0.1,0.95
12073,protected_plus_error_attribution,5,0.95,0.9356,0.6544086385469836,0.1,0.95
12073,protected_plus_error_attribution,6,0.95,0.94,0.6712460766428278,0.1,0.95
12074,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12074,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12074,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12074,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12074,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12074,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12074,punitive_v254_style,1,0.1,0.5,0.58,0.9,0.1
12074,punitive_v254_style,2,0.1,0.5,0.58,0.9,0.1
12074,punitive_v254_style,3,0.1,0.5,0.58,0.8910000000000003,0.1
12074,punitive_v254_style,4,0.1,0.5,0.58,0.8830000000000006,0.1
12074,punitive_v254_style,5,0.1,0.5,0.58,0.8910000000000003,0.1
12074,punitive_v254_style,6,0.1,0.5,0.58,0.9,0.1
12074,protected_thirdfactor,1,0.6430923913328582,0.5120243142491949,0.58,0.22199999999999964,0.95
12074,protected_thirdfactor,2,0.95,0.748493197953315,0.58,0.1,0.95
12074,protected_thirdfactor,3,0.95,0.9114,0.58,0.10600000000000001,0.95
12074,protected_thirdfactor,4,0.95,0.94,0.58,0.1,0.95
12074,protected_thirdfactor,5,0.95,0.9359999999999999,0.58,0.1,0.95
12074,protected_thirdfactor,6,0.95,0.9359999999999999,0.58,0.1,0.95
12074,protected_plus_error_attribution,1,0.6771162571768183,0.5204044260206888,0.5434682778328452,0.1039,0.95
12074,protected_plus_error_attribution,2,0.95,0.7543473307268035,0.5051555376333804,0.1039,0.95
12074,protected_plus_error_attribution,3,0.95,0.94,0.553917003711799,0.1,0.95
12074,protected_plus_error_attribution,4,0.95,0.94,0.5527988494721049,0.1039,0.95
12074,protected_plus_error_attribution,5,0.95,0.9378,0.5663158011337552,0.1,0.95
12074,protected_plus_error_attribution,6,0.95,0.94,0.5967804690144058,0.1,0.95
12075,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12075,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12075,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12075,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12075,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12075,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12075,punitive_v254_style,1,0.1,0.5,0.58,0.8950000000000006,0.1
12075,punitive_v254_style,2,0.1,0.5,0.58,0.9,0.1
12075,punitive_v254_style,3,0.1,0.5,0.58,0.9,0.1
12075,punitive_v254_style,4,0.1,0.5,0.58,0.9,0.1
12075,punitive_v254_style,5,0.1,0.5,0.58,0.8920000000000002,0.1
12075,punitive_v254_style,6,0.1,0.5,0.58,0.9,0.1
12075,protected_thirdfactor,1,0.7892180317250067,0.645301698836622,0.58,0.11800000000000002,0.95
12075,protected_thirdfactor,2,0.95,0.9337,0.58,0.1,0.95
12075,protected_thirdfactor,3,0.95,0.9359999999999999,0.58,0.1,0.95
12075,protected_thirdfactor,4,0.95,0.9359999999999999,0.58,0.1,0.95
12075,protected_thirdfactor,5,0.95,0.9359999999999999,0.58,0.1,0.95
12075,protected_thirdfactor,6,0.95,0.9314,0.58,0.1,0.95
12075,protected_plus_error_attribution,1,0.7241307671941727,0.5218424742450262,0.5481640082820333,0.13749999999999968,0.95
12075,protected_plus_error_attribution,2,0.95,0.7995457952231556,0.5296270633588264,0.1039,0.95
12075,protected_plus_error_attribution,3,0.95,0.94,0.5999883457607729,0.1,0.95
12075,protected_plus_error_attribution,4,0.95,0.9378,0.5991165823317424,0.1,0.95
12075,protected_plus_error_attribution,5,0.95,0.94,0.5897555702411771,0.1,0.95
12075,protected_plus_error_attribution,6,0.95,0.94,0.5902746256509018,0.1039,0.95
12076,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12076,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12076,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12076,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12076,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12076,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12076,punitive_v254_style,1,0.4889975513177458,0.5,0.58,0.9,0.9240000000000005
12076,punitive_v254_style,2,0.6093594567376996,0.5,0.58,0.8910000000000003,0.95
12076,punitive_v254_style,3,0.8762158266086689,0.5,0.58,0.8965000000000001,0.95
12076,punitive_v254_style,4,0.95,0.5,0.58,0.8900000000000005,0.95
12076,punitive_v254_style,5,0.9201306126655999,0.5054843888,0.58,0.8860000000000002,0.95
12076,punitive_v254_style,6,0.9329999999999999,0.5,0.58,0.9,0.947
12076,protected_thirdfactor,1,0.6965480166235962,0.5355871106612968,0.58,0.24799999999999967,0.95
12076,protected_thirdfactor,2,0.95,0.8847021335174952,0.58,0.1,0.95
12076,protected_thirdfactor,3,0.95,0.94,0.58,0.1,0.95
12076,protected_thirdfactor,4,0.95,0.94,0.58,0.1,0.95
12076,protected_thirdfactor,5,0.95,0.94,0.58,0.1,0.95
12076,protected_thirdfactor,6,0.95,0.94,0.58,0.10200000000000002,0.95
12076,protected_plus_error_attribution,1,0.7287381188899015,0.5317800847040133,0.5645801510624768,0.1039,0.95
12076,protected_plus_error_attribution,2,0.95,0.9295025525607962,0.5305520735730296,0.1,0.95
12076,protected_plus_error_attribution,3,0.95,0.9356,0.5385734169247038,0.1,0.95
12076,protected_plus_error_attribution,4,0.95,0.94,0.5693546441168219,0.1,0.95
12076,protected_plus_error_attribution,5,0.95,0.9347000000000001,0.5855112889867409,0.1,0.95
12076,protected_plus_error_attribution,6,0.95,0.9303000000000001,0.6047321900602964,0.1078,0.95
