seed,discount,model,gross_trajectory,avg_base_info_cost,applied_discount,net_trajectory,final_recall,core_protection,capture_resistance,final_quality
18010,1.0,simple_q090_a008,0.7092213333333297,0.05631999999999951,1.0,0.6529013333333302,0.83,0.7,0.8671875,0.9
18010,1.0,simple_q090_a016,0.7291324444444417,0.05631999999999951,1.0,0.6728124444444422,0.8314606741573034,0.6853932584269663,0.8964181994191674,0.9
18010,1.0,tdc_evidence_validated,0.7273457777777745,0.040671006510569555,1.0,0.686674771267205,0.8860759493670886,0.7088607594936709,0.8300589390962672,0.9099362489489791
18010,1.25,simple_q090_a008,0.7092213333333297,0.05631999999999951,1.0,0.6529013333333302,0.83,0.7,0.8671875,0.9
18010,1.25,simple_q090_a016,0.7291324444444417,0.05631999999999951,1.0,0.6728124444444422,0.8314606741573034,0.6853932584269663,0.8964181994191674,0.9
18010,1.25,tdc_evidence_validated,0.7273457777777745,0.040671006510569555,1.25,0.6765070196395626,0.8860759493670886,0.7088607594936709,0.8300589390962672,0.9099362489489791
18011,0.25,simple_q090_a008,0.7035066666666637,0.05631999999999951,1.0,0.6471866666666642,0.845360824742268,0.5876288659793815,0.8607350096711799,0.9
18011,0.25,simple_q090_a016,0.7351235555555528,0.05631999999999951,1.0,0.6788035555555533,0.8541666666666666,0.71875,0.8879227053140096,0.9
18011,0.25,tdc_evidence_validated,0.6879511111111073,0.04009798269135078,0.25,0.6779266154382696,0.8367346938775511,0.7244897959183674,0.8403525954946132,0.9086254873512691
18011,0.5,simple_q090_a008,0.7035066666666637,0.05631999999999951,1.0,0.6471866666666642,0.845360824742268,0.5876288659793815,0.8607350096711799,0.9
18011,0.5,simple_q090_a016,0.7351235555555528,0.05631999999999951,1.0,0.6788035555555533,0.8541666666666666,0.71875,0.8879227053140096,0.9
