seed,model,phase,Q,TF,I,A,H,irreversible_recall,false_alarm_rate,violation_rate,trajectory
15679,feedback_development,5,0.912560482680225,0.95,0.95,0.9219926434605733,0.16504079070170366,0.9222222222222223,0.0325,0.16666666666666666,0.9142341666666658
15679,feedback_development,6,0.9145267832295517,0.95,0.95,0.9494227470178676,0.15477438433132365,0.9032258064516129,0.03666666666666667,0.22580645161290322,0.8833483333333332
15680,static_quality,1,0.58,0.24,0.34,0.4,0.62,0.75,0.17416666666666666,0.3695652173913043,0.789498333333329
15680,static_quality,2,0.58,0.24,0.34,0.4,0.62,0.6909090909090909,0.185,0.39090909090909093,0.742195833333329
15680,static_quality,3,0.58,0.24,0.34,0.4,0.62,0.7244897959183674,0.15666666666666668,0.3469387755102041,0.7934558333333293
15680,static_quality,4,0.58,0.24,0.34,0.4,0.62,0.7708333333333334,0.1875,0.3333333333333333,0.7964841666666622
15680,static_quality,5,0.58,0.24,0.34,0.4,0.62,0.7349397590361446,0.16333333333333333,0.39759036144578314,0.7967399999999958
15680,static_quality,6,0.58,0.24,0.34,0.4,0.62,0.7386363636363636,0.18416666666666667,0.3409090909090909,0.8072816666666621
15680,linear_development,1,0.7370985657878735,0.44421658757974025,0.5419584693408157,0.561223621773479,0.47979329023809697,0.7733333333333333,0.14583333333333334,0.30666666666666664,0.8502491666666635
15680,linear_development,2,0.7964147056876361,0.6103252545481868,0.6973710168964118,0.6923620430643587,0.36753730796004225,0.8227848101265823,0.08666666666666667,0.25316455696202533,0.8781783333333312
15680,linear_development,3,0.8365860924670039,0.7300572246779564,0.8028418761606241,0.7868872826404926,0.30468074093617853,0.8586956521739131,0.07833333333333334,0.33695652173913043,0.8239808333333317
15680,linear_development,4,0.8710782892675923,0.823922038827257,0.880267701448169,0.860991083284677,0.22157806863065124,0.9294117647058824,0.07166666666666667,0.16470588235294117,0.9107783333333321
15680,linear_development,5,0.8897913509991948,0.8809251654760256,0.9241575293588584,0.9059935516915996,0.18925385605796102,0.8823529411764706,0.0425,0.23529411764705882,0.8877241666666658
15680,linear_development,6,0.9029020773417851,0.9246323106272286,0.95,0.940499192600444,0.16844505235352863,0.898989898989899,0.03833333333333333,0.23232323232323232,0.8732416666666656
15680,interaction_development,1,0.6933795947018118,0.4703406342729729,0.5669890835859458,0.5818478691628733,0.46824223068763565,0.7391304347826086,0.16333333333333333,0.34782608695652173,0.8019683333333294
15680,interaction_development,2,0.789070079561373,0.6103252545481868,0.6973710168964118,0.6923620430643587,0.3857433319919953,0.8227848101265823,0.12416666666666666,0.35443037974683544,0.8303366666666636
15680,interaction_development,3,0.8663648406368041,0.7488643766248624,0.8187801950243114,0.8017350341775232,0.27164384911418243,0.9195402298850575,0.06916666666666667,0.16091954022988506,0.9113491666666654
15680,interaction_development,4,0.8927242361436887,0.831185521449051,0.8860128069086998,0.8667254116703038,0.22700888454641321,0.8426966292134831,0.041666666666666664,0.25842696629213485,0.8729224999999992
15680,interaction_development,5,0.9064237653792201,0.8898858872432152,0.9307766356845038,0.9130678057183284,0.18744144135260116,0.8478260869565217,0.034166666666666665,0.22826086956521738,0.8837933333333327
15680,interaction_development,6,0.9122590933409724,0.9273051730191701,0.95,0.9426093471203979,0.1700780080805937,0.8901098901098901,0.045,0.24175824175824176,0.8764816666666655
15680,feedback_development,1,0.7584991106575469,0.6533462814670277,0.692818988392631,0.5868506412562087,0.46448276144270567,0.7526881720430108,0.1425,0.3333333333333333,0.8109933333333298
15680,feedback_development,2,0.8702585369002642,0.8727097848471203,0.881888710642766,0.7288847226135935,0.3280806021730607,0.9058823529411765,0.07166666666666667,0.17647058823529413,0.905902499999999
15680,feedback_development,3,0.9027956914240842,0.95,0.95,0.8354780320233723,0.23535952546686473,0.8857142857142857,0.03916666666666667,0.20952380952380953,0.8776416666666663
15680,feedback_development,4,0.9100236249530193,0.95,0.95,0.8971126743399,0.1870307477960032,0.9393939393939394,0.04666666666666667,0.21212121212121213,0.881298333333332
15680,feedback_development,5,0.9126304031823083,0.95,0.95,0.9324836763133354,0.17460753898943845,0.8854166666666666,0.03166666666666667,0.2708333333333333,0.8596549999999991
15680,feedback_development,6,0.9147533386377538,0.95,0.95,0.95,0.15092658163940742,0.9318181818181818,0.03,0.20454545454545456,0.8997416666666671
15681,static_quality,1,0.58,0.24,0.34,0.4,0.62,0.7346938775510204,0.19166666666666668,0.37755102040816324,0.7709299999999951
15681,static_quality,2,0.58,0.24,0.34,0.4,0.62,0.7157894736842105,0.185,0.3894736842105263,0.7722874999999961
15681,static_quality,3,0.58,0.24,0.34,0.4,0.62,0.6868686868686869,0.1875,0.3838383838383838,0.7665341666666625
15681,static_quality,4,0.58,0.24,0.34,0.4,0.62,0.7281553398058253,0.18166666666666667,0.3786407766990291,0.7632149999999958
15681,static_quality,5,0.58,0.24,0.34,0.4,0.62,0.7411764705882353,0.16833333333333333,0.4117647058823529,0.7856899999999962
15681,static_quality,6,0.58,0.24,0.34,0.4,0.62,0.675,0.185,0.425,0.787663333333329
15681,linear_development,1,0.736401571125337,0.4475512880542618,0.54516476005543,0.563856280042838,0.48351274663534705,0.8072289156626506,0.12833333333333333,0.3614457831325301,0.8192316666666636
15681,linear_development,2,0.8082336891888672,0.6439606279939396,0.7276362870683408,0.7189162852583739,0.34543044614096685,0.84375,0.08083333333333333,0.23958333333333334,0.8645199999999981
15681,linear_development,3,0.8443701432291759,0.7518689632229225,0.8213083925235273,0.8041070762286233,0.2880449726495873,0.8505747126436781,0.07666666666666666,0.3103448275862069,0.8451508333333314
15681,linear_development,4,0.8718538780752461,0.8332052178704346,0.8876030422395165,0.8683199088450803,0.23813885395268677,0.8333333333333334,0.059166666666666666,0.26666666666666666,0.8634033333333319
15681,linear_development,5,0.8928798388330177,0.8931499066791265,0.9331657705933081,0.9156446631677321,0.1907237801257124,0.8936170212765957,0.0475,0.2127659574468085,0.8860383333333327
15681,linear_development,6,0.902441716489151,0.9255340096628845,0.95,0.9412110602601723,0.17444300812161923,0.875,0.034166666666666665,0.25,0.8891924999999994
15681,interaction_development,1,0.7121925401725016,0.4952367461261602,0.5906518488314734,0.6015026943101264,0.4460291306819046,0.8144329896907216,0.16166666666666665,0.29896907216494845,0.8165899999999959
15681,interaction_development,2,0.8153753267046083,0.6503309613423764,0.7333159809948583,0.7239454957966136,0.3515331404883562,0.8,0.0975,0.32222222222222224,0.8308591666666644
15681,interaction_development,3,0.8773747091853132,0.7826390383004685,0.846895617378088,0.8283992407635282,0.2625517667582222,0.8773584905660378,0.050833333333333335,0.25471698113207547,0.850167499999999
15681,interaction_development,4,0.8950903036223113,0.8476023653664214,0.8988436189292894,0.8796860779208596,0.23467123148644264,0.8823529411764706,0.041666666666666664,0.3058823529411765,0.8575283333333324
15681,interaction_development,5,0.909968683735362,0.9102612422480718,0.9454836022589271,0.9291536123011097,0.17778523561058435,0.9345794392523364,0.029166666666666667,0.17757009345794392,0.8950541666666664
15681,interaction_development,6,0.9140660471337563,0.9442166719662608,0.95,0.95,0.15762394203071037,0.9019607843137255,0.035833333333333335,0.22549019607843138,0.8737833333333326
15681,feedback_development,1,0.7590827837539964,0.6533055912554894,0.6927901679642536,0.5868506412562087,0.461952584557355,0.7634408602150538,0.14,0.3333333333333333,0.8118716666666637
15681,feedback_development,2,0.8817756323347457,0.8981160393512225,0.9043724917818702,0.7522864536936188,0.301263688643383,0.900990099009901,0.065,0.15841584158415842,0.9021141666666658
15681,feedback_development,3,0.9016693590628782,0.95,0.95,0.8263213493876014,0.24132209525141207,0.92,0.0425,0.21333333333333335,0.9070866666666655
15681,feedback_development,4,0.9049330315279377,0.95,0.95,0.867525059200282,0.235870151248678,0.8055555555555556,0.04666666666666667,0.375,0.8514474999999987
15681,feedback_development,5,0.9086322623813348,0.95,0.95,0.9037031441975104,0.2146638388038087,0.8918918918918919,0.035833333333333335,0.28378378378378377,0.8835133333333323
15681,feedback_development,6,0.9103931976028701,0.95,0.95,0.930421211172638,0.20869196758403147,0.8395061728395061,0.043333333333333335,0.3333333333333333,0.8523466666666655
15682,static_quality,1,0.58,0.24,0.34,0.4,0.62,0.7912087912087912,0.18416666666666667,0.3076923076923077,0.8177991666666621
15682,static_quality,2,0.58,0.24,0.34,0.4,0.62,0.6770833333333334,0.19416666666666665,0.3645833333333333,0.7804258333333287
15682,static_quality,3,0.58,0.24,0.34,0.4,0.62,0.693069306930693,0.18666666666666668,0.36633663366336633,0.7717708333333292
15682,static_quality,4,0.58,0.24,0.34,0.4,0.62,0.7464788732394366,0.18666666666666668,0.29577464788732394,0.8525658333333278
15682,static_quality,5,0.58,0.24,0.34,0.4,0.62,0.7441860465116279,0.175,0.37209302325581395,0.7994291666666629
15682,static_quality,6,0.58,0.24,0.34,0.4,0.62,0.7727272727272727,0.19333333333333333,0.3409090909090909,0.805513333333328
15682,linear_development,1,0.7433296070708661,0.46392705758997943,0.5608626788181376,0.5767845191499837,0.4746256167879467,0.7415730337078652,0.12416666666666666,0.34831460674157305,0.8154491666666633
15682,linear_development,2,0.8151532235997666,0.6667668068335013,0.7478894734802493,0.7369211632896069,0.3332063724515286,0.8365384615384616,0.09333333333333334,0.2403846153846154,0.8516691666666639
15682,linear_development,3,0.8541084407925762,0.7826390383004685,0.846895617378088,0.8283992407635282,0.27088647327072973,0.83,0.06583333333333333,0.29,0.8374999999999979
15682,linear_development,4,0.8746792779366384,0.8429469755022578,0.8952275640512759,0.8760107701333619,0.23628742457605345,0.84,0.056666666666666664,0.28,0.8793541666666654
15682,linear_development,5,0.8916606074213096,0.8944282611956175,0.9340981749277608,0.9166538904175933,0.20555549395707046,0.8666666666666667,0.0475,0.26666666666666666,0.8663749999999989
15682,linear_development,6,0.9038711441865793,0.9307221210819664,0.95,0.9453069376962897,0.17011339985845267,0.8850574712643678,0.04833333333333333,0.19540229885057472,0.9011074999999992
15682,interaction_development,1,0.711866157349842,0.4952367461261602,0.5906518488314734,0.6015026943101264,0.4475797794831493,0.7575757575757576,0.1525,0.31313131313131315,0.8091816666666638
15682,interaction_development,2,0.8072404303782561,0.6418114969757943,0.7257163011765768,0.7172196028756277,0.37313500736705135,0.8172043010752689,0.1125,0.3870967741935484,0.7924858333333304
15682,interaction_development,3,0.872890864544777,0.7719182840192141,0.8380452706653891,0.8199354873835905,0.27499788986039525,0.8775510204081632,0.04666666666666667,0.23469387755102042,0.8709849999999987
15682,interaction_development,4,0.8947824466606765,0.8438892936492443,0.895960971102917,0.8767547055125617,0.23325159961185177,0.8850574712643678,0.059166666666666666,0.27586206896551724,0.8635058333333313
15682,interaction_development,5,0.9095579594551184,0.9041196026992531,0.9411040518244503,0.9243049494994109,0.17075926078422166,0.8958333333333334,0.04,0.15625,0.9128774999999995
15682,interaction_development,6,0.9141290038705505,0.9351597305725349,0.95,0.9488103136098964,0.14846681817694676,0.8875,0.03666666666666667,0.1875,0.9133283333333334
15682,feedback_development,1,0.76621708998251,0.6672474692915613,0.7046742854053507,0.5942427988231141,0.45893654899619524,0.7959183673469388,0.145,0.336734693877551,0.8006141666666633
15682,feedback_development,2,0.8798076808270472,0.8948805701036203,0.9015177564660477,0.7492869224336145,0.31045479837505363,0.88,0.08416666666666667,0.2,0.8785183333333314
15682,feedback_development,3,0.9026677337499371,0.95,0.95,0.8344849416734128,0.23610328203074188,0.8953488372093024,0.043333333333333335,0.19767441860465115,0.9018316666666666
15682,feedback_development,4,0.9093506155636226,0.95,0.95,0.8907307317241973,0.1920285716255071,0.896551724137931,0.03666666666666667,0.20689655172413793,0.8986308333333333
15682,feedback_development,5,0.9132260612232928,0.95,0.95,0.9308386839056022,0.16244626934771908,0.90625,0.03333333333333333,0.20833333333333334,0.8891374999999996
15682,feedback_development,6,0.9147494492146507,0.95,0.95,0.95,0.15100190768818766,0.9142857142857143,0.03916666666666667,0.24761904761904763,0.8578816666666654
15683,static_quality,1,0.58,0.24,0.34,0.4,0.62,0.7241379310344828,0.19916666666666666,0.3448275862068966,0.8042441666666617
15683,static_quality,2,0.58,0.24,0.34,0.4,0.62,0.7551020408163265,0.19166666666666668,0.336734693877551,0.7907874999999952
15683,static_quality,3,0.58,0.24,0.34,0.4,0.62,0.6666666666666666,0.1875,0.40229885057471265,0.7818891666666621
15683,static_quality,4,0.58,0.24,0.34,0.4,0.62,0.7692307692307693,0.15833333333333333,0.3516483516483517,0.8030091666666629
15683,static_quality,5,0.58,0.24,0.34,0.4,0.62,0.7111111111111111,0.16666666666666666,0.34444444444444444,0.806325833333329
15683,static_quality,6,0.58,0.24,0.34,0.4,0.62,0.693069306930693,0.17166666666666666,0.43564356435643564,0.7400324999999959
15683,linear_development,1,0.7380538161198362,0.4508659803259362,0.548348606735042,0.5664731423625811,0.4889847187584526,0.7640449438202247,0.12166666666666667,0.39325842696629215,0.7957674999999973
15683,linear_development,2,0.8025648266643612,0.630869679339004,0.7159114337367587,0.7085813257939512,0.3642688515900822,0.8351648351648352,0.0975,0.27472527472527475,0.8504366666666641
15683,linear_development,3,0.8466589235784258,0.7548376029469235,0.8238013191394316,0.806450739168624,0.27405229384139956,0.8636363636363636,0.07916666666666666,0.22727272727272727,0.8797458333333316
15683,linear_development,4,0.8777366229716612,0.8410452407627433,0.8937452033836817,0.8745094006021662,0.19861947679348457,0.9036144578313253,0.05583333333333333,0.13253012048192772,0.9292316666666661
15683,linear_development,5,0.8958107378143718,0.8944282611956175,0.9340981749277608,0.9166538904175933,0.16603044259457253,0.9186046511627907,0.05333333333333334,0.20930232558139536,0.8950608333333318
15683,linear_development,6,0.9069821882877959,0.9327756666049334,0.95,0.9469281578460005,0.14415917409097254,0.9368421052631579,0.035833333333333335,0.21052631578947367,0.8884833333333324
15683,interaction_development,1,0.6724800558909513,0.4408617581285113,0.5387295763754438,0.5585750722067193,0.4911311733312182,0.7407407407407407,0.17583333333333334,0.37037037037037035,0.8095816666666628
15683,interaction_development,2,0.7777371210840671,0.5959975916942372,0.6843432886334118,0.6810507302849247,0.40413229259117467,0.7816091954022989,0.13,0.3793103448275862,0.8037683333333304
15683,interaction_development,3,0.8522987061198534,0.7201318981849876,0.7943545117453554,0.7790514985670961,0.3031247111621132,0.8933333333333333,0.0725,0.18666666666666668,0.9108458333333328
15683,interaction_development,4,0.887621605541243,0.8174479583456778,0.8751134038199616,0.8558799671150091,0.24861113247219824,0.8686868686868687,0.05416666666666667,0.2828282828282828,0.844635833333332
15683,interaction_development,5,0.9028088478498577,0.8742979017552448,0.9192078369499581,0.90076150138572,0.2033762350007058,0.8974358974358975,0.045,0.20512820512820512,0.9069358333333328
15683,interaction_development,6,0.9106010581181644,0.9155024927059016,0.9491817580805566,0.9332914416099226,0.17892902278062772,0.9090909090909091,0.050833333333333335,0.25,0.8756358333333312
15683,feedback_development,1,0.7098712586518183,0.5703247759851912,0.6221519430987754,0.5450905772565253,0.5060335010320162,0.6233766233766234,0.1475,0.4025974025974026,0.81106333333333
15683,feedback_development,2,0.8473685571950925,0.8239084344225257,0.8392670684198342,0.690505073505391,0.3793801473466135,0.8539325842696629,0.08,0.2808988764044944,0.8543149999999986
15683,feedback_development,3,0.8958532686270009,0.9437513985378537,0.9455620212282733,0.8052824337712515,0.2774210276081075,0.8137254901960784,0.03833333333333333,0.24509803921568626,0.8633999999999992
15683,feedback_development,4,0.9069605876521818,0.95,0.95,0.8782292122158095,0.21698431753091763,0.8529411764705882,0.04416666666666667,0.23529411764705882,0.8671333333333318
15683,feedback_development,5,0.9101658702218091,0.95,0.95,0.9161507951887257,0.20165919243326957,0.8202247191011236,0.04,0.30337078651685395,0.8528958333333321
15683,feedback_development,6,0.9141572127283083,0.95,0.95,0.9462855177807291,0.15900152438101484,0.9213483146067416,0.03916666666666667,0.16853932584269662,0.9128733333333329
15684,static_quality,1,0.58,0.24,0.34,0.4,0.62,0.5384615384615384,0.18416666666666667,0.5897435897435898,0.7279274999999968
15684,static_quality,2,0.58,0.24,0.34,0.4,0.62,0.7195121951219512,0.18416666666666667,0.35365853658536583,0.8127041666666621
15684,static_quality,3,0.58,0.24,0.34,0.4,0.62,0.7326732673267327,0.16833333333333333,0.36633663366336633,0.7760199999999965
15684,static_quality,4,0.58,0.24,0.34,0.4,0.62,0.7333333333333333,0.19,0.3523809523809524,0.7710349999999957
15684,static_quality,5,0.58,0.24,0.34,0.4,0.62,0.7608695652173914,0.18833333333333332,0.33695652173913043,0.8015266666666625
15684,static_quality,6,0.58,0.24,0.34,0.4,0.62,0.7692307692307693,0.185,0.3516483516483517,0.7971358333333289
15684,linear_development,1,0.7510915329077616,0.482938509566678,0.5789866770874317,0.5917935601842195,0.45284700485964574,0.7666666666666667,0.11916666666666667,0.28888888888888886,0.8411749999999975
15684,linear_development,2,0.808013701651484,0.6439606279939396,0.7276362870683408,0.7189162852583739,0.34752556554461633,0.7727272727272727,0.09916666666666667,0.29545454545454547,0.8455083333333305
15684,linear_development,3,0.8400869988527331,0.7396305564085599,0.8109789515647944,0.7944451761120214,0.29660707596410796,0.8421052631578947,0.07583333333333334,0.3157894736842105,0.8603316666666653
15684,linear_development,4,0.8706745549239929,0.830166520572486,0.8852092718113794,0.8659209372940683,0.24153906373514417,0.8333333333333334,0.058333333333333334,0.2604166666666667,0.8589449999999984
15684,linear_development,5,0.887174019362388,0.8816396144831694,0.9246884266533464,0.90655759038145,0.21599020901903132,0.9166666666666666,0.0525,0.2857142857142857,0.8652516666666656
15684,linear_development,6,0.902358666020703,0.9264249207712777,0.95,0.9419144111352197,0.17682822694742026,0.8811881188118812,0.04416666666666667,0.21782178217821782,0.8768874999999994
15684,interaction_development,1,0.6565436304832108,0.4237813978582655,0.5222404617217175,0.5450905772565253,0.5271950116527532,0.6413043478260869,0.16,0.5,0.7328408333333297
15684,interaction_development,2,0.7923140051304778,0.6195936148679743,0.7057560699826324,0.6996791696326119,0.39293585372082007,0.8557692307692307,0.1425,0.33653846153846156,0.7909049999999973
15684,interaction_development,3,0.8682792143603686,0.7592241015100749,0.8274756506675646,0.8099137643500592,0.2817094843517979,0.9263157894736842,0.07666666666666666,0.2,0.8848274999999979
15684,interaction_development,4,0.8950236032463832,0.8400857552945104,0.8929961766200218,0.8737519120746139,0.22181261677376832,0.9080459770114943,0.041666666666666664,0.21839080459770116,0.8922616666666661
15684,interaction_development,5,0.9021484873900149,0.8816396144831694,0.9246884266533464,0.90655759038145,0.22832976684846648,0.8625,0.0375,0.375,0.8383933333333323
15684,interaction_development,6,0.9110665510319939,0.9237196930346957,0.95,0.9397787050273917,0.1848538246407589,0.8936170212765957,0.03666666666666667,0.22340425531914893,0.883201666666666
15684,feedback_development,1,0.7985651796092426,0.7219635396405925,0.751437854783983,0.6247771883884232,0.4239783215627979,0.7894736842105263,0.145,0.3157894736842105,0.7853258333333303
15684,feedback_development,2,0.8838018175952558,0.9080590058651502,0.9132629121426383,0.7625050127159727,0.3075248597683039,0.9207920792079208,0.0575,0.24752475247524752,0.8589824999999989
15684,feedback_development,3,0.9026403816826853,0.95,0.95,0.8441519562049717,0.24519968510675932,0.9139784946236559,0.045,0.24731182795698925,0.8713508333333325
15684,feedback_development,4,0.9077012134420464,0.95,0.95,0.8946058899013944,0.22061755296601512,0.8387096774193549,0.0425,0.3010752688172043,0.8476424999999984
15684,feedback_development,5,0.9139026929429322,0.95,0.95,0.9383114513677651,0.15918648555942966,0.9423076923076923,0.03833333333333333,0.14423076923076922,0.9132000000000001
15684,feedback_development,6,0.9152871170887973,0.95,0.95,0.95,0.14043582634142215,0.898989898989899,0.0375,0.20202020202020202,0.8877599999999988
15685,static_quality,1,0.58,0.24,0.34,0.4,0.62,0.8875,0.17083333333333334,0.1875,0.8856199999999962
15685,static_quality,2,0.58,0.24,0.34,0.4,0.62,0.7142857142857143,0.19416666666666665,0.38095238095238093,0.7955274999999947
15685,static_quality,3,0.58,0.24,0.34,0.4,0.62,0.6666666666666666,0.18,0.41414141414141414,0.753575833333329
15685,static_quality,4,0.58,0.24,0.34,0.4,0.62,0.6923076923076923,0.15833333333333333,0.3956043956043956,0.7831216666666624
15685,static_quality,5,0.58,0.24,0.34,0.4,0.62,0.7391304347826086,0.1825,0.31521739130434784,0.8130508333333285
15685,static_quality,6,0.58,0.24,0.34,0.4,0.62,0.6442307692307693,0.18166666666666667,0.46153846153846156,0.7178774999999961
15685,linear_development,1,0.7612745988458448,0.5101990159926683,0.604779852685113,0.6133150126257907,0.43044055896219285,0.7821782178217822,0.115,0.27722772277227725,0.8320241666666637
15685,linear_development,2,0.811048267242859,0.6545144017208763,0.737036489743999,0.727248211884903,0.34691084389397786,0.8255813953488372,0.0975,0.32558139534883723,0.8353749999999976
15685,linear_development,3,0.8479680200744,0.7606687569010144,0.8286833211128917,0.8110542817639589,0.27690140668834123,0.8414634146341463,0.07666666666666666,0.25609756097560976,0.8752741666666647
15685,linear_development,4,0.8739242831720231,0.8352007506438327,0.889171092197233,0.8698953294556577,0.22355971351555104,0.8625,0.06416666666666666,0.225,0.8927808333333321
15685,linear_development,5,0.8949106985641493,0.896317173549801,0.9354724482903182,0.9181451370130013,0.17671516335046308,0.9270833333333334,0.04083333333333333,0.19791666666666666,0.8923833333333329
15685,linear_development,6,0.9042725902223339,0.9307221210819664,0.95,0.9453069376962897,0.16629010427983842,0.8333333333333334,0.035,0.25555555555555554,0.8737974999999991
15685,interaction_development,1,0.6641574531090426,0.4272387094711159,0.5255847784896654,0.5478200337929862,0.4964429058602911,0.7027027027027027,0.18583333333333332,0.36486486486486486,0.8226974999999954
15685,interaction_development,2,0.7707455600909096,0.5811431255889801,0.6707547360172582,0.6693235202018268,0.39954963421363093,0.7532467532467533,0.12083333333333333,0.3246753246753247,0.8460549999999971
15685,interaction_development,3,0.8469996359590504,0.7115825848860969,0.787003266445023,0.7723020406995509,0.3172207695905637,0.8636363636363636,0.08833333333333333,0.29545454545454547,0.8476691666666641
15685,interaction_development,4,0.8894737582254537,0.8196320109720302,0.8768556967232694,0.8576042191884452,0.23090031322265323,0.9081632653061225,0.06666666666666667,0.20408163265306123,0.8821466666666654
15685,interaction_development,5,0.9064056540427874,0.8844548000022796,0.9267751122511443,0.908780105264958,0.17532103790612838,0.9325842696629213,0.041666666666666664,0.16853932584269662,0.912334999999999
15685,interaction_development,6,0.9114398282103116,0.9199573687374554,0.95,0.9368084490032547,0.1725868932005562,0.9047619047619048,0.034166666666666665,0.27380952380952384,0.8740824999999984
15685,feedback_development,1,0.7293124758693675,0.5980214286291771,0.6456950303866515,0.5585750722067193,0.478285349016277,0.8169014084507042,0.1625,0.28169014084507044,0.8621983333333298
15685,feedback_development,2,0.8615503373955498,0.8505564357804238,0.862416154593261,0.7103298378391875,0.33969602765652246,0.8505747126436781,0.0875,0.19540229885057472,0.8929341666666649
15685,feedback_development,3,0.8916373060092602,0.9266964145952756,0.9299928115469498,0.78300475687961,0.2799648780869452,0.9047619047619048,0.05,0.23809523809523808,0.911056666666665
15685,feedback_development,4,0.9045522581605407,0.95,0.95,0.8505809240905963,0.2258587745341234,0.8734177215189873,0.045,0.21518987341772153,0.9024624999999994
15685,feedback_development,5,0.9116610290791036,0.95,0.95,0.9031218754502117,0.16503931843824715,0.9634146341463414,0.03833333333333333,0.12195121951219512,0.9384649999999998
15685,feedback_development,6,0.9134067782396309,0.95,0.95,0.9308386839056022,0.15913453285779344,0.8947368421052632,0.034166666666666665,0.2631578947368421,0.8893208333333329
15686,static_quality,1,0.58,0.24,0.34,0.4,0.62,0.6732673267326733,0.18666666666666668,0.39603960396039606,0.7569008333333292
15686,static_quality,2,0.58,0.24,0.34,0.4,0.62,0.691358024691358,0.21083333333333334,0.43209876543209874,0.7769016666666608
15686,static_quality,3,0.58,0.24,0.34,0.4,0.62,0.5869565217391305,0.18333333333333332,0.5217391304347826,0.7179716666666628
15686,static_quality,4,0.58,0.24,0.34,0.4,0.62,0.6568627450980392,0.17916666666666667,0.4215686274509804,0.7435974999999957
15686,static_quality,5,0.58,0.24,0.34,0.4,0.62,0.6808510638297872,0.1925,0.40425531914893614,0.7656824999999957
15686,static_quality,6,0.58,0.24,0.34,0.4,0.62,0.7674418604651163,0.175,0.3488372093023256,0.8094816666666624
15686,linear_development,1,0.7552243049394773,0.4952367461261602,0.5906518488314734,0.6015026943101264,0.4471598136536903,0.7653061224489796,0.14166666666666666,0.30612244897959184,0.8161058333333299
15686,linear_development,2,0.8217585537057834,0.684335521138749,0.7633349017521196,0.7507912008990129,0.32457063611575254,0.8598130841121495,0.10333333333333333,0.27102803738317754,0.8292824999999966
15686,linear_development,3,0.8639533555989352,0.80020209573298,0.8612359069480128,0.8422648124207739,0.227956571302384,0.9438202247191011,0.059166666666666666,0.14606741573033707,0.9186349999999996
15686,linear_development,4,0.885475314932057,0.8632481703831413,0.9108585371589517,0.8920380292498489,0.18542745172473205,0.8831168831168831,0.06,0.18181818181818182,0.9139383333333329
15686,linear_development,5,0.8978606561755609,0.9064001047850562,0.942735903628434,0.9261053458829397,0.17656843833870647,0.8275862068965517,0.05,0.27586206896551724,0.8661241666666653
15686,linear_development,6,0.9056162860480358,0.9351597305725349,0.95,0.9488103136098964,0.1614339865820895,0.85,0.03833333333333333,0.2375,0.893337499999999
15686,interaction_development,1,0.6777127752786094,0.4508659803259362,0.548348606735042,0.5664731423625811,0.49217006194784957,0.717391304347826,0.17333333333333334,0.41304347826086957,0.7694524999999967
15686,interaction_development,2,0.8063427490086259,0.635285954495392,0.7198747533246972,0.7120678588121523,0.36161582347899013,0.8131868131868132,0.10416666666666667,0.25274725274725274,0.8594374999999975
15686,interaction_development,3,0.8598063762762587,0.7411927730701086,0.8123020989038409,0.7956785050553492,0.3017819523485057,0.8072289156626506,0.07083333333333333,0.3132530120481928,0.8514741666666648
15686,interaction_development,4,0.890736241074479,0.8321984083203567,0.8868107172603389,0.867525059200282,0.25053007074268624,0.8529411764705882,0.0525,0.29411764705882354,0.8354333333333319
15686,interaction_development,5,0.9030673071168882,0.8837573440666797,0.9262589247242138,0.9082294821579054,0.22092355040104603,0.9080459770114943,0.035833333333333335,0.2988505747126437,0.8585616666666657
15686,interaction_development,6,0.9100734591867752,0.9241773748764875,0.95,0.9401400327972274,0.20176878790132066,0.88,0.030833333333333334,0.29,0.8448124999999989
15686,feedback_development,1,0.733644673539145,0.6085789140334329,0.6546859260676458,0.563856280042838,0.4810301190959733,0.8227848101265823,0.15083333333333335,0.3291139240506329,0.8348924999999966
15686,feedback_development,2,0.8405344742652583,0.81070921254081,0.8278113752975199,0.6810507302849247,0.391273710619487,0.8148148148148148,0.095,0.35802469135802467,0.8313274999999978
15686,feedback_development,3,0.891480882846695,0.9316621675660914,0.9345388887050234,0.7894369631909817,0.2946377057554584,0.9120879120879121,0.0525,0.24175824175824176,0.8754491666666657
15686,feedback_development,4,0.9042296054202688,0.95,0.95,0.8558799671150091,0.2349801964643232,0.9024390243902439,0.0325,0.23170731707317074,0.8941849999999992
15686,feedback_development,5,0.9109405420872079,0.95,0.95,0.9076755353701262,0.18148382394078763,0.8888888888888888,0.041666666666666664,0.17777777777777778,0.9072391666666664
15686,feedback_development,6,0.9144594720819672,0.95,0.95,0.9443105296641144,0.1514919136099902,0.9065420560747663,0.04,0.21495327102803738,0.8723233333333323
15687,static_quality,1,0.58,0.24,0.34,0.4,0.62,0.7204301075268817,0.1725,0.43010752688172044,0.7600799999999963
15687,static_quality,2,0.58,0.24,0.34,0.4,0.62,0.673469387755102,0.18583333333333332,0.37755102040816324,0.7720799999999961
15687,static_quality,3,0.58,0.24,0.34,0.4,0.62,0.6666666666666666,0.1725,0.4230769230769231,0.7951499999999952
15687,static_quality,4,0.58,0.24,0.34,0.4,0.62,0.7547169811320755,0.18,0.32075471698113206,0.787990833333329
15687,static_quality,5,0.58,0.24,0.34,0.4,0.62,0.68,0.18416666666666667,0.38,0.767140833333329
