seed,model,final_A_TF,final_R_ethical,final_H_self,final_capture_resistance,decision_accuracy,high_stakes_accuracy,long_term_trajectory_value,external_capture_rate,early_R_gain,late_R_gain
11912,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.48375,0.43564356435643564,-0.03875,0.7010550996483002,-0.040000000000000036,0.0
11912,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.47875,0.4365436543654365,-0.042916666666666665,0.6923076923076923,-0.040000000000000036,0.0
11913,no_codevelopment,0.22,0.54,0.68,0.28,0.47125,0.44040036396724297,-0.04125,0.7404063205417607,0.0,0.0
11913,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.49166666666666664,0.4510556621880998,0.015,0.7159904534606205,-0.040000000000000036,0.0
11913,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.4825,0.4395501405810684,-0.015833333333333335,0.7046511627906977,-0.040000000000000036,0.0
11914,no_codevelopment,0.22,0.54,0.68,0.28,0.48125,0.4296228150873965,-0.035416666666666666,0.6854838709677419,0.0,0.0
11914,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.48291666666666666,0.41586998087954113,-0.02625,0.7014218009478673,-0.040000000000000036,0.0
11914,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.47583333333333333,0.41697761194029853,-0.045,0.6979293544457978,-0.040000000000000036,0.0
11915,no_codevelopment,0.22,0.54,0.68,0.28,0.48541666666666666,0.4452690166975881,-0.012916666666666667,0.7017142857142857,0.0,0.0
11915,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.4775,0.433456561922366,-0.03333333333333333,0.7099767981438515,-0.040000000000000036,0.0
11915,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.46875,0.418452935694315,-0.05125,0.6882494004796164,-0.040000000000000036,0.0
11916,no_codevelopment,0.22,0.54,0.68,0.28,0.49625,0.45701357466063347,-0.00375,0.6863207547169812,0.0,0.0
11916,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.49041666666666667,0.4208103130755064,-0.03375,0.6867612293144209,-0.040000000000000036,0.0
11916,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.46541666666666665,0.3908484270734032,-0.06708333333333333,0.7300683371298405,-0.040000000000000036,0.0
11917,no_codevelopment,0.22,0.54,0.68,0.28,0.4979166666666667,0.4705340699815838,0.01875,0.6929411764705883,0.0,0.0
11917,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.48583333333333334,0.43843283582089554,-0.015833333333333335,0.692485549132948,-0.040000000000000036,0.0
11917,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.46,0.41697761194029853,-0.060833333333333336,0.7038327526132404,-0.040000000000000036,0.0
11918,no_codevelopment,0.22,0.54,0.68,0.28,0.48375,0.47333956969130025,0.014583333333333334,0.7134146341463414,0.0,0.0
11918,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.48041666666666666,0.4504672897196262,-0.009583333333333333,0.6934131736526946,-0.040000000000000036,0.0
11918,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.4575,0.40226628895184136,-0.07,0.715698393077874,-0.040000000000000036,0.0
11919,no_codevelopment,0.22,0.54,0.68,0.28,0.4875,0.45687203791469194,0.01,0.7222914072229141,0.0,0.0
11919,one_way_thirdfactor_to_ethicalsense,0.22,0.50396,0.9,0.1,0.4683333333333333,0.4066130473637176,-0.085,0.698961937716263,-0.040000000000000036,0.0039599999999999635
11919,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.47541666666666665,0.4309240622140897,-0.042916666666666665,0.7104622871046229,-0.040000000000000036,0.0
11920,no_codevelopment,0.22,0.54,0.68,0.28,0.4716666666666667,0.4398530762167126,-0.03666666666666667,0.7316486161251504,0.0,0.0
11920,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.4895833333333333,0.4363807728557964,-0.00875,0.6983729662077597,-0.040000000000000036,0.0
11920,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.4633333333333333,0.43293246993524515,-0.0475,0.7125140924464487,-0.040000000000000036,0.0
11921,no_codevelopment,0.22,0.54,0.68,0.28,0.49291666666666667,0.47423664122137404,0.03375,0.6993939393939393,0.0,0.0
11921,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.47708333333333336,0.44719926538108357,-0.024583333333333332,0.6883116883116883,-0.040000000000000036,0.0
11921,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.48,0.43146274149034036,-0.035,0.7035755478662054,-0.040000000000000036,0.0
11922,no_codevelopment,0.22,0.54,0.68,0.28,0.5104166666666666,0.451552210724365,0.024583333333333332,0.684964200477327,0.0,0.0
11922,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.4708333333333333,0.4222821203953279,-0.065,0.7027972027972028,-0.040000000000000036,0.0
11922,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.47291666666666665,0.42321755027422303,-0.05291666666666667,0.7119628339140535,-0.040000000000000036,0.0
11923,no_codevelopment,0.22,0.54,0.68,0.28,0.5016666666666667,0.47547169811320755,0.03833333333333333,0.6697566628041715,0.0,0.0
11923,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.4820833333333333,0.4148148148148148,-0.044583333333333336,0.6911057692307693,-0.040000000000000036,0.0
11923,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.46375,0.41605839416058393,-0.06958333333333333,0.6990407673860911,-0.040000000000000036,0.0
11924,no_codevelopment,0.22,0.54,0.68,0.28,0.4766666666666667,0.4320652173913043,-0.04583333333333333,0.7066817667044167,0.0,0.0
11924,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.47375,0.41382667964946446,-0.027916666666666666,0.7162471395881007,-0.040000000000000036,0.0
11924,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.50625,0.46361940298507465,0.027083333333333334,0.6765053128689492,-0.040000000000000036,0.0
11925,no_codevelopment,0.22,0.54,0.68,0.28,0.5179166666666667,0.48266166822867856,0.057916666666666665,0.6883435582822086,0.0,0.0
11925,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.4691666666666667,0.4198198198198198,-0.0675,0.7091121495327103,-0.040000000000000036,0.0
11925,bidirectional_codevelopment,0.1,0.5018,0.9,0.1,0.4820833333333333,0.45454545454545453,-0.012916666666666667,0.6991576413959085,-0.040000000000000036,0.0
11926,no_codevelopment,0.22,0.54,0.68,0.28,0.49916666666666665,0.45652173913043476,-0.0008333333333333334,0.6881720430107527,0.0,0.0
11926,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.4725,0.42188879082082964,-0.07333333333333333,0.7275985663082437,-0.040000000000000036,-0.0039599999999999635
11926,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.46458333333333335,0.3992467043314501,-0.06708333333333333,0.7211981566820277,-0.040000000000000036,0.0
11927,no_codevelopment,0.22,0.54,0.68,0.28,0.485,0.4444444444444444,-0.006666666666666667,0.6945412311265969,0.0,0.0
11927,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.49833333333333335,0.45640074211502785,0.01,0.6789838337182448,-0.040000000000000036,-0.007919999999999927
11927,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.50375,0.4766269477543538,0.027916666666666666,0.6501809408926418,-0.03820000000000001,0.0
