seed,model,phase,A_TF,R_ethical,H_self,capture_resistance,R_gain_in_phase
11858,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11858,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11858,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11858,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11858,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11858,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11858,bidirectional_codevelopment,4,0.1,0.5018,0.9,0.1,0.0018000000000000238
11858,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,-0.0018000000000000238
11858,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11859,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11859,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11859,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11859,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11859,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11859,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11859,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11859,one_way_thirdfactor_to_ethicalsense,2,0.22,0.50396,0.9,0.1,0.0039599999999999635
11859,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,-0.0039599999999999635
11859,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11859,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11859,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11859,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11859,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11859,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11859,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11859,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11859,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11860,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11860,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11860,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11860,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11860,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11860,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11860,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11860,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11860,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11860,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11860,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11860,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11860,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11860,bidirectional_codevelopment,2,0.1,0.5018,0.9,0.1,0.0018000000000000238
11860,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,-0.0018000000000000238
11860,bidirectional_codevelopment,4,0.1,0.5018,0.9,0.1,0.0018000000000000238
11860,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,-0.0018000000000000238
11860,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11861,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11861,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11861,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11861,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11861,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11861,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11861,one_way_thirdfactor_to_ethicalsense,1,0.22,0.50396,0.9,0.1,-0.03604000000000007
11861,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,-0.0039599999999999635
11861,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11861,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11861,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11861,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11861,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11861,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11861,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11861,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11861,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11861,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11862,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11862,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11862,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11862,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11862,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11862,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11862,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11862,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11862,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11862,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11862,one_way_thirdfactor_to_ethicalsense,5,0.22,0.50396,0.9,0.1,0.0039599999999999635
11862,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,-0.0039599999999999635
11862,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11862,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11862,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11862,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11862,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11862,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11863,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11863,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11863,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11863,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11863,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11863,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11863,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11863,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11863,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11863,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11863,one_way_thirdfactor_to_ethicalsense,5,0.22,0.50396,0.9,0.1,0.0039599999999999635
11863,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,-0.0039599999999999635
11863,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11863,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11863,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11863,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11863,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11863,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11864,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11864,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11864,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11864,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11864,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11864,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11864,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11864,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11864,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11864,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11864,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11864,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11864,bidirectional_codevelopment,1,0.1,0.5018,0.9,0.1,-0.03820000000000001
11864,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,-0.0018000000000000238
11864,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11864,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11864,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11864,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11865,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11865,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11865,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11865,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11865,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11865,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11865,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11865,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11865,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11865,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11865,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11865,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11865,bidirectional_codevelopment,1,0.1,0.5018,0.9,0.1,-0.03820000000000001
11865,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,-0.0018000000000000238
11865,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11865,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11865,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11865,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11866,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11866,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11866,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11866,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11866,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11866,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11866,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11866,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11866,one_way_thirdfactor_to_ethicalsense,3,0.22,0.50396,0.9,0.1,0.0039599999999999635
11866,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,-0.0039599999999999635
11866,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11866,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11866,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11866,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11866,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11866,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11866,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11866,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11867,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11867,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11867,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11867,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11867,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11867,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11867,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11867,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11867,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11867,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11867,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11867,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11867,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11867,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11867,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11867,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11867,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11867,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11868,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11868,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11868,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11868,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11868,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11868,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11868,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11868,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11868,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11868,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11868,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11868,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11868,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11868,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11868,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11868,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11868,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11868,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11869,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11869,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11869,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11869,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11869,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11869,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11869,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11869,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11869,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11869,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11869,one_way_thirdfactor_to_ethicalsense,5,0.22,0.50396,0.9,0.1,0.0039599999999999635
11869,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,-0.0039599999999999635
11869,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11869,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11869,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11869,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11869,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11869,bidirectional_codevelopment,6,0.1,0.5018,0.9,0.1,0.0018000000000000238
11870,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11870,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11870,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11870,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11870,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11870,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11870,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11870,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11870,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11870,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11870,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11870,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11870,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11870,bidirectional_codevelopment,2,0.1,0.5036,0.9,0.1,0.0036000000000000476
11870,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,-0.0036000000000000476
11870,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11870,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11870,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11871,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11871,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11871,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11871,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11871,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11871,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11871,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11871,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11871,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11871,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11871,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11871,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11871,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11871,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11871,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11871,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11871,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11871,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11872,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11872,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11872,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11872,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11872,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11872,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11872,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11872,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11872,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11872,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11872,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11872,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11872,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11872,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11872,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11872,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11872,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11872,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11873,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11873,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11873,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11873,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11873,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11873,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11873,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11873,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11873,one_way_thirdfactor_to_ethicalsense,3,0.22,0.50396,0.9,0.1,0.0039599999999999635
11873,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,-0.0039599999999999635
11873,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11873,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11873,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11873,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11873,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11873,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11873,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11873,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11874,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11874,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11874,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11874,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11874,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11874,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11874,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11874,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11874,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11874,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11874,one_way_thirdfactor_to_ethicalsense,5,0.22,0.50396,0.9,0.1,0.0039599999999999635
11874,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,-0.0039599999999999635
11874,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11874,bidirectional_codevelopment,2,0.1,0.5018,0.9,0.1,0.0018000000000000238
11874,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,-0.0018000000000000238
11874,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11874,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11874,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11875,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11875,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11875,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11875,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11875,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11875,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11875,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11875,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11875,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11875,one_way_thirdfactor_to_ethicalsense,4,0.22,0.50396,0.9,0.1,0.0039599999999999635
11875,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,-0.0039599999999999635
11875,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11875,bidirectional_codevelopment,1,0.1,0.5036,0.9,0.1,-0.03639999999999999
11875,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,-0.0036000000000000476
11875,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11875,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11875,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11875,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11876,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11876,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11876,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11876,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11876,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11876,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11876,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11876,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11876,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11876,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11876,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11876,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11876,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11876,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11876,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11876,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11876,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11876,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11877,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11877,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11877,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11877,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11877,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11877,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11877,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11877,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11877,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11877,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11877,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11877,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11877,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11877,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11877,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11877,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11877,bidirectional_codevelopment,5,0.1,0.5018,0.9,0.1,0.0018000000000000238
11877,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,-0.0018000000000000238
