world,delta,L,selected_scale,oracle_scale,pred8,pred18,pred128,err8,err18,err128
SINGLE_SHIFT,0.3,24,18,18,0.19134760250739477,0.15783792476874303,0.17454404438545967,0.16,0.02,0.2
SINGLE_SHIFT,0.3,36,8,18,0.17328522653974593,0.18404950541829684,0.22929150005534704,0.2,0.04,0.04
SINGLE_SHIFT,0.3,36,18,128,0.17540794819973812,0.15085887721899768,0.15854128064517484,0.24,0.2,0.14
SINGLE_SHIFT,0.3,36,18,128,0.20016410925892547,0.14442833829327167,0.2663626542355201,0.32,0.46,0.12
SINGLE_SHIFT,0.3,36,18,8,0.1935891656995831,0.15285184268905785,0.2217814266593884,0.02,0.04,0.16
SINGLE_SHIFT,0.3,36,18,8,0.1854574994445815,0.15320862611597558,0.1916640314525728,0.04,0.04,0.04
SINGLE_SHIFT,0.3,36,18,18,0.19104687829332964,0.14762905698591255,0.22687092841647058,0.08,0.0,0.5
SINGLE_SHIFT,0.3,36,18,128,0.17415780755964333,0.138565416807054,0.21237726354191203,0.18,0.14,0.08
SINGLE_SHIFT,0.3,36,18,8,0.1645911151417562,0.14302008943306432,0.16219045103354596,0.14,0.14,0.2
SINGLE_SHIFT,0.3,48,8,18,0.17628463454108578,0.18819076345810873,0.2226854655144427,0.26,0.04,0.04
SINGLE_SHIFT,0.3,48,18,18,0.1830770643742273,0.1683343731938361,0.17558217559391606,0.28,0.14,0.18
SINGLE_SHIFT,0.3,48,8,18,0.17496909636833027,0.1868621781833438,0.27747507891223905,0.36,0.0,0.12
SINGLE_SHIFT,0.3,48,18,8,0.16760718204653477,0.1540112893014692,0.16723827375778852,0.08,0.12,0.16
SINGLE_SHIFT,0.3,48,18,8,0.18420763638938192,0.15321322779124577,0.16203627906403062,0.04,0.04,0.04
SINGLE_SHIFT,0.3,48,18,18,0.20136337846464306,0.15607307852055197,0.1923141410061889,0.26,0.02,0.36
SINGLE_SHIFT,0.3,48,18,128,0.21408911532711955,0.14144823202808463,0.3017626300758222,0.62,0.68,0.08
SINGLE_SHIFT,0.3,48,8,128,0.17006609571017348,0.206597728426272,0.22789562342623434,0.6,0.34,0.2
SINGLE_SHIFT,0.55,2,18,8,0.21373518310773218,0.19461068430231984,0.21369254161474519,0.06,0.06,0.06
SINGLE_SHIFT,0.55,2,8,128,0.1797906611180763,0.19576888991768313,0.22335303968733716,0.54,0.52,0.5
SINGLE_SHIFT,0.55,2,18,8,0.19807440295426118,0.18109214508599983,0.18129371109170453,0.16,0.16,0.16
SINGLE_SHIFT,0.55,2,18,8,0.19598879193767002,0.19238181480108138,0.2105600680627648,0.5,0.6,0.64
SINGLE_SHIFT,0.55,2,18,8,0.1871949195757741,0.1577803319864338,0.17303505061832844,0.06,0.06,0.06
SINGLE_SHIFT,0.55,2,18,18,0.17246847617318958,0.16138571248158784,0.17529274280961193,0.78,0.72,0.76
SINGLE_SHIFT,0.55,2,8,8,0.19137009010540199,0.21626374254733677,0.2246575424392543,0.08,0.08,0.08
SINGLE_SHIFT,0.55,2,18,18,0.17192503297188264,0.1702016137894819,0.1734774375180156,0.66,0.62,0.62
SINGLE_SHIFT,0.55,4,8,8,0.16610609108879662,0.19839846471534225,0.2000239265471108,0.04,0.06,0.06
SINGLE_SHIFT,0.55,4,8,8,0.15981706428995132,0.2306778921153561,0.27813024932550245,0.14,0.26,0.44
SINGLE_SHIFT,0.55,4,128,8,0.2410969832664126,0.20626775952785759,0.2037388249219155,0.16,0.16,0.16
SINGLE_SHIFT,0.55,4,8,8,0.1889087709740624,0.252645679449262,0.29848311483715295,0.02,0.44,0.6
SINGLE_SHIFT,0.55,4,18,8,0.2148892583852214,0.18587131984154837,0.2219718545300535,0.04,0.04,0.04
SINGLE_SHIFT,0.55,4,18,18,0.24628157866193698,0.2018309407823299,0.21362740343703424,0.74,0.72,0.76
SINGLE_SHIFT,0.55,4,18,8,0.20097577244886503,0.19476020286908924,0.19788732593138478,0.08,0.08,0.08
SINGLE_SHIFT,0.55,4,8,8,0.16129805413924647,0.17325589970026672,0.20347238303429074,0.36,0.56,0.62
SINGLE_SHIFT,0.55,6,8,18,0.16525628900170783,0.22103078844907748,0.29057713184281486,0.14,0.04,0.06
SINGLE_SHIFT,0.55,6,18,8,0.18442716711663523,0.14957011201851164,0.2507136341930144,0.24,0.24,0.52
SINGLE_SHIFT,0.55,6,8,8,0.1589576726371273,0.27381703501082516,0.2796332023067344,0.16,0.16,0.16
SINGLE_SHIFT,0.55,6,8,8,0.1820433498989004,0.19139366305694994,0.2628075612750206,0.16,0.42,0.64
SINGLE_SHIFT,0.55,6,8,8,0.16417692572607698,0.19886790770321028,0.24996815392187818,0.04,0.04,0.04
SINGLE_SHIFT,0.55,6,8,8,0.16797586654164712,0.1719766983123257,0.1716329997541816,0.64,0.72,0.72
SINGLE_SHIFT,0.55,6,8,8,0.15505107224680642,0.23185201897063631,0.2560713091981556,0.06,0.08,0.08
SINGLE_SHIFT,0.55,6,8,8,0.21742782072858935,0.28046533897182585,0.2904184519321843,0.18,0.6,0.62
SINGLE_SHIFT,0.55,8,8,18,0.17967833940474037,0.22986270713208,0.31318994145985113,0.38,0.04,0.04
SINGLE_SHIFT,0.55,8,8,8,0.2026528076428769,0.22880811457067796,0.3076660320022475,0.06,0.4,0.52
SINGLE_SHIFT,0.55,8,18,8,0.2039339678631501,0.16517992145585808,0.22210886255760146,0.1,0.12,0.16
SINGLE_SHIFT,0.55,8,18,8,0.16756110261473328,0.1445961717013679,0.21699671234147902,0.12,0.16,0.5
SINGLE_SHIFT,0.55,8,18,8,0.20514741809817727,0.17035735902093022,0.2462727169140384,0.04,0.04,0.06
SINGLE_SHIFT,0.55,8,8,8,0.18063599126840427,0.22316558362196798,0.27396481251872157,0.02,0.52,0.64
SINGLE_SHIFT,0.55,8,8,8,0.18822076587623526,0.20228585624444878,0.24536869871349984,0.08,0.08,0.08
SINGLE_SHIFT,0.55,8,8,8,0.16504529557974307,0.20397888522612465,0.2561572212073556,0.0,0.36,0.54
SINGLE_SHIFT,0.55,12,18,18,0.18332019168859212,0.17044222797301348,0.3107071688811409,0.2,0.02,0.06
SINGLE_SHIFT,0.55,12,8,8,0.19628901662121137,0.20979964349467278,0.2588784103066804,0.2,0.4,0.5
SINGLE_SHIFT,0.55,12,18,8,0.18825895857436484,0.1411889080584132,0.22885696764677582,0.1,0.1,0.16
SINGLE_SHIFT,0.55,12,18,8,0.17616668983385625,0.15988554586542866,0.22491786373333422,0.28,0.36,0.62
SINGLE_SHIFT,0.55,12,8,18,0.18878522928266228,0.21604640385762158,0.3674731771683123,0.34,0.04,0.06
SINGLE_SHIFT,0.55,12,8,8,0.16912159714913688,0.19095277357022628,0.29188482300816093,0.08,0.24,0.62
SINGLE_SHIFT,0.55,12,18,18,0.18064612142926909,0.16620690115077077,0.3216706060806862,0.3,0.08,0.08
SINGLE_SHIFT,0.55,12,8,8,0.16144276313822087,0.22603927002176694,0.36606755803284907,0.04,0.18,0.62
SINGLE_SHIFT,0.55,18,8,128,0.2036750246849877,0.21304195933929712,0.35205139892157516,0.46,0.1,0.04
SINGLE_SHIFT,0.55,18,18,8,0.19026814520352062,0.1385299006595688,0.28211340227574927,0.04,0.06,0.4
SINGLE_SHIFT,0.55,18,18,128,0.1631486373520997,0.15559525687077058,0.3587996528994479,0.5,0.2,0.16
SINGLE_SHIFT,0.55,18,18,18,0.2480753161598444,0.1672876712067167,0.27935711275249375,0.28,0.04,0.6
SINGLE_SHIFT,0.55,18,18,8,0.19496998548338493,0.15049933285613085,0.28172991454380536,0.02,0.02,0.04
SINGLE_SHIFT,0.55,18,18,18,0.1872335676725746,0.14880954500546864,0.18430909424692296,0.66,0.54,0.72
SINGLE_SHIFT,0.55,18,18,18,0.1778455600692736,0.1323090496983967,0.26536156358661994,0.08,0.06,0.08
SINGLE_SHIFT,0.55,18,18,18,0.19315758815960019,0.15562438918655425,0.22155319407554225,0.2,0.18,0.44
SINGLE_SHIFT,0.55,24,18,128,0.2043677213443351,0.137387557330121,0.31855123503763394,0.46,0.46,0.04
SINGLE_SHIFT,0.55,24,18,8,0.1842810769906839,0.1328556890770983,0.32028733964341033,0.14,0.14,0.44
SINGLE_SHIFT,0.55,24,18,18,0.19770241548400583,0.15976764050957937,0.17770714026431841,0.16,0.14,0.16
SINGLE_SHIFT,0.55,24,18,18,0.19598783465769798,0.16491683126195045,0.17545823053583254,0.44,0.16,0.38
SINGLE_SHIFT,0.55,24,18,18,0.17843404742561042,0.17041147310550012,0.2726548215840615,0.12,0.04,0.04
SINGLE_SHIFT,0.55,24,18,18,0.17930787130423945,0.15243449501516249,0.4295605605748409,0.1,0.08,0.52
SINGLE_SHIFT,0.55,24,18,18,0.1876124600375289,0.1507616858553595,0.2385692107803258,0.1,0.02,0.08
SINGLE_SHIFT,0.55,24,18,18,0.20454519612541447,0.15902084081429482,0.2234169416277924,0.34,0.14,0.48
SINGLE_SHIFT,0.55,36,8,18,0.16424499431566378,0.19975793755649918,0.3444893909605674,0.52,0.0,0.06
SINGLE_SHIFT,0.55,36,18,8,0.20040033762569312,0.14109542078393725,0.30707614042139664,0.16,0.16,0.32
SINGLE_SHIFT,0.55,36,18,128,0.18036375736438034,0.12903285179857424,0.2923150409122551,0.4,0.34,0.12
SINGLE_SHIFT,0.55,36,18,8,0.23168985807815623,0.16106613722160487,0.31052779391718877,0.0,0.04,0.48
SINGLE_SHIFT,0.55,36,18,8,0.19577052751114704,0.1477781912520418,0.257901349154975,0.04,0.04,0.04
SINGLE_SHIFT,0.55,36,8,8,0.19915915596049727,0.21551814708140302,0.31101770439866167,0.02,0.22,0.56
SINGLE_SHIFT,0.55,36,8,128,0.17239058485927433,0.18604329570115655,0.29756660221428266,0.4,0.1,0.08
SINGLE_SHIFT,0.55,36,18,18,0.21162056421690656,0.16761219022911625,0.19075224252468284,0.38,0.14,0.38
SINGLE_SHIFT,0.55,48,18,8,0.18443560490464278,0.1585298005935248,0.24118622341253,0.0,0.04,0.04
SINGLE_SHIFT,0.55,48,18,8,0.17788468653109296,0.1632780787855174,0.21986582487261191,0.1,0.18,0.4
SINGLE_SHIFT,0.55,48,18,18,0.16053112964615163,0.15574965128167714,0.2722275762158895,0.36,0.04,0.14
SINGLE_SHIFT,0.55,48,18,18,0.17981418085724174,0.15861679047858768,0.24700252648152965,0.04,0.02,0.24
SINGLE_SHIFT,0.55,48,18,8,0.20124008581211866,0.156725235766931,0.2023389649582718,0.04,0.04,0.04
SINGLE_SHIFT,0.55,48,18,8,0.1895526806458722,0.15273263384039348,0.2301168578785027,0.1,0.24,0.6
SINGLE_SHIFT,0.55,48,18,128,0.17610646726494397,0.14249619517830367,0.24193653304234303,0.14,0.1,0.08
SINGLE_SHIFT,0.55,48,18,18,0.18164929354641565,0.1586416819910953,0.17294222881850074,0.54,0.32,0.38
SINGLE_SHIFT,0.8,2,18,8,0.19263702528194612,0.17810953884810848,0.18981697658232854,0.06,0.06,0.06
SINGLE_SHIFT,0.8,2,8,8,0.2023492991226901,0.2596297752508559,0.3272376545594659,0.24,0.52,0.54
SINGLE_SHIFT,0.8,2,8,8,0.1879205671590014,0.20933488057848063,0.24881274732208625,0.16,0.16,0.18
SINGLE_SHIFT,0.8,2,8,8,0.2090618198327723,0.2631364254984498,0.2603260338664664,0.62,0.68,0.68
SINGLE_SHIFT,0.8,2,8,8,0.19282093712948553,0.20413150448319606,0.23671446237800725,0.06,0.06,0.06
SINGLE_SHIFT,0.8,2,8,8,0.16703978543587492,0.17684849085300866,0.17822981746045147,0.76,0.78,0.78
SINGLE_SHIFT,0.8,2,8,8,0.1946134171356464,0.1955053162752099,0.337113777911122,0.04,0.08,0.08
SINGLE_SHIFT,0.8,2,8,18,0.19187633923675457,0.19473013265057307,0.20010321581521665,0.68,0.66,0.66
SINGLE_SHIFT,0.8,4,8,8,0.20425223068396786,0.24777506666307128,0.32567835827825764,0.04,0.06,0.06
SINGLE_SHIFT,0.8,4,18,8,0.21166146385998902,0.180224073463416,0.2494369830877935,0.44,0.46,0.52
SINGLE_SHIFT,0.8,4,18,8,0.16136870894784588,0.15758203845300722,0.2660400967750362,0.12,0.16,0.18
SINGLE_SHIFT,0.8,4,8,8,0.1693766531013668,0.19387299464797664,0.22972194898348067,0.5,0.66,0.68
SINGLE_SHIFT,0.8,4,8,8,0.1941915053926339,0.23579101240533523,0.26264638699776727,0.04,0.06,0.06
SINGLE_SHIFT,0.8,4,18,8,0.24055312050913694,0.19492153674275026,0.20223803941231516,0.78,0.78,0.78
SINGLE_SHIFT,0.8,4,8,8,0.15657918246193028,0.17074892572797476,0.26302868782867456,0.08,0.08,0.08
SINGLE_SHIFT,0.8,4,8,8,0.2390192755184791,0.2554910886901979,0.26608282452043475,0.4,0.64,0.66
SINGLE_SHIFT,0.8,6,18,8,0.19023057730321166,0.1415027533648374,0.3494791263891497,0.0,0.0,0.06
SINGLE_SHIFT,0.8,6,18,8,0.21687004638224694,0.211091039920031,0.24633499615335003,0.44,0.52,0.52
SINGLE_SHIFT,0.8,6,18,8,0.19049453592882037,0.15849632366497055,0.2647244015844915,0.1,0.14,0.16
SINGLE_SHIFT,0.8,6,8,8,0.16171468449406284,0.23565482575116872,0.3465000455313266,0.08,0.6,0.68
SINGLE_SHIFT,0.8,6,18,8,0.15520509903339524,0.15007612316685615,0.25020573300070437,0.04,0.04,0.06
SINGLE_SHIFT,0.8,6,8,8,0.15371270281611588,0.24742613076149259,0.3533957366378943,0.02,0.72,0.78
SINGLE_SHIFT,0.8,6,8,18,0.16629541991606575,0.2373286453106414,0.35090942747757414,0.12,0.08,0.08
SINGLE_SHIFT,0.8,6,8,8,0.15861119500709392,0.19257368934575728,0.2694554069186678,0.2,0.56,0.66
SINGLE_SHIFT,0.8,8,8,8,0.15860560939691373,0.16760827201311568,0.2663919191300417,0.04,0.06,0.06
SINGLE_SHIFT,0.8,8,8,8,0.15675467484635425,0.23419649687992475,0.3021279459450229,0.2,0.52,0.56
SINGLE_SHIFT,0.8,8,8,8,0.15565765245931265,0.22055850607320204,0.3108915434450049,0.1,0.16,0.2
SINGLE_SHIFT,0.8,8,8,8,0.16744503653156573,0.18020709354630257,0.23610958136274446,0.5,0.66,0.68
SINGLE_SHIFT,0.8,8,8,8,0.1544042778705056,0.20054031273428233,0.3295536622310454,0.04,0.04,0.06
SINGLE_SHIFT,0.8,8,8,8,0.16659306998936216,0.187264652457549,0.24940979444368144,0.56,0.76,0.78
SINGLE_SHIFT,0.8,8,8,8,0.18899699186959706,0.2067426143630233,0.22043738329219373,0.08,0.08,0.08
SINGLE_SHIFT,0.8,8,8,8,0.16544564425550362,0.250651345778102,0.3523994542487817,0.02,0.56,0.66
SINGLE_SHIFT,0.8,12,8,18,0.1698258653657009,0.17036380578144228,0.3892727614131064,0.34,0.0,0.06
SINGLE_SHIFT,0.8,12,18,18,0.20702066101242017,0.15090573716147515,0.2848913300482086,0.28,0.26,0.52
SINGLE_SHIFT,0.8,12,18,8,0.1771235604831406,0.17565015928177818,0.3436861509156516,0.06,0.1,0.16
SINGLE_SHIFT,0.8,12,18,8,0.18655461898373601,0.16870458096541222,0.33222189950994374,0.08,0.16,0.66
SINGLE_SHIFT,0.8,12,8,18,0.15677482456911082,0.22288144768659077,0.3264930232273695,0.06,0.04,0.06
SINGLE_SHIFT,0.8,12,8,8,0.19848870815033887,0.23344997746320642,0.3173231293044304,0.52,0.76,0.8
SINGLE_SHIFT,0.8,12,18,18,0.1940628599835709,0.15593174472625873,0.35992164326381054,0.22,0.08,0.08
SINGLE_SHIFT,0.8,12,8,8,0.16029942251630971,0.20742593277498916,0.3592157869202209,0.02,0.32,0.66
SINGLE_SHIFT,0.8,18,18,8,0.15845272929132043,0.14296695659330116,0.31149700206139497,0.02,0.04,0.06
SINGLE_SHIFT,0.8,18,18,18,0.22604720694861954,0.14920983098497304,0.32352906478137855,0.24,0.04,0.52
SINGLE_SHIFT,0.8,18,18,18,0.17656216531575866,0.13202455712059352,0.29961958496149055,0.06,0.02,0.16
SINGLE_SHIFT,0.8,18,18,8,0.1776463355767993,0.13583826518497646,0.2729739796015654,0.16,0.16,0.66
SINGLE_SHIFT,0.8,18,18,8,0.25378374844499035,0.1913774332408497,0.27538081289271943,0.04,0.04,0.06
SINGLE_SHIFT,0.8,18,18,18,0.26258215779203464,0.1783666586921092,0.2611265828361166,0.76,0.26,0.78
SINGLE_SHIFT,0.8,18,18,128,0.23189441211031755,0.146132213279889,0.35875208984073803,0.12,0.24,0.08
SINGLE_SHIFT,0.8,18,18,18,0.2168585876781886,0.14911892202941268,0.2951101005717536,0.2,0.06,0.64
SINGLE_SHIFT,0.8,24,18,18,0.17259849629353996,0.1374522000745359,0.3173942163115736,0.08,0.0,0.06
SINGLE_SHIFT,0.8,24,18,18,0.19059857750729978,0.1254424750219377,0.34625868508097263,0.1,0.0,0.54
SINGLE_SHIFT,0.8,24,18,8,0.21759393464664056,0.15322097151835604,0.29959385013276285,0.06,0.14,0.16
SINGLE_SHIFT,0.8,24,18,8,0.21379994043328754,0.15050873165976114,0.30981995792996225,0.02,0.04,0.62
SINGLE_SHIFT,0.8,24,18,18,0.23214807461947884,0.163368410970493,0.3404339201866296,0.04,0.0,0.06
SINGLE_SHIFT,0.8,24,18,8,0.1830446488525951,0.15613760050889008,0.3239197819236188,0.0,0.06,0.72
SINGLE_SHIFT,0.8,24,18,8,0.20011187634198382,0.1683600598824006,0.2909855287676159,0.08,0.08,0.08
SINGLE_SHIFT,0.8,24,18,18,0.24318927518593078,0.15307341177074454,0.3171055960897333,0.3,0.02,0.64
SINGLE_SHIFT,0.8,36,18,8,0.21208294101728004,0.15002753326416018,0.27068637600032547,0.04,0.22,0.06
SINGLE_SHIFT,0.8,36,18,18,0.22595483246760997,0.15312183109064256,0.3215923481365351,0.18,0.14,0.52
SINGLE_SHIFT,0.8,36,18,128,0.18933652744513088,0.13670275086210865,0.3304508103157518,0.34,0.26,0.16
SINGLE_SHIFT,0.8,36,18,18,0.21171381351108626,0.16016797947769718,0.263376543040989,0.16,0.08,0.6
SINGLE_SHIFT,0.8,36,18,18,0.1952392398102156,0.14047842047022968,0.279798035750158,0.04,0.0,0.04
SINGLE_SHIFT,0.8,36,18,18,0.2016559679120972,0.14155235579472944,0.29381728402989593,0.36,0.24,0.78
SINGLE_SHIFT,0.8,36,18,18,0.204945882610902,0.15131145588919362,0.257758553481501,0.08,0.02,0.08
SINGLE_SHIFT,0.8,36,18,18,0.2218455237348014,0.14406304770092832,0.33261173322174864,0.14,0.02,0.64
SINGLE_SHIFT,0.8,48,18,128,0.18602398793969702,0.14344984596199953,0.3869830371597312,0.52,0.42,0.06
SINGLE_SHIFT,0.8,48,18,18,0.17117567323194813,0.15028693328069614,0.30247825264176564,0.14,0.04,0.44
SINGLE_SHIFT,0.8,48,18,8,0.21382821502587337,0.2013338078684169,0.28588656160488646,0.02,0.1,0.16
SINGLE_SHIFT,0.8,48,18,8,0.19132191250070843,0.14705834435338652,0.24912301785676677,0.16,0.16,0.6
SINGLE_SHIFT,0.8,48,18,18,0.20813860640902954,0.1577518156298131,0.2702280680618569,0.04,0.02,0.04
SINGLE_SHIFT,0.8,48,18,18,0.27216785450683584,0.18788281815902422,0.2988710580646075,0.24,0.18,0.74
SINGLE_SHIFT,0.8,48,18,128,0.21363659703424426,0.13470517044817987,0.3715937621606012,0.44,0.52,0.08
SINGLE_SHIFT,0.8,48,18,8,0.19518580813602696,0.1403253987047916,0.27447792368261464,0.02,0.02,0.44
LOCAL_PULSE_REVERT,0.3,18,8,128,0.1691664581290183,0.18130671770271514,0.19145807710981155,0.04,0.26,0.0
LOCAL_PULSE_REVERT,0.3,18,8,18,0.1691104139148952,0.19645974026833002,0.21588036785480583,0.16,0.0,0.06
LOCAL_PULSE_REVERT,0.3,18,18,128,0.18636038995831086,0.16862845848462388,0.19611106669018064,0.32,0.18,0.02
LOCAL_PULSE_REVERT,0.3,18,18,18,0.1841045206335868,0.17228925369081657,0.1867657604665511,0.08,0.04,0.04
LOCAL_PULSE_REVERT,0.3,18,18,128,0.2164347578728918,0.1842479895235926,0.19046818091361847,0.06,0.04,0.02
LOCAL_PULSE_REVERT,0.3,18,8,128,0.16741291470362732,0.21249762139469555,0.27146012276776665,0.08,0.08,0.06
LOCAL_PULSE_REVERT,0.3,18,18,8,0.23046546670004464,0.19851047263744825,0.19997052583204936,0.04,0.36,0.1
LOCAL_PULSE_REVERT,0.3,18,18,18,0.19061897658595067,0.17991572853192983,0.18694896433226987,0.04,0.0,0.02
LOCAL_PULSE_REVERT,0.3,18,18,128,0.22890308154776404,0.22780978152635084,0.2804652535455675,0.68,0.46,0.22
LOCAL_PULSE_REVERT,0.3,18,8,128,0.15979651143514054,0.17158689952922282,0.22114100071875373,0.44,0.24,0.04
LOCAL_PULSE_REVERT,0.3,18,8,128,0.17298563945897952,0.18290724569119324,0.20183707982960208,0.4,0.12,0.02
LOCAL_PULSE_REVERT,0.3,18,18,8,0.1931318999056342,0.1680414145711809,0.17314182680712342,0.04,0.04,0.04
LOCAL_PULSE_REVERT,0.3,18,18,8,0.17997251296610245,0.16333959339879167,0.19589244874950676,0.04,0.04,0.04
LOCAL_PULSE_REVERT,0.3,18,18,8,0.19317988203468556,0.15459261697296595,0.17160061839420443,0.02,0.36,0.02
LOCAL_PULSE_REVERT,0.3,18,18,8,0.2262822867978931,0.19728311538001314,0.19747597869031408,0.04,0.12,0.08
LOCAL_PULSE_REVERT,0.3,18,128,18,0.18258972276616428,0.17141812320958244,0.1703431986220737,0.02,0.0,0.0
LOCAL_PULSE_REVERT,0.3,18,8,18,0.16038317917961017,0.21678193986153832,0.22944950284797644,0.04,0.0,0.0
LOCAL_PULSE_REVERT,0.3,18,18,128,0.2071808915969243,0.1900027248161802,0.2376831885059677,0.16,0.14,0.0
LOCAL_PULSE_REVERT,0.3,18,18,8,0.16839902242037397,0.15704650810981458,0.16369188972514065,0.08,0.1,0.08
LOCAL_PULSE_REVERT,0.3,18,18,128,0.1789755969639228,0.14629152390441422,0.209566607245152,0.32,0.28,0.06
LOCAL_PULSE_REVERT,0.3,18,18,8,0.2008255366799645,0.15296927886887626,0.17282816651942806,0.04,0.04,0.04
LOCAL_PULSE_REVERT,0.3,18,8,8,0.1952479629112291,0.20101180373350674,0.21416492114846136,0.02,0.16,0.24
LOCAL_PULSE_REVERT,0.3,18,8,128,0.15913363882625298,0.17315488821111757,0.24089836194135156,0.56,0.36,0.08
LOCAL_PULSE_REVERT,0.3,18,18,8,0.18524363264175173,0.15336157762387878,0.17365077199429574,0.02,0.02,0.02
LOCAL_PULSE_REVERT,0.55,18,8,128,0.17739501439179534,0.1793327122868227,0.23319228062577382,0.42,0.22,0.04
LOCAL_PULSE_REVERT,0.55,18,8,128,0.18824458437931954,0.2133946438176599,0.21389029645943092,0.14,0.12,0.0
LOCAL_PULSE_REVERT,0.55,18,8,128,0.16788303174838615,0.18193691771845302,0.22833957225578308,0.5,0.32,0.08
LOCAL_PULSE_REVERT,0.55,18,18,128,0.17568974862861209,0.16048567988437898,0.2088129759127873,0.04,0.04,0.02
LOCAL_PULSE_REVERT,0.55,18,8,18,0.16545564216659575,0.21783730025895856,0.22181374611045032,0.34,0.04,0.04
LOCAL_PULSE_REVERT,0.55,18,18,8,0.17817191391654186,0.15117454632405072,0.1943033515337367,0.04,0.04,0.06
LOCAL_PULSE_REVERT,0.55,18,18,128,0.1794220204080325,0.1591275794938271,0.21015616750493318,0.44,0.4,0.16
LOCAL_PULSE_REVERT,0.55,18,8,128,0.16343873292769445,0.18804447887847395,0.20464794081617912,0.44,0.18,0.14
LOCAL_PULSE_REVERT,0.55,18,18,128,0.17529244201895883,0.16301293250129784,0.18160124965222232,0.26,0.02,0.0
LOCAL_PULSE_REVERT,0.55,18,18,128,0.17789232676567812,0.16702282758262435,0.1774843083156398,0.24,0.16,0.06
LOCAL_PULSE_REVERT,0.55,18,18,18,0.18178286750754474,0.17300306294371914,0.17886490243839362,0.1,0.04,0.1
LOCAL_PULSE_REVERT,0.55,18,8,18,0.17152735070573183,0.18261398491900852,0.18847738471684797,0.16,0.02,0.02
LOCAL_PULSE_REVERT,0.55,18,18,8,0.18079753772787174,0.1517207088254106,0.1595990657086598,0.02,0.04,0.04
LOCAL_PULSE_REVERT,0.55,18,128,8,0.1895189092996672,0.18696342927326093,0.18593257735732774,0.02,0.26,0.24
LOCAL_PULSE_REVERT,0.55,18,8,128,0.18098778092786447,0.2060707187128895,0.27599978930430424,0.66,0.3,0.02
LOCAL_PULSE_REVERT,0.55,18,18,8,0.20747904001105763,0.1841531630530139,0.191511182085269,0.02,0.04,0.02
LOCAL_PULSE_REVERT,0.55,18,18,128,0.1713360281890756,0.15543275642658924,0.17600145562166744,0.28,0.14,0.0
LOCAL_PULSE_REVERT,0.55,18,18,128,0.17738748930013826,0.16833625648501108,0.17112524250452674,0.04,0.08,0.0
LOCAL_PULSE_REVERT,0.55,18,18,8,0.1737125333712279,0.15555059265987176,0.16455405093924386,0.06,0.1,0.1
LOCAL_PULSE_REVERT,0.55,18,8,18,0.16613092122198336,0.2085766363371319,0.21737503318514495,0.48,0.02,0.04
LOCAL_PULSE_REVERT,0.55,18,18,8,0.16398093451464923,0.14389738564409527,0.16445165882230692,0.04,0.04,0.06
LOCAL_PULSE_REVERT,0.55,18,8,18,0.18466699102211798,0.1973988374227198,0.2430910852082464,0.08,0.0,0.22
LOCAL_PULSE_REVERT,0.55,18,8,18,0.15962027588119052,0.19858600951713418,0.20442070306733073,0.08,0.04,0.04
LOCAL_PULSE_REVERT,0.55,18,18,8,0.17943298738877025,0.17237429512451222,0.1734649596709402,0.02,0.02,0.02
LOCAL_PULSE_REVERT,0.8,18,18,128,0.20095530441220846,0.17542532935761268,0.1853820138254013,0.26,0.14,0.0
LOCAL_PULSE_REVERT,0.8,18,18,8,0.17832071502761224,0.14694687432954734,0.16115435865824884,0.04,0.14,0.06
LOCAL_PULSE_REVERT,0.8,18,8,18,0.18198181133349708,0.1983833398560915,0.20203748101085744,0.44,0.04,0.1
LOCAL_PULSE_REVERT,0.8,18,8,8,0.16952819655002715,0.17892299038454557,0.1942324339795871,0.04,0.04,0.04
LOCAL_PULSE_REVERT,0.8,18,18,8,0.2036238452078961,0.17199053689494687,0.21185746688790122,0.04,0.04,0.04
LOCAL_PULSE_REVERT,0.8,18,8,8,0.16271903515431485,0.165373857546169,0.16729565802722296,0.02,0.22,0.18
LOCAL_PULSE_REVERT,0.8,18,18,128,0.19578312588695296,0.16808320203800828,0.1687603322350998,0.04,0.04,0.02
LOCAL_PULSE_REVERT,0.8,18,8,128,0.17784211168509975,0.19973577396763875,0.2246297008891386,0.56,0.34,0.2
LOCAL_PULSE_REVERT,0.8,18,8,128,0.17091114751802586,0.17301289823263938,0.22201052292068216,0.42,0.12,0.04
LOCAL_PULSE_REVERT,0.8,18,18,128,0.18265163076752275,0.14249783394772247,0.2062488044639879,0.1,0.14,0.06
LOCAL_PULSE_REVERT,0.8,18,8,128,0.17734160026376966,0.20916678849491865,0.2740519858347294,0.16,0.12,0.1
LOCAL_PULSE_REVERT,0.8,18,8,18,0.17423801358957816,0.22242314697494323,0.2279458848473584,0.3,0.02,0.04
LOCAL_PULSE_REVERT,0.8,18,8,8,0.16213244332012788,0.16807046605651266,0.2268487073591875,0.04,0.04,0.04
LOCAL_PULSE_REVERT,0.8,18,18,128,0.19002447540342954,0.15461566955052777,0.16783056645096905,0.2,0.44,0.18
LOCAL_PULSE_REVERT,0.8,18,18,128,0.20515831126651551,0.16086482560142598,0.20695181795833364,0.3,0.44,0.1
LOCAL_PULSE_REVERT,0.8,18,18,128,0.20472694370859904,0.16615788794782121,0.22564558361231524,0.2,0.34,0.0
