world,label,delta,L,p8,p18,p128,selected_scale,oracle_scale
LOCAL_PULSE_REVERT,0,0.3,18,0.23948970873903738,0.11315437076019105,0.08015812950679498,18,8
LOCAL_PULSE_REVERT,0,0.3,18,0.1606343311734969,0.11499852503079717,0.07092772690241309,18,8
LOCAL_PULSE_REVERT,0,0.3,18,0.23609116450638096,0.11312272708058407,0.4222715076182964,18,8
LOCAL_PULSE_REVERT,0,0.3,18,0.21040036614642668,0.1848359981625222,0.04583650831616415,8,18
LOCAL_PULSE_REVERT,0,0.3,18,0.1749550008169464,0.11304324708439202,0.14982009623508863,18,128
LOCAL_PULSE_REVERT,0,0.3,18,0.1870973508698416,0.15942882767837077,0.07181746204764956,128,18
LOCAL_PULSE_REVERT,0,0.3,18,0.2360400707362775,0.12795471233711614,0.045483975756333075,18,18
LOCAL_PULSE_REVERT,0,0.3,18,0.16725000324097972,0.1156410986899364,0.04908551071046575,128,128
LOCAL_PULSE_REVERT,0,0.3,18,0.23961550612820193,0.37219201768578913,0.04647492892542123,8,18
LOCAL_PULSE_REVERT,0,0.3,18,0.4723332963112765,0.1280936976577173,0.1923813453495985,128,18
LOCAL_PULSE_REVERT,0,0.3,18,0.2598546091413728,0.1517107669593732,0.1415390180269336,128,18
LOCAL_PULSE_REVERT,0,0.3,18,0.20375343822500905,0.3135481758129274,0.0454331847743484,18,128
LOCAL_PULSE_REVERT,0,0.3,18,0.26048838800392365,0.18221792281852708,0.04647992382113732,18,8
LOCAL_PULSE_REVERT,0,0.55,18,0.662805082370535,0.15793440042938112,0.054498662422674385,128,18
LOCAL_PULSE_REVERT,0,0.55,18,0.2816436411648081,0.13729267880033347,0.045601009326365835,128,128
LOCAL_PULSE_REVERT,0,0.55,18,0.16188297367233964,0.12007298933696375,0.047380183519476496,18,128
LOCAL_PULSE_REVERT,0,0.55,18,0.2313265734877214,0.11800627341945283,0.045799860232444936,128,128
LOCAL_PULSE_REVERT,0,0.55,18,0.19759714237649936,0.15166343373181332,0.0920073793436542,128,18
LOCAL_PULSE_REVERT,0,0.55,18,0.22114239487367915,0.11618910467134082,0.04642052854385258,18,128
LOCAL_PULSE_REVERT,0,0.55,18,0.16909500128258997,0.13317610989223996,0.32505574466275605,18,128
LOCAL_PULSE_REVERT,0,0.55,18,0.2691273002328173,0.12277290141178396,0.046152505337138654,8,128
LOCAL_PULSE_REVERT,0,0.55,18,0.17057858419368968,0.14417798052942504,0.04857247511640868,128,8
LOCAL_PULSE_REVERT,0,0.55,18,0.25730711485521446,0.11537563912347665,0.113875567983943,18,8
LOCAL_PULSE_REVERT,0,0.55,18,0.16462679993092363,0.11326810276084887,0.0525120692740814,8,128
LOCAL_PULSE_REVERT,0,0.55,18,0.16231579078948474,0.12161994498865143,0.28797342394492803,18,128
LOCAL_PULSE_REVERT,0,0.55,18,0.36177258986906285,0.17662232673774925,0.1355445678677614,8,8
LOCAL_PULSE_REVERT,0,0.55,18,0.25545928569053533,0.12899179749759762,0.060964331890901745,18,128
LOCAL_PULSE_REVERT,0,0.55,18,0.20878929659699888,0.5229641368219953,0.04626115145779054,8,18
LOCAL_PULSE_REVERT,0,0.55,18,0.1606286291865449,0.12714576783774176,0.06269021111444055,18,8
LOCAL_PULSE_REVERT,0,0.55,18,0.1965662889798461,0.11282892723510586,0.1431700754229846,128,8
LOCAL_PULSE_REVERT,0,0.55,18,0.21665178800384716,0.2112332106716022,0.05786089227889846,128,18
LOCAL_PULSE_REVERT,0,0.55,18,0.7133479096303668,0.23577459794253985,0.05797702354550161,8,128
LOCAL_PULSE_REVERT,0,0.55,18,0.25051090635467804,0.11298483083372644,0.16608920897613838,18,128
LOCAL_PULSE_REVERT,0,0.55,18,0.20940775190089506,0.12299194050270694,0.05139607616631835,18,128
LOCAL_PULSE_REVERT,0,0.55,18,0.1985078850000605,0.33755632957602133,0.047565341155730134,18,128
LOCAL_PULSE_REVERT,0,0.55,18,0.15992886680011956,0.17315423664909912,0.045987124966242646,8,18
LOCAL_PULSE_REVERT,0,0.55,18,0.8217841163833011,0.53079739774351,0.17255307460805636,8,128
LOCAL_PULSE_REVERT,0,0.8,18,0.29205383513029093,0.12644211700229793,0.04701510411651932,18,128
LOCAL_PULSE_REVERT,0,0.8,18,0.1752504860610241,0.3892276695432992,0.04633804227531091,8,8
LOCAL_PULSE_REVERT,0,0.8,18,0.166529254502889,0.1429344114045323,0.6364646935873001,8,128
LOCAL_PULSE_REVERT,0,0.8,18,0.9425963363011733,0.13728179457058598,0.06135285883433701,128,8
LOCAL_PULSE_REVERT,0,0.8,18,0.23130165444395023,0.5662621756294112,0.5231048972615797,18,128
LOCAL_PULSE_REVERT,0,0.8,18,0.19207959961515533,0.11731754113216725,0.06703076930457677,128,18
LOCAL_PULSE_REVERT,0,0.8,18,0.5687934652197316,0.13335931135560067,0.08473140457277538,8,128
LOCAL_PULSE_REVERT,0,0.8,18,0.21021326166225437,0.11620886034908175,0.20152146028714135,18,128
LOCAL_PULSE_REVERT,0,0.8,18,0.1755145062253056,0.15376496192215489,0.0482442933653928,18,128
LOCAL_PULSE_REVERT,0,0.8,18,0.4040313280222981,0.5086106920232022,0.08064836890069414,8,128
LOCAL_PULSE_REVERT,0,0.8,18,0.22110336661591626,0.1596873732049785,0.09400023513515425,8,128
LOCAL_PULSE_REVERT,0,0.8,18,0.18639681060610844,0.15429028976180564,0.06852566953151172,128,18
LOCAL_PULSE_REVERT,0,0.8,18,0.16562885884738512,0.11278229750348245,0.1184220951899966,128,8
LOCAL_PULSE_REVERT,0,0.8,18,0.260299823146293,0.44113127002773705,0.045449530884916725,128,18
LOCAL_PULSE_REVERT,0,0.8,18,0.36410474036168927,0.5667778732325947,0.045673541501089335,8,128
LOCAL_PULSE_REVERT,0,0.8,18,0.17750719276139204,0.18667820601968063,0.06464101069006047,18,18
LOCAL_PULSE_REVERT,0,0.8,18,0.16359460842099494,0.187365953403749,0.05342317254175312,18,128
LOCAL_PULSE_REVERT,0,0.8,18,0.17657835909612155,0.11327104475771706,0.44998765986518113,8,8
LOCAL_PULSE_REVERT,0,0.8,18,0.16010844471920546,0.13728875541296812,0.07649085229717287,128,128
LOCAL_PULSE_REVERT,0,0.8,18,0.17301088283124832,0.7350085876680962,0.07314573574133204,128,128
LOCAL_PULSE_REVERT,0,0.8,18,0.16044700274127666,0.1479272688794911,0.05694501525005827,8,18
LOCAL_PULSE_REVERT,0,0.8,18,0.162356594268309,0.17107721321642333,0.0990667194693458,18,8
LOCAL_PULSE_REVERT,0,0.8,18,0.30452967051609886,0.11440699122825106,0.25582431548107687,18,18
LOCAL_PULSE_REVERT,0,0.8,18,0.35173371285732125,0.22600108822529485,0.1683229133327602,8,18
STATIONARY,0,0.0,128,0.46015214149728906,0.11732654955685265,0.062035757960467806,18,8
STATIONARY,0,0.0,128,0.33539650734214543,0.12300129577985548,0.09876957761093828,128,18
STATIONARY,0,0.0,128,0.20424657495333956,0.12706412014419058,0.04930084890670613,8,128
STATIONARY,0,0.0,128,0.16058754064717665,0.11263042177063198,0.06262675085674906,128,8
STATIONARY,0,0.0,128,0.7938066242908679,0.20930204607495834,0.05811367572859173,8,18
STATIONARY,0,0.0,128,0.16061531123035974,0.1255614964734964,0.06955865329014783,128,18
STATIONARY,0,0.0,128,0.3505149647711817,0.11379150282769772,0.07445085031053565,18,8
STATIONARY,0,0.0,128,0.22024558784974604,0.12117476207823479,0.32155276177799363,18,128
SINGLE_SHIFT,1,0.3,2,0.49953757132705096,0.18273806910006388,0.1249735376905719,8,8
SINGLE_SHIFT,1,0.3,2,0.6545639744989005,0.11329525676321354,0.053481220132421826,128,8
SINGLE_SHIFT,1,0.3,2,0.6172127150805339,0.29057989207372276,0.050396182140375625,18,8
SINGLE_SHIFT,1,0.3,2,0.16276141417978213,0.12584418390147661,0.09951261561101583,18,128
SINGLE_SHIFT,1,0.3,2,0.8910405283375434,0.20222817738925805,0.05993513341512417,128,8
SINGLE_SHIFT,1,0.3,2,0.1956541021496965,0.11380083922008052,0.11617902358083786,128,128
SINGLE_SHIFT,1,0.3,2,0.1764896963685077,0.2283014493255159,0.052424728130204344,18,8
SINGLE_SHIFT,1,0.3,2,0.4573711102429645,0.18187624302769387,0.045847979099175214,8,8
SINGLE_SHIFT,1,0.3,4,0.18107866296276973,0.13879819195574425,0.7333657926719044,18,8
SINGLE_SHIFT,1,0.3,4,0.43238547926579113,0.22026661360370525,0.05651900898792193,18,18
SINGLE_SHIFT,1,0.3,4,0.16027600691583882,0.12417992748945565,0.0841362251985424,18,8
SINGLE_SHIFT,1,0.3,4,0.200945726514221,0.2116260677451949,0.047331895969386376,8,8
SINGLE_SHIFT,1,0.3,4,0.1730492399366191,0.15780805952184432,0.0721002319470879,18,8
SINGLE_SHIFT,1,0.3,4,0.18886592864623183,0.11692724704193738,0.04544742779046796,128,8
SINGLE_SHIFT,1,0.3,4,0.9671518733540948,0.1207499450333023,0.11535585875341628,18,8
SINGLE_SHIFT,1,0.3,4,0.2979905499627351,0.23404652827603864,0.0457428599481161,18,8
SINGLE_SHIFT,1,0.3,6,0.16541607177691553,0.1437936039164949,0.051097973357067554,18,8
SINGLE_SHIFT,1,0.3,6,0.43564930472650737,0.16014252304248733,0.07439191910671379,8,8
SINGLE_SHIFT,1,0.3,6,0.4508381582850955,0.11487283467176576,0.06278516093243416,18,8
SINGLE_SHIFT,1,0.3,6,0.17185683778795965,0.20805691771402757,0.11780240625858521,18,18
SINGLE_SHIFT,1,0.3,6,0.16059817744257215,0.11544461952454964,0.19687042606947208,18,18
SINGLE_SHIFT,1,0.3,6,0.30452589891334103,0.5857190921085059,0.07142797619120156,8,8
SINGLE_SHIFT,1,0.3,6,0.19936434417088425,0.34361147356246396,0.04936986692801934,8,8
SINGLE_SHIFT,1,0.3,6,0.2532375421785588,0.15680302925693201,0.053152297796600446,128,8
SINGLE_SHIFT,1,0.3,8,0.21292313936859097,0.7121252189499232,0.07899650396882031,128,8
SINGLE_SHIFT,1,0.3,8,0.2133193886070584,0.12229733573722977,0.04615004023976533,18,8
SINGLE_SHIFT,1,0.3,8,0.17169798241771322,0.1126927804264707,0.04902635288967981,18,8
SINGLE_SHIFT,1,0.3,8,0.2405071412124657,0.13213656013659422,0.2964463545920131,18,128
SINGLE_SHIFT,1,0.3,8,0.16021340999110556,0.48281704158888916,0.059228282862931345,18,18
SINGLE_SHIFT,1,0.3,8,0.22510806002297426,0.11297779205996018,0.04632734127875969,128,8
SINGLE_SHIFT,1,0.3,8,0.2484785476016084,0.1499459312924797,0.05789590706182808,8,8
SINGLE_SHIFT,1,0.3,8,0.2615209051009376,0.22202723896473253,0.4845435836404139,18,18
SINGLE_SHIFT,1,0.3,12,0.5762709022881776,0.11405068882468264,0.04725050328428889,18,128
SINGLE_SHIFT,1,0.3,12,0.16274224925906114,0.18899145934323155,0.11150700686039657,18,8
SINGLE_SHIFT,1,0.3,12,0.3578297691169366,0.39383093238553873,0.04988681308850871,18,18
SINGLE_SHIFT,1,0.3,12,0.584104999189438,0.12409934726970985,0.06142702778316649,18,18
SINGLE_SHIFT,1,0.3,12,0.16411244005055153,0.18181515835481613,0.06259410897448595,8,8
SINGLE_SHIFT,1,0.3,12,0.21652924934723028,0.17142319025985903,0.06352548982682567,18,18
SINGLE_SHIFT,1,0.3,12,0.20472528325997072,0.13103498580305803,0.04570051607415659,128,8
SINGLE_SHIFT,1,0.3,12,0.309918766476158,0.2056483468345785,0.07292404512936777,8,8
SINGLE_SHIFT,1,0.3,18,0.3411944550621837,0.1630753078839896,0.1434903101351354,18,128
SINGLE_SHIFT,1,0.3,18,0.5676876662031289,0.39470515948680807,0.05026939189712331,18,8
SINGLE_SHIFT,1,0.3,18,0.16592842536858776,0.13796929052503007,0.15081260020966947,18,128
SINGLE_SHIFT,1,0.3,18,0.26839612519619904,0.1547491876599001,0.14506006449781175,18,8
SINGLE_SHIFT,1,0.3,18,0.16048465338044873,0.1443107238256294,0.04914686671746191,18,18
SINGLE_SHIFT,1,0.3,18,0.18363237967550095,0.4489190866281163,0.36745023639651764,18,18
SINGLE_SHIFT,1,0.3,18,0.16017386316147827,0.12342313812804365,0.07867792595901617,18,18
SINGLE_SHIFT,1,0.3,18,0.17604342688610772,0.1893612231015279,0.12704994305403175,18,8
SINGLE_SHIFT,1,0.3,24,0.20899351364052712,0.11661582015088279,0.046918864673036804,18,128
SINGLE_SHIFT,1,0.3,24,0.3006708889568055,0.12017144033923269,0.04558083952027154,18,8
SINGLE_SHIFT,1,0.3,24,0.43570044598842367,0.14314074538202112,0.051499603791902854,18,8
SINGLE_SHIFT,1,0.3,24,0.2216190999524298,0.2313624177384918,0.047283276761763346,18,8
SINGLE_SHIFT,1,0.3,24,0.21391269468242002,0.3477983509890298,0.11592274447794344,18,18
SINGLE_SHIFT,1,0.3,24,0.16186081780158354,0.3017558153485273,0.06279800459103613,8,8
SINGLE_SHIFT,1,0.3,24,0.16083509225087878,0.2949051462961746,0.09948571053034234,18,128
SINGLE_SHIFT,1,0.3,24,0.16233008848048439,0.1126519457138907,0.3861147428348834,18,18
SINGLE_SHIFT,1,0.3,36,0.2123523715358472,0.13376702052147635,0.6252042929003742,18,128
SINGLE_SHIFT,1,0.3,36,0.2612383085077345,0.12331371418564809,0.11606993813276652,18,8
SINGLE_SHIFT,1,0.3,36,0.17559785480733803,0.2740381475075535,0.06121780403044039,18,128
SINGLE_SHIFT,1,0.3,36,0.16262663027599164,0.139791064605729,0.045435040862955814,128,128
SINGLE_SHIFT,1,0.3,36,0.16080057689055338,0.31019296103801186,0.057453840063919716,128,8
SINGLE_SHIFT,1,0.3,36,0.2339302876245821,0.18783162490872574,0.19711653365089132,18,8
SINGLE_SHIFT,1,0.3,36,0.18352982029142131,0.18906051846712785,0.07239992476507,18,18
SINGLE_SHIFT,1,0.3,36,0.19933945653937576,0.4756754186153919,0.2295037955723843,8,18
SINGLE_SHIFT,1,0.3,48,0.16450349104945805,0.11333045700123352,0.9887488965319193,18,128
SINGLE_SHIFT,1,0.3,48,0.16531918431469814,0.11768474972261625,0.3288558054467545,18,8
SINGLE_SHIFT,1,0.3,48,0.160171739547853,0.14875874388478716,0.8939488469784056,18,8
SINGLE_SHIFT,1,0.3,48,0.1692714330010515,0.9636313739951453,0.8844568288467611,8,8
SINGLE_SHIFT,1,0.3,48,0.3216444357738114,0.11648376712445162,0.049757843429483875,18,8
SINGLE_SHIFT,1,0.3,48,0.16584839672107926,0.17040432737884542,0.06871951846287545,18,8
SINGLE_SHIFT,1,0.3,48,0.17960482473210096,0.12220643899574236,0.04619148584422786,18,18
SINGLE_SHIFT,1,0.3,48,0.16110795189008606,0.3208202223953952,0.6587597287232239,18,18
SINGLE_SHIFT,1,0.55,2,0.1823545104019466,0.17818468662399792,0.13941906283388675,18,8
SINGLE_SHIFT,1,0.55,2,0.4328411904044798,0.23319579834912812,0.11628995414978825,18,8
SINGLE_SHIFT,1,0.55,2,0.21311666553605463,0.5921667207104856,0.06664933621775904,8,8
SINGLE_SHIFT,1,0.55,2,0.16672155808673253,0.28946554951983544,0.25942431217649947,8,18
SINGLE_SHIFT,1,0.55,2,0.41614006857635955,0.22327721384750143,0.09840706249173124,18,8
SINGLE_SHIFT,1,0.55,2,0.7193908960210178,0.22583645175211822,0.04940466017729679,8,8
SINGLE_SHIFT,1,0.55,2,0.6033796335274467,0.11573863420760336,0.06033436212877269,18,8
SINGLE_SHIFT,1,0.55,2,0.1626578270895819,0.1267906928600213,0.045497362645823325,8,8
SINGLE_SHIFT,1,0.55,4,0.23685806021103456,0.13160506165375566,0.07420623337826755,18,18
SINGLE_SHIFT,1,0.55,4,0.2866254331470323,0.1433655372184734,0.3379092460140452,18,8
SINGLE_SHIFT,1,0.55,4,0.16091983928618425,0.11311479189072275,0.04544663758655931,18,8
SINGLE_SHIFT,1,0.55,4,0.213803360726751,0.13449969387059263,0.07224403764288385,8,18
SINGLE_SHIFT,1,0.55,4,0.17442315045997003,0.13766200964274283,0.08712956078151181,18,8
SINGLE_SHIFT,1,0.55,4,0.7464988016410766,0.11408916186421755,0.46055350839975623,8,8
SINGLE_SHIFT,1,0.55,4,0.5396965779619244,0.12572652792901196,0.04711061306332893,18,8
SINGLE_SHIFT,1,0.55,4,0.8382911370738393,0.11429770932747253,0.16452781314765047,18,8
SINGLE_SHIFT,1,0.55,6,0.3613052860168865,0.12296184182220539,0.2938783935654496,18,8
SINGLE_SHIFT,1,0.55,6,0.4208930138571108,0.1291278985728676,0.05046549348307424,18,8
SINGLE_SHIFT,1,0.55,6,0.17238075370147304,0.4206490517801894,0.04650653452312973,8,18
SINGLE_SHIFT,1,0.55,6,0.42778922050085616,0.5741111562180429,0.49485162156619356,8,8
SINGLE_SHIFT,1,0.55,6,0.38424477133016927,0.5611602468242627,0.07321772908889207,8,8
SINGLE_SHIFT,1,0.55,6,0.20123154320469275,0.3732302720978777,0.06124431464489456,18,8
SINGLE_SHIFT,1,0.55,6,0.20709162528215347,0.11265849106587769,0.08193655101751213,8,8
SINGLE_SHIFT,1,0.55,6,0.25081357952231675,0.3149996433759057,0.1296490544270432,8,8
SINGLE_SHIFT,1,0.55,8,0.195268280020205,0.17681946321994982,0.04580947485961677,18,8
SINGLE_SHIFT,1,0.55,8,0.19868512564911253,0.19198530811839903,0.05909438407124042,18,8
SINGLE_SHIFT,1,0.55,8,0.16282839000787686,0.3638649403391712,0.1593949267866296,18,18
SINGLE_SHIFT,1,0.55,8,0.5657669391141069,0.1649580429643265,0.04878590002926591,18,8
SINGLE_SHIFT,1,0.55,8,0.20675665668422846,0.45327650558537735,0.3063784111715916,18,8
SINGLE_SHIFT,1,0.55,8,0.2799164618265345,0.32742489749728987,0.11835501574776006,18,8
SINGLE_SHIFT,1,0.55,8,0.18520922674821544,0.657030852033347,0.08195050537801828,8,18
SINGLE_SHIFT,1,0.55,8,0.16212031302025234,0.2460797450549848,0.7347900202742651,18,8
SINGLE_SHIFT,1,0.55,12,0.16171445613746316,0.44941592354053705,0.04864553833567612,18,18
SINGLE_SHIFT,1,0.55,12,0.20065669473565503,0.172499486758018,0.06270852687525516,18,8
SINGLE_SHIFT,1,0.55,12,0.266459906393448,0.3125868863802256,0.065685481637937,18,128
SINGLE_SHIFT,1,0.55,12,0.31465962360657357,0.46016002422288654,0.09197965060901159,18,8
SINGLE_SHIFT,1,0.55,12,0.1599739451312856,0.2253195808292412,0.10671316147418623,18,18
SINGLE_SHIFT,1,0.55,12,0.16815921080403448,0.2589676135929999,0.08593766580088978,18,8
SINGLE_SHIFT,1,0.55,12,0.4494092868042305,0.14768108872154231,0.046354433738958964,128,8
SINGLE_SHIFT,1,0.55,12,0.20936791625162202,0.2232523853624299,0.3725574883934432,18,8
SINGLE_SHIFT,1,0.55,18,0.2692238872162261,0.11793767071183107,0.13960711600773862,18,18
SINGLE_SHIFT,1,0.55,18,0.36631770951285897,0.11276623536187047,0.15414224194779874,18,8
SINGLE_SHIFT,1,0.55,18,0.28648899896574437,0.23860212050360166,0.8412941946925968,18,18
SINGLE_SHIFT,1,0.55,18,0.16006483994720777,0.20034640066764145,0.06568185632239854,18,8
SINGLE_SHIFT,1,0.55,18,0.20758775834315,0.6039916404901952,0.4235152738377128,8,18
SINGLE_SHIFT,1,0.55,18,0.16086186582619408,0.11307452731079706,0.053745155951018225,18,8
SINGLE_SHIFT,1,0.55,18,0.1607571449207155,0.12303819058688135,0.055964480094389764,18,18
SINGLE_SHIFT,1,0.55,18,0.16628321629754347,0.12278123019540835,0.11764197080815275,18,8
SINGLE_SHIFT,1,0.55,24,0.781770240291148,0.11552006026127078,0.16881791302045132,18,128
SINGLE_SHIFT,1,0.55,24,0.2819603647675657,0.15656550973061148,0.17645568335134312,18,18
SINGLE_SHIFT,1,0.55,24,0.16069071501749918,0.13216790379666152,0.12653526286012223,18,128
SINGLE_SHIFT,1,0.55,24,0.17584027859964932,0.14975109013312937,0.09481655566429902,18,8
SINGLE_SHIFT,1,0.55,24,0.36250618134983886,0.12010838710236937,0.14957624682662854,18,8
SINGLE_SHIFT,1,0.55,24,0.1622672241715997,0.12229927589727196,0.04867642291928347,18,18
SINGLE_SHIFT,1,0.55,24,0.21978215274421975,0.11453795790086274,0.052557785704904096,18,18
SINGLE_SHIFT,1,0.55,24,0.1629775367553583,0.11342262169017717,0.16734898839020618,18,18
SINGLE_SHIFT,1,0.55,36,0.1604615441292989,0.31733972358783713,0.7672545080350845,18,18
SINGLE_SHIFT,1,0.55,36,0.16685011642014067,0.11831844220551711,0.632166844091695,18,18
SINGLE_SHIFT,1,0.55,36,0.20532519504441482,0.1733262109113129,0.9772073642096579,18,8
SINGLE_SHIFT,1,0.55,36,0.3838190589202497,0.14600854101032085,0.9985412625751533,18,8
SINGLE_SHIFT,1,0.55,36,0.18325913408557123,0.11305720109109745,0.9993715112794342,18,18
SINGLE_SHIFT,1,0.55,36,0.19814090817729899,0.11343473294858307,0.6411662774309316,18,18
SINGLE_SHIFT,1,0.55,36,0.20114350663507474,0.11527596033904973,0.5468340258516167,8,8
SINGLE_SHIFT,1,0.55,36,0.20126397638567337,0.2809826342960082,0.9977712049819237,18,18
SINGLE_SHIFT,1,0.55,48,0.18092374372072115,0.4818363378917638,0.24916247316504841,18,18
SINGLE_SHIFT,1,0.55,48,0.2792344797743979,0.18205308473229792,0.9990443241530115,18,18
SINGLE_SHIFT,1,0.55,48,0.1945529378639938,0.11317296467794992,0.9033104052508765,18,18
SINGLE_SHIFT,1,0.55,48,0.29644692305192,0.12206901211497183,0.985380668280752,18,8
SINGLE_SHIFT,1,0.55,48,0.22148775541279797,0.1830912426254668,0.8819159176736402,18,18
SINGLE_SHIFT,1,0.55,48,0.5522621604327154,0.13608912741653142,0.6661901832307622,18,18
SINGLE_SHIFT,1,0.55,48,0.17614705185754265,0.15248691244081283,0.9941778096366611,18,18
SINGLE_SHIFT,1,0.55,48,0.18134275665322178,0.24078319617748375,0.995698292538088,18,18
SINGLE_SHIFT,1,0.8,2,0.1639165774706583,0.11859002558395061,0.05550986954186907,18,8
SINGLE_SHIFT,1,0.8,2,0.19904269554245352,0.1349897640455513,0.13411621269653082,18,8
SINGLE_SHIFT,1,0.8,2,0.1658993010527396,0.14787827576410378,0.13395605125686028,18,8
SINGLE_SHIFT,1,0.8,2,0.1711524503230328,0.11272131849450252,0.0557028923300966,18,8
SINGLE_SHIFT,1,0.8,2,0.18857430083854518,0.13052302788225195,0.04568250513002163,18,8
SINGLE_SHIFT,1,0.8,2,0.16032620605965267,0.11262586570001029,0.05294299187982347,8,8
SINGLE_SHIFT,1,0.8,2,0.16924132769382072,0.14457486028390287,0.17926620146628602,18,8
SINGLE_SHIFT,1,0.8,2,0.504046424850545,0.19729664674640285,0.046512165330337044,18,8
SINGLE_SHIFT,1,0.8,4,0.49039388054989347,0.539028741961995,0.1286154093918091,8,8
SINGLE_SHIFT,1,0.8,4,0.986452889266295,0.18296411711220795,0.18583270901951482,18,8
SINGLE_SHIFT,1,0.8,4,0.24806889095087165,0.5355872985763663,0.04796732449769934,8,8
SINGLE_SHIFT,1,0.8,4,0.7504732558684026,0.23268052934689656,0.0465162446680573,8,8
SINGLE_SHIFT,1,0.8,4,0.24301861263355368,0.17038133220090973,0.061402569929107385,18,8
SINGLE_SHIFT,1,0.8,4,0.22974017225767646,0.7819893009569662,0.047066408230873893,8,8
SINGLE_SHIFT,1,0.8,4,0.8508358635513885,0.1255496052373795,0.05161107703198335,8,8
SINGLE_SHIFT,1,0.8,4,0.6966625536886036,0.4403460344412056,0.07045922387219741,8,8
SINGLE_SHIFT,1,0.8,6,0.19088203480544727,0.9952264221760839,0.04562558838611183,8,18
SINGLE_SHIFT,1,0.8,6,0.4301755311590396,0.11338807117430484,0.16860199843525311,128,8
SINGLE_SHIFT,1,0.8,6,0.28999606163667657,0.8991337291567473,0.04567402212552156,8,8
SINGLE_SHIFT,1,0.8,6,0.16063303637715343,0.5623897990237823,0.049234224859270176,18,8
SINGLE_SHIFT,1,0.8,6,0.6839655740727832,0.6142352920759561,0.15366803412340943,8,8
SINGLE_SHIFT,1,0.8,6,0.8222643810348342,0.414937873128508,0.059604252796772596,8,8
SINGLE_SHIFT,1,0.8,6,0.2792469670237902,0.7667641971172463,0.0454800416726754,8,8
SINGLE_SHIFT,1,0.8,6,0.1602185208797613,0.6192267219850573,0.10000198279656228,8,8
SINGLE_SHIFT,1,0.8,8,0.1818270223446412,0.15517187939012422,0.07219066551632745,18,8
SINGLE_SHIFT,1,0.8,8,0.8658956492052402,0.9922361374215051,0.5179936263637432,18,8
SINGLE_SHIFT,1,0.8,8,0.17491724740692471,0.35731586974630103,0.06450445230014086,18,18
SINGLE_SHIFT,1,0.8,8,0.1831969989698486,0.4200308440847309,0.046724275210681156,18,8
SINGLE_SHIFT,1,0.8,8,0.3336000861365485,0.7118159440832957,0.058734459449169996,18,18
SINGLE_SHIFT,1,0.8,8,0.36721707178785806,0.2396658927008631,0.1413787677832459,18,8
SINGLE_SHIFT,1,0.8,8,0.5455814260922603,0.9813953325672976,0.05333807047733195,8,8
SINGLE_SHIFT,1,0.8,8,0.16014249707108325,0.2462511579067251,0.05392554418413676,18,8
SINGLE_SHIFT,1,0.8,12,0.166692599257449,0.8138889824356056,0.4000136824584761,8,8
SINGLE_SHIFT,1,0.8,12,0.1615622294800148,0.5132078761218634,0.14099899649657077,18,8
SINGLE_SHIFT,1,0.8,12,0.29922684226150015,0.9669144075718404,0.06822653529848721,8,18
SINGLE_SHIFT,1,0.8,12,0.5789202202790062,0.1126300598255734,0.050326148679521204,18,18
SINGLE_SHIFT,1,0.8,12,0.21214038519782918,0.129552822038725,0.16248689618995882,18,8
SINGLE_SHIFT,1,0.8,12,0.16295457791544418,0.9140948928498914,0.37528223378693853,8,8
SINGLE_SHIFT,1,0.8,12,0.19877349372023007,0.16798235597448383,0.6029688517622306,18,8
SINGLE_SHIFT,1,0.8,12,0.5159505577181669,0.8918502463910909,0.15407820578903006,8,8
SINGLE_SHIFT,1,0.8,18,0.24584187718624884,0.11727715967506135,0.26083218159316446,18,18
SINGLE_SHIFT,1,0.8,18,0.4749447223789819,0.7609622016820593,0.9883627415346604,8,18
SINGLE_SHIFT,1,0.8,18,0.41872556183069953,0.12213285172011608,0.9986333482237271,18,128
SINGLE_SHIFT,1,0.8,18,0.4963020200285365,0.39620694182514227,0.05323873874197064,18,18
SINGLE_SHIFT,1,0.8,18,0.19044968630341458,0.11589270025333934,0.4458871892347353,18,8
SINGLE_SHIFT,1,0.8,18,0.1626575251772166,0.13654994072310825,0.7233175236524713,18,18
SINGLE_SHIFT,1,0.8,18,0.16058674183095256,0.1554259438063991,0.8149289418930251,18,128
SINGLE_SHIFT,1,0.8,18,0.17047348749682548,0.1130092809130385,0.604425287671824,18,18
SINGLE_SHIFT,1,0.8,24,0.16601827259934102,0.13155150567851084,0.9928931963831906,18,128
SINGLE_SHIFT,1,0.8,24,0.17404959642157103,0.4143077219560667,0.36229288473543325,18,18
SINGLE_SHIFT,1,0.8,24,0.16004239652390415,0.11990285135539697,0.0971302642279716,18,8
SINGLE_SHIFT,1,0.8,24,0.16036579212935806,0.16462496460105183,0.9694856023584298,18,18
SINGLE_SHIFT,1,0.8,24,0.18885589036769307,0.1270310161116022,0.4254687400153213,18,8
SINGLE_SHIFT,1,0.8,24,0.20379149494368848,0.16008689053513883,0.27527529460262945,18,8
SINGLE_SHIFT,1,0.8,24,0.5072344507640246,0.1411230819581708,0.8475051249095849,18,18
SINGLE_SHIFT,1,0.8,24,0.16329331482252135,0.11265609714612906,0.1471289850544692,18,18
SINGLE_SHIFT,1,0.8,36,0.2339857170018743,0.13513282807930738,0.9871203494280395,18,18
