seed,model,irreversible_core_violation_rate,phase2_core_accuracy,abstention_rate,review_trigger_rate,review_steps_per_episode,safe_reversible_choice_rate,probe_rate,phase2_reward_capture_rate,developmental_transfer_score,long_term_trajectory_value,integrated_score,final_H_self,final_ethical_reliability,final_integration,final_ideal_alignment
14226,full_hypersensitive_emergency,0.01636520241171404,0.669208424110385,0.02125,0.2644642857142857,1.029642857142857,1.691358024691358,0.0,0.19135802469135801,0.8273910934569451,0.28605696428571437,0.8585885019827048,0.1,0.938494820364571,0.9158033940951622,0.9104147594957316
14226,full_emergency_voi,0.07043478260869565,0.6335135135135135,0.010892857142857143,0.06107142857142857,0.24142857142857144,1.201834862385321,0.05410714285714286,0.21153153153153154,0.8145193540021369,0.16670214285714277,0.8438398855992478,0.1,0.94,0.9154564619190223,0.9101086428697261
14227,full_no_emergency,0.16725978647686832,0.6128571428571429,0.0,0.0,0.0,0.0,0.0,0.21714285714285714,0.7815728062359701,0.06678571428571428,0.8055252455104777,0.27641674873578415,0.938,0.9161079501900945,0.9106834854618469
14227,full_core_emergency,0.0671971706454465,0.6335381279363932,0.012678571428571428,0.06107142857142857,0.23375,1.0416666666666667,0.0,0.20527647271413083,0.8150678030424509,0.1930925892857142,0.8446811030337993,0.1,0.94,0.9152556927077035,0.9099314935656211
14227,full_hypersensitive_emergency,0.020924149956408022,0.6637490882567469,0.021607142857142856,0.24625,0.9394642857142858,1.6319218241042346,0.0,0.20568927789934355,0.8242817872654609,0.29365830357142897,0.8551488200009317,0.1,0.94,0.9157121406758478,0.9103342417728063
14227,full_emergency_voi,0.06762849413886383,0.6405513239027929,0.012857142857142857,0.06964285714285715,0.25857142857142856,1.1680672268907564,0.06125,0.2089227421109902,0.8171928864651972,0.1540385714285713,0.84599953677251,0.1,0.939,0.916172864278712,0.9107407625988635
14228,full_no_emergency,0.16013344453711426,0.6057142857142858,0.0,0.0,0.0,0.0,0.0,0.2392857142857143,0.7759715319631932,0.05,0.8009016896376414,0.2831083205851408,0.94,0.9155363801411536,0.9101791589480773
14228,full_core_emergency,0.08216783216783216,0.6194434405493314,0.0125,0.06321428571428571,0.2392857142857143,1.072072072072072,0.0,0.21322732200939645,0.8101015558826088,0.12755535714285704,0.839187632135284,0.1,0.9392954104702417,0.9153917972893331,0.9100515858435292
14228,full_hypersensitive_emergency,0.029049295774647887,0.6671522214129643,0.02267857142857143,0.24535714285714286,0.9458928571428571,1.6456140350877193,0.0,0.19264384559359068,0.8265651872230356,0.2587072321428574,0.8565134040467408,0.1,0.939,0.9156120826705719,0.910245955297564
14228,full_emergency_voi,0.06929824561403508,0.6341905106845346,0.0125,0.06553571428571428,0.245,1.1015625,0.05839285714285714,0.20536037667511772,0.8153835903100514,0.1812989285714284,0.84471357990885,0.1,0.94,0.9155611288290135,0.9102009960256002
14229,full_no_emergency,0.1451476793248945,0.6139285714285714,0.0,0.0,0.0,0.0,0.0,0.21857142857142858,0.7794857857006181,0.09678571428571428,0.8057032021861502,0.29101173644713774,0.939,0.9159264334456536,0.9105233236285176
14229,full_core_emergency,0.06353350739773717,0.6268011527377522,0.010714285714285714,0.06142857142857143,0.23017857142857143,1.1512605042016806,0.0,0.21469740634005763,0.8122390239235483,0.15973008928571422,0.8427267459750571,0.1,0.94,0.9155752613308931,0.910213465880199
14229,full_hypersensitive_emergency,0.025732031943212066,0.6750272628135223,0.020535714285714286,0.2392857142857143,0.9101785714285714,1.6619217081850535,0.0,0.18793166121410396,0.8295000309722376,0.2704750892857146,0.8594292270263231,0.1,0.94,0.9158524909430842,0.9104580802438977
14229,full_emergency_voi,0.05755395683453238,0.6333213386110111,0.009464285714285715,0.05964285714285714,0.2305357142857143,1.1333333333333333,0.05392857142857143,0.2101475350845628,0.8149452933286261,0.18134955357142848,0.8456398818180921,0.1,0.94,0.9162771985054882,0.9108328222107257
14230,full_no_emergency,0.13774104683195593,0.6310714285714286,0.0,0.0,0.0,0.0,0.0,0.21964285714285714,0.7845915986755727,0.12571428571428572,0.8101581752447539,0.2903640995274869,0.939,0.9158621262529231,0.9104665819878726
14230,full_core_emergency,0.0674567000911577,0.6235124413992066,0.009821428571428571,0.06232142857142857,0.24196428571428572,1.1415929203539823,0.0,0.21961774251712946,0.8107577787531672,0.18263526785714274,0.8411079096251617,0.1,0.9359999999999999,0.9155690839086729,0.9102080152135347
14230,full_hypersensitive_emergency,0.01699463327370304,0.6568198395331875,0.019464285714285715,0.24125,0.91875,1.5857605177993528,0.0,0.19693654266958424,0.8228978158395419,0.28126651785714324,0.8551537286141583,0.1,0.94,0.9152830503763985,0.9099556326850571
14230,full_emergency_voi,0.06816143497757847,0.6383670520231214,0.013214285714285715,0.06910714285714285,0.27053571428571427,1.1946902654867257,0.06267857142857143,0.21026011560693642,0.8162106842555114,0.16519383928571418,0.8451322490643385,0.1,0.94,0.9157135473507082,0.9103354829565078
14231,full_no_emergency,0.13169845594913715,0.6096428571428572,0.0,0.0,0.0,0.0,0.0,0.225,0.7773823476198181,0.11089285714285714,0.8052366641994327,0.2902020120464406,0.94,0.9152218837519951,0.9099016621341122
14231,full_core_emergency,0.07226738934056007,0.6436324167872648,0.013035714285714286,0.061785714285714284,0.24892857142857142,1.1157894736842104,0.0,0.21237337192474676,0.8173571860235386,0.19014660714285714,0.8454867264553433,0.1,0.94,0.91518623343457,0.9098702059716791
14231,full_hypersensitive_emergency,0.019644527595884004,0.654014598540146,0.02107142857142857,0.23464285714285715,0.8998214285714285,1.6881720430107527,0.0,0.19197080291970803,0.8229495065910337,0.2617077678571433,0.8549886040740409,0.1,0.94,0.9162262271966897,0.9107878475264911
14231,full_emergency_voi,0.07097933513027853,0.6409516943042538,0.011785714285714287,0.06,0.23982142857142857,1.0970873786407767,0.053214285714285714,0.2054794520547945,0.8174111871647496,0.19537919642857138,0.8460979923449264,0.1,0.939,0.9155876376702374,0.9102243861796216
14232,full_no_emergency,0.15081405312767782,0.6010714285714286,0.0,0.0,0.0,0.0,0.0,0.22464285714285714,0.7757173592351627,0.09785714285714285,0.8022813337300586,0.2848037688636701,0.9330984402722845,0.9153668935704468,0.910029611973924
14232,full_core_emergency,0.06912028725314183,0.6287988422575976,0.012142857142857143,0.06910714285714285,0.26803571428571427,1.287037037037037,0.0,0.20803183791606367,0.8132716105036908,0.13874044642857128,0.843098829806379,0.1,0.94,0.915020616434448,0.9097240733245125
14232,full_hypersensitive_emergency,0.0189873417721519,0.6652142338416849,0.018214285714285714,0.2519642857142857,0.9723214285714286,1.78397212543554,0.0,0.19498910675381265,0.8255356115170793,0.270311160714286,0.8571064409717998,0.1,0.94,0.9151040957593334,0.9097977315523539
14232,full_emergency_voi,0.06529516994633273,0.6338995301770871,0.010714285714285714,0.05892857142857143,0.2317857142857143,1.150943396226415,0.05410714285714286,0.20780628839898807,0.8149286305851118,0.1758608928571427,0.8448474907152528,0.1,0.9379832220525685,0.9152685043807036,0.9099427979829748
14233,full_no_emergency,0.13913824057450627,0.6371428571428571,0.0,0.0,0.0,0.0,0.0,0.2025,0.7895791803027248,0.11910714285714286,0.8148115692226631,0.2793333639540992,0.9392953682878997,0.9153800799721263,0.9100412470342292
14233,full_core_emergency,0.06854130052724078,0.6218457101658256,0.010714285714285714,0.065,0.2525,1.1891891891891893,0.0,0.22458543619322277,0.80978977229982,0.1705448214285713,0.8399678092658591,0.1,0.94,0.9156375173118471,0.910268397628101
14233,full_hypersensitive_emergency,0.023978685612788632,0.6609551585854904,0.024464285714285713,0.2594642857142857,0.99375,1.7105263157894737,0.0,0.2026977761574918,0.8237098543991489,0.25478973214285744,0.8542785897852286,0.1,0.94,0.915633907058359,0.9102652121103164
14233,full_emergency_voi,0.07917383820998279,0.6122965641952983,0.014107142857142856,0.06946428571428571,0.2691071428571429,1.2169811320754718,0.06232142857142857,0.2216998191681736,0.8073362555989102,0.11493526785714278,0.8368978841840808,0.1,0.94,0.9159291692827056,0.9105257376023876
14234,full_no_emergency,0.16,0.6107142857142858,0.0,0.0,0.0,0.0,0.0,0.22464285714285714,0.7783144772476348,0.10285714285714286,0.8031657266002458,0.2880443482268918,0.94,0.9158194686976726,0.9104289429685358
14234,full_core_emergency,0.08217993079584775,0.6380368098159509,0.011785714285714287,0.06732142857142857,0.27464285714285713,1.1538461538461537,0.0,0.20750631540959943,0.8165256690754887,0.17553874999999985,0.8442295882458446,0.1,0.94,0.9160432699885708,0.9106264146957969
14234,full_hypersensitive_emergency,0.01950354609929078,0.6551473263004729,0.018571428571428572,0.24142857142857144,0.9335714285714286,1.570967741935484,0.0,0.19316114950891233,0.8229121052303141,0.2705896428571434,0.8551756229847602,0.1,0.939,0.9156123606920383,0.9102462006106228
14234,full_emergency_voi,0.076592082616179,0.6282005048683736,0.01017857142857143,0.06589285714285714,0.2576785714285714,1.1452991452991452,0.05821428571428571,0.20915975477821855,0.812921818818146,0.15881026785714272,0.8422402423105397,0.1,0.94,0.9148839060423423,0.909603446507949
14235,full_no_emergency,0.14236410698878343,0.6164285714285714,0.0,0.0,0.0,0.0,0.0,0.2282142857142857,0.7808823006377917,0.10375,0.8068784588946275,0.28025426630299544,0.94,0.9159197288592543,0.9105174078169891
14235,full_core_emergency,0.07749077490774908,0.633883704235463,0.0067857142857142855,0.056607142857142856,0.21339285714285713,1.1016949152542372,0.0,0.20782483847810482,0.8148669744891915,0.1846459821428571,0.8439759648492262,0.1,0.94,0.9151376084095346,0.9098273015378245
14235,full_hypersensitive_emergency,0.015165031222123104,0.6580574754456165,0.017142857142857144,0.225,0.8901785714285714,1.465986394557823,0.0,0.18370316478719534,0.8245765960140556,0.26820580357142887,0.8574178568100361,0.1,0.94,0.9152453688957386,0.9099223843197697
14235,full_emergency_voi,0.07261029411764706,0.6359030039811798,0.013571428571428571,0.06160714285714286,0.2380357142857143,1.2277227722772277,0.055535714285714285,0.20521172638436483,0.8159370726869459,0.16839330357142843,0.8446874881800764,0.1,0.94,0.9156202587730747,0.9102531695056537
14236,full_no_emergency,0.1647373107747106,0.6192857142857143,0.0,0.0,0.0,0.0,0.0,0.21785714285714286,0.782031018524464,0.08589285714285715,0.8058847811500963,0.28321845890029185,0.94,0.9152076063093193,0.9098890643905755
14236,full_core_emergency,0.07508833922261485,0.630646910010842,0.012142857142857143,0.0625,0.23982142857142857,1.1272727272727272,0.0,0.2153957354535598,0.8131377389705241,0.16098205357142842,0.8420591048602427,0.1,0.94,0.9151349750649892,0.9098249779985188
14236,full_hypersensitive_emergency,0.020795660036166366,0.6781943938842373,0.02,0.2523214285714286,0.9785714285714285,1.7428571428571429,0.0,0.18602111394248272,0.8306061318078416,0.27761071428571465,0.8608775367941868,0.1,0.94,0.9157690525350932,0.9103844581192001
14236,full_emergency_voi,0.07200720072007201,0.6191335740072202,0.011607142857142858,0.06517857142857143,0.26071428571428573,1.150943396226415,0.05785714285714286,0.21299638989169675,0.8103404986543254,0.16348249999999986,0.8404719281357378,0.1,0.9390993512356647,0.9161260297206422,0.910699437988802
14237,full_no_emergency,0.12511170688114387,0.615,0.0,0.0,0.0,0.0,0.0,0.22535714285714287,0.781112355419137,0.11071428571428571,0.8090368279320594,0.2760777213178792,0.94,0.915316835572457,0.9099854431521669
14237,full_core_emergency,0.06577777777777778,0.6196673897324656,0.013214285714285715,0.06553571428571428,0.27071428571428574,1.1650485436893203,0.0,0.23029645697758497,0.8082728965837342,0.14344535714285703,0.8386219484480113,0.1,0.9369999999999999,0.9149425917692036,0.9096552280316494
14237,full_hypersensitive_emergency,0.029891304347826088,0.6710430342815463,0.019464285714285715,0.24482142857142858,0.9398214285714286,1.6366559485530547,0.0,0.19183078045222465,0.8275006436112194,0.2708356250000004,0.8574817284156786,0.1,0.94,0.9148676634019057,0.9095891147663873
14237,full_emergency_voi,0.08176100628930817,0.6372832369942196,0.011428571428571429,0.06607142857142857,0.25875,1.2718446601941749,0.06053571428571428,0.20520231213872833,0.8162245510092996,0.173832232142857,0.8442008727864503,0.1,0.9369999999999999,0.915317033443834,0.9099856177445589
14238,full_no_emergency,0.14578005115089515,0.6182142857142857,0.0,0.0,0.0,0.0,0.0,0.21928571428571428,0.78130267726936,0.10625,0.8071579348247911,0.2840507529631895,0.939,0.9148766140948402,0.9095970124366243
14238,full_core_emergency,0.07383773928896992,0.6383976903644893,0.012142857142857143,0.06660714285714285,0.26785714285714285,1.2,0.0,0.20425839047275351,0.8168611809537593,0.15838392857142847,0.8454279332809421,0.1,0.939,0.9158113453368804,0.9104217752972468
14238,full_hypersensitive_emergency,0.015315315315315315,0.6540007307270734,0.024642857142857143,0.24803571428571428,0.9582142857142857,1.8250950570342206,0.0,0.1918158567774936,0.8226943911694943,0.25471767857142885,0.8548906153520197,0.1,0.9369999999999999,0.9155927104468622,0.9102288621589962
14238,full_emergency_voi,0.08206958073148975,0.6145795741609528,0.011607142857142858,0.06357142857142857,0.24625,1.1578947368421053,0.05785714285714286,0.2223024178996752,0.8080419081503223,0.148175982142857,0.8373458166303168,0.1,0.94,0.9161217791278412,0.9106956874657428
14239,full_no_emergency,0.1468218442256043,0.6082142857142857,0.0,0.0,0.0,0.0,0.0,0.21607142857142858,0.7789160194640015,0.0575,0.8054673916665019,0.2834368612566177,0.94,0.9153517340588775,0.910016235934303
14239,full_core_emergency,0.09272727272727273,0.6349206349206349,0.011428571428571429,0.06535714285714286,0.25089285714285714,1.1612903225806452,0.0,0.20995670995670995,0.8149572297849299,0.13655044642857134,0.841954903687032,0.1,0.94,0.9151194510734246,0.9098112803589022
14239,full_hypersensitive_emergency,0.020146520146520148,0.6543612015924719,0.01607142857142857,0.23410714285714285,0.9041071428571429,1.6643356643356644,0.0,0.19507781397032212,0.8223738930714883,0.27594276785714317,0.8548797213228317,0.1,0.94,0.9153491381598943,0.9100139454352009
14239,full_emergency_voi,0.0666066606660666,0.6262626262626263,0.010535714285714285,0.06267857142857143,0.25,1.1565217391304348,0.05607142857142857,0.22474747474747475,0.8107867934169087,0.1647199999999999,0.8409098412577097,0.1,0.94,0.9148960561145123,0.9096141671598633
14240,full_no_emergency,0.1261682242990654,0.6228571428571429,0.0,0.0,0.0,0.0,0.0,0.20392857142857143,0.7854824229747737,0.12267857142857143,0.8130372091264314,0.27911875767378236,0.94,0.9160924706988025,0.9106698270871791
14240,full_core_emergency,0.0726950354609929,0.6336347197106691,0.010535714285714285,0.060892857142857144,0.24803571428571428,1.1047619047619048,0.0,0.20614828209764918,0.8149526435909892,0.1893283035714284,0.8442217686580384,0.1,0.9361962886545752,0.9151202727396371,0.9098120053585037
14240,full_hypersensitive_emergency,0.016143497757847534,0.6536638716733504,0.02,0.25785714285714284,1.0066071428571428,1.7649122807017543,0.0,0.19176084578928182,0.8226423246002631,0.2491197321428574,0.8552354743717793,0.1,0.94,0.9156961133583443,0.9103201000220695
14240,full_emergency_voi,0.08858447488584476,0.6256781193490054,0.011607142857142858,0.062142857142857146,0.24071428571428571,1.2921348314606742,0.05589285714285714,0.20867992766726945,0.8123836215601671,0.11589749999999993,0.8405219641963594,0.1,0.939,0.9152893755073109,0.9099612136829208
14241,full_no_emergency,0.15117289313640314,0.6153571428571428,0.0,0.0,0.0,0.0,0.0,0.21571428571428572,0.7802621206161634,0.08857142857142856,0.8059010503278747,0.28804579202208236,0.94,0.9150161786397124,0.909720157623276
14241,full_core_emergency,0.07271095152603231,0.6361341507392716,0.010892857142857143,0.06767857142857144,0.2551785714285714,1.2,0.0,0.20879913451135954,0.8156118696325374,0.17016044642857134,0.8445402029150045,0.1,0.938,0.9155351249863161,0.9101780514585146
14241,full_hypersensitive_emergency,0.02040816326530612,0.662799129804206,0.019464285714285715,0.2519642857142857,0.9685714285714285,1.7804054054054055,0.0,0.1885424220449601,0.8253672995044106,0.2760921428571431,0.8570187958191143,0.1,0.939,0.9148937967902048,0.909612173638415
14241,full_emergency_voi,0.08010801080108011,0.6333092485549133,0.013214285714285715,0.06053571428571428,0.23589285714285715,1.1964285714285714,0.054464285714285715,0.21062138728323698,0.8147695834077925,0.13987794642857135,0.8428613579486932,0.1,0.94,0.9159807145012475,0.9105712186775704
14242,full_no_emergency,0.15043478260869564,0.6264285714285714,0.0,0.0,0.0,0.0,0.0,0.20892857142857144,0.7860414151463802,0.08375,0.8107744583439886,0.2795068712086814,0.939,0.9162013197501339,0.910765870367765
14242,full_core_emergency,0.07368421052631578,0.6373507057546145,0.01107142857142857,0.06357142857142857,0.24714285714285714,1.1764705882352942,0.0,0.20267824828085415,0.8163087902971942,0.18267071428571416,0.8452281357256693,0.1,0.9369999999999999,0.9148690710183522,0.9095903567808991
14242,full_hypersensitive_emergency,0.02207911683532659,0.6654505654870485,0.021964285714285714,0.24357142857142858,0.9530357142857143,1.64,0.0,0.18934695366654505,0.8261690644591123,0.2857179464285718,0.8571501340636213,0.1,0.94,0.9151001444830897,0.9097942451321372
14242,full_emergency_voi,0.08917748917748917,0.6306306306306306,0.01,0.06464285714285714,0.2380357142857143,1.1338582677165354,0.05839285714285714,0.21009009009009008,0.8138038195960933,0.15085901785714276,0.841597324217569,0.1,0.94,0.9154687930168567,0.9101195232501668
14243,full_no_emergency,0.13290559120073328,0.6146428571428572,0.0,0.0,0.0,0.0,0.0,0.22,0.7801108717335496,0.11089285714285714,0.8074312456420714,0.28727959982049395,0.94,0.9159117800816824,0.9105103941897205
14243,full_core_emergency,0.06896551724137931,0.619150467962563,0.01125,0.06642857142857143,0.25375,1.2342342342342343,0.0,0.21202303815694745,0.8101963038677928,0.14352258928571424,0.8407571242511938,0.1,0.9354797148240808,0.915539712448981,0.9101820992196896
14243,full_hypersensitive_emergency,0.02292768959435626,0.6686067660967625,0.02125,0.24625,0.9417857142857143,1.6802721088435375,0.0,0.1887959257911968,0.82737800472035,0.271543035714286,0.8580442480323408,0.1,0.938,0.9155922583213277,0.9102284632247011
14243,full_emergency_voi,0.07453416149068323,0.6445003594536305,0.009821428571428571,0.05803571428571429,0.22892857142857143,1.1354166666666667,0.053214285714285714,0.20668583752695902,0.8184133375610149,0.17561374999999993,0.8466162213138936,0.1,0.94,0.9157259900866529,0.9103464618411644
14244,full_no_emergency,0.15049864007252947,0.6164285714285714,0.0,0.0,0.0,0.0,0.0,0.21214285714285713,0.7823419532092966,0.10928571428571429,0.8078366700738928,0.2818134042804774,0.94,0.9161251088573988,0.9106986254624103
14244,full_core_emergency,0.0744485294117647,0.6266233766233766,0.010714285714285714,0.05696428571428572,0.23,1.1458333333333333,0.0,0.2085137085137085,0.81265843267105,0.17651642857142844,0.8422347094585392,0.1,0.9370982748149541,0.9152290124618085,0.9099079521721845
14244,full_hypersensitive_emergency,0.022644927536231884,0.6683692083181321,0.023928571428571428,0.24339285714285713,0.9464285714285714,1.6394557823129252,0.0,0.18022619481940896,0.8279706606693614,0.26483035714285735,0.8586436122323521,0.1,0.94,0.9151332587621906,0.9098234636136983
14244,full_emergency_voi,0.0787037037037037,0.6215240158902131,0.010714285714285714,0.060892857142857144,0.22607142857142856,1.125,0.053214285714285714,0.2224629830263633,0.8097271273364195,0.14803446428571418,0.8390087520495864,0.1,0.9370982560707396,0.9152133922830578,0.9098941696615209
14245,full_no_emergency,0.13125590179414542,0.6328571428571429,0.0,0.0,0.0,0.0,0.0,0.2082142857142857,0.7874482987177495,0.1444642857142857,0.8137624956847493,0.27975959647446014,0.94,0.9148812456439831,0.9096010990976303
14245,full_core_emergency,0.06803939122649955,0.6094996374184192,0.013214285714285715,0.05839285714285714,0.22910714285714287,1.0842105263157895,0.0,0.21936185641769398,0.8067868013198025,0.17466241071428548,0.8378055110740203,0.1,0.94,0.9160619059458441,0.9106428581875095
14245,full_hypersensitive_emergency,0.015113350125944584,0.6713973799126638,0.020178571428571428,0.2575,0.9925,1.5950920245398772,0.0,0.1888646288209607,0.8283983574192086,0.2879012500000004,0.8596735361267812,0.1,0.9351985058375051,0.916044098960503,0.9106271461416199
14245,full_emergency_voi,0.06460674157303371,0.6257668711656442,0.009821428571428571,0.05964285714285714,0.23982142857142857,1.1666666666666667,0.052321428571428574,0.2125586430891375,0.8118459132676725,0.18862205357142842,0.8425270138954412,0.1,0.938,0.9148698148052004,0.9095910130634117
14246,full_no_emergency,0.14206642066420663,0.6192857142857143,0.0,0.0,0.0,0.0,0.0,0.215,0.7828119243037637,0.09857142857142857,0.8088903847569446,0.28190725387472043,0.9321982016450978,0.915917352124109,0.9105153106977427
14246,full_core_emergency,0.07791017415215398,0.6409794742527908,0.009821428571428571,0.05946428571428571,0.23035714285714284,1.1308411214953271,0.0,0.20633777457688152,0.8170588355284667,0.1885687499999999,0.845309169464857,0.1,0.94,0.9149341401504051,0.9096477707209463
14246,full_hypersensitive_emergency,0.018214936247723135,0.6642282370153622,0.023571428571428573,0.245,0.94875,1.678082191780822,0.0,0.19056327724945135,0.8261813257834133,0.2868222321428576,0.8573166322672016,0.1,0.94,0.9162903637571675,0.9108444386092649
14246,full_emergency_voi,0.06972639011473963,0.6264014466546112,0.013392857142857142,0.06857142857142857,0.26035714285714284,1.2,0.060892857142857144,0.21193490054249547,0.812361583713979,0.15737589285714274,0.8420591663180468,0.1,0.94,0.9154949477092822,0.910142600919955
14247,full_no_emergency,0.1410373066424022,0.6253571428571428,0.0,0.0,0.0,0.0,0.0,0.21571428571428572,0.7845442721754985,0.09767857142857143,0.8102226094504954,0.2821509239797996,0.939,0.9159622853531222,0.9105549576645189
14247,full_core_emergency,0.07317073170731707,0.6296965317919075,0.010357142857142856,0.06482142857142857,0.24267857142857144,1.1941747572815533,0.0,0.21278901734104047,0.8133305425798771,0.15793633928571416,0.8426875104868008,0.1,0.94,0.9156515022655877,0.9102807372931655
14247,full_hypersensitive_emergency,0.019759450171821305,0.6631425446591324,0.021964285714285714,0.2517857142857143,0.9775,1.590625,0.0,0.19066715275246082,0.8254617102448886,0.25795375000000026,0.8567990906448117,0.1,0.94,0.9153784973539462,0.9100398506064228
14247,full_emergency_voi,0.07358156028368794,0.627124773960217,0.013571428571428571,0.06660714285714285,0.26357142857142857,1.2474226804123711,0.06107142857142857,0.19638336347197108,0.8142082358155265,0.14573749999999985,0.8437340402266191,0.1,0.94,0.9156720810586284,0.910298895051731
14248,full_no_emergency,0.14848762603116408,0.6135714285714285,0.0,0.0,0.0,0.0,0.0,0.2292857142857143,0.7792266555496893,0.09357142857142857,0.8049189945065366,0.2832089826711394,0.9387871652861233,0.9153297173045534,0.9099968093863694
14248,full_core_emergency,0.06921029281277728,0.6314079422382671,0.011964285714285714,0.06303571428571429,0.25,1.25,0.0,0.21227436823104692,0.8141547499718018,0.15882142857142847,0.8435453519578618,0.1,0.939,0.9162680657480069,0.9108247638953
14248,full_hypersensitive_emergency,0.020833333333333332,0.6638686131386862,0.020535714285714286,0.24125,0.9346428571428571,1.694736842105263,0.0,0.19306569343065694,0.825484003943362,0.2853894642857149,0.8567379636821992,0.1,0.94,0.915483890749925,0.9101328447793471
14248,full_emergency_voi,0.07332155477031801,0.6379372520735666,0.009642857142857142,0.06696428571428571,0.24446428571428572,1.1869918699186992,0.06,0.19761990623873063,0.8173837142824628,0.16371008928571415,0.8464226114972082,0.1,0.938,0.9158037759206322,0.9104150964005578
14249,full_no_emergency,0.1647373107747106,0.6053571428571428,0.0,0.0,0.0,0.0,0.0,0.22607142857142856,0.776496030017574,0.038392857142857145,0.8013436902236509,0.2865387873901794,0.94,0.9151197787613585,0.9098115694953166
14249,full_core_emergency,0.08185053380782918,0.6154954954954955,0.010714285714285714,0.05839285714285714,0.24089285714285713,1.134020618556701,0.0,0.21657657657657658,0.8089520282517042,0.14772830357142844,0.8383902007045907,0.1,0.939,0.9162709976828137,0.9108273508966018
14249,full_hypersensitive_emergency,0.025974025974025976,0.6637554585152838,0.019642857142857142,0.25839285714285715,0.99,1.6547231270358307,0.0,0.18704512372634644,0.8261358149190003,0.28528500000000045,0.8570702227304865,0.1,0.94,0.9156828986755035,0.9103084400077966
14249,full_emergency_voi,0.07414272474513438,0.649746192893401,0.011607142857142858,0.06053571428571428,0.23,1.3333333333333333,0.05285714285714286,0.20232052211747642,0.8201485665643248,0.15543571428571415,0.847959292800252,0.1,0.94,0.9150720189422222,0.9097694284784306
14250,full_no_emergency,0.13494191242180517,0.6296428571428572,0.0,0.0,0.0,0.0,0.0,0.22071428571428572,0.7853280784534268,0.1355357142857143,0.8111513934114972,0.2828167710025613,0.94,0.9161952187483215,0.9107604871308725
14250,full_core_emergency,0.056724611161939616,0.6316738816738817,0.010892857142857143,0.07017857142857142,0.2691071428571429,1.2148760330578512,0.0,0.2041847041847042,0.8146610094055431,0.17779026785714272,0.8456585750600843,0.1,0.94,0.915358651814186,0.9100223398360469
14250,full_hypersensitive_emergency,0.02244165170556553,0.6632503660322109,0.024107142857142858,0.24035714285714285,0.9298214285714286,1.6336996336996337,0.0,0.18814055636896046,0.8257306396188548,0.28612062500000046,0.8566320747353691,0.1,0.939,0.9153402730885992,0.910006123313471
14250,full_emergency_voi,0.07199297629499561,0.6327193932827736,0.01125,0.06428571428571428,0.25214285714285717,1.0825688073394495,0.05785714285714286,0.2174070061394005,0.8138367731387401,0.16211964285714273,0.8428703325336985,0.1,0.9381979126650808,0.9157969437836945,0.9104090680444364
14251,full_no_emergency,0.14473684210526316,0.62,0.0,0.0,0.0,0.0,0.0,0.21142857142857144,0.7839670024280488,0.12142857142857143,0.8097325252396173,0.2786526140835187,0.94,0.916144304701871,0.9107155629722381
14251,full_core_emergency,0.06618313689936536,0.6244588744588745,0.009464285714285715,0.06107142857142857,0.2380357142857143,1.1682242990654206,0.0,0.215007215007215,0.8116726451381572,0.16357758928571417,0.8421531594026626,0.1,0.94,0.915973003233661,0.9105644146179366
14251,full_hypersensitive_emergency,0.022104332449160036,0.6588921282798834,0.023035714285714284,0.265,1.0407142857142857,1.7290969899665551,0.0,0.1946064139941691,0.8238410410961472,0.2601253571428574,0.8550840314322723,0.1,0.94,0.9154935312163889,0.9101413510732846
14251,full_emergency_voi,0.07068062827225131,0.6286950252343186,0.011607142857142858,0.07071428571428572,0.275,1.2743362831858407,0.06464285714285714,0.21124729632299927,0.8129252896232748,0.16460107142857133,0.8425921982450559,0.1,0.94,0.9150357620489151,0.909737437101984
14252,full_no_emergency,0.15095986038394416,0.6221428571428571,0.0,0.0,0.0,0.0,0.0,0.2117857142857143,0.7853864075444376,0.09767857142857143,0.8103274035222705,0.2723251672258913,0.94,0.9158189157396646,0.9104284550644103
14252,full_core_emergency,0.0680813439434129,0.6404047705095771,0.01375,0.06946428571428571,0.27785714285714286,1.146788990825688,0.0,0.20274665702927358,0.8176337721578335,0.177295357142857,0.8464795322289479,0.1,0.9393961146499809,0.9158572187460268,0.9104622518347294
14252,full_hypersensitive_emergency,0.020590868397493287,0.6694606413994169,0.02,0.26142857142857145,1.02625,1.6852459016393442,0.0,0.1803935860058309,0.8286966512464687,0.25565812500000024,0.8597569697558578,0.1,0.94,0.9161206847920077,0.9106947218753007
14252,full_emergency_voi,0.08258527827648116,0.6135213304410702,0.012321428571428572,0.06517857142857143,0.25142857142857145,1.1379310344827587,0.05714285714285714,0.20751988430947216,0.8088492113211903,0.14523785714285697,0.8385127669648516,0.1,0.94,0.9152813441310326,0.9099541271744396
14253,full_no_emergency,0.13957759412304868,0.6135714285714285,0.0,0.0,0.0,0.0,0.0,0.21821428571428572,0.7815748425708146,0.11071428571428571,0.8082844052959759,0.2753084627428064,0.94,0.9154627837339869,0.9101142209417523
14253,full_core_emergency,0.06588447653429604,0.6285714285714286,0.011785714285714287,0.06714285714285714,0.25125,1.0873015873015872,0.0,0.21301989150090417,0.8131058639954776,0.17633491071428556,0.8430946350539026,0.1,0.9359999999999999,0.9159747157706816,0.9105659256800127
