seed,model,final_holdout_recall,final_holdout_false_alarm,final_holdout_violation_rate,trap_capture_rate,trajectory_value,final_quality_used,final_TF,final_I,final_A,final_H,final_maturity
18297,simple_fixed_q084_a008,0.79,0.06933333333333333,0.38,0.18702290076335878,0.6870711111111073,0.84,0.24,0.34,0.4,0.62,0.34
18298,tdc_full_developmental_perception,0.8666666666666667,0.06,0.28,0.1751684311838306,0.6931484444444407,0.909697988598527,0.95,0.95,0.9390494931636011,0.22834311523943635,0.9026765944810411
18298,tdc_no_perceptual_development,0.6276595744680851,0.21866666666666668,0.46808510638297873,0.33008763388510226,0.5472959999999956,0.58,0.95,0.95,0.9114840593894817,0.3810568100689,0.8576068123301455
18298,simple_fixed_q058,0.7011494252873564,0.22666666666666666,0.42528735632183906,0.36847195357833656,0.5588924444444399,0.58,0.24,0.34,0.4,0.62,0.34
18298,simple_fixed_q084_a008,0.7346938775510204,0.08666666666666667,0.4489795918367347,0.173828125,0.6713164444444407,0.84,0.24,0.34,0.4,0.62,0.34
18299,tdc_full_developmental_perception,0.8354430379746836,0.072,0.3670886075949367,0.18155339805825244,0.7176195555555523,0.9090838178588869,0.95,0.95,0.9394151962046194,0.23788390587017882,0.9003828225836101
18299,tdc_no_perceptual_development,0.6404494382022472,0.22533333333333333,0.5056179775280899,0.3611911623439001,0.5314817777777737,0.58,0.95,0.95,0.9059935516915996,0.3952062920357865,0.8526968149139532
18299,simple_fixed_q058,0.6666666666666666,0.224,0.4642857142857143,0.33004926108374383,0.5936391111111053,0.58,0.24,0.34,0.4,0.62,0.34
18299,simple_fixed_q084_a008,0.775,0.08533333333333333,0.3625,0.1594059405940594,0.7028533333333294,0.84,0.24,0.34,0.4,0.62,0.34
18300,tdc_full_developmental_perception,0.75,0.072,0.3522727272727273,0.16552399608227228,0.6798879999999958,0.9069355238667434,0.95,0.95,0.9419144111352197,0.27026442961689157,0.8929124953795821
18300,tdc_no_perceptual_development,0.6116504854368932,0.20533333333333334,0.5145631067961165,0.3708293612964728,0.522050666666663,0.58,0.95,0.95,0.8818387606025068,0.41057795081203574,0.8428152024476178
18300,simple_fixed_q058,0.5053763440860215,0.22266666666666668,0.6021505376344086,0.36213592233009706,0.5246648888888844,0.58,0.24,0.34,0.4,0.62,0.34
18300,simple_fixed_q084_a008,0.7857142857142857,0.076,0.37755102040816324,0.17916260954235638,0.6982462222222188,0.84,0.24,0.34,0.4,0.62,0.34
18301,tdc_full_developmental_perception,0.8690476190476191,0.06666666666666667,0.2619047619047619,0.19288389513108614,0.6920399999999962,0.9084221694951564,0.95,0.95,0.9371875983092351,0.24577243420598793,0.8978537910258118
18301,tdc_no_perceptual_development,0.5128205128205128,0.22133333333333333,0.6025641025641025,0.3507751937984496,0.54066044444444,0.58,0.95,0.95,0.8642973912833827,0.4408648218033356,0.8308581423700118
18301,simple_fixed_q058,0.6304347826086957,0.24533333333333332,0.43478260869565216,0.35079051383399207,0.5721635555555501,0.58,0.24,0.34,0.4,0.62,0.34
18301,simple_fixed_q084_a008,0.813953488372093,0.092,0.2558139534883721,0.1608863198458574,0.7278151111111077,0.84,0.24,0.34,0.4,0.62,0.34
18302,tdc_full_developmental_perception,0.8275862068965517,0.072,0.2988505747126437,0.19279454722492698,0.706875555555552,0.9097656481812699,0.95,0.95,0.9383114513677651,0.22670127685048774,0.9029025436293193
18302,tdc_no_perceptual_development,0.725,0.232,0.45,0.3436293436293436,0.5198062222222184,0.58,0.95,0.95,0.8983436183040975,0.39288637130254306,0.8513643117503886
18302,simple_fixed_q058,0.6,0.23866666666666667,0.4666666666666667,0.3382066276803119,0.5244702222222181,0.58,0.24,0.34,0.4,0.62,0.34
18302,simple_fixed_q084_a008,0.7741935483870968,0.088,0.3763440860215054,0.1833013435700576,0.6822622222222182,0.84,0.24,0.34,0.4,0.62,0.34
18303,tdc_full_developmental_perception,0.7901234567901234,0.06666666666666667,0.41975308641975306,0.17131857555341676,0.6723928888888848,0.9036487266102076,0.95,0.95,0.9300012184835392,0.3030009082855088,0.8817500775495075
18303,tdc_no_perceptual_development,0.6511627906976745,0.20533333333333334,0.46511627906976744,0.3507751937984496,0.5896026666666611,0.58,0.95,0.95,0.8745094006021662,0.37700925388448087,0.8493750366794213
18303,simple_fixed_q058,0.6031746031746031,0.232,0.49206349206349204,0.34942084942084944,0.5651457777777729,0.58,0.24,0.34,0.4,0.62,0.34
18303,simple_fixed_q084_a008,0.7032967032967034,0.08933333333333333,0.3956043956043956,0.18410852713178294,0.6610044444444407,0.84,0.24,0.34,0.4,0.62,0.34
18304,tdc_full_developmental_perception,0.8686868686868687,0.07466666666666667,0.26262626262626265,0.1843100189035917,0.6818524444444409,0.9094221521393393,0.95,0.95,0.935657213977702,0.23282478622447303,0.9007081069383072
18304,tdc_no_perceptual_development,0.5714285714285714,0.22666666666666666,0.5,0.3617224880382775,0.5406417777777723,0.58,0.95,0.95,0.9109497579371043,0.3614559641866567,0.8623734484376119
18304,simple_fixed_q058,0.6538461538461539,0.224,0.48717948717948717,0.3536945812807882,0.5577359999999955,0.58,0.24,0.34,0.4,0.62,0.34
18304,simple_fixed_q084_a008,0.7974683544303798,0.08,0.35443037974683544,0.15980392156862744,0.720780444444441,0.84,0.24,0.34,0.4,0.62,0.34
18305,tdc_full_developmental_perception,0.8454545454545455,0.037333333333333336,0.2909090909090909,0.21027131782945738,0.6714088888888847,0.9075651261598503,0.95,0.95,0.9371875983092351,0.2560840240587472,0.8952758935626219
18305,tdc_no_perceptual_development,0.6179775280898876,0.248,0.47191011235955055,0.34756703078450846,0.5396284444444406,0.58,0.95,0.95,0.8832524416706583,0.4055743133088154,0.8444195320904607
18305,simple_fixed_q058,0.5652173913043478,0.21333333333333335,0.4891304347826087,0.3536945812807882,0.5927777777777729,0.58,0.24,0.34,0.4,0.62,0.34
18305,simple_fixed_q084_a008,0.8,0.07066666666666667,0.3411764705882353,0.1796875,0.6950213333333302,0.84,0.24,0.34,0.4,0.62,0.34
18306,tdc_full_developmental_perception,0.6987951807228916,0.05466666666666667,0.5060240963855421,0.1576402321083172,0.6718222222222183,0.9054797002151294,0.95,0.95,0.9408561974448414,0.288539831869091,0.8880790913939376
18306,tdc_no_perceptual_development,0.6063829787234043,0.19866666666666666,0.5425531914893617,0.3654223968565815,0.5304675555555516,0.58,0.95,0.95,0.8745094006021662,0.43976739440379214,0.8336855015495935
18306,simple_fixed_q058,0.6753246753246753,0.21466666666666667,0.42857142857142855,0.34231536926147704,0.5328728888888845,0.58,0.24,0.34,0.4,0.62,0.34
18306,simple_fixed_q084_a008,0.7894736842105263,0.08933333333333333,0.37894736842105264,0.17641325536062377,0.7168835555555516,0.84,0.24,0.34,0.4,0.62,0.34
18307,tdc_full_developmental_perception,0.8764044943820225,0.052,0.29213483146067415,0.15779092702169625,0.7001288888888859,0.9104815551198667,0.95,0.95,0.945635096070112,0.22162820493790025,0.9060017227830529
18307,tdc_no_perceptual_development,0.7023809523809523,0.224,0.39285714285714285,0.3448607108549472,0.5598204444444393,0.58,0.95,0.95,0.8958668250346142,0.3565512896000019,0.8598288838586531
18307,simple_fixed_q058,0.5697674418604651,0.216,0.4883720930232558,0.3578336557059961,0.49878577777777416,0.58,0.24,0.34,0.4,0.62,0.34
18307,simple_fixed_q084_a008,0.7555555555555555,0.08133333333333333,0.37777777777777777,0.17567567567567569,0.7079297777777737,0.84,0.24,0.34,0.4,0.62,0.34
18308,tdc_full_developmental_perception,0.8666666666666667,0.06533333333333333,0.32,0.16967871485943775,0.6734355555555519,0.9090888281757146,0.95,0.95,0.9394151962046194,0.23780954518255576,0.900401412755516
18308,tdc_no_perceptual_development,0.5813953488372093,0.22133333333333333,0.5581395348837209,0.3239171374764595,0.5488524444444407,0.58,0.95,0.95,0.8818387606025068,0.42011963706258365,0.8404297808849808
18308,simple_fixed_q058,0.5617977528089888,0.22133333333333333,0.5393258426966292,0.34615384615384615,0.5481759999999952,0.58,0.24,0.34,0.4,0.62,0.34
18308,simple_fixed_q084_a008,0.8021978021978022,0.084,0.4065934065934066,0.17395437262357413,0.6893128888888849,0.84,0.24,0.34,0.4,0.62,0.34
18309,tdc_full_developmental_perception,0.7608695652173914,0.05333333333333334,0.44565217391304346,0.19351763584366063,0.6873928888888852,0.9059583740278099,0.95,0.95,0.9348780955124125,0.2777961982292208,0.889270474320798
18309,tdc_no_perceptual_development,0.6185567010309279,0.22933333333333333,0.4742268041237113,0.3387096774193548,0.604895111111106,0.58,0.95,0.95,0.9031218754502117,0.35928538878560096,0.8609591216661527
18309,simple_fixed_q058,0.7435897435897436,0.21866666666666668,0.34615384615384615,0.36184857423795475,0.5926373333333278,0.58,0.24,0.34,0.4,0.62,0.34
18309,simple_fixed_q084_a008,0.8333333333333334,0.08533333333333333,0.26666666666666666,0.1929480901077375,0.7108728888888852,0.84,0.24,0.34,0.4,0.62,0.34
18310,tdc_full_developmental_perception,0.8484848484848485,0.06933333333333333,0.2727272727272727,0.18009478672985782,0.7009688888888858,0.9088264006107274,0.95,0.95,0.9419144111352197,0.24369433598831933,0.8995550187867251
18310,tdc_no_perceptual_development,0.6136363636363636,0.2,0.48863636363636365,0.3314231136580707,0.5727093333333282,0.58,0.95,0.95,0.8920380292498489,0.38324209272550014,0.8521989841310871
18310,simple_fixed_q058,0.6419753086419753,0.20666666666666667,0.5185185185185185,0.3578154425612053,0.534961777777774,0.58,0.24,0.34,0.4,0.62,0.34
18310,simple_fixed_q084_a008,0.8170731707317073,0.07866666666666666,0.36585365853658536,0.1893491124260355,0.6974862222222186,0.84,0.24,0.34,0.4,0.62,0.34
18311,tdc_full_developmental_perception,0.782608695652174,0.048,0.358695652173913,0.14009661835748793,0.7130559999999965,0.9101295889957053,0.95,0.95,0.95,0.2306632764207,0.9048341808948249
18311,tdc_no_perceptual_development,0.6741573033707865,0.20933333333333334,0.43820224719101125,0.34402332361516036,0.5373822222222177,0.58,0.95,0.95,0.8920380292498489,0.38289385967740536,0.8522860423931108
18311,simple_fixed_q058,0.6483516483516484,0.22533333333333333,0.5384615384615384,0.3540856031128405,0.511063111111107,0.58,0.24,0.34,0.4,0.62,0.34
18311,simple_fixed_q084_a008,0.8404255319148937,0.084,0.3191489361702128,0.16552399608227228,0.7128808888888855,0.84,0.24,0.34,0.4,0.62,0.34
18312,tdc_full_developmental_perception,0.825,0.05466666666666667,0.3625,0.1562809099901088,0.6596328888888856,0.9071705412832927,0.95,0.95,0.935268826939338,0.2648216099780635,0.8926118042403186
18312,tdc_no_perceptual_development,0.65,0.20533333333333334,0.44,0.34995206136145734,0.5573919999999944,0.58,0.95,0.95,0.8983436183040975,0.38401989982005186,0.8535809296210113
18312,simple_fixed_q058,0.5957446808510638,0.19466666666666665,0.5212765957446809,0.34258373205741627,0.5495697777777732,0.58,0.24,0.34,0.4,0.62,0.34
18312,simple_fixed_q084_a008,0.8130841121495327,0.092,0.32710280373831774,0.17613089509143406,0.6862835555555519,0.84,0.24,0.34,0.4,0.62,0.34
18313,tdc_full_developmental_perception,0.8701298701298701,0.050666666666666665,0.2077922077922078,0.15613026819923373,0.7032488888888859,0.9101222078291569,0.95,0.95,0.9383114513677651,0.22119459196258115,0.9042792148512959
18313,tdc_no_perceptual_development,0.5813953488372093,0.20666666666666667,0.5348837209302325,0.3532818532818533,0.5804408888888838,0.58,0.95,0.95,0.8804079614533344,0.40360912640302965,0.8441997087625761
18313,simple_fixed_q058,0.5930232558139535,0.25333333333333335,0.5232558139534884,0.337890625,0.5731795555555506,0.58,0.24,0.34,0.4,0.62,0.34
18313,simple_fixed_q084_a008,0.8068181818181818,0.09066666666666667,0.2840909090909091,0.1650763358778626,0.7172284444444409,0.84,0.24,0.34,0.4,0.62,0.34
18314,tdc_full_developmental_perception,0.8414634146341463,0.072,0.3902439024390244,0.19146825396825398,0.6706835555555514,0.9067014546039511,0.95,0.95,0.9375644727193797,0.2729570739600945,0.8911518496898213
18314,tdc_no_perceptual_development,0.6395348837209303,0.22933333333333333,0.5,0.35424710424710426,0.556593777777772,0.58,0.95,0.95,0.891386347333852,0.392292965074232,0.849773345564905
18314,simple_fixed_q058,0.651685393258427,0.20933333333333334,0.5393258426966292,0.3678500986193294,0.5083848888888848,0.58,0.24,0.34,0.4,0.62,0.34
18314,simple_fixed_q084_a008,0.735632183908046,0.10133333333333333,0.3793103448275862,0.19128787878787878,0.6802266666666625,0.84,0.24,0.34,0.4,0.62,0.34
18315,tdc_full_developmental_perception,0.851063829787234,0.04533333333333334,0.3404255319148936,0.15429122468659595,0.696178666666663,0.907748110524113,0.95,0.95,0.9340895428025016,0.25290200529448137,0.8952968843770049
18315,tdc_no_perceptual_development,0.6966292134831461,0.22266666666666668,0.38202247191011235,0.34452975047984646,0.5827022222222167,0.58,0.95,0.95,0.888740044569484,0.351507088928394,0.8593082389102724
18315,simple_fixed_q058,0.5543478260869565,0.21733333333333332,0.5,0.3568702290076336,0.5581635555555507,0.58,0.24,0.34,0.4,0.62,0.34
18315,simple_fixed_q084_a008,0.85,0.084,0.225,0.20134874759152216,0.6875617777777739,0.84,0.24,0.34,0.4,0.62,0.34
18316,tdc_full_developmental_perception,0.8461538461538461,0.04533333333333334,0.2857142857142857,0.197265625,0.7079422222222191,0.9102983582031625,0.95,0.95,0.9348780955124125,0.21870819001532277,0.9040424763742725
18316,tdc_no_perceptual_development,0.6097560975609756,0.228,0.43902439024390244,0.3326829268292683,0.5439199999999951,0.58,0.95,0.95,0.8964916240844065,0.3874935228941695,0.8522495252975593
18316,simple_fixed_q058,0.6666666666666666,0.21733333333333332,0.47126436781609193,0.36070381231671556,0.5958488888888833,0.58,0.24,0.34,0.4,0.62,0.34
18316,simple_fixed_q084_a008,0.8356164383561644,0.10666666666666667,0.2876712328767123,0.19389763779527558,0.7437839999999966,0.84,0.24,0.34,0.4,0.62,0.34
18317,tdc_full_developmental_perception,0.8571428571428571,0.05733333333333333,0.35064935064935066,0.1829622458857696,0.6891928888888863,0.9085749147675986,0.95,0.95,0.9332914416099226,0.2404001723336166,0.8982228173190765
18317,tdc_no_perceptual_development,0.5510204081632653,0.212,0.5102040816326531,0.3544061302681992,0.5018115555555516,0.58,0.95,0.95,0.8926858010743498,0.4233033809413527,0.8423456050332492
18317,simple_fixed_q058,0.6526315789473685,0.19866666666666666,0.4842105263157895,0.34644913627639157,0.57315644444444,0.58,0.24,0.34,0.4,0.62,0.34
18317,simple_fixed_q084_a008,0.735632183908046,0.08,0.4942528735632184,0.17333333333333334,0.6739262222222183,0.84,0.24,0.34,0.4,0.62,0.34
18318,tdc_full_developmental_perception,0.8255813953488372,0.058666666666666666,0.32558139534883723,0.17234664070107109,0.697003555555552,0.9074552240002278,0.95,0.95,0.9291536123011097,0.2530541136715225,0.8940248746573968
18318,tdc_no_perceptual_development,0.5909090909090909,0.216,0.5681818181818182,0.37598425196850394,0.4969653333333301,0.58,0.95,0.95,0.8706759574789238,0.45583356232549754,0.8287105987883565
18318,simple_fixed_q058,0.6415094339622641,0.19466666666666665,0.5094339622641509,0.3511154219204656,0.5378044444444403,0.58,0.24,0.34,0.4,0.62,0.34
18318,simple_fixed_q084_a008,0.8148148148148148,0.10133333333333333,0.2839506172839506,0.16279069767441862,0.7109466666666628,0.84,0.24,0.34,0.4,0.62,0.34
18319,tdc_full_developmental_perception,0.7857142857142857,0.04933333333333333,0.35714285714285715,0.1798076923076923,0.6941031111111072,0.9050984763327081,0.95,0.95,0.9186362661909233,0.2762661519507218,0.8855925285600503
18319,tdc_no_perceptual_development,0.5876288659793815,0.23066666666666666,0.4742268041237113,0.3145631067961165,0.5839422222222167,0.58,0.95,0.95,0.8880684553012917,0.3831603690848147,0.8512270215541193
18319,simple_fixed_q058,0.6055045871559633,0.208,0.5045871559633027,0.3435643564356436,0.5711368888888848,0.58,0.24,0.34,0.4,0.62,0.34
18319,simple_fixed_q084_a008,0.8153846153846154,0.07733333333333334,0.4,0.17745098039215687,0.6870257777777742,0.84,0.24,0.34,0.4,0.62,0.34
18320,tdc_full_developmental_perception,0.8795180722891566,0.04666666666666667,0.2891566265060241,0.19320388349514564,0.7187795555555524,0.9096499564087217,0.95,0.95,0.935657213977702,0.22460320295050912,0.9027635027567982
18320,tdc_no_perceptual_development,0.5975609756097561,0.208,0.5121951219512195,0.37047353760445684,0.5682559999999957,0.58,0.95,0.95,0.8946058899013944,0.3805415059838328,0.8535160959793904
18320,simple_fixed_q058,0.6236559139784946,0.228,0.5591397849462365,0.3314121037463977,0.5382515555555518,0.58,0.24,0.34,0.4,0.62,0.34
18320,simple_fixed_q084_a008,0.8222222222222222,0.088,0.2777777777777778,0.17558022199798184,0.6810204444444407,0.84,0.24,0.34,0.4,0.62,0.34
18321,tdc_full_developmental_perception,0.8235294117647058,0.06266666666666666,0.29411764705882354,0.1482194417709336,0.7235804444444408,0.9104156755127546,0.95,0.95,0.95,0.22623305337064697,0.9059417366573381
18321,tdc_no_perceptual_development,0.631578947368421,0.23733333333333334,0.4868421052631579,0.37975951903807614,0.5753333333333279,0.58,0.95,0.95,0.90076150138572,0.38859241509117565,0.8530422715736361
18321,simple_fixed_q058,0.5277777777777778,0.204,0.5555555555555556,0.3913470993117011,0.5455857777777723,0.58,0.24,0.34,0.4,0.62,0.34
18321,simple_fixed_q084_a008,0.7647058823529411,0.09733333333333333,0.3764705882352941,0.17754318618042225,0.686321777777774,0.84,0.24,0.34,0.4,0.62,0.34
18322,tdc_full_developmental_perception,0.7906976744186046,0.03866666666666667,0.37209302325581395,0.1988472622478386,0.7100631111111081,0.9100159492567927,0.95,0.95,0.9419144111352197,0.22581776318207977,0.904024161988285
18322,tdc_no_perceptual_development,0.6568627450980392,0.21066666666666667,0.45098039215686275,0.36184857423795475,0.5052524444444407,0.58,0.95,0.95,0.8989535565942729,0.38514972127411096,0.8534509588300405
18322,simple_fixed_q058,0.6741573033707865,0.21333333333333335,0.449438202247191,0.35525024533856725,0.5683226666666613,0.58,0.24,0.34,0.4,0.62,0.34
18322,simple_fixed_q084_a008,0.8297872340425532,0.09333333333333334,0.35106382978723405,0.19707317073170733,0.7062106666666625,0.84,0.24,0.34,0.4,0.62,0.34
18323,tdc_full_developmental_perception,0.8586956521739131,0.037333333333333336,0.29347826086956524,0.1753902662993572,0.6800497777777743,0.9068523102132258,0.95,0.95,0.9324836763133354,0.26401671537606514,0.8921167402343175
18323,tdc_no_perceptual_development,0.6451612903225806,0.22666666666666666,0.3978494623655914,0.3524829600778968,0.5494791111111058,0.58,0.95,0.95,0.8946058899013944,0.3775223895151513,0.8542708750965606
18323,simple_fixed_q058,0.6029411764705882,0.23466666666666666,0.5147058823529411,0.3501454898157129,0.5511813333333285,0.58,0.24,0.34,0.4,0.62,0.34
18323,simple_fixed_q084_a008,0.8181818181818182,0.09066666666666667,0.3181818181818182,0.19609756097560976,0.7227795555555518,0.84,0.24,0.34,0.4,0.62,0.34
18324,tdc_full_developmental_perception,0.85,0.05333333333333334,0.3375,0.19398642095053345,0.6918142222222184,0.906390966641293,0.95,0.95,0.9256593016930983,0.26484517120361156,0.8902035326223716
18324,tdc_no_perceptual_development,0.6385542168674698,0.22133333333333333,0.42168674698795183,0.3678707224334601,0.5719395555555498,0.58,0.95,0.95,0.8867130907186497,0.3704480525438737,0.854066259543694
18324,simple_fixed_q058,0.6630434782608695,0.22266666666666668,0.4673913043478261,0.30739673390970224,0.5996106666666612,0.58,0.24,0.34,0.4,0.62,0.34
18324,simple_fixed_q084_a008,0.7407407407407407,0.088,0.38271604938271603,0.19207920792079208,0.6744639999999963,0.84,0.24,0.34,0.4,0.62,0.34
18325,tdc_full_developmental_perception,0.7906976744186046,0.06133333333333333,0.36046511627906974,0.16730401529636713,0.6621244444444406,0.905309904604019,0.95,0.95,0.9287259681097684,0.2843049112666767,0.886105264210773
18325,tdc_no_perceptual_development,0.6195652173913043,0.22,0.5217391304347826,0.33014354066985646,0.5521519999999951,0.58,0.95,0.95,0.8926858010743498,0.4039445321589507,0.8471853172288497
18325,simple_fixed_q058,0.69,0.224,0.43,0.3518886679920477,0.5594844444444397,0.58,0.24,0.34,0.4,0.62,0.34
18325,simple_fixed_q084_a008,0.7582417582417582,0.08933333333333333,0.3956043956043956,0.18932038834951456,0.6819911111111073,0.84,0.24,0.34,0.4,0.62,0.34
18326,tdc_full_developmental_perception,0.8172043010752689,0.04933333333333333,0.2903225806451613,0.1855873642645607,0.6876239999999966,0.9082389410464571,0.95,0.95,0.935657213977702,0.25019138947048924,0.8963664561268031
18326,tdc_no_perceptual_development,0.6883116883116883,0.228,0.4155844155844156,0.3754826254826255,0.5382017777777736,0.58,0.95,0.95,0.886029266316549,0.3811276475312519,0.8512254046963242
18326,simple_fixed_q058,0.631578947368421,0.212,0.4842105263157895,0.3397312859884837,0.558761777777773,0.58,0.24,0.34,0.4,0.62,0.34
18326,simple_fixed_q084_a008,0.8068181818181818,0.104,0.375,0.19474196689386564,0.7072586666666629,0.84,0.24,0.34,0.4,0.62,0.34
18327,tdc_full_developmental_perception,0.8962264150943396,0.04533333333333334,0.2169811320754717,0.19960861056751467,0.6868124444444411,0.9116934803908785,0.95,0.95,0.9453069376962897,0.20176042954890624,0.9108866270368458
18327,tdc_no_perceptual_development,0.6082474226804123,0.224,0.44329896907216493,0.3697813121272366,0.5619511111111057,0.58,0.95,0.95,0.8995598352547073,0.37380650672673676,0.8564383321319926
18327,simple_fixed_q058,0.6326530612244898,0.20666666666666667,0.47959183673469385,0.33495145631067963,0.5357857777777734,0.58,0.24,0.34,0.4,0.62,0.34
18327,simple_fixed_q084_a008,0.7804878048780488,0.10666666666666667,0.3048780487804878,0.20294117647058824,0.7049191111111073,0.84,0.24,0.34,0.4,0.62,0.34
18328,tdc_full_developmental_perception,0.8205128205128205,0.064,0.41025641025641024,0.1976630963972736,0.6802648888888847,0.9063286094641805,0.95,0.95,0.9344850055456866,0.272616744237942,0.8904670653269361
18328,tdc_no_perceptual_development,0.6818181818181818,0.22266666666666668,0.3977272727272727,0.35830931796349663,0.5743822222222177,0.58,0.95,0.95,0.8825477280388917,0.3592385011349732,0.8558273067259796
18328,simple_fixed_q058,0.6481481481481481,0.21866666666666668,0.4537037037037037,0.35375494071146246,0.5270186666666616,0.58,0.24,0.34,0.4,0.62,0.34
18328,simple_fixed_q084_a008,0.8666666666666667,0.096,0.28888888888888886,0.18163869693978282,0.746450666666663,0.84,0.24,0.34,0.4,0.62,0.34
18329,tdc_full_developmental_perception,0.8095238095238095,0.04666666666666667,0.3333333333333333,0.18235294117647058,0.7079564444444413,0.9080683852929187,0.95,0.95,0.9332914416099226,0.24771789559874505,0.8963933865027943
18329,tdc_no_perceptual_development,0.5616438356164384,0.22666666666666666,0.5205479452054794,0.3781094527363184,0.5503742222222178,0.58,0.95,0.95,0.8683199088450803,0.4289112458900566,0.8348521657387559
18329,simple_fixed_q058,0.5802469135802469,0.22533333333333333,0.5308641975308642,0.3710450623202301,0.49951911111110725,0.58,0.24,0.34,0.4,0.62,0.34
18329,simple_fixed_q084_a008,0.8117647058823529,0.096,0.35294117647058826,0.1781496062992126,0.7095724444444407,0.84,0.24,0.34,0.4,0.62,0.34
18330,tdc_full_developmental_perception,0.8414634146341463,0.058666666666666666,0.34146341463414637,0.18244575936883628,0.7028888888888855,0.9082235426419784,0.95,0.95,0.9364270110696727,0.24801981078621899,0.8971018000708635
18330,tdc_no_perceptual_development,0.5483870967741935,0.2,0.5913978494623656,0.32456140350877194,0.5539599999999956,0.58,0.95,0.95,0.8958668250346142,0.4037869899988781,0.848019958758934
18330,simple_fixed_q058,0.5301204819277109,0.208,0.6024096385542169,0.3606870229007634,0.5354586666666612,0.58,0.24,0.34,0.4,0.62,0.34
18330,simple_fixed_q084_a008,0.7951807228915663,0.076,0.37349397590361444,0.1895360315893386,0.7210826666666629,0.84,0.24,0.34,0.4,0.62,0.34
18331,tdc_full_developmental_perception,0.8414634146341463,0.050666666666666665,0.32926829268292684,0.1906158357771261,0.6994817777777741,0.9073577740696842,0.95,0.95,0.9291536123011097,0.25441395951337475,0.8936849131969338
18331,tdc_no_perceptual_development,0.6144578313253012,0.2,0.46987951807228917,0.35443037974683544,0.5491768888888845,0.58,0.95,0.95,0.8818387606025068,0.3985505605164464,0.8458220500215151
18331,simple_fixed_q058,0.65625,0.204,0.4583333333333333,0.37090558766859344,0.5742319999999945,0.58,0.24,0.34,0.4,0.62,0.34
18331,simple_fixed_q084_a008,0.7727272727272727,0.096,0.375,0.17125984251968504,0.7050408888888853,0.84,0.24,0.34,0.4,0.62,0.34
18332,tdc_full_developmental_perception,0.8243243243243243,0.05333333333333334,0.4189189189189189,0.17641418983700863,0.7433386666666637,0.9091071757417877,0.95,0.95,0.9300012184835392,0.2298190344658351,0.900045546004426
18332,tdc_no_perceptual_development,0.5319148936170213,0.204,0.574468085106383,0.3362573099415205,0.5502071111111064,0.58,0.95,0.95,0.8642973912833827,0.4362340389531682,0.8320158380825535
18332,simple_fixed_q058,0.625,0.21333333333333335,0.53125,0.35282651072124754,0.5559031111111059,0.58,0.24,0.34,0.4,0.62,0.34
18332,simple_fixed_q084_a008,0.8617021276595744,0.084,0.3404255319148936,0.18645731108930325,0.7197991111111074,0.84,0.24,0.34,0.4,0.62,0.34
18333,tdc_full_developmental_perception,0.8043478260869565,0.068,0.391304347826087,0.1678048780487805,0.6843671111111075,0.9073640439547028,0.95,0.95,0.9371875983092351,0.26071887690117457,0.8941171803520152
18333,tdc_no_perceptual_development,0.6382978723404256,0.22266666666666668,0.4574468085106383,0.36744639376218324,0.555079999999995,0.58,0.95,0.95,0.8839529270206343,0.4056832850672492,0.8445674104883463
18333,simple_fixed_q058,0.5930232558139535,0.21066666666666667,0.5116279069767442,0.359375,0.5685182222222176,0.58,0.24,0.34,0.4,0.62,0.34
18333,simple_fixed_q084_a008,0.7777777777777778,0.09733333333333333,0.35802469135802467,0.17953667953667954,0.7214506666666627,0.84,0.24,0.34,0.4,0.62,0.34
18334,tdc_full_developmental_perception,0.8461538461538461,0.07733333333333334,0.31868131868131866,0.18234165067178504,0.6880488888888853,0.9080143391884119,0.95,0.95,0.9371875983092351,0.2516135231087097,0.8963935188001313
18334,tdc_no_perceptual_development,0.6046511627906976,0.20266666666666666,0.5813953488372093,0.33043478260869563,0.5697128888888838,0.58,0.95,0.95,0.8873928121743377,0.4018050317722348,0.8463969451005258
18334,simple_fixed_q058,0.6941176470588235,0.23866666666666667,0.4470588235294118,0.3429423459244533,0.5592826666666622,0.58,0.24,0.34,0.4,0.62,0.34
18334,simple_fixed_q084_a008,0.7931034482758621,0.06666666666666667,0.3448275862068966,0.1840843720038351,0.7103306666666629,0.84,0.24,0.34,0.4,0.62,0.34
18335,tdc_full_developmental_perception,0.8045977011494253,0.056,0.3448275862068966,0.1466414380321665,0.697018666666663,0.907164956688093,0.95,0.95,0.9386815826595585,0.2646290707808194,0.8935131279696846
18335,tdc_no_perceptual_development,0.5955056179775281,0.22933333333333333,0.4606741573033708,0.34951456310679613,0.6185919999999937,0.58,0.95,0.95,0.888740044569484,0.3682319464388472,0.8551270245326592
18335,simple_fixed_q058,0.5802469135802469,0.23466666666666666,0.5802469135802469,0.37404580152671757,0.5362266666666623,0.58,0.24,0.34,0.4,0.62,0.34
18335,simple_fixed_q084_a008,0.8444444444444444,0.09466666666666666,0.3,0.16475095785440613,0.7099848888888856,0.84,0.24,0.34,0.4,0.62,0.34
18336,tdc_full_developmental_perception,0.7634408602150538,0.050666666666666665,0.3763440860215054,0.17094861660079053,0.665154666666663,0.9066843022978242,0.95,0.95,0.9344850055456866,0.26786273990975606,0.8916555664089826
