profile_id,seed,A_TF,I,C_T,R_C,H_self,weakest_link,mean_maturity,geometric_maturity,joint_interaction,target_reliability,ethical_sensitivity,ethical_sense_reliability_realized,decision_accuracy,high_stakes_accuracy,long_term_trajectory_value,deep_path_activation_rate
1799,11349,0.7018434229962767,0.7511489627463237,0.4915406939463514,0.2519585606704776,0.3632941601734175,0.2519585606704776,0.5666394960372024,0.5293692949939144,0.3832797354952042,0.7562639620068904,0.7299044529448102,0.7793696275071633,0.742,0.7298387096774194,0.4390999999999976,0.698
1800,11349,0.611446911986606,0.6652030318336231,0.7567058675071312,0.859218022247102,0.2221063429438736,0.611446911986606,0.7340934981261178,0.7288744674584126,0.4632997008050846,0.8257832784806498,0.7684742094043312,0.8434782608695652,0.784,0.7534883720930232,0.5374999999999963,0.69
1801,11350,0.4741269046303727,0.35577916548586025,0.8211319724987722,0.7249522453927815,0.5592536269743156,0.35577916548586025,0.5633473322066942,0.5360400565067843,0.2256034047991382,0.6912406401868593,0.7936793548118783,0.6947368421052632,0.624,0.6651785714285714,0.3072999999999992,0.334
1802,11350,0.8322623447583777,0.9186796286458998,0.9455229941117014,0.530309267632318,0.3721437183254538,0.530309267632318,0.7709261033645687,0.7521373878301009,0.6552245775508609,0.9105790523807797,0.829372258821641,0.9028871391076115,0.834,0.8478260869565217,0.6558999999999954,0.762
1803,11350,0.802169213531085,0.6800907715440438,0.7422665216105351,0.4881682190604557,0.14731253207227835,0.4881682190604557,0.7130764387347683,0.7004069155583089,0.5233678013514034,0.8458877213680849,0.7606473368463063,0.8489010989010989,0.798,0.7764705882352941,0.5335999999999965,0.728
1804,11350,0.424233398106943,0.32829943170086784,0.797592617481734,0.8271069292808213,0.7661790045103689,0.2338209954896311,0.5222106744119994,0.4638956021490205,0.1767735023659249,0.6577460793805121,0.8240559744684559,0.6795865633074936,0.626,0.6682027649769585,0.32150000000000023,0.33
1805,11350,0.7328763175287814,0.9153742024984839,0.39887304595802264,0.29031395223387824,0.676877366934249,0.29031395223387824,0.5321120302569835,0.4785638248479254,0.39002969229302725,0.7499539592356981,0.780590392783119,0.7471264367816092,0.698,0.7194570135746606,0.415199999999998,0.696
1806,11350,0.5105122409755802,0.2773089297302417,0.3624200427534141,0.25978902200870274,0.44073618232593414,0.25978902200870274,0.3938588106284009,0.3753910793331424,0.1522476419320017,0.6315144038914062,0.692293875490172,0.6461538461538462,0.632,0.6075949367088608,0.24480000000000066,0.304
1807,11350,0.5521154214806181,0.35624509934192883,0.4848560159157963,0.6317362641517499,0.7981301644309995,0.2018698355690005,0.44536452729181875,0.4139994464589605,0.19208488665001153,0.6551955527556177,0.8034260993093909,0.5938303341902313,0.604,0.5755102040816327,0.16950000000000026,0.37
1808,11350,0.6272276746786036,0.6856001461699186,0.33342573645676205,0.8257153244253188,0.7730968656604477,0.22690313433955234,0.5397744032140311,0.48510216682350393,0.31701197965973454,0.7204634214853192,0.8131006554849377,0.7007874015748031,0.676,0.6712328767123288,0.3498999999999986,0.762
1809,11350,0.2567560974222462,0.8231121027409318,0.8286206572169206,0.6559282954101078,0.13975541950861675,0.2567560974222462,0.684932346656318,0.6294522120413045,0.3220380116353512,0.7485573630542823,0.6777475496378993,0.7875816993464052,0.74,0.7336448598130841,0.48139999999999633,0.612
1810,11350,0.6965342986024526,0.8692730395912356,0.6304605769387945,0.3222678471364534,0.35895777074709817,0.3222678471364534,0.6319155983043675,0.6016889752431982,0.46586775657050306,0.8039684733033869,0.7492486455062681,0.7921348314606742,0.766,0.7665369649805448,0.49039999999999667,0.712
1811,11350,0.4354948759883156,0.9017056804328059,0.39977933469542143,0.4724735340744925,0.28236705050149874,0.39977933469542143,0.5854172749379073,0.5561982404056799,0.35890901682095483,0.7508574703378234,0.67337812033814,0.740983606557377,0.71,0.7129629629629629,0.4314999999999978,0.61
1812,11350,0.4002355099095245,0.8585195606942626,0.5418386012767447,0.5069890611181513,0.7364631053406439,0.26353689465935615,0.5142239255316079,0.4776999033558077,0.28970747544956216,0.7076631222928615,0.7599905917214791,0.717741935483871,0.72,0.7318181818181818,0.44679999999999737,0.744
1813,11350,0.8702888477560433,0.2760199444738314,0.21124704000874842,0.2753128010075624,0.36924425469706085,0.21124704000874842,0.4527248757098249,0.38816504784760564,0.2340122244558644,0.668154842884032,0.7344063857021397,0.6186186186186187,0.62,0.6282051282051282,0.23870000000000108,0.666
1814,11350,0.4903033427558002,0.40806849106339854,0.826638872187363,0.4034978220674063,0.7327277843266942,0.26727221567330584,0.4791561487494548,0.44695289002020056,0.2026026989503342,0.6655446537627765,0.799502324155567,0.6945945945945946,0.658,0.7117903930131004,0.376999999999999,0.34
1815,11350,0.3383483217146498,0.8111468598467695,0.7203110667845563,0.9405552547992373,0.4216755605570654,0.3383483217146498,0.6777371885176295,0.6401885361540108,0.3528128085988191,0.763415316119226,0.7515385452892241,0.7704918032786885,0.74,0.7677725118483413,0.5073999999999967,0.732
1816,11350,0.47364130022420087,0.8882700177070462,0.23159293646432658,0.9231496364325504,0.6876651164419125,0.23159293646432658,0.5657977548772423,0.48946596036022505,0.3231572834085554,0.7238299318964336,0.7662757625228356,0.7444444444444445,0.706,0.7323232323232324,0.4579999999999968,0.72
1817,11350,0.738099454857639,0.399330441367169,0.7832261243360019,0.22951894131884032,0.7054598893222496,0.22951894131884032,0.4889430145114802,0.43517054206345307,0.25485910701141085,0.685371522516214,0.8235752131340313,0.7323232323232324,0.702,0.6769911504424779,0.37039999999999784,0.792
1818,11350,0.4546761471989005,0.7432093087736249,0.35972278405186664,0.4684039851694383,0.582158599640486,0.35972278405186664,0.4887707251106689,0.47345931071858904,0.2767445755623561,0.7014553976655357,0.7217941622986526,0.7065868263473054,0.686,0.7232142857142857,0.4045999999999974,0.668
1819,11350,0.37639719821761564,0.8643398551367065,0.5668700105632851,0.41831982056638045,0.7879565528991879,0.21204344710081213,0.4875940663169599,0.43928820270492025,0.26180320245965694,0.6890292215199415,0.7593363782439448,0.6694677871148459,0.646,0.6547085201793722,0.3023000000000008,0.714
1820,11350,0.8484541673189747,0.5806397602243847,0.27006295584373163,0.9189851675537399,0.746035818425087,0.25396418157491296,0.5744212465031489,0.4993628492279058,0.36350503600572703,0.7425574279834284,0.851946538715036,0.7354368932038835,0.732,0.7368421052631579,0.4507999999999964,0.824
1821,11350,0.5548672537940156,0.6645775409964183,0.908602509533649,0.5799935015507056,0.19146127894002168,0.5548672537940156,0.7033159053869534,0.6906317303435427,0.4173051640679178,0.7995818803703632,0.7461987973070863,0.8050847457627118,0.748,0.7685589519650655,0.5005999999999964,0.708
1822,11350,0.5397959281109315,0.30955192472524873,0.8953695076309838,0.8133633805187768,0.07040846030443552,0.30955192472524873,0.697534456136301,0.6467083050685138,0.28208519061972104,0.7348832749726153,0.7411212368437935,0.7564469914040115,0.704,0.6990291262135923,0.4210999999999972,0.698
1823,11350,0.35028300347123903,0.20667935973247198,0.4457150714025522,0.49741264820213205,0.7766517636651957,0.20667935973247198,0.3446876638286399,0.32426088877035947,0.09262880770950728,0.5972710592166578,0.7456422205039275,0.6203966005665722,0.614,0.6391304347826087,0.282,0.0
1824,11350,0.26564849440445526,0.868948255890825,0.5340278553050959,0.5487788706583894,0.6173528143828309,0.26564849440445526,0.520010132375187,0.4815176581024579,0.25863921063218687,0.6953016469239609,0.7170178704589024,0.7017543859649122,0.694,0.6946902654867256,0.38379999999999803,0.684
1825,11350,0.8843184065663081,0.5593584248612312,0.8425768246767251,0.5687585709271601,0.28289015119946054,0.5593584248612312,0.7144244151663928,0.7015916310172695,0.5178352515905359,0.8437772992511335,0.8165142010278558,0.8426395939086294,0.78,0.7685185185185185,0.5405999999999966,0.788
1826,11350,0.21653411296107153,0.4311761379543696,0.37891770459127383,0.3163236183885334,0.7784827856468669,0.21653411296107153,0.3128937576496763,0.3011986413282582,0.09431222946006168,0.5938268918123124,0.6979101223988334,0.6053412462908012,0.622,0.589041095890411,0.262,0.0
1827,11350,0.831499818814802,0.5931814308073884,0.37502199815894416,0.5353718709909308,0.23535344203045222,0.37502199815894416,0.6199443353483226,0.5968216202326759,0.4322519641804058,0.7889737165976521,0.7443176322111097,0.8017751479289941,0.742,0.7289719626168224,0.4761999999999971,0.676
1828,11350,0.23058066199132052,0.23335920305524172,0.5603600551135902,0.9385949479750477,0.35482156586291086,0.23058066199132052,0.5216146604544579,0.4490499037948618,0.10410369070300778,0.6245525327783384,0.702006025071146,0.6450617283950617,0.568,0.5637860082304527,0.144,0.0
1829,11350,0.2331452019019678,0.444345317267086,0.8154814165055562,0.35209707447028926,0.10233723860260584,0.2331452019019678,0.5485463543084587,0.4845151450884932,0.1590107258686945,0.6539972309807804,0.6405170601949688,0.6741935483870968,0.636,0.6044444444444445,0.24900000000000094,0.62
1830,11350,0.6656861265573584,0.7588915699165928,0.25186113142384103,0.848796887814635,0.1284500812026959,0.25186113142384103,0.6793571269019463,0.6233633803713627,0.4411097412257545,0.7974714997816622,0.7070693104620662,0.8,0.74,0.7252252252252253,0.46299999999999697,0.66
1831,11350,0.7963930783086293,0.8180684424228488,0.45002561602530683,0.3984182672516745,0.43684207518624346,0.3984182672516745,0.6052126657644432,0.5802628393606819,0.4677771426128513,0.8009137109823203,0.7677569347911883,0.8063660477453581,0.74,0.7422222222222222,0.47029999999999667,0.754
1832,11350,0.6358084107981945,0.7076092843200905,0.4713597495146075,0.9243332140330365,0.1933727967851816,0.4713597495146075,0.7091475723761496,0.6915040718414748,0.46200687335898327,0.8185136197422385,0.7424066931525398,0.7970149253731343,0.728,0.7359307359307359,0.45049999999999707,0.67
1833,11350,0.3876298486589315,0.6582619610478129,0.37907265473617,0.7064317166249374,0.7379245051393857,0.2620754948606143,0.4786943351856932,0.44730835104842687,0.2278652701908183,0.6762189166688605,0.7563548978573791,0.6873239436619718,0.658,0.7117903930131004,0.37749999999999884,0.33
1834,11350,0.8673002746650338,0.6083279989327218,0.2163807898743396,0.5937838372535666,0.7201171350216012,0.2163807898743396,0.5131351531408122,0.4525078679420788,0.3397260515977723,0.7241363579006386,0.8185636836111798,0.7099236641221374,0.702,0.6851851851851852,0.39069999999999616,0.786
1835,11350,0.7894277228802071,0.9247972002316762,0.20437739745057626,0.44672111727301,0.579357153597329,0.20437739745057626,0.5571932568476281,0.48926972909614497,0.4160475724948236,0.762808531685132,0.7668947728925859,0.7830985915492957,0.74,0.7439024390243902,0.4524999999999977,0.71
1836,11350,0.6918809482384249,0.3081072129352432,0.2637117824356012,0.23591072952994066,0.7036277774612988,0.23591072952994066,0.3591965791355823,0.3302855642433485,0.1714785732602762,0.6314724023331186,0.7577565970711473,0.6494252873563219,0.606,0.6401673640167364,0.24580000000000066,0.324
1837,11351,0.9484010000578991,0.26596008178061975,0.6907627719512948,0.5574049435328319,0.750721667973733,0.24927833202626704,0.5423614258697824,0.4751147858882157,0.3046923412327783,0.7134914447776457,0.8884060804829126,0.6992840095465394,0.696,0.6877828054298643,0.3780999999999979,0.838
1838,11351,0.8492834901124708,0.9304883142843425,0.25742890330583945,0.7217052359477807,0.48076253825063875,0.25742890330583945,0.655628681079959,0.5976258262687213,0.5293922925790733,0.8299174116115806,0.7906707519873403,0.850415512465374,0.776,0.7804878048780488,0.5238999999999965,0.722
1839,11351,0.6289042341248474,0.7469598445326182,0.4303017336023087,0.4265624974330105,0.5194395776915295,0.4265624974330105,0.5426577464002511,0.5290261113063383,0.36081128658452255,0.7467654404006404,0.7492961921226129,0.7301136363636364,0.724,0.7347826086956522,0.4447999999999969,0.704
1840,11351,0.7986054478967848,0.34053612449128,0.40573245156384347,0.7035086219658697,0.792392905807024,0.20760709419297596,0.49119794802215083,0.43797504246145236,0.2594889358365749,0.6878208606944229,0.8471464091624972,0.6802884615384616,0.642,0.6478260869565218,0.2989,0.382
1841,11351,0.7870755993235341,0.6269899575111915,0.3882383419937532,0.33554424215136136,0.457412407790392,0.33554424215136136,0.5360871466378896,0.5111154643878025,0.3654664992360254,0.7454967132689352,0.7573737177519952,0.7584269662921348,0.724,0.7438423645320197,0.4803999999999969,0.712
1842,11351,0.615805680559713,0.8959952424088369,0.837092739207107,0.7397297315547697,0.31099781307156765,0.615805680559713,0.7555251161317719,0.7487956776802716,0.5555247616737601,0.8681036218854281,0.7829651368306038,0.8575342465753425,0.798,0.8504273504273504,0.6214999999999958,0.73
1843,11351,0.5366208457243681,0.9438923768410623,0.8255581155404468,0.804764776856782,0.5136135167258323,0.48638648327416767,0.7194445196473653,0.696301972153246,0.501262939819712,0.8358647897118633,0.8052502298618369,0.824468085106383,0.788,0.7733333333333333,0.5463999999999968,0.752
1844,11351,0.9415227279644551,0.27364531276630066,0.2956789441385649,0.721041286071338,0.3676231758939841,0.27364531276630066,0.572853019009335,0.5106873022234427,0.3273392700036437,0.72940620780175,0.7939115391117926,0.7335092348284961,0.706,0.7064220183486238,0.4120999999999978,0.758
1845,11351,0.4205003361330645,0.9196719726372722,0.29261287188076673,0.7135075299054454,0.1627258788508515,0.29261287188076673,0.6367133663411394,0.5834340758920967,0.3763894091290307,0.7631016854947703,0.6588478718400891,0.7420382165605095,0.702,0.7444933920704846,0.4385999999999974,0.628
1846,11351,0.5882896913303943,0.7119404193204355,0.9196645360482651,0.38819457055338846,0.7769760086255604,0.22302399137443962,0.5662226417253846,0.5065392158826476,0.32617707321807005,0.728171429610466,0.8346359580402821,0.7193877551020408,0.706,0.7009803921568627,0.4227999999999971,0.784
1847,11351,0.5543741426806064,0.6235266352257125,0.9049814127288163,0.7882836241294766,0.7307903536110253,0.2692096463889747,0.6280750922307173,0.5813185095950294,0.3403577811366085,0.7475875998044809,0.8518787852026876,0.769041769041769,0.756,0.7723577235772358,0.4912999999999964,0.814
1848,11351,0.2688746221477634,0.48149844992711727,0.33173571799781876,0.32396587228292706,0.19731396342512086,0.2688746221477634,0.4417521397861012,0.4070018490889526,0.14837469936718878,0.6355777065702308,0.607533282171691,0.6725352112676056,0.616,0.6470588235294118,0.2669000000000002,0.262
1849,11351,0.20939351842981416,0.5856598673361797,0.7940908086485392,0.39819664389374687,0.6545610670372584,0.20939351842981416,0.4665559542542043,0.4220749225494789,0.15984541860630996,0.6431085618735564,0.7285120404314602,0.6608695652173913,0.624,0.6507177033492823,0.3177999999999998,0.284
1850,11351,0.3521163414763654,0.37341324698300576,0.2729583138209976,0.7793422103768248,0.7282680201059865,0.27173197989401354,0.4099124185102414,0.37684975395151915,0.13630653676772517,0.625081701153718,0.7422677659280859,0.6340057636887608,0.632,0.6304347826086957,0.292,0.0
1851,11351,0.811642854703448,0.8249529492258836,0.7439222736152424,0.7626044676154591,0.46112072386612707,0.538879276133873,0.7364003642587811,0.7281527729008999,0.5953612972628558,0.8811192439725615,0.8370724876442768,0.896640826873385,0.836,0.8558558558558559,0.6692999999999956,0.774
1852,11351,0.4932541951432106,0.3623942706377911,0.3018286826525588,0.9262576829825759,0.7541616591384999,0.24583834086150014,0.4659146344555273,0.4148382673477142,0.18019214871901437,0.6503515905845746,0.7890055202607645,0.6692913385826772,0.604,0.5670995670995671,0.204,0.0
1853,11351,0.6594173528160325,0.22341071054481265,0.5794766560505766,0.24346630478899858,0.3493089935803639,0.22341071054481265,0.47129240612401124,0.42288550079466924,0.19588663820830288,0.6583917781905277,0.7284022266685022,0.6324786324786325,0.63,0.6651982378854625,0.29089999999999966,0.702
1854,11351,0.2846643458189584,0.6649089471997623,0.509470647365081,0.8916972687893823,0.6010007345234059,0.2846643458189584,0.5499480949299557,0.5094256291497073,0.23218316884545082,0.6892135441620366,0.7435698036517945,0.6777777777777778,0.64,0.6504424778761062,0.30860000000000026,0.308
1855,11351,0.6744902946130957,0.21640304105486105,0.3377685941945706,0.6615826733028654,0.1269635176581878,0.21640304105486105,0.552656217101441,0.49078916811320794,0.22986161264989424,0.684883927573333,0.7025234780355111,0.6537313432835821,0.634,0.6285714285714286,0.2885000000000004,0.67
1856,11351,0.34582673197665936,0.7500050803937841,0.6606056151836655,0.922116219762029,0.5898159649685202,0.34582673197665936,0.6177475364695235,0.5785300049782586,0.3052943268369102,0.7323590181675887,0.7726324859258833,0.7264957264957265,0.706,0.7092511013215859,0.40689999999999715,0.702
1857,11351,0.5018391341884303,0.8880226326292764,0.5134077924951717,0.7107397176270194,0.22478022501708583,0.5018391341884303,0.6778458103845624,0.6608719038609334,0.44649940477745537,0.8064866927014993,0.70880365433779,0.8006042296072508,0.768,0.7905982905982906,0.5388999999999968,0.662
1858,11351,0.8228650319645916,0.7360840025481468,0.5426323124930748,0.38312320839553293,0.7563109749210204,0.2436890250789796,0.5456787160960651,0.4981810616996268,0.3904810758430856,0.7536746429600287,0.8344900485820219,0.7696078431372549,0.746,0.7454545454545455,0.48119999999999685,0.816
1859,11351,0.8839616795027816,0.49151103429548737,0.4919271889963514,0.6091184916594514,0.11936803391274907,0.49151103429548737,0.6714300721082644,0.648444414077065,0.45868292042323505,0.8093668211116305,0.7542226152513924,0.8436578171091446,0.754,0.7203791469194313,0.484099999999997,0.678
1860,11351,0.6328225977585742,0.6866041188721597,0.8079330019857578,0.5639731912700674,0.6789851382154075,0.3210148617845925,0.6024695543342303,0.5762745844225322,0.37862639521471403,0.7627525111862357,0.8292513163722818,0.7665847665847666,0.75,0.7801724137931034,0.5052999999999954,0.814
1861,11351,0.6529316816190069,0.7905791959036776,0.23588222282270266,0.4207771026086333,0.3385886380051623,0.23588222282270266,0.5523163129897716,0.5081669510967519,0.36327486486984534,0.7440454944427504,0.7022176294582202,0.7823343848580442,0.748,0.7186147186147186,0.4562999999999972,0.634
1862,11351,0.8690721021424219,0.4679438295128055,0.7987975697342828,0.7762081333810615,0.5885108496900102,0.4114891503099898,0.6647021570161122,0.6356302675179968,0.4376723607189477,0.7982358396551974,0.8763055735359766,0.7718446601941747,0.762,0.7435897435897436,0.48079999999999584,0.824
1863,11351,0.305901649094488,0.6327792257888409,0.7134899209812346,0.6732748145230754,0.38906899318724275,0.305901649094488,0.5872753234400793,0.5634836018686362,0.2552561324779392,0.708634623977089,0.7171115148326737,0.7339181286549707,0.684,0.684931506849315,0.3737999999999993,0.684
1864,11351,0.7349501657558053,0.2535218712125139,0.5970736302623649,0.4722176502631632,0.23435579761296854,0.2535218712125139,0.5646815039761759,0.5258889988039699,0.27257217712415877,0.7091403341768613,0.7447826689897035,0.72,0.696,0.6301369863013698,0.33699999999999875,0.7
1865,11351,0.877723751676887,0.7124553397853335,0.6828049565884315,0.8646854418952921,0.3556457764669315,0.6443542235330685,0.7564047426958025,0.7503761080284825,0.6028168722446063,0.8882507857878615,0.8340884694959335,0.9216710182767625,0.86,0.8697674418604651,0.709699999999995,0.766
1866,11351,0.6411625808174952,0.5582683513034552,0.9476817821960593,0.8302431471911831,0.3570494314103361,0.5582683513034552,0.7240612860195714,0.710511838574274,0.4290498049830168,0.8080930490362365,0.8150770086749124,0.8372093023255814,0.802,0.8046511627906977,0.5952999999999959,0.774
1867,11351,0.4099728051180142,0.35096515479520113,0.49219741751457907,0.2687155455133777,0.5909946271543033,0.2687155455133777,0.3861712591573737,0.3786483223776082,0.14518109836739823,0.6291327593422767,0.7127446268971351,0.6303030303030303,0.646,0.6483050847457628,0.29879999999999945,0.304
1868,11351,0.2302042173114853,0.69506434734863,0.5872951137341406,0.592424650846342,0.42139523709586446,0.2302042173114853,0.5367186184289467,0.5030393515782642,0.2210311024817642,0.6833801463264285,0.6873220221588573,0.696319018404908,0.664,0.6787330316742082,0.34739999999999915,0.652
1869,11351,0.9000267439705989,0.5628209456362246,0.7580071943176614,0.2586039242314082,0.6990644574822487,0.2586039242314082,0.5560788701347288,0.49554319622427845,0.3708071118031321,0.7449367622776856,0.8533163988229453,0.7329974811083123,0.692,0.7155555555555555,0.3962999999999984,0.794
1870,11351,0.9314133391284016,0.8432748129188197,0.5224838884475904,0.6204683668184108,0.4520894480517384,0.5224838884475904,0.6931101918522968,0.6744080706948207,0.601404073024306,0.8739831633952763,0.822553694702508,0.9112903225806451,0.834,0.8130434782608695,0.6247999999999956,0.744
1871,11351,0.4552325779952765,0.375887102915598,0.2291930930465383,0.5271468707998206,0.3293257454683679,0.2291930930465383,0.4516267798577731,0.42499821941794114,0.17829827653655125,0.651384955640581,0.6706718763424758,0.6622073578595318,0.654,0.6569037656903766,0.31129999999999997,0.294
1872,11351,0.9440366526390995,0.6330314328710649,0.22408848500828987,0.5305710069996525,0.7101193391263001,0.22408848500828987,0.5243216476783614,0.4600015402099505,0.36988001818064825,0.7381498848736633,0.8273185880172493,0.7219387755102041,0.696,0.6621004566210046,0.3607999999999979,0.784
1873,11352,0.904449503770647,0.48356068916793205,0.5581328494502986,0.32051444335702545,0.7626304284013521,0.2373695715986479,0.5008054114689102,0.45057709382289607,0.3221849424107239,0.7164215527006252,0.8477776051785602,0.7223587223587223,0.718,0.7142857142857143,0.40529999999999783,0.814
1874,11352,0.5570533945541896,0.9395315777131348,0.25272001622556217,0.4753128112664785,0.3885997753282641,0.25272001622556217,0.5672036048862201,0.5211354204896185,0.379995572970056,0.7534025163355548,0.6983642500951414,0.7734138972809668,0.738,0.7535545023696683,0.49689999999999723,0.662
1875,11352,0.48531312806682475,0.712489381476578,0.6957495481188256,0.42988573885455844,0.5983302465051739,0.40166975349482614,0.5450215100023226,0.5292917286924618,0.31098135485994205,0.7258846802058188,0.7641452915747894,0.6853932584269663,0.68,0.6681222707423581,0.34039999999999954,0.712
1876,11352,0.33339070630166134,0.8259746152344658,0.863871972944519,0.9170357163359053,0.2605791118338025,0.33339070630166134,0.7359387797965498,0.6942717719649605,0.3853579529039964,0.7868192591733714,0.7378546280372565,0.8093841642228738,0.738,0.777292576419214,0.49989999999999696,0.682
1877,11352,0.7995255618862183,0.32100958556250425,0.4522412298558565,0.7818732572751137,0.39154509321415293,0.32100958556250425,0.5926209082731079,0.5602953947791118,0.32732085629494656,0.7383279307041177,0.7927646900527734,0.7408376963350786,0.702,0.6666666666666666,0.39979999999999777,0.764
1878,11352,0.5437824442876555,0.3495982284461832,0.24819982937831567,0.6867669201526245,0.5449906876694232,0.24819982937831567,0.45667134691907113,0.43025418916086805,0.1963678170962799,0.6599202372293939,0.7385618361350348,0.6453488372093024,0.606,0.6150627615062761,0.22120000000000076,0.336
1879,11352,0.4549327990179704,0.853804334290887,0.6580811781388121,0.5436885392736814,0.515359420008274,0.4549327990179704,0.5990294861426153,0.5830032900150764,0.3698718563741081,0.7602867718798392,0.7498521021976725,0.7579250720461095,0.724,0.7261904761904762,0.41329999999999756,0.694
1880,11352,0.7898163364554225,0.4873075656940518,0.3982542218142676,0.445801385668008,0.431545652602947,0.3982542218142676,0.5379267714057605,0.5222342273944495,0.3413779288719381,0.7373808910572148,0.7638312561643352,0.7155172413793104,0.688,0.6956521739130435,0.37319999999999914,0.696
1881,11352,0.7293107961377625,0.6620344178325449,0.5213141596605122,0.9328903736638614,0.7707992711466831,0.22920072885331688,0.6149500952295996,0.5574268290842809,0.38966165830407706,0.7639947257228829,0.861882221385647,0.7548543689320388,0.722,0.7403846153846154,0.4647999999999962,0.824
1882,11352,0.26682096573335506,0.6885380312346475,0.8885887132380017,0.9330296734903989,0.22507866635986534,0.26682096573335506,0.7103797434673076,0.6522293683762302,0.2978037848192253,0.742478875931796,0.7232207223721867,0.7188405797101449,0.686,0.7,0.3634999999999993,0.69
1883,11352,0.44605363658687835,0.5624100177888021,0.7883039218112258,0.36771120031672255,0.23294110204953872,0.36771120031672255,0.5863075348908181,0.5614277539782861,0.2798234571344746,0.7185828477125709,0.7013502123065125,0.6871165644171779,0.668,0.6666666666666666,0.3393999999999992,0.652
1884,11352,0.6887755691982869,0.6133708731523162,0.6526882753873728,0.2621335033799813,0.14328769586497164,0.2621335033799813,0.6147361050505971,0.5732879932478648,0.3754138907688949,0.7608656729075516,0.7096534912098501,0.7971428571428572,0.744,0.7677725118483413,0.5129999999999971,0.7
1885,11352,0.5450162097029068,0.6534918638040965,0.6457753916063482,0.20715994189290857,0.08154794425179919,0.20715994189290857,0.5939790925508921,0.5348335877462757,0.3176003652850106,0.7296621992140341,0.6664970194522197,0.6956521739130435,0.68,0.6801801801801802,0.3637999999999988,0.644
1886,11352,0.8161101860400739,0.7616012131240235,0.4673261663754135,0.7261240646523419,0.689451166341555,0.310548833658445,0.6163420927700596,0.5797589360821154,0.4589262443192383,0.7971056311088609,0.8421717668941846,0.7703703703703704,0.74,0.726027397260274,0.45949999999999713,0.81
1887,11352,0.7501239932271353,0.6360817280933531,0.7191322619952984,0.25892419235023034,0.25772567249793255,0.25892419235023034,0.6213073006336168,0.5805483085551076,0.40569004561737176,0.7748885146992155,0.7473893993467593,0.7908309455587392,0.728,0.7477064220183486,0.4730999999999972,0.698
1888,11352,0.2858480110409165,0.29809206552092704,0.31496970385463496,0.3405207407533678,0.3439152931325929,0.2858480110409165,0.37910304560745073,0.35939461986854265,0.10471243855570109,0.6086702557697322,0.6345113940284169,0.5610561056105611,0.61,0.6325581395348837,0.294,0.0
1889,11352,0.5375525807105963,0.3661401613669225,0.7357907927360139,0.574221407056525,0.37617198986249717,0.3661401613669225,0.5675065904015122,0.5533416792650033,0.25476791151871014,0.7066040251055589,0.7538575033972268,0.7111716621253406,0.702,0.7213114754098361,0.3932999999999985,0.734
1890,11352,0.3817860641065498,0.5862125813440405,0.5019423415651223,0.3567724787823163,0.5283072606897037,0.3567724787823163,0.45968124102166497,0.45218475379054734,0.21423518686306461,0.6713720341647856,0.7053119024260165,0.7040498442367601,0.654,0.68,0.35149999999999926,0.29
1891,11352,0.663364051146385,0.556419041321778,0.7684181126030962,0.7264663653959182,0.4113592794443412,0.556419041321778,0.6606616582045672,0.6557879988511565,0.40346621932008575,0.7874976519076442,0.8000313284854993,0.8184438040345822,0.764,0.7568807339449541,0.5172999999999965,0.694
1892,11352,0.6830151657662749,0.47364306674072415,0.3913938464660256,0.7700164383827917,0.3072782242451032,0.3913938464660256,0.6021580586221427,0.5833253794894825,0.3434606541643191,0.7492520430571208,0.7487610056882932,0.782967032967033,0.752,0.7631578947368421,0.49959999999999716,0.728
1893,11352,0.7668636609829707,0.7289120746352795,0.35239415329684765,0.7745054573758561,0.7458641450363416,0.2541358549636584,0.5753622402509225,0.5220384413720998,0.39141682618140605,0.7583619864431685,0.8333488957663797,0.7632241813602015,0.74,0.6995305164319249,0.4442999999999971,0.794
1894,11352,0.26492410457440463,0.749336430687447,0.4475409414521565,0.9498337991253389,0.5588645786971262,0.26492410457440463,0.5705541394284441,0.5178096369964555,0.2500552712548249,0.6982289485863884,0.7308013376031764,0.7134670487106017,0.648,0.6666666666666666,0.3226000000000002,0.348
1895,11352,0.7845576488748647,0.7812763551408781,0.25863545249592035,0.4026590861617031,0.1568179467370357,0.25863545249592035,0.6140621191872662,0.5574363573134448,0.4365178572993482,0.7836760443821463,0.6985715830029141,0.7341389728096677,0.696,0.7086956521739131,0.39489999999999786,0.662
1896,11352,0.796736221651339,0.5670713236144012,0.8385002427685313,0.3532829697991493,0.6769867396395175,0.3230132603604825,0.5757208036387806,0.5335310495541482,0.3699435032125181,0.7514118602690042,0.8464554064213714,0.7172236503856041,0.7,0.722488038277512,0.42909999999999754,0.778
1897,11352,0.6697398574431959,0.7349623102971568,0.356100058079092,0.26980004949473757,0.7498772978967345,0.2501227021032655,0.4561449954834895,0.41170645768860814,0.2878198515426315,0.6949915000318546,0.7740841871827924,0.699468085106383,0.678,0.6772727272727272,0.35639999999999883,0.752
1898,11352,0.298581434911047,0.2832392171432183,0.342959035695581,0.7352066497231116,0.07596168820644693,0.2832392171432183,0.5168049298533022,0.45594406616521627,0.13298859659591242,0.6379251424800221,0.6283906473031109,0.5971731448763251,0.614,0.588495575221239,0.22960000000000047,0.248
