seed,policy,long_term_trajectory_value,high_risk_accuracy,irreversible_violation_rate,deep_path_activation_rate,low_risk_opportunity_cost,probe_rate,mean_key_posterior_confidence
9926,soft_probabilistic_key,0.2979294117647041,0.7742663656884876,0.22573363431151242,0.2488235294117647,0.0,0.0,0.8786164507308192
9926,abstain_on_key_uncertainty,0.2979294117647041,0.7742663656884876,0.22573363431151242,0.2488235294117647,0.0,0.0,0.8786164507308192
9926,active_probe,0.2994882352941141,0.7787810383747178,0.22121896162528218,0.25470588235294117,0.0,0.17058823529411765,0.9071868692828629
9926,oracle_key_audit_only,0.37698823529411984,0.8216704288939052,0.17832957110609482,0.25470588235294117,0.0,0.0,1.0
9927,hard_key_continuous,0.2743058823529392,0.7597254004576659,0.2402745995423341,0.26705882352941174,0.0,0.0,0.8864705882352941
9927,soft_probabilistic_key,0.2743058823529391,0.7597254004576659,0.2402745995423341,0.25058823529411767,0.0,0.0,0.883170838894496
9927,abstain_on_key_uncertainty,0.2743058823529391,0.7597254004576659,0.2402745995423341,0.25058823529411767,0.0,0.0,0.883170838894496
9927,active_probe,0.32122647058823295,0.7917620137299771,0.20823798627002288,0.26,0.0,0.1652941176470588,0.9096094701162221
9927,oracle_key_audit_only,0.3665411764705894,0.8157894736842105,0.18421052631578946,0.2676470588235294,0.0,0.0,1.0
9928,hard_key_continuous,0.31359999999999866,0.7835648148148148,0.21643518518518517,0.24588235294117647,0.0,0.0,0.8752941176470588
9928,soft_probabilistic_key,0.2985411764705862,0.7743055555555556,0.22569444444444445,0.23529411764705882,0.0,0.0,0.8802166411667043
9928,abstain_on_key_uncertainty,0.2985411764705862,0.7743055555555556,0.22569444444444445,0.23529411764705882,0.0,0.0,0.8802166411667043
9928,active_probe,0.36236176470588344,0.8171296296296297,0.18287037037037038,0.23705882352941177,0.0,0.16647058823529412,0.9064386434291553
9928,oracle_key_audit_only,0.42842352941177003,0.8541666666666666,0.14583333333333334,0.24529411764705883,0.0,0.0,1.0
9929,hard_key_continuous,0.2648235294117625,0.7532163742690059,0.24678362573099416,0.26176470588235295,0.0,0.0,0.8735294117647059
9929,soft_probabilistic_key,0.24035294117646844,0.7380116959064328,0.26198830409356727,0.24235294117647058,0.0,0.0,0.878862633874801
9929,abstain_on_key_uncertainty,0.24035294117646844,0.7380116959064328,0.26198830409356727,0.24235294117647058,0.0,0.0,0.878862633874801
9929,active_probe,0.29836176470587855,0.7777777777777778,0.2222222222222222,0.2564705882352941,0.0,0.1711764705882353,0.9051740026530887
9929,oracle_key_audit_only,0.37023529411764894,0.8187134502923976,0.18128654970760233,0.26294117647058823,0.0,0.0,1.0
9930,hard_key_continuous,0.3047058823529395,0.7781609195402299,0.2218390804597701,0.25823529411764706,0.0,0.0,0.8876470588235295
9930,soft_probabilistic_key,0.30658823529411655,0.7793103448275862,0.2206896551724138,0.24235294117647058,0.0,0.0,0.8834170220384798
9930,abstain_on_key_uncertainty,0.30658823529411655,0.7793103448275862,0.2206896551724138,0.24235294117647058,0.0,0.0,0.8834170220384798
9930,active_probe,0.32568529411764574,0.7942528735632184,0.2057471264367816,0.2535294117647059,0.0,0.1535294117647059,0.9093932663823762
9930,oracle_key_audit_only,0.39129411764706207,0.8310344827586207,0.16896551724137931,0.2570588235294118,0.0,0.0,1.0
9931,hard_key_continuous,0.24774117647058663,0.7447045707915273,0.2552954292084727,0.2676470588235294,0.0,0.0,0.8688235294117647
9931,soft_probabilistic_key,0.24209411764705732,0.7413600891861761,0.25863991081382387,0.2447058823529412,0.0,0.0,0.8809551905986541
9931,abstain_on_key_uncertainty,0.24209411764705732,0.7413600891861761,0.25863991081382387,0.2447058823529412,0.0,0.0,0.8809551905986541
9931,active_probe,0.29437352941176115,0.7759197324414716,0.22408026755852842,0.25470588235294117,0.0,0.17352941176470588,0.9073112426348598
9931,oracle_key_audit_only,0.3757411764705905,0.8205128205128205,0.1794871794871795,0.26176470588235295,0.0,0.0,1.0
9932,hard_key_continuous,0.2847529411764687,0.7663656884875847,0.23363431151241534,0.27294117647058824,0.0,0.0,0.8688235294117647
