seed,model,phase,R_ethical,third_factor_volition,integration,ideal_alignment,H_self,R_gain_in_phase
12262,selfactualization_loop,4,0.502100338987493,0.6504935005788881,0.95,0.8872441332159836,0.6126918293717296,-0.0005156704203307383
12262,selfactualization_loop,5,0.5,0.6815286863100033,0.95,0.9223880913658326,0.7239501899164804,-0.0021003389874929557
12262,selfactualization_loop,6,0.5,0.6865923151459467,0.95,0.9301931658244845,0.9,0.0
12263,perception_only,1,0.5087164563071096,0.22,0.3,0.38,0.66,-0.041283543692890445
12263,perception_only,2,0.5096153839940113,0.22,0.3,0.38,0.66,0.000898927686901696
12263,perception_only,3,0.5103470442537077,0.22,0.3,0.38,0.66,0.0007316602596963984
12263,perception_only,4,0.5038377350686147,0.22,0.3,0.38,0.66,-0.00650930918509296
12263,perception_only,5,0.504952127872,0.22,0.3,0.38,0.66,0.0011143928033852113
12263,perception_only,6,0.5108658324383364,0.22,0.3,0.38,0.66,0.005913704566336442
12263,autonomy_only,1,0.5,0.22651111040000002,0.3,0.38,0.66,-0.050000000000000044
12263,autonomy_only,2,0.5,0.22651111040000002,0.3,0.38,0.66,0.0
12263,autonomy_only,3,0.5009060444416,0.22651111040000002,0.3,0.38,0.66,0.0009060444416000291
12263,autonomy_only,4,0.5,0.22651111040000002,0.3,0.38,0.66,-0.0009060444416000291
12263,autonomy_only,5,0.5,0.22651111040000002,0.3,0.38,0.66,0.0
12263,autonomy_only,6,0.5009060444416,0.22651111040000002,0.3,0.38,0.66,0.0009060444416000291
12263,selfactualization_loop,1,0.5015747749334132,0.3029497151218349,0.6147427069490193,0.5055871658254205,0.6919654026756313,-0.04842522506658686
12263,selfactualization_loop,2,0.5176313729921237,0.43941208706830526,0.95,0.6690143655673663,0.5990224335843184,0.016056598058710514
12263,selfactualization_loop,3,0.5503020324116015,0.5750508932814852,0.95,0.8176350198591549,0.495074239403795,0.03267065941947778
12263,selfactualization_loop,4,0.5018072776658105,0.6312089223112668,0.95,0.877070751428174,0.5922172374315968,-0.04849475474579101
12263,selfactualization_loop,5,0.5,0.6669416012763018,0.95,0.9187865634861476,0.7166658141707568,-0.0018072776658104583
12263,selfactualization_loop,6,0.5,0.6740867639389476,0.95,0.9295155861258702,0.9,0.0
12264,perception_only,1,0.503992,0.22,0.3,0.38,0.66,-0.04600800000000005
12264,perception_only,2,0.5122970648494485,0.22,0.3,0.38,0.66,0.008305064849448485
12264,perception_only,3,0.5044004359025299,0.22,0.3,0.38,0.66,-0.00789662894691856
12264,perception_only,4,0.5186645912455117,0.22,0.3,0.38,0.66,0.014264155342981755
12264,perception_only,5,0.5,0.22,0.3,0.38,0.66,-0.018664591245511675
12264,perception_only,6,0.502,0.22,0.3,0.38,0.66,0.0020000000000000018
12264,autonomy_only,1,0.5,0.2307154845034215,0.3,0.38,0.66,-0.050000000000000044
12264,autonomy_only,2,0.5,0.2307154845034215,0.3,0.38,0.66,0.0
12264,autonomy_only,3,0.5,0.2307154845034215,0.3,0.38,0.66,0.0
12264,autonomy_only,4,0.5018457238760274,0.2307154845034215,0.3,0.38,0.66,0.0018457238760274386
12264,autonomy_only,5,0.5,0.2307154845034215,0.3,0.38,0.66,-0.0018457238760274386
12264,autonomy_only,6,0.5,0.2307154845034215,0.3,0.38,0.66,0.0
12264,selfactualization_loop,1,0.501312708201882,0.30155068857863115,0.6112651601067028,0.4858252540787751,0.7275009685028342,-0.04868729179811804
12264,selfactualization_loop,2,0.5102378891922169,0.42461679641992406,0.95,0.6023545791988115,0.659423026588749,0.008925180990334902
12264,selfactualization_loop,3,0.5516777420678967,0.5841593065693741,0.95,0.7825181498136451,0.5539471876958666,0.04143985287567975
12264,selfactualization_loop,4,0.5058498018829987,0.6536235843033346,0.95,0.8613158805915443,0.5883184571582618,-0.045827940184898
12264,selfactualization_loop,5,0.5028174221473276,0.6954360542453022,0.95,0.9085169552623357,0.6618658627789379,-0.0030323797356710536
12264,selfactualization_loop,6,0.5,0.7113059647086233,0.95,0.9273288257009816,0.847164321826891,-0.0028174221473276084
12265,perception_only,1,0.5,0.22,0.3,0.38,0.66,-0.050000000000000044
12265,perception_only,2,0.503992,0.22,0.3,0.38,0.66,0.0039919999999999956
12265,perception_only,3,0.506956175552512,0.22,0.3,0.38,0.66,0.0029641755525120494
12265,perception_only,4,0.502,0.22,0.3,0.38,0.66,-0.004956175552512043
12265,perception_only,5,0.5,0.22,0.3,0.38,0.66,-0.0020000000000000018
12265,perception_only,6,0.5,0.22,0.3,0.38,0.66,0.0
12265,autonomy_only,1,0.5,0.39088898522922255,0.3,0.38,0.66,-0.050000000000000044
12265,autonomy_only,2,0.5339477982685459,0.6426971445309915,0.3,0.38,0.66,0.03394779826854588
12265,autonomy_only,3,0.6485151993946857,0.854082992129841,0.3,0.38,0.66,0.11456740112613983
12265,autonomy_only,4,0.8805195404010568,0.95,0.3,0.38,0.66,0.23200434100637113
12265,autonomy_only,5,0.94,0.95,0.3,0.38,0.66,0.0594804595989431
12265,autonomy_only,6,0.9369999999999999,0.95,0.3,0.38,0.66,-0.0030000000000000027
12265,selfactualization_loop,1,0.5060256366662571,0.3040818886527078,0.6191220251522019,0.5122556665166861,0.7017501266878707,-0.04397436333374294
12265,selfactualization_loop,2,0.5158662853599317,0.4201038126623979,0.95,0.6559210448839758,0.6597018995498144,0.009840648693674625
12265,selfactualization_loop,3,0.5489007532021934,0.5438559214145763,0.95,0.7953765628281437,0.5938126961089739,0.03303446784226172
12265,selfactualization_loop,4,0.5224295408252706,0.6119377908790071,0.95,0.8773985366563062,0.6109738011344267,-0.026471212376922848
12265,selfactualization_loop,5,0.5,0.6457392764216912,0.95,0.9118900100187921,0.7680538758321618,-0.0224295408252706
12265,selfactualization_loop,6,0.5,0.6583638688002286,0.95,0.9235718382764314,0.9,0.0
12266,perception_only,1,0.5274974068428187,0.22,0.3,0.38,0.66,-0.022502593157181394
12266,perception_only,2,0.5110474669534308,0.22,0.3,0.38,0.66,-0.01644993988938781
12266,perception_only,3,0.5,0.22,0.3,0.38,0.66,-0.01104746695343084
12266,perception_only,4,0.502,0.22,0.3,0.38,0.66,0.0020000000000000018
12266,perception_only,5,0.502976032,0.22,0.3,0.38,0.66,0.00097603199999996
12266,perception_only,6,0.5155435310172872,0.22,0.3,0.38,0.66,0.012567499017287265
12266,autonomy_only,1,0.5068948970585068,0.4319379449436725,0.3,0.38,0.66,-0.04310510294149328
12266,autonomy_only,2,0.5097299966563098,0.6403252582799689,0.3,0.38,0.66,0.002835099597803037
12266,autonomy_only,3,0.5321004435916584,0.8277372461940977,0.3,0.38,0.66,0.02237044693534862
12266,autonomy_only,4,0.6509042218040345,0.95,0.3,0.38,0.66,0.11880377821237609
12266,autonomy_only,5,0.9326,0.95,0.3,0.38,0.66,0.2816957781959655
12266,autonomy_only,6,0.94,0.95,0.3,0.38,0.66,0.007399999999999962
12266,selfactualization_loop,1,0.5,0.29831800194284286,0.598547513796042,0.49230043749535846,0.698176598273974,-0.050000000000000044
12266,selfactualization_loop,2,0.5408791746660909,0.43384994029232266,0.95,0.6512549812202829,0.5838448406928055,0.04087917466609092
12266,selfactualization_loop,3,0.5220448811221544,0.571656583926979,0.95,0.7873552226893646,0.5152798023921026,-0.01883429354393651
12266,selfactualization_loop,4,0.5,0.6542429436820951,0.95,0.8664024977783922,0.5344879092473951,-0.022044881122154414
12266,selfactualization_loop,5,0.5033466851997183,0.6936288805048748,0.95,0.9166520668218231,0.6612714798120949,0.003346685199718258
12266,selfactualization_loop,6,0.5008085204616216,0.7051838896111378,0.95,0.9338543462932858,0.8991489258298719,-0.0025381647380966488
12267,perception_only,1,0.502,0.22,0.3,0.38,0.66,-0.04800000000000004
12267,perception_only,2,0.506956175552512,0.22,0.3,0.38,0.66,0.004956175552512043
12267,perception_only,3,0.5105200206160875,0.22,0.3,0.38,0.66,0.0035638450635754326
12267,perception_only,4,0.5,0.22,0.3,0.38,0.66,-0.010520020616087478
12267,perception_only,5,0.5,0.22,0.3,0.38,0.66,0.0
12267,perception_only,6,0.502,0.22,0.3,0.38,0.66,0.0020000000000000018
12267,autonomy_only,1,0.5,0.4158129630935119,0.3,0.38,0.66,-0.050000000000000044
12267,autonomy_only,2,0.5200453624085798,0.608148445510947,0.3,0.38,0.66,0.020045362408579792
12267,autonomy_only,3,0.5452827586898702,0.8623584292359731,0.3,0.38,0.66,0.025237396281290403
12267,autonomy_only,4,0.6359579298470235,0.95,0.3,0.38,0.66,0.09067517115715329
12267,autonomy_only,5,0.9145579298470266,0.95,0.3,0.38,0.66,0.27860000000000307
12267,autonomy_only,6,0.9369999999999999,0.95,0.3,0.38,0.66,0.022442070152973392
12267,selfactualization_loop,1,0.5015498557507087,0.2996965281781488,0.6023498880369046,0.49001864185820737,0.698732214833419,-0.048450144249291394
12267,selfactualization_loop,2,0.5460097052653808,0.4490099680932873,0.95,0.6704937251234139,0.5586970754633876,0.04445984951467219
12267,selfactualization_loop,3,0.5355197020278767,0.5650910687304164,0.95,0.8060609727988501,0.5616090831649636,-0.010490003237504153
12267,selfactualization_loop,4,0.5017802950069045,0.6279855449408279,0.95,0.873968099090113,0.6041903483928999,-0.03373940702097222
12267,selfactualization_loop,5,0.5,0.6698229835474468,0.95,0.9183156257532196,0.6977931085739071,-0.0017802950069044643
12267,selfactualization_loop,6,0.5,0.6767837098642802,0.95,0.9261962380595018,0.9,0.0
12268,perception_only,1,0.5121330553496384,0.22,0.3,0.38,0.66,-0.03786694465036167
12268,perception_only,2,0.5039681755525119,0.22,0.3,0.38,0.66,-0.008164879797126434
12268,perception_only,3,0.5028933812993027,0.22,0.3,0.38,0.66,-0.0010747942532092214
12268,perception_only,4,0.507952127872,0.22,0.3,0.38,0.66,0.005058746572697226
12268,perception_only,5,0.5,0.22,0.3,0.38,0.66,-0.007952127871999948
12268,perception_only,6,0.502,0.22,0.3,0.38,0.66,0.0020000000000000018
12268,autonomy_only,1,0.501869366653972,0.40912527967367784,0.3,0.38,0.66,-0.04813063334602807
12268,autonomy_only,2,0.5022659317178277,0.6008208619023266,0.3,0.38,0.66,0.0003965650638557694
12268,autonomy_only,3,0.5273999290290204,0.788771299004511,0.3,0.38,0.66,0.025133997311192702
12268,autonomy_only,4,0.58211283821381,0.95,0.3,0.38,0.66,0.05471290918478955
12268,autonomy_only,5,0.7161128382138123,0.95,0.3,0.38,0.66,0.13400000000000234
12268,autonomy_only,6,0.9165128382138149,0.95,0.3,0.38,0.66,0.20040000000000258
12268,selfactualization_loop,1,0.5005985505020917,0.306955979970073,0.6270253368475238,0.5067475882439294,0.6720694263123076,-0.04940144949790837
12268,selfactualization_loop,2,0.5,0.44136584870893003,0.95,0.6758713954358189,0.622603535884317,-0.000598550502091677
12268,selfactualization_loop,3,0.5165538547780989,0.5726443693908334,0.95,0.8241736073416439,0.5369955364455135,0.016553854778098898
12268,selfactualization_loop,4,0.5,0.6281265402565855,0.95,0.8854260083827099,0.6303904883363216,-0.016553854778098898
12268,selfactualization_loop,5,0.5,0.6597927240237322,0.95,0.9206560247095915,0.7815496666084856,0.0
12268,selfactualization_loop,6,0.5,0.6676084007661693,0.95,0.9293700925901374,0.9,0.0
12269,perception_only,1,0.5264686416445831,0.22,0.3,0.38,0.66,-0.023531358355416976
12269,perception_only,2,0.5108689717227376,0.22,0.3,0.38,0.66,-0.015599669921845472
12269,perception_only,3,0.5039562713605119,0.22,0.3,0.38,0.66,-0.006912700362225688
12269,perception_only,4,0.5026497959588324,0.22,0.3,0.38,0.66,-0.0013064754016794966
12269,perception_only,5,0.503956175552512,0.22,0.3,0.38,0.66,0.0013063795936796296
12269,perception_only,6,0.505940350850302,0.22,0.3,0.38,0.66,0.0019841752977899363
12269,autonomy_only,1,0.5035658986560668,0.4318977052781947,0.3,0.38,0.66,-0.04643410134393322
12269,autonomy_only,2,0.527452920631095,0.634734275953824,0.3,0.38,0.66,0.023887021975028122
12269,autonomy_only,3,0.5552125038508635,0.8352023433153937,0.3,0.38,0.66,0.02775958321976857
12269,autonomy_only,4,0.5774812801361481,0.95,0.3,0.38,0.66,0.022268776285284564
12269,autonomy_only,5,0.7490812801361505,0.95,0.3,0.38,0.66,0.17160000000000242
12269,autonomy_only,6,0.9339999999999999,0.95,0.3,0.38,0.66,0.18491871986384945
12269,selfactualization_loop,1,0.5025478786764125,0.29817981969208196,0.5986334425457001,0.5007205212823365,0.6837213583634788,-0.04745212132358756
12269,selfactualization_loop,2,0.509325076281092,0.4169256377855298,0.95,0.6422343349103549,0.6734348986431133,0.006777197604679541
12269,selfactualization_loop,3,0.5223524741405848,0.5573848225633913,0.95,0.7865938645705829,0.5626551335440519,0.013027397859492806
12269,selfactualization_loop,4,0.5036271423119565,0.6383276276935888,0.95,0.8767091791524908,0.5707987404938539,-0.018725331828628344
12269,selfactualization_loop,5,0.5006511858079937,0.6775127537064378,0.95,0.9141980746258024,0.7234684498221082,-0.0029759565039627622
12269,selfactualization_loop,6,0.5,0.6897990049361007,0.95,0.9294773790685643,0.9,-0.000651185807993726
12270,perception_only,1,0.5980742447057591,0.22,0.3,0.38,0.66,0.04807424470575905
12270,perception_only,2,0.5309069520205741,0.22,0.3,0.38,0.66,-0.06716729268518495
12270,perception_only,3,0.5048002482897022,0.22,0.3,0.38,0.66,-0.026106703730871983
12270,perception_only,4,0.5,0.22,0.3,0.38,0.66,-0.004800248289702158
12270,perception_only,5,0.5047309188528784,0.22,0.3,0.38,0.66,0.004730918852878352
12270,perception_only,6,0.5124180166183696,0.22,0.3,0.38,0.66,0.0076870977654912576
12270,autonomy_only,1,0.5,0.39270544283544034,0.3,0.38,0.66,-0.050000000000000044
12270,autonomy_only,2,0.5065737363671116,0.5646100082752031,0.3,0.38,0.66,0.00657373636711156
12270,autonomy_only,3,0.5141018080253176,0.722614229224457,0.3,0.38,0.66,0.007528071658206015
12270,autonomy_only,4,0.605389334272585,0.95,0.3,0.38,0.66,0.09128752624726744
12270,autonomy_only,5,0.7983893342725876,0.95,0.3,0.38,0.66,0.19300000000000261
12270,autonomy_only,6,0.94,0.95,0.3,0.38,0.66,0.14161066572741232
12270,selfactualization_loop,1,0.500519296457937,0.2831465955713581,0.5445383005281075,0.46117160505020294,0.7736968068033602,-0.04948070354206302
12270,selfactualization_loop,2,0.5009377839673644,0.3991270153798914,0.926644968443248,0.5981231891922247,0.7836568060007706,0.0004184875094274121
12270,selfactualization_loop,3,0.5195502480849452,0.5647980387116974,0.95,0.7628654049613459,0.6135360905412041,0.018612464117580774
12270,selfactualization_loop,4,0.5031413280621975,0.660406658258561,0.95,0.859454426197462,0.5446328178717712,-0.01640892002274774
12270,selfactualization_loop,5,0.5007513223968363,0.6976864199881841,0.95,0.9037035344738636,0.6016292863264149,-0.0023900056653611834
12270,selfactualization_loop,6,0.5006088251442697,0.7217794261982657,0.95,0.9302110848632047,0.7750728031606209,-0.00014249725256654244
12271,perception_only,1,0.5,0.22,0.3,0.38,0.66,-0.050000000000000044
12271,perception_only,2,0.505976032,0.22,0.3,0.38,0.66,0.0059760319999999645
12271,perception_only,3,0.5,0.22,0.3,0.38,0.66,-0.0059760319999999645
12271,perception_only,4,0.5092339805960536,0.22,0.3,0.38,0.66,0.009233980596053626
12271,perception_only,5,0.5049405414469008,0.22,0.3,0.38,0.66,-0.004293439149152811
12271,perception_only,6,0.5,0.22,0.3,0.38,0.66,-0.004940541446900815
12271,autonomy_only,1,0.5,0.4067688904261989,0.3,0.38,0.66,-0.050000000000000044
12271,autonomy_only,2,0.5257326573631619,0.6034498104211343,0.3,0.38,0.66,0.02573265736316188
12271,autonomy_only,3,0.622234856353465,0.8538884552722625,0.3,0.38,0.66,0.0965021989903031
12271,autonomy_only,4,0.7525596576519787,0.95,0.3,0.38,0.66,0.13032480129851376
12271,autonomy_only,5,0.9348,0.95,0.3,0.38,0.66,0.18224034234802122
12271,autonomy_only,6,0.94,0.95,0.3,0.38,0.66,0.005199999999999982
12271,selfactualization_loop,1,0.5030811607592446,0.2926231749852418,0.5781402111606367,0.48531599195098285,0.7034955785395921,-0.04691883924075546
12271,selfactualization_loop,2,0.5167025141688768,0.4127338183427307,0.95,0.6403038504246371,0.6837054842200039,0.01362135340963222
12271,selfactualization_loop,3,0.5114938448302466,0.5460316292206912,0.95,0.7991241202040196,0.6501487893351586,-0.0052086693386301786
12271,selfactualization_loop,4,0.5016137220125099,0.6043267006486978,0.95,0.8794498958310744,0.7557293877760436,-0.009880122817736758
12271,selfactualization_loop,5,0.5006098465485204,0.6382748920710336,0.95,0.9147067542032856,0.8896049552749115,-0.001003875463989501
12271,selfactualization_loop,6,0.5,0.6436318401545189,0.95,0.9228623381616968,0.9,-0.0006098465485203652
12272,perception_only,1,0.5,0.22,0.3,0.38,0.66,-0.050000000000000044
12272,perception_only,2,0.5070968601539685,0.22,0.3,0.38,0.66,0.007096860153968487
12272,perception_only,3,0.5,0.22,0.3,0.38,0.66,-0.007096860153968487
12272,perception_only,4,0.502,0.22,0.3,0.38,0.66,0.0020000000000000018
12272,perception_only,5,0.5,0.22,0.3,0.38,0.66,-0.0020000000000000018
12272,perception_only,6,0.5034080557345233,0.22,0.3,0.38,0.66,0.0034080557345232965
12272,autonomy_only,1,0.5017503402967671,0.4375850741917916,0.3,0.38,0.66,-0.04824965970323292
12272,autonomy_only,2,0.5044003619170504,0.6187132394245058,0.3,0.38,0.66,0.0026500216202832716
12272,autonomy_only,3,0.5823477176447909,0.846148802035254,0.3,0.38,0.66,0.07794735572774047
12272,autonomy_only,4,0.6421296174891332,0.95,0.3,0.38,0.66,0.059781899844342345
12272,autonomy_only,5,0.9329296174891364,0.95,0.3,0.38,0.66,0.29080000000000317
12272,autonomy_only,6,0.94,0.95,0.3,0.38,0.66,0.00707038251086356
12272,selfactualization_loop,1,0.5004962716268837,0.30013139495080166,0.6055118213278884,0.49460216945779084,0.6450995434320717,-0.04950372837311634
12272,selfactualization_loop,2,0.5384563037649557,0.45027893527649726,0.95,0.6644110530725609,0.5080793094085961,0.037960032138071975
12272,selfactualization_loop,3,0.5459993280687959,0.5879761057474695,0.95,0.8007186838372891,0.41791642615451846,0.00754302430384024
12272,selfactualization_loop,4,0.5008691170521309,0.6604447925187985,0.95,0.8824510052869237,0.4670743677676924,-0.045130211016665034
12272,selfactualization_loop,5,0.5,0.7042026341636027,0.95,0.9238743878931179,0.5815560140447195,-0.0008691170521308855
12272,selfactualization_loop,6,0.5,0.7090887846285127,0.95,0.9305966232353435,0.9,0.0
12273,perception_only,1,0.5137887498996618,0.22,0.3,0.38,0.66,-0.03621125010033821
12273,perception_only,2,0.5059045900830699,0.22,0.3,0.38,0.66,-0.007884159816591962
12273,perception_only,3,0.5,0.22,0.3,0.38,0.66,-0.005904590083069872
12273,perception_only,4,0.505976032,0.22,0.3,0.38,0.66,0.0059760319999999645
12273,perception_only,5,0.5059523028503019,0.22,0.3,0.38,0.66,-2.3729149698059615e-05
12273,perception_only,6,0.503992,0.22,0.3,0.38,0.66,-0.0019603028503019093
12273,autonomy_only,1,0.5,0.42323776210413117,0.3,0.38,0.66,-0.050000000000000044
12273,autonomy_only,2,0.504400147524429,0.5949797069842995,0.3,0.38,0.66,0.004400147524428966
12273,autonomy_only,3,0.5461362718985235,0.7898203612422267,0.3,0.38,0.66,0.041736124374094574
12273,autonomy_only,4,0.6440685099119638,0.95,0.3,0.38,0.66,0.09793223801344031
12273,autonomy_only,5,0.8596685099119665,0.95,0.3,0.38,0.66,0.21560000000000268
12273,autonomy_only,6,0.9298000000000001,0.95,0.3,0.38,0.66,0.07013149008803354
12273,selfactualization_loop,1,0.5016750765491653,0.3049357933301024,0.6195041986592162,0.507434894984197,0.6895044437190763,-0.04832492345083472
12273,selfactualization_loop,2,0.5676162100829948,0.45526078112247875,0.95,0.6880239652127744,0.5778813136997105,0.06594113353382947
12273,selfactualization_loop,3,0.6194755810999846,0.5832962351605372,0.95,0.8331226447648105,0.46867912993300737,0.051859371016989786
12273,selfactualization_loop,4,0.5346742726052077,0.6301809062041861,0.95,0.8885597108527936,0.5758829328911854,-0.08480130849477685
12273,selfactualization_loop,5,0.5,0.6624163832116557,0.95,0.9222765277886703,0.6942931996228939,-0.03467427260520772
12273,selfactualization_loop,6,0.5,0.6685319570315281,0.95,0.9279854466039607,0.9,0.0
12274,perception_only,1,0.5236379183724534,0.22,0.3,0.38,0.66,-0.026362081627546607
12274,perception_only,2,0.5170912471168457,0.22,0.3,0.38,0.66,-0.006546671255607706
12274,perception_only,3,0.502,0.22,0.3,0.38,0.66,-0.01509124711684573
12274,perception_only,4,0.502,0.22,0.3,0.38,0.66,0.0
12274,perception_only,5,0.5267296632733116,0.22,0.3,0.38,0.66,0.02472966327331161
12274,perception_only,6,0.502988032,0.22,0.3,0.38,0.66,-0.023741631273311636
12274,autonomy_only,1,0.5016107369291508,0.38610684343974677,0.3,0.38,0.66,-0.04838926307084923
12274,autonomy_only,2,0.5140188733158955,0.5878469825892118,0.3,0.38,0.66,0.01240813638674465
12274,autonomy_only,3,0.5254484827624815,0.7847213115243085,0.3,0.38,0.66,0.011429609446585998
12274,autonomy_only,4,0.6134432111474417,0.95,0.3,0.38,0.66,0.08799472838496025
12274,autonomy_only,5,0.745043211147444,0.95,0.3,0.38,0.66,0.13160000000000227
12274,autonomy_only,6,0.94,0.95,0.3,0.38,0.66,0.19495678885255596
12274,selfactualization_loop,1,0.5048831462713231,0.30038704213984724,0.6055310545027263,0.49663377938001535,0.7017871792482473,-0.04511685372867691
12274,selfactualization_loop,2,0.5039979926658077,0.4247592401015724,0.95,0.6568305881564237,0.6340367445409092,-0.000885153605515443
12274,selfactualization_loop,3,0.505565674379197,0.5487615630460398,0.95,0.7962273128904794,0.5517983908431952,0.0015676817133892795
12274,selfactualization_loop,4,0.5,0.6173555715028278,0.95,0.8768939570287853,0.6152818440332781,-0.005565674379196972
12274,selfactualization_loop,5,0.5,0.6564212258361242,0.95,0.9187712168360446,0.733666295170085,0.0
12274,selfactualization_loop,6,0.5,0.6628295092587462,0.95,0.9253877556869754,0.9,0.0
12275,perception_only,1,0.5,0.22,0.3,0.38,0.66,-0.050000000000000044
12275,perception_only,2,0.502,0.22,0.3,0.38,0.66,0.0020000000000000018
12275,perception_only,3,0.5,0.22,0.3,0.38,0.66,-0.0020000000000000018
12275,perception_only,4,0.502,0.22,0.3,0.38,0.66,0.0020000000000000018
12275,perception_only,5,0.505976032,0.22,0.3,0.38,0.66,0.003976031999999963
12275,perception_only,6,0.5098613520278467,0.22,0.3,0.38,0.66,0.003885320027846695
12275,autonomy_only,1,0.5,0.422664410990912,0.3,0.38,0.66,-0.050000000000000044
12275,autonomy_only,2,0.5024700361376446,0.6175090344111528,0.3,0.38,0.66,0.0024700361376446267
12275,autonomy_only,3,0.5289070893907388,0.7956523412227745,0.3,0.38,0.66,0.0264370532530942
12275,autonomy_only,4,0.6571294428814701,0.95,0.3,0.38,0.66,0.1282223534907313
12275,autonomy_only,5,0.8011294428814726,0.95,0.3,0.38,0.66,0.14400000000000246
12275,autonomy_only,6,0.9358000000000001,0.95,0.3,0.38,0.66,0.1346705571185275
12275,selfactualization_loop,1,0.5057537342599477,0.31350645401013766,0.6508284942192317,0.5090641904192995,0.5706673965733511,-0.044246265740052304
12275,selfactualization_loop,2,0.5267467805007597,0.46245941287992276,0.95,0.7036619418176641,0.4746697010262323,0.020993046240811997
12275,selfactualization_loop,3,0.5210430109960185,0.5758627707580403,0.95,0.831961626607443,0.3986933911056942,-0.005703769504741274
12275,selfactualization_loop,4,0.5,0.6255068864235127,0.95,0.887651032254311,0.5041589124046432,-0.021043010996018463
12275,selfactualization_loop,5,0.5,0.6533532347058368,0.95,0.9219667988778815,0.6857337115127028,0.0
12275,selfactualization_loop,6,0.5,0.6575764406581295,0.95,0.9269503877549347,0.9,0.0
12276,perception_only,1,0.526060137105816,0.22,0.3,0.38,0.66,-0.02393986289418404
12276,perception_only,2,0.5049049237227377,0.22,0.3,0.38,0.66,-0.021155213383078353
12276,perception_only,3,0.5086714865598362,0.22,0.3,0.38,0.66,0.0037665628370985305
12276,perception_only,4,0.5016684533622673,0.22,0.3,0.38,0.66,-0.0070030331975688975
12276,perception_only,5,0.5071076769226521,0.22,0.3,0.38,0.66,0.005439223560384843
12276,perception_only,6,0.502,0.22,0.3,0.38,0.66,-0.005107676922652127
12276,autonomy_only,1,0.5036885114689664,0.41853363291828394,0.3,0.38,0.66,-0.04631148853103362
12276,autonomy_only,2,0.548676907594874,0.6200118090098309,0.3,0.38,0.66,0.04498839612590755
12276,autonomy_only,3,0.6674451681521787,0.8970589214417767,0.3,0.38,0.66,0.11876826055730472
12276,autonomy_only,4,0.9096808197023962,0.95,0.3,0.38,0.66,0.24223565155021753
12276,autonomy_only,5,0.94,0.95,0.3,0.38,0.66,0.03031918029760372
12276,autonomy_only,6,0.94,0.95,0.3,0.38,0.66,0.0
12276,selfactualization_loop,1,0.5161439566320664,0.32568757677259214,0.6889070642552028,0.5377178751582611,0.571088315835942,-0.033856043367933686
12276,selfactualization_loop,2,0.5473137187626589,0.47667366366976927,0.95,0.7023155656790218,0.4027815026154701,0.031169762130592527
12276,selfactualization_loop,3,0.5466355636449007,0.59518019559038,0.95,0.8308791269448031,0.35146597105294847,-0.0006781551177581502
12276,selfactualization_loop,4,0.5,0.6508735345230876,0.95,0.8939551174848814,0.40804961047454197,-0.046635563644900735
12276,selfactualization_loop,5,0.5,0.6830373584718495,0.95,0.9218313719260488,0.566044656628094,0.0
12276,selfactualization_loop,6,0.5,0.689411060853545,0.95,0.9261364783293037,0.8739327610879674,0.0
12277,perception_only,1,0.5135869477798702,0.22,0.3,0.38,0.66,-0.036413052220129805
12277,perception_only,2,0.5124439661780799,0.22,0.3,0.38,0.66,-0.0011429816017903827
12277,perception_only,3,0.502,0.22,0.3,0.38,0.66,-0.010443966178079855
12277,perception_only,4,0.5,0.22,0.3,0.38,0.66,-0.0020000000000000018
12277,perception_only,5,0.5290154429572493,0.22,0.3,0.38,0.66,0.029015442957249338
12277,perception_only,6,0.503992,0.22,0.3,0.38,0.66,-0.025023442957249342
12277,autonomy_only,1,0.5024103916628482,0.40239551823999375,0.3,0.38,0.66,-0.04758960833715187
12277,autonomy_only,2,0.5318821365438492,0.6360280983353872,0.3,0.38,0.66,0.029471744881001016
12277,autonomy_only,3,0.5459680661958656,0.8661416205663435,0.3,0.38,0.66,0.014085929652016382
12277,autonomy_only,4,0.6713840502150702,0.95,0.3,0.38,0.66,0.12541598401920462
12277,autonomy_only,5,0.94,0.95,0.3,0.38,0.66,0.26861594978492975
12277,autonomy_only,6,0.94,0.95,0.3,0.38,0.66,0.0
12277,selfactualization_loop,1,0.5026484890535773,0.2977991935912108,0.5971615952810003,0.48959273969059636,0.6888675458907861,-0.04735151094642276
12277,selfactualization_loop,2,0.5211360417417534,0.416217835904266,0.95,0.6197936162205918,0.6184934277670537,0.018487552688176145
12277,selfactualization_loop,3,0.5028794413419947,0.560295269495875,0.95,0.7789815360692464,0.5734790635185782,-0.018256600399758738
12277,selfactualization_loop,4,0.5031931756227882,0.642580334797673,0.95,0.8603836323571508,0.573847692077861,0.0003137342807935095
12277,selfactualization_loop,5,0.5,0.6872355023819771,0.95,0.9166688422291411,0.660847865296026,-0.0031931756227882024
12277,selfactualization_loop,6,0.5,0.7020537521763676,0.95,0.9310155796444107,0.9,0.0
12278,perception_only,1,0.502976032,0.22,0.3,0.38,0.66,-0.04702396800000008
12278,perception_only,2,0.5,0.22,0.3,0.38,0.66,-0.002976031999999962
12278,perception_only,3,0.5029523028503019,0.22,0.3,0.38,0.66,0.002952302850301902
12278,perception_only,4,0.5,0.22,0.3,0.38,0.66,-0.002952302850301902
