seed,model,final_ethical_reliability,final_third_factor_volition,final_integration,final_ideal_alignment,final_H_self,decision_accuracy,high_stakes_accuracy,long_term_trajectory_value,external_capture_rate,successful_reorganization_rate,early_R_gain,late_R_gain
12246,selfactualization_loop,0.5,0.6671947038123582,0.95,0.9280492447896137,0.9,0.5172222222222222,0.5181986428130784,0.06982499999999955,0.33446519524617996,0.4328274311410905,-0.03575220442661797,-0.006404293945874495
12247,perception_only,0.505976032,0.22,0.3,0.38,0.66,0.4361111111111111,0.42667509481668775,-0.06777777777777778,0.6905172413793104,0.0,-0.04532784398703582,-0.0065419114635247855
12247,autonomy_only,0.9309999999999999,0.95,0.3,0.38,0.66,0.5347222222222222,0.5403128760529483,0.09642777777777872,0.32085106382978723,0.0,-0.02899465876800733,0.13999054931095878
12247,selfactualization_loop,0.5,0.6855047204738371,0.95,0.9320054988915902,0.9,0.5127777777777778,0.5175879396984925,0.07284444444444405,0.35345581802274717,0.4798556825015033,-0.006747660845796477,-0.006389299171157714
12248,perception_only,0.5096852965741115,0.22,0.3,0.38,0.66,0.43944444444444447,0.42857142857142855,-0.08277777777777778,0.7016129032258065,0.0,-0.050000000000000044,0.0056932965741115504
12248,autonomy_only,0.94,0.95,0.3,0.38,0.66,0.5311111111111111,0.5358275206087508,0.11130277777778073,0.32090199479618386,0.0,-0.027685112111449195,0.1060719343468921
12248,selfactualization_loop,0.5,0.6907998399878101,0.95,0.9316412264729501,0.8991505453511104,0.5075,0.5132850241545893,0.04592222222222178,0.349912739965096,0.4448356807511737,-0.00890489129800942,-0.05655326027793017
12249,perception_only,0.5087280266065046,0.22,0.3,0.38,0.66,0.45166666666666666,0.45975609756097563,-0.04055555555555555,0.6979627989371124,0.0,-0.0402685733898247,0.008728026606504624
12249,autonomy_only,0.9339999999999999,0.95,0.3,0.38,0.66,0.5344444444444445,0.5357821405953135,0.11406388888889167,0.3327745180217938,0.0,-0.03734471610935808,0.1658372071110762
12249,selfactualization_loop,0.500828108129193,0.6510461307210778,0.95,0.9265325949857506,0.8982572235712725,0.5144444444444445,0.517422748191979,0.09399166666666811,0.34199497066219614,0.41138903672166044,-0.036046019381629546,-0.0021741236794582397
12250,perception_only,0.5,0.22,0.3,0.38,0.66,0.45,0.44485294117647056,-0.05333333333333334,0.6994773519163763,0.0,-0.04600800000000005,-0.0020000000000000018
12250,autonomy_only,0.94,0.95,0.3,0.38,0.66,0.5202777777777777,0.5161870503597122,0.05804444444444423,0.32919254658385094,0.0,-0.04008565005179432,0.3636366467547806
12250,selfactualization_loop,0.5,0.6745028369513748,0.95,0.9297540964471304,0.9,0.49944444444444447,0.5126506024096386,0.03616666666666623,0.3494809688581315,0.4302261445118588,-0.009556326516056535,-0.0009232292545118259
12251,perception_only,0.5028223843203402,0.22,0.3,0.38,0.66,0.44555555555555554,0.4587212911235258,-0.03888888888888889,0.6936170212765957,0.0,-0.038493456552353256,-0.009955398748274447
12251,autonomy_only,0.9339999999999999,0.95,0.3,0.38,0.66,0.5213888888888889,0.5211526670754139,0.07390833333333333,0.34587813620071683,0.0,-0.0033548277092487755,0.38833194499244117
12251,selfactualization_loop,0.5,0.6557913940987132,0.95,0.9265049040056095,0.9,0.5094444444444445,0.5067650676506765,0.05033888888888841,0.3216723549488055,0.4217577706323687,-0.04107676452145881,-0.0018247813163499993
12252,perception_only,0.502976032,0.22,0.3,0.38,0.66,0.4338888888888889,0.4472704714640198,-0.06111111111111111,0.6873949579831933,0.0,-0.04524745786342299,1.1729149698047614e-05
12252,autonomy_only,0.94,0.95,0.3,0.38,0.66,0.525,0.5202020202020202,0.0895777777777785,0.33214285714285713,0.0,-0.04591145601456326,0.2971007703869486
12252,selfactualization_loop,0.5,0.6736432851091013,0.95,0.9283300393948121,0.9,0.49666666666666665,0.4882032667876588,0.012891666666666156,0.35058430717863104,0.46351430239346175,-0.023785308896619006,-0.0013698899698765254
12253,perception_only,0.5250360653771129,0.22,0.3,0.38,0.66,0.43972222222222224,0.42757009345794394,-0.10472222222222222,0.7044079515989629,0.0,-0.042188550425234395,0.012536848305062076
12253,autonomy_only,0.9279999999999999,0.95,0.3,0.38,0.66,0.5336111111111111,0.5361702127659574,0.0960138888888898,0.318259385665529,0.0,-0.01318194820640739,0.13721443475384376
12253,selfactualization_loop,0.5,0.6646639857002117,0.95,0.9279672055024537,0.9,0.5075,0.5155015197568389,0.051013888888888546,0.32466367713004485,0.4134975897161221,-0.04491600728320844,0.0
12254,perception_only,0.5,0.22,0.3,0.38,0.66,0.43416666666666665,0.43367655966081164,-0.08527777777777777,0.7059314954051796,0.0,-0.0420478721280001,-0.026989097897402115
12254,autonomy_only,0.94,0.95,0.3,0.38,0.66,0.5147222222222222,0.5314039408866995,0.07841111111111117,0.3312555654496883,0.0,-0.04132805446775001,0.26733021587301176
12254,selfactualization_loop,0.5,0.6654285893509659,0.95,0.9249170018551481,0.9,0.49722222222222223,0.506900878293601,0.04727222222222173,0.34793597304128054,0.43602693602693604,-0.002137420094514342,0.0
12255,perception_only,0.502,0.22,0.3,0.38,0.66,0.4338888888888889,0.40825958702064896,-0.12333333333333334,0.704162976085031,0.0,-0.04800000000000004,-0.00953123412515966
12255,autonomy_only,0.94,0.95,0.3,0.38,0.66,0.52,0.5141104294478528,0.06641666666666635,0.3292361720807726,0.0,-0.041536396229477135,0.21665339181411936
12255,selfactualization_loop,0.5,0.6692100403766826,0.95,0.9241531832087658,0.8981746828052296,0.4897222222222222,0.4931592039800995,0.023544444444444146,0.36884512085944493,0.43184357541899443,-0.04306179715686509,-0.0017226519008000096
12256,perception_only,0.5039681755525119,0.22,0.3,0.38,0.66,0.42916666666666664,0.43007425742574257,-0.0825,0.7175239755884917,0.0,-0.01401482299557677,-0.007870699179878593
12256,autonomy_only,0.9369999999999999,0.95,0.3,0.38,0.66,0.5269444444444444,0.5279850746268657,0.09187777777777874,0.3289930555555556,0.0,-0.03406025972939686,0.32896879836280035
12256,selfactualization_loop,0.5,0.6778009646514478,0.95,0.9278022519934087,0.9,0.4938888888888889,0.49597523219814244,0.02820833333333296,0.34271523178807944,0.4173269941891178,-0.022002152946027698,-0.0019076859608873065
12257,perception_only,0.5038970188971131,0.22,0.3,0.38,0.66,0.4519444444444444,0.4580801944106926,-0.043611111111111114,0.6985294117647058,0.0,-0.050000000000000044,-0.0020790131028868286
12257,autonomy_only,0.9369999999999999,0.95,0.3,0.38,0.66,0.5147222222222222,0.5019230769230769,0.07005555555555619,0.3091508656224237,0.0,-0.03348962295568125,0.16322935781035564
12257,selfactualization_loop,0.5,0.6697157322402312,0.95,0.9240602476028354,0.9,0.4961111111111111,0.5028177833437696,0.041691666666666176,0.3605683836589698,0.4337748344370861,-0.010509561235522491,-0.0008467323930297921
12258,perception_only,0.5,0.22,0.3,0.38,0.66,0.43694444444444447,0.44144144144144143,-0.07972222222222222,0.7091069849690539,0.0,-0.04307968063948808,-0.011382981629312616
12258,autonomy_only,0.9348,0.95,0.3,0.38,0.66,0.5238888888888888,0.5176034589252625,0.07650833333333341,0.32589285714285715,0.0,-0.0434437603859027,0.2525096443692191
12258,selfactualization_loop,0.5,0.6850474446738744,0.95,0.9308100441013989,0.9,0.5027777777777778,0.5006112469437652,0.035255555555555124,0.3454861111111111,0.44950952106174263,-0.029730545220778892,-0.0008375664118628334
12259,perception_only,0.502,0.22,0.3,0.38,0.66,0.43972222222222224,0.4449818621523579,-0.07027777777777777,0.7118205349439172,0.0,-0.017837456710117716,-0.004173320435876704
12259,autonomy_only,0.9369999999999999,0.95,0.3,0.38,0.66,0.5022222222222222,0.5063938618925832,0.060299999999999604,0.3528319405756732,0.0,-0.03964452364252935,0.3347629564662644
12259,selfactualization_loop,0.5,0.7114039051181164,0.95,0.9287090751551804,0.83052704814379,0.5155555555555555,0.5051216389244558,0.07309444444444452,0.36394557823129253,0.4284984678243105,-0.03607527663442589,-0.001703224412349158
12260,perception_only,0.502,0.22,0.3,0.38,0.66,0.4425,0.4215686274509804,-0.08194444444444444,0.6883445945945946,0.0,-0.024924834366868875,0.0020000000000000018
12260,autonomy_only,0.94,0.95,0.3,0.38,0.66,0.545,0.5356489945155393,0.10799166666666812,0.3164029975020816,0.0,-0.017738111870551965,0.14287866900420398
12260,selfactualization_loop,0.5,0.6574298893350244,0.95,0.9206163090827083,0.9,0.5072222222222222,0.5021122510561256,0.035080555555555185,0.3563218390804598,0.39070904645476773,-0.04115016878668576,-0.0010329851737137519
12261,perception_only,0.509920319360512,0.22,0.3,0.38,0.66,0.4363888888888889,0.4592914853946551,-0.04694444444444444,0.7056313993174061,0.0,-0.04298677205170098,-0.02905204858855981
12261,autonomy_only,0.9356,0.95,0.3,0.38,0.66,0.5366666666666666,0.5367510809141446,0.10650833333333502,0.335559265442404,0.0,-0.011372503363506148,0.2588153832839555
12261,selfactualization_loop,0.5006019578300304,0.6992118636587185,0.95,0.9287477853641558,0.9,0.4861111111111111,0.48530331457160725,0.015563888888888747,0.3684661525278492,0.43222106360792495,-0.03763050024222403,0.0006019578300303641
12262,perception_only,0.5034586200449889,0.22,0.3,0.38,0.66,0.43555555555555553,0.43742331288343556,-0.07388888888888889,0.717206132879046,0.0,-0.026126341610727688,-0.012689570382514281
12262,autonomy_only,0.9378,0.95,0.3,0.38,0.66,0.5211111111111111,0.5133292002479851,0.07155833333333306,0.33304721030042916,0.0,-0.046148678445244395,0.2944486981754195
12262,selfactualization_loop,0.5,0.6865923151459467,0.95,0.9301931658244845,0.9,0.4930555555555556,0.4828416616496087,0.001991666666666487,0.33907524932003624,0.46307956496851743,-0.015836748711651527,-0.0021003389874929557
12263,perception_only,0.5108658324383364,0.22,0.3,0.38,0.66,0.44083333333333335,0.4450721908349027,-0.050277777777777775,0.7057220708446866,0.0,-0.04038461600598875,0.007028097369721653
12263,autonomy_only,0.5009060444416,0.22651111040000002,0.3,0.38,0.66,0.44583333333333336,0.4584634603372892,-0.036041666666666666,0.7017094017094017,0.0,-0.050000000000000044,0.0009060444416000291
12263,selfactualization_loop,0.5,0.6740867639389476,0.95,0.9295155861258702,0.9,0.5041666666666667,0.5064377682403434,0.043352777777777324,0.3287788215200683,0.43854748603351956,-0.03236862700787635,-0.0018072776658104583
12264,perception_only,0.502,0.22,0.3,0.38,0.66,0.4236111111111111,0.42509135200974424,-0.10083333333333333,0.6923751095530236,0.0,-0.037702935150551564,-0.016664591245511673
12264,autonomy_only,0.5,0.2307154845034215,0.3,0.38,0.66,0.4386111111111111,0.43742255266418834,-0.06606666666666668,0.6972555746140652,0.0,-0.050000000000000044,-0.0018457238760274386
12264,selfactualization_loop,0.5,0.7113059647086233,0.95,0.9273288257009816,0.847164321826891,0.505,0.4890556597873671,0.03778611111111072,0.359106529209622,0.41935483870967744,-0.039762110807783135,-0.005849801882998662
12265,perception_only,0.5,0.22,0.3,0.38,0.66,0.4436111111111111,0.44846970643347905,-0.04694444444444444,0.6889279437609842,0.0,-0.04600800000000005,-0.0020000000000000018
12265,autonomy_only,0.9369999999999999,0.95,0.3,0.38,0.66,0.5344444444444445,0.5290404040404041,0.1068000000000033,0.340084388185654,0.0,-0.016052201731454163,0.0564804595989431
12265,selfactualization_loop,0.5,0.6583638688002286,0.95,0.9235718382764314,0.9,0.49805555555555553,0.4956521739130435,0.03352777777777745,0.3318345323741007,0.42286652078774617,-0.03413371464006831,-0.0224295408252706
12266,perception_only,0.5155435310172872,0.22,0.3,0.38,0.66,0.42777777777777776,0.41540327471194666,-0.10777777777777778,0.7063978965819456,0.0,-0.038952533046569204,0.013543531017287225
12266,autonomy_only,0.94,0.95,0.3,0.38,0.66,0.535,0.5382760699216396,0.09561944444444584,0.33773087071240104,0.0,-0.04027000334369024,0.28909577819596544
12266,selfactualization_loop,0.5008085204616216,0.7051838896111378,0.95,0.9338543462932858,0.8991489258298719,0.5,0.500609756097561,0.03133333333333293,0.36300174520069806,0.4290139390810532,-0.009120825333909122,0.0008085204616216091
12267,perception_only,0.502,0.22,0.3,0.38,0.66,0.43444444444444447,0.4292682926829268,-0.08555555555555555,0.7150442477876107,0.0,-0.043043824447488,0.0020000000000000018
12267,autonomy_only,0.9369999999999999,0.95,0.3,0.38,0.66,0.5377777777777778,0.542433234421365,0.09540277777777902,0.3433734939759036,0.0,-0.029954637591420252,0.30104207015297646
12267,selfactualization_loop,0.5,0.6767837098642802,0.95,0.9261962380595018,0.9,0.5175,0.5130699088145897,0.05879166666666618,0.32123893805309733,0.45010964912280704,-0.003990294734619204,-0.0017802950069044643
12268,perception_only,0.502,0.22,0.3,0.38,0.66,0.43472222222222223,0.4193746167995095,-0.0913888888888889,0.6980491942324003,0.0,-0.0460318244474881,-0.005952127871999946
12268,autonomy_only,0.9165128382138149,0.95,0.3,0.38,0.66,0.5119444444444444,0.5165363800360794,0.05141944444444395,0.3546666666666667,0.0,-0.047734068282172304,0.3344000000000049
12268,selfactualization_loop,0.5,0.6676084007661693,0.95,0.9293700925901374,0.9,0.5013888888888889,0.49813200498132004,0.04022777777777733,0.3391003460207612,0.44250281848928974,-0.050000000000000044,0.0
12269,perception_only,0.505940350850302,0.22,0.3,0.38,0.66,0.4375,0.4468864468864469,-0.06583333333333333,0.7007104795737122,0.0,-0.03913102827726245,0.003290554891469566
12269,autonomy_only,0.9339999999999999,0.95,0.3,0.38,0.66,0.5219444444444444,0.53779963122311,0.0906083333333337,0.3345356176735798,0.0,-0.0225470793689051,0.35651871986385186
12269,selfactualization_loop,0.5,0.6897990049361007,0.95,0.9294773790685643,0.9,0.5105555555555555,0.5006060606060606,0.03902777777777734,0.32416666666666666,0.42518059855521156,-0.04067492371890802,-0.0036271423119564883
12270,perception_only,0.5124180166183696,0.22,0.3,0.38,0.66,0.45,0.47741530740276034,-0.012777777777777779,0.6875551632833187,0.0,-0.019093047979425903,0.01241801661836961
12270,autonomy_only,0.94,0.95,0.3,0.38,0.66,0.5097222222222222,0.49566831683168316,0.0434777777777775,0.33713784021071114,0.0,-0.043426263632888484,0.33461066572741494
12270,selfactualization_loop,0.5006088251442697,0.7217794261982657,0.95,0.9302110848632047,0.7750728031606209,0.5,0.49873577749683945,0.046261111111110725,0.3402662229617304,0.41731898238747556,-0.04906221603263561,-0.002532502917927726
12271,perception_only,0.5,0.22,0.3,0.38,0.66,0.43694444444444447,0.45209768315591736,-0.049166666666666664,0.6943722943722944,0.0,-0.04402396800000008,-0.009233980596053626
12271,autonomy_only,0.94,0.95,0.3,0.38,0.66,0.5377777777777778,0.5463659147869674,0.12225555555555867,0.33820998278829606,0.0,-0.024267342636838163,0.1874403423480212
12271,selfactualization_loop,0.5,0.6436318401545189,0.95,0.9228623381616968,0.9,0.5008333333333334,0.49843456480901693,0.04252499999999957,0.3423499577345731,0.4175458078845086,-0.03329748583112324,-0.0016137220125098661
12272,perception_only,0.5034080557345233,0.22,0.3,0.38,0.66,0.4297222222222222,0.421760391198044,-0.09583333333333334,0.7024432809773123,0.0,-0.04290313984603156,0.0014080557345232947
12272,autonomy_only,0.94,0.95,0.3,0.38,0.66,0.5283333333333333,0.5145454545454545,0.06958333333333289,0.3359375,0.0,-0.045599638082949645,0.2978703825108667
12272,selfactualization_loop,0.5,0.7090887846285127,0.95,0.9305966232353435,0.9,0.5233333333333333,0.5090036014405762,0.05500555555555506,0.3403693931398417,0.4489577765900588,-0.011543696235044365,-0.0008691170521308855
12273,perception_only,0.503992,0.22,0.3,0.38,0.66,0.4325,0.41590214067278286,-0.09805555555555556,0.7167235494880546,0.0,-0.04409540991693017,-0.001984031999999969
12273,autonomy_only,0.9298000000000001,0.95,0.3,0.38,0.66,0.5175,0.5185873605947955,0.07238333333333298,0.3362218370883882,0.0,-0.04559985247557108,0.2857314900880362
12273,selfactualization_loop,0.5,0.6685319570315281,0.95,0.9279854466039607,0.9,0.5011111111111111,0.516728624535316,0.05432777777777732,0.3551483420593368,0.4414519906323185,0.017616210082994743,-0.03467427260520772
12274,perception_only,0.502988032,0.22,0.3,0.38,0.66,0.43444444444444447,0.43992248062015504,-0.04722222222222222,0.7139061116031886,0.0,-0.03290875288315431,0.000988031999999972
12274,autonomy_only,0.94,0.95,0.3,0.38,0.66,0.5058333333333334,0.5018359853121175,0.03999444444444414,0.34035087719298246,0.0,-0.03598112668410458,0.32655678885255823
12274,selfactualization_loop,0.5,0.6628295092587462,0.95,0.9253877556869754,0.9,0.5,0.47957920792079206,0.019311111111110744,0.34585152838427946,0.4229722373434948,-0.04600200733419235,0.0
12275,perception_only,0.5098613520278467,0.22,0.3,0.38,0.66,0.445,0.4523809523809524,-0.04055555555555555,0.6973684210526315,0.0,-0.04800000000000004,0.007861352027846658
12275,autonomy_only,0.9358000000000001,0.95,0.3,0.38,0.66,0.5197222222222222,0.5307228915662651,0.07311111111111071,0.3449197860962567,0.0,-0.04752996386235542,0.27867055711852995
12275,selfactualization_loop,0.5,0.6575764406581295,0.95,0.9269503877549347,0.9,0.5172222222222222,0.5236051502145923,0.07196388888888887,0.3532986111111111,0.45486725663716815,-0.023253219499240307,0.0
12276,perception_only,0.502,0.22,0.3,0.38,0.66,0.43083333333333335,0.42673206621704474,-0.08861111111111111,0.6993185689948893,0.0,-0.04509507627726239,0.00033154663773271587
12276,autonomy_only,0.94,0.95,0.3,0.38,0.66,0.5411111111111111,0.5473815461346634,0.12441111111111455,0.31239092495637,0.0,-0.0013230924051260695,0.03031918029760372
12276,selfactualization_loop,0.5,0.689411060853545,0.95,0.9261364783293037,0.8739327610879674,0.5075,0.5024691358024691,0.04622222222222175,0.34933333333333333,0.47374495095210617,-0.0026862812373411593,0.0
12277,perception_only,0.503992,0.22,0.3,0.38,0.66,0.4463888888888889,0.45763723150357993,-0.058611111111111114,0.6931124673060157,0.0,-0.03755603382192019,0.0039919999999999956
12277,autonomy_only,0.94,0.95,0.3,0.38,0.66,0.5361111111111111,0.530369442705072,0.10613611111111233,0.3241852487135506,0.0,-0.01811786345615085,0.26861594978492975
12277,selfactualization_loop,0.5,0.7020537521763676,0.95,0.9310155796444107,0.9,0.4963888888888889,0.499083689676237,0.027191666666666284,0.34909716251074807,0.4296675191815857,-0.028863958258246614,-0.0031931756227882024
12278,perception_only,0.5227013756491813,0.22,0.3,0.38,0.66,0.43222222222222223,0.42994588093806374,-0.09444444444444444,0.7127118644067797,0.0,-0.050000000000000044,0.022701375649181288
12278,autonomy_only,0.9378,0.95,0.3,0.38,0.66,0.5247222222222222,0.5246720799500312,0.08860277777777835,0.3252804141501294,0.0,-0.03278264282030274,0.14671962328729005
12278,selfactualization_loop,0.5,0.7386476653686155,0.95,0.9378877929738584,0.9,0.49527777777777776,0.484375,0.0236111111111107,0.3724364232977851,0.42277691107644305,-0.03402660479095354,-0.010433767199061417
12279,perception_only,0.5026632109578124,0.22,0.3,0.38,0.66,0.43833333333333335,0.44125,-0.058333333333333334,0.707427536231884,0.0,-0.050000000000000044,-0.010648802865569795
12279,autonomy_only,0.9369999999999999,0.95,0.3,0.38,0.66,0.5172222222222222,0.5224416517055656,0.05996388888888859,0.3344947735191638,0.0,-0.04343318813432728,0.1816770343581079
12279,selfactualization_loop,0.5008319577365083,0.7090656464888515,0.95,0.9323138509936746,0.852745005714193,0.4925,0.48,0.03180555555555511,0.34952298352124894,0.46353591160220997,-0.0348674080394461,-0.049211049625093595
12280,perception_only,0.5,0.22,0.3,0.38,0.66,0.43333333333333335,0.42771804062126645,-0.09888888888888889,0.7015845070422535,0.0,-0.042083410553099276,-0.0059760319999999645
12280,autonomy_only,0.94,0.95,0.3,0.38,0.66,0.51,0.5006321112515802,0.05792777777777757,0.3348174532502226,0.0,-0.03356974199212037,0.3335477719475395
12280,selfactualization_loop,0.5,0.6804951822476286,0.95,0.9209427149072572,0.8843093921050388,0.49527777777777776,0.48401253918495296,0.02476388888888849,0.3601731601731602,0.40108267716535434,-0.047495097297522326,-0.0020359506138161176
12281,perception_only,0.507952127872,0.22,0.3,0.38,0.66,0.4483333333333333,0.4447220487195503,-0.04555555555555556,0.6701754385964912,0.0,-0.04800000000000004,0.005952127871999946
12281,autonomy_only,0.9326,0.95,0.3,0.38,0.66,0.5191666666666667,0.5109622411693058,0.059372222222221965,0.30365093499554763,0.0,-0.026358704597503557,0.35664495932090867
12281,selfactualization_loop,0.5,0.660371441924769,0.95,0.9308107258255558,0.9,0.4988888888888889,0.49619771863117873,0.044072222222221735,0.35062611806797855,0.4339622641509434,-0.04836298763112035,-0.001808087478653464
12282,perception_only,0.5069309850799182,0.22,0.3,0.38,0.66,0.4488888888888889,0.4412128712871287,-0.05277777777777778,0.7029360967184801,0.0,-0.050000000000000044,0.0032906134496077932
12282,autonomy_only,0.9369999999999999,0.95,0.3,0.38,0.66,0.5283333333333333,0.5389257694628847,0.0900805555555562,0.32040472175379425,0.0,-0.049393100215561536,0.16020696289914582
12282,selfactualization_loop,0.5,0.6682826794072191,0.95,0.9253264198715357,0.9,0.5127777777777778,0.49697336561743344,0.03734444444444406,0.3554964539007092,0.4223669923995657,-0.015367116324518149,0.0
12283,perception_only,0.502,0.22,0.3,0.38,0.66,0.4330555555555556,0.41024059222702036,-0.09805555555555556,0.6957649092480553,0.0,-0.036202228228590205,-0.005821763775505029
12283,autonomy_only,0.94,0.95,0.3,0.38,0.66,0.5308333333333334,0.5382700684505289,0.1052194444444463,0.33246753246753247,0.0,-0.004318536943924922,0.2484598303240898
12283,selfactualization_loop,0.5,0.6777867786959866,0.95,0.9268224031707891,0.9,0.5136111111111111,0.5121359223300971,0.05321111111111071,0.3302364864864865,0.4453924914675768,-0.0038896677854858286,-0.03624262336649697
12284,perception_only,0.5323012813151712,0.22,0.3,0.38,0.66,0.43916666666666665,0.4425108763206961,-0.059166666666666666,0.6968130921619293,0.0,-0.03611378978628588,0.01884284943301362
12284,autonomy_only,0.94,0.95,0.3,0.38,0.66,0.5108333333333334,0.5201958384332925,0.06166111111111075,0.34491525423728814,0.0,-0.04905782465279451,0.33167506567156835
12284,selfactualization_loop,0.5,0.6817729591369797,0.95,0.9287878872046129,0.9,0.49333333333333335,0.4891101431238332,0.023830555555555223,0.34071550255536626,0.42217484008528783,-0.0365144736604337,-0.0027044478467379562
12285,perception_only,0.505976032,0.22,0.3,0.38,0.66,0.43833333333333335,0.4491315136476427,-0.055,0.6841138659320477,0.0,-0.04802392012800005,0.0030000000000000027
12285,autonomy_only,0.9369999999999999,0.95,0.3,0.38,0.66,0.5408333333333334,0.5386018237082066,0.10545833333333594,0.3044982698961938,0.0,0.01008289850213917,0.17578652424995111
12285,selfactualization_loop,0.5,0.6804383917703171,0.95,0.9280809739230463,0.9,0.5186111111111111,0.5139902676399026,0.06102222222222172,0.3597560975609756,0.41521068859198357,-0.03452300748586745,-0.006173664366045051
12286,perception_only,0.5047062926254134,0.22,0.3,0.38,0.66,0.42055555555555557,0.40942028985507245,-0.12277777777777778,0.712947189097104,0.0,-0.04329623183344833,0.00113880960812629
12286,autonomy_only,0.94,0.95,0.3,0.38,0.66,0.5472222222222223,0.548721071863581,0.12187222222222475,0.31773399014778325,0.0,0.002217671798375398,0.11532733426664188
12286,selfactualization_loop,0.5,0.7463070765592426,0.95,0.9312621340430584,0.852138022024064,0.49333333333333335,0.47807551766138856,0.0035388888888887434,0.3606853020739405,0.44143222506393864,-0.03924135575939702,-0.03525858222309808
12287,perception_only,0.500992,0.22,0.3,0.38,0.66,0.44305555555555554,0.44764890282131664,-0.04638888888888889,0.7092391304347826,0.0,-0.04800000000000004,-0.008623479779291898
12287,autonomy_only,0.94,0.95,0.3,0.38,0.66,0.525,0.529338327091136,0.0927611111111117,0.32851063829787236,0.0,-0.03335645884751259,0.33682960396149386
12287,selfactualization_loop,0.5,0.682645371728028,0.95,0.9281515865562988,0.8991055545053767,0.49194444444444446,0.4943181818181818,0.03374444444444406,0.35650623885918004,0.41155234657039713,-0.035895777416742325,-0.004498548787484902
12288,perception_only,0.5153307534550216,0.22,0.3,0.38,0.66,0.45472222222222225,0.4625151148730351,-0.03916666666666667,0.6802721088435374,0.0,-0.04800000000000004,0.009354721455021586
12288,autonomy_only,0.94,0.95,0.3,0.38,0.66,0.51,0.5181818181818182,0.054583333333332935,0.322964318389753,0.0,-0.04114870196904874,0.3586276192379746
12288,selfactualization_loop,0.5,0.6697722009867296,0.95,0.9266771475335306,0.9,0.4922222222222222,0.4818237831176833,0.011474999999999746,0.3846815834767642,0.4120394395433316,-0.03725424960633461,-0.0035996206741545356
12289,perception_only,0.503992,0.22,0.3,0.38,0.66,0.44,0.4556427278213639,-0.06111111111111111,0.6909569798068481,0.0,-0.03620199813683045,-0.0008544260401530668
12289,autonomy_only,0.94,0.95,0.3,0.38,0.66,0.5197222222222222,0.5212765957446809,0.08140555555555598,0.32646331409727947,0.0,-0.028822533107986548,0.2252273276892215
12289,selfactualization_loop,0.5008453741689058,0.6767732733206357,0.95,0.9278903561619155,0.9,0.5083333333333333,0.4996892479801119,0.04770277777777733,0.35320686540198737,0.41579210394802596,-0.035826722582350534,-0.001309800358126556
12290,perception_only,0.5067084722957635,0.22,0.3,0.38,0.66,0.43472222222222223,0.43050430504305043,-0.07972222222222222,0.6981292517006803,0.0,-0.049067680639488076,0.00271647229576355
12290,autonomy_only,0.9282,0.95,0.3,0.38,0.66,0.5380555555555555,0.5394417475728155,0.10265555555555689,0.3388072601555748,0.0,-0.042448344291254214,0.12743789817394913
12290,selfactualization_loop,0.5,0.7184912552776805,0.95,0.9349597543025239,0.8982823610081927,0.49777777777777776,0.4909310761789601,0.016216666666666206,0.35208711433756806,0.43817899637868596,-0.02445707903794081,0.0
12291,perception_only,0.5115609943039052,0.22,0.3,0.38,0.66,0.4388888888888889,0.43967661691542287,-0.06166666666666667,0.7097345132743362,0.0,-0.04600800000000005,0.005584962303905261
12291,autonomy_only,0.5043194853203047,0.22873391625953282,0.3,0.38,0.66,0.4375,0.43553559974342526,-0.05156388888888889,0.7048458149779736,0.0,-0.050000000000000044,0.002489613990228512
12291,selfactualization_loop,0.5,0.6906777534892212,0.95,0.9287430133398522,0.9,0.4930555555555556,0.4873035066505441,0.008161111111111105,0.34585152838427946,0.44231820667031163,-0.02277691645299129,-0.0009967033695909011
12292,perception_only,0.503956175552512,0.22,0.3,0.38,0.66,0.43027777777777776,0.4426649583600256,-0.05305555555555556,0.6957264957264957,0.0,-0.035480866416671475,-0.01609030434842562
12292,autonomy_only,0.94,0.95,0.3,0.38,0.66,0.5302777777777777,0.5437192118226601,0.1050777777777797,0.33614864864864863,0.0,-0.016392595661425258,0.18198400583413832
12292,selfactualization_loop,0.5,0.6778261542594626,0.95,0.9277987516992251,0.9,0.4825,0.49544072948328266,0.0076805555555553955,0.3563696919233972,0.41721854304635764,-0.0462516235785726,0.0
12293,perception_only,0.5067914992340583,0.22,0.3,0.38,0.66,0.4386111111111111,0.4429447852760736,-0.06583333333333333,0.6972477064220184,0.0,-0.04701196800000007,0.006791499234058307
12293,autonomy_only,0.9369999999999999,0.95,0.3,0.38,0.66,0.5308333333333334,0.52731737262124,0.08948055555555631,0.3108108108108108,0.0,-0.021121504444515438,0.16189576292994512
12293,selfactualization_loop,0.5,0.6839730935425311,0.95,0.9315025358428,0.9,0.49694444444444447,0.4984746796827334,0.026619444444443988,0.34897610921501704,0.42348008385744235,-0.03701475139583599,-0.0014753150881861021
12294,perception_only,0.5270805130545498,0.22,0.3,0.38,0.66,0.44083333333333335,0.4508246792913867,-0.058611111111111114,0.6956912028725314,0.0,-0.039119171702030386,0.008540256043230054
12294,autonomy_only,0.9211153475986681,0.95,0.3,0.38,0.66,0.5166666666666667,0.5258939580764488,0.07592777777777743,0.3301805674978504,0.0,-0.050000000000000044,0.3648000000000051
