seed,policy,long_term_trajectory_value,high_risk_accuracy,irreversible_violation_rate,deep_path_activation_rate,probe_rate,low_risk_opportunity_cost
10194,always_probe_high_risk,0.3193722222222207,0.7980561555075594,0.2019438444924406,0.2544444444444444,0.5144444444444445,0.0
10194,oracle_key_audit_only,0.3960444444444487,0.8336933045356372,0.16630669546436286,0.265,0.0,0.0
10195,hard_key_continuous,0.28188888888888686,0.7643243243243243,0.23567567567567568,0.26055555555555554,0.0,0.0
10195,threshold_probe_v245,0.32724166666666743,0.7956756756756757,0.20432432432432432,0.25333333333333335,0.17722222222222223,0.0
10195,voi_probe,0.31578055555555545,0.787027027027027,0.21297297297297296,0.25666666666666665,0.09833333333333333,0.0
10195,always_probe_high_risk,0.3065694444444397,0.7902702702702703,0.20972972972972972,0.25055555555555553,0.5138888888888888,0.0
10195,oracle_key_audit_only,0.3725555555555588,0.8194594594594594,0.18054054054054053,0.26,0.0,0.0
10196,hard_key_continuous,0.3176666666666667,0.786096256684492,0.21390374331550802,0.25722222222222224,0.0,0.0
10196,threshold_probe_v245,0.36292222222222426,0.8171122994652407,0.18288770053475936,0.2544444444444444,0.18,0.0
10196,voi_probe,0.3533166666666687,0.8096256684491978,0.19037433155080213,0.25055555555555553,0.09888888888888889,0.0
10196,always_probe_high_risk,0.34215277777777714,0.8117647058823529,0.18823529411764706,0.2427777777777778,0.5194444444444445,0.0
10196,oracle_key_audit_only,0.4332222222222286,0.8556149732620321,0.1443850267379679,0.2577777777777778,0.0,0.0
10197,hard_key_continuous,0.2844222222222207,0.7659115426105717,0.23408845738942827,0.25166666666666665,0.0,0.0
10197,threshold_probe_v245,0.31219166666666504,0.7864077669902912,0.21359223300970873,0.24666666666666667,0.17166666666666666,0.0
10197,voi_probe,0.32560000000000067,0.7928802588996764,0.20711974110032363,0.24444444444444444,0.09333333333333334,0.0
10197,always_probe_high_risk,0.31617499999999793,0.7961165048543689,0.20388349514563106,0.2427777777777778,0.515,0.0
10197,oracle_key_audit_only,0.3786444444444482,0.8230852211434736,0.17691477885652643,0.25,0.0,0.0
10198,hard_key_continuous,0.2644444444444428,0.7542553191489362,0.24574468085106382,0.27111111111111114,0.0,0.0
10198,threshold_probe_v245,0.29922777777777565,0.7787234042553192,0.22127659574468084,0.26611111111111113,0.17444444444444446,0.0
10198,voi_probe,0.302105555555554,0.7787234042553192,0.22127659574468084,0.27055555555555555,0.09222222222222222,0.0
10198,always_probe_high_risk,0.29061111111110505,0.7808510638297872,0.21914893617021278,0.2627777777777778,0.5222222222222223,0.0
10198,oracle_key_audit_only,0.369333333333336,0.8170212765957446,0.1829787234042553,0.2761111111111111,0.0,0.0
10199,hard_key_continuous,0.2895111111111096,0.7697095435684648,0.23029045643153526,0.26,0.0,0.0
10199,threshold_probe_v245,0.3062833333333313,0.783195020746888,0.21680497925311204,0.25166666666666665,0.1811111111111111,0.0
10199,voi_probe,0.3129694444444439,0.7852697095435685,0.21473029045643152,0.2538888888888889,0.09166666666666666,0.0
10199,always_probe_high_risk,0.2974333333333279,0.7852697095435685,0.21473029045643152,0.24722222222222223,0.5355555555555556,0.0
10199,oracle_key_audit_only,0.3801777777777805,0.8226141078838174,0.17738589211618258,0.25722222222222224,0.0,0.0
10200,hard_key_continuous,0.2989777777777766,0.7749469214437368,0.22505307855626328,0.2633333333333333,0.0,0.0
10200,threshold_probe_v245,0.31791666666666546,0.7898089171974523,0.21019108280254778,0.2633333333333333,0.17,0.0
10200,voi_probe,0.3153833333333327,0.7866242038216561,0.21337579617834396,0.26722222222222225,0.09,0.0
10200,always_probe_high_risk,0.29666111111110416,0.7845010615711253,0.21549893842887474,0.25277777777777777,0.5233333333333333,0.0
10200,oracle_key_audit_only,0.3985333333333367,0.8343949044585988,0.16560509554140126,0.2644444444444444,0.0,0.0
10201,hard_key_continuous,0.3236444444444448,0.7896995708154506,0.21030042918454936,0.25833333333333336,0.0,0.0
10201,threshold_probe_v245,0.3406111111111115,0.8036480686695279,0.1963519313304721,0.25555555555555554,0.17555555555555555,0.0
10201,voi_probe,0.3348916666666673,0.7982832618025751,0.2017167381974249,0.24944444444444444,0.085,0.0
10201,always_probe_high_risk,0.3179666666666642,0.7972103004291845,0.20278969957081544,0.24666666666666667,0.5177777777777778,0.0
10201,oracle_key_audit_only,0.4018666666666705,0.8369098712446352,0.1630901287553648,0.2594444444444444,0.0,0.0
10202,hard_key_continuous,0.3175777777777779,0.7860851505711319,0.21391484942886813,0.27555555555555555,0.0,0.0
10202,threshold_probe_v245,0.3322611111111108,0.7985462097611631,0.20145379023883697,0.2677777777777778,0.19,0.0
10202,voi_probe,0.3317388888888887,0.7964693665628245,0.2035306334371755,0.26555555555555554,0.10333333333333333,0.0
10202,always_probe_high_risk,0.32729722222222013,0.8026998961578401,0.19730010384215993,0.26555555555555554,0.535,0.0
10202,oracle_key_audit_only,0.4046888888888928,0.8369678089304258,0.16303219106957426,0.27166666666666667,0.0,0.0
10203,hard_key_continuous,0.28722222222222044,0.7675675675675676,0.23243243243243245,0.25055555555555553,0.0,0.0
10203,threshold_probe_v245,0.32602777777777747,0.7945945945945946,0.20540540540540542,0.24888888888888888,0.16111111111111112,0.0
10203,voi_probe,0.33048888888888883,0.7956756756756757,0.20432432432432432,0.24833333333333332,0.08444444444444445,0.0
10203,always_probe_high_risk,0.3172361111111071,0.7967567567567567,0.20324324324324325,0.24666666666666667,0.5138888888888888,0.0
10203,oracle_key_audit_only,0.3885555555555593,0.8291891891891892,0.17081081081081081,0.25555555555555554,0.0,0.0
10204,hard_key_continuous,0.2975777777777768,0.7741251325556734,0.2258748674443266,0.25666666666666665,0.0,0.0
10204,threshold_probe_v245,0.3304277777777777,0.7974549310710498,0.20254506892895016,0.25555555555555554,0.17888888888888888,0.0
10204,voi_probe,0.34035833333333393,0.8016967126193001,0.19830328738069988,0.25333333333333335,0.09833333333333333,0.0
10204,always_probe_high_risk,0.32368611111110723,0.8006362672322376,0.19936373276776245,0.25055555555555553,0.5238888888888888,0.0
10204,oracle_key_audit_only,0.39713333333333756,0.8335100742311771,0.1664899257688229,0.26222222222222225,0.0,0.0
10205,hard_key_continuous,0.3189111111111116,0.7868504772004242,0.21314952279957583,0.26722222222222225,0.0,0.0
10205,threshold_probe_v245,0.37182222222222566,0.8218451749734889,0.17815482502651114,0.2644444444444444,0.16444444444444445,0.0
10205,voi_probe,0.3597777777777806,0.8133616118769883,0.18663838812301167,0.26555555555555554,0.10222222222222223,0.0
10205,always_probe_high_risk,0.3467972222222231,0.8144220572640509,0.1855779427359491,0.2594444444444444,0.5238888888888888,0.0
10205,oracle_key_audit_only,0.40957777777778204,0.8409331919406151,0.15906680805938495,0.27111111111111114,0.0,0.0
10206,hard_key_continuous,0.3488000000000017,0.8049568965517241,0.19504310344827586,0.27166666666666667,0.0,0.0
10206,threshold_probe_v245,0.3699055555555585,0.8211206896551724,0.1788793103448276,0.27111111111111114,0.15888888888888889,0.0
10206,voi_probe,0.3636222222222244,0.8157327586206896,0.18426724137931033,0.27166666666666667,0.08444444444444445,0.0
10206,always_probe_high_risk,0.34142222222222257,0.8114224137931034,0.18857758620689655,0.2627777777777778,0.5155555555555555,0.0
10206,oracle_key_audit_only,0.42524444444444937,0.8512931034482759,0.14870689655172414,0.2733333333333333,0.0,0.0
10207,hard_key_continuous,0.27546666666666453,0.7599118942731278,0.24008810572687225,0.25055555555555553,0.0,0.0
10207,threshold_probe_v245,0.29600833333333043,0.776431718061674,0.22356828193832598,0.24555555555555555,0.175,0.0
10207,voi_probe,0.293591666666665,0.7731277533039648,0.22687224669603523,0.24166666666666667,0.09166666666666666,0.0
10207,always_probe_high_risk,0.2933666666666619,0.7819383259911894,0.21806167400881057,0.24166666666666667,0.5044444444444445,0.0
10207,oracle_key_audit_only,0.3803555555555601,0.8248898678414097,0.1751101321585903,0.2511111111111111,0.0,0.0
10208,hard_key_continuous,0.309088888888888,0.7808069792802618,0.21919302071973829,0.255,0.0,0.0
10208,threshold_probe_v245,0.31776944444444416,0.7895310796074155,0.21046892039258452,0.24944444444444444,0.15833333333333333,0.0
10208,voi_probe,0.32385277777777755,0.7917121046892039,0.20828789531079608,0.25166666666666665,0.08611111111111111,0.0
10208,always_probe_high_risk,0.30014722222221746,0.7862595419847328,0.21374045801526717,0.24444444444444444,0.5094444444444445,0.0
10208,oracle_key_audit_only,0.38553333333333695,0.8276990185387132,0.1723009814612868,0.25,0.0,0.0
10209,hard_key_continuous,0.2991333333333324,0.77491961414791,0.22508038585209003,0.2722222222222222,0.0,0.0
10209,threshold_probe_v245,0.3392694444444456,0.8027867095391211,0.19721329046087888,0.2677777777777778,0.1738888888888889,0.0
10209,voi_probe,0.3278861111111112,0.7942122186495176,0.2057877813504823,0.27,0.09277777777777778,0.0
10209,always_probe_high_risk,0.3254361111111096,0.8017148981779206,0.1982851018220793,0.2627777777777778,0.5183333333333333,0.0
10209,oracle_key_audit_only,0.38802222222222565,0.8285101822079314,0.1714898177920686,0.27111111111111114,0.0,0.0
10210,hard_key_continuous,0.28744444444444284,0.7679144385026738,0.2320855614973262,0.2477777777777778,0.0,0.0
10210,threshold_probe_v245,0.3345361111111125,0.8,0.2,0.24555555555555555,0.17833333333333334,0.0
10210,voi_probe,0.3161388888888885,0.7871657754010695,0.21283422459893048,0.24555555555555555,0.09444444444444444,0.0
10210,always_probe_high_risk,0.3030416666666609,0.788235294117647,0.21176470588235294,0.23944444444444443,0.5194444444444445,0.0
10210,oracle_key_audit_only,0.379888888888893,0.8235294117647058,0.17647058823529413,0.25,0.0,0.0
10211,hard_key_continuous,0.2903999999999985,0.7694805194805194,0.2305194805194805,0.2477777777777778,0.0,0.0
10211,threshold_probe_v245,0.3126416666666653,0.7867965367965368,0.2132034632034632,0.24222222222222223,0.17722222222222223,0.0
10211,voi_probe,0.32265000000000027,0.7911255411255411,0.20887445887445888,0.24,0.09444444444444444,0.0
10211,always_probe_high_risk,0.3008777777777724,0.7867965367965368,0.2132034632034632,0.2388888888888889,0.5133333333333333,0.0
10211,oracle_key_audit_only,0.38106666666667066,0.8246753246753247,0.17532467532467533,0.25055555555555553,0.0,0.0
10212,hard_key_continuous,0.30282222222222216,0.7775489186405767,0.22245108135942326,0.2594444444444444,0.0,0.0
10212,threshold_probe_v245,0.33897500000000036,0.8022657054582905,0.19773429454170957,0.25833333333333336,0.18611111111111112,0.0
10212,voi_probe,0.35421944444444636,0.8094747682801235,0.19052523171987643,0.25666666666666665,0.10611111111111111,0.0
10212,always_probe_high_risk,0.32305277777777547,0.800205973223481,0.19979402677651906,0.25055555555555553,0.5394444444444444,0.0
10212,oracle_key_audit_only,0.4041555555555605,0.8362512873326468,0.16374871266735325,0.2611111111111111,0.0,0.0
10213,hard_key_continuous,0.312933333333333,0.7832980972515856,0.2167019027484144,0.27111111111111114,0.0,0.0
10213,threshold_probe_v245,0.34945555555555635,0.8086680761099366,0.19133192389006343,0.2677777777777778,0.17555555555555555,0.0
10213,voi_probe,0.36636111111111314,0.8171247357293869,0.1828752642706131,0.27,0.09888888888888889,0.0
10213,always_probe_high_risk,0.3443166666666652,0.8128964059196617,0.18710359408033828,0.2644444444444444,0.5255555555555556,0.0
10213,oracle_key_audit_only,0.4160444444444494,0.8446088794926004,0.1553911205073996,0.2722222222222222,0.0,0.0
10214,hard_key_continuous,0.29624444444444326,0.7736240913811008,0.22637590861889928,0.2633333333333333,0.0,0.0
10214,threshold_probe_v245,0.32409166666666633,0.7933541017653167,0.2066458982346833,0.26166666666666666,0.16944444444444445,0.0
10214,voi_probe,0.32146111111111103,0.7902388369678089,0.20976116303219106,0.2577777777777778,0.09222222222222222,0.0
10214,always_probe_high_risk,0.3130749999999965,0.794392523364486,0.205607476635514,0.2544444444444444,0.535,0.0
10214,oracle_key_audit_only,0.39757777777778175,0.8328141225337488,0.1671858774662513,0.2638888888888889,0.0,0.0
10215,hard_key_continuous,0.27606666666666485,0.7606093579978237,0.23939064200217627,0.25722222222222224,0.0,0.0
10215,threshold_probe_v245,0.3287638888888884,0.7965179542981502,0.20348204570184983,0.24888888888888888,0.17055555555555554,0.0
10215,voi_probe,0.3227722222222217,0.7910772578890098,0.2089227421109902,0.25055555555555553,0.08777777777777777,0.0
10215,always_probe_high_risk,0.31330833333332847,0.794341675734494,0.20565832426550598,0.24555555555555555,0.5105555555555555,0.0
10215,oracle_key_audit_only,0.39340000000000414,0.8324265505984766,0.16757344940152338,0.25166666666666665,0.0,0.0
10216,hard_key_continuous,0.26702222222222033,0.7553879310344828,0.24461206896551724,0.2477777777777778,0.0,0.0
10216,threshold_probe_v245,0.30196111111110885,0.7801724137931034,0.21982758620689655,0.245,0.17,0.0
10216,voi_probe,0.29770833333333135,0.7758620689655172,0.22413793103448276,0.24388888888888888,0.08833333333333333,0.0
10216,always_probe_high_risk,0.2880888888888817,0.7790948275862069,0.2209051724137931,0.24222222222222223,0.5155555555555555,0.0
10216,oracle_key_audit_only,0.37013333333333603,0.8178879310344828,0.18211206896551724,0.25333333333333335,0.0,0.0
10217,hard_key_continuous,0.2597333333333314,0.75,0.25,0.26055555555555554,0.0,0.0
10217,threshold_probe_v245,0.2948083333333308,0.7754424778761062,0.2245575221238938,0.2511111111111111,0.1661111111111111,0.0
10217,voi_probe,0.30268888888888756,0.7787610619469026,0.22123893805309736,0.2538888888888889,0.09333333333333334,0.0
10217,always_probe_high_risk,0.281266666666659,0.7743362831858407,0.22566371681415928,0.2561111111111111,0.5022222222222222,0.0
10217,oracle_key_audit_only,0.36106666666666903,0.8130530973451328,0.18694690265486727,0.26,0.0,0.0
10218,hard_key_continuous,0.2785777777777759,0.7634297520661157,0.2365702479338843,0.2644444444444444,0.0,0.0
10218,threshold_probe_v245,0.3003916666666646,0.7799586776859504,0.22004132231404958,0.2644444444444444,0.18944444444444444,0.0
10218,voi_probe,0.31418888888888824,0.7861570247933884,0.21384297520661158,0.2611111111111111,0.1,0.0
10218,always_probe_high_risk,0.29175555555554955,0.7820247933884298,0.21797520661157024,0.26,0.5377777777777778,0.0
10218,oracle_key_audit_only,0.37813333333333693,0.8212809917355371,0.1787190082644628,0.26666666666666666,0.0,0.0
10219,hard_key_continuous,0.3088888888888884,0.7808510638297872,0.21914893617021278,0.24055555555555555,0.0,0.0
10219,threshold_probe_v245,0.32720555555555547,0.7957446808510639,0.20425531914893616,0.23722222222222222,0.18777777777777777,0.0
10219,voi_probe,0.3375250000000011,0.8,0.2,0.24166666666666667,0.0961111111111111,0.0
10219,always_probe_high_risk,0.3190555555555533,0.7978723404255319,0.20212765957446807,0.2361111111111111,0.5222222222222223,0.0
10219,oracle_key_audit_only,0.3977777777777814,0.8340425531914893,0.16595744680851063,0.24388888888888888,0.0,0.0
10220,hard_key_continuous,0.3042666666666661,0.7782426778242678,0.2217573221757322,0.27111111111111114,0.0,0.0
10220,threshold_probe_v245,0.341002777777779,0.803347280334728,0.19665271966527198,0.27111111111111114,0.16944444444444445,0.0
10220,voi_probe,0.3579472222222248,0.8117154811715481,0.18828451882845187,0.27444444444444444,0.09166666666666666,0.0
10220,always_probe_high_risk,0.33012222222222065,0.8043933054393305,0.19560669456066945,0.26611111111111113,0.5311111111111111,0.0
10220,oracle_key_audit_only,0.41448888888889357,0.8430962343096234,0.15690376569037656,0.27666666666666667,0.0,0.0
10221,hard_key_continuous,0.29562222222222123,0.7725788900979326,0.22742110990206746,0.2577777777777778,0.0,0.0
10221,threshold_probe_v245,0.32169166666666615,0.7921653971708379,0.20783460282916214,0.25222222222222224,0.16944444444444445,0.0
10221,voi_probe,0.312591666666666,0.7845484221980413,0.21545157780195864,0.25166666666666665,0.07388888888888889,0.0
10221,always_probe_high_risk,0.30086388888888393,0.7867247007616975,0.2132752992383025,0.25166666666666665,0.5105555555555555,0.0
10221,oracle_key_audit_only,0.37384444444444764,0.8204570184983678,0.1795429815016322,0.2644444444444444,0.0,0.0
10222,hard_key_continuous,0.2869999999999984,0.7672131147540984,0.23278688524590163,0.25833333333333336,0.0,0.0
10222,threshold_probe_v245,0.3182277777777772,0.7901639344262295,0.2098360655737705,0.25333333333333335,0.17444444444444446,0.0
10222,voi_probe,0.308855555555555,0.7825136612021858,0.2174863387978142,0.25277777777777777,0.08666666666666667,0.0
10222,always_probe_high_risk,0.3047638888888854,0.7890710382513662,0.21092896174863388,0.25055555555555553,0.5083333333333333,0.0
10222,oracle_key_audit_only,0.38477777777778144,0.8273224043715847,0.1726775956284153,0.2633333333333333,0.0,0.0
10223,hard_key_continuous,0.31153333333333294,0.7824709609292503,0.21752903907074975,0.265,0.0,0.0
10223,threshold_probe_v245,0.3163083333333321,0.7888067581837381,0.21119324181626187,0.255,0.16833333333333333,0.0
10223,voi_probe,0.327861111111111,0.7940865892291447,0.20591341077085534,0.2577777777777778,0.09222222222222222,0.0
10223,always_probe_high_risk,0.30200833333332805,0.7877507919746568,0.2122492080253432,0.2511111111111111,0.5261111111111111,0.0
10223,oracle_key_audit_only,0.38975555555555863,0.8289334741288279,0.17106652587117213,0.2561111111111111,0.0,0.0
10224,hard_key_continuous,0.269599999999998,0.7565502183406113,0.24344978165938866,0.2577777777777778,0.0,0.0
10224,threshold_probe_v245,0.31000833333333194,0.7849344978165939,0.21506550218340612,0.25333333333333335,0.1661111111111111,0.0
10224,voi_probe,0.31802499999999956,0.7882096069868996,0.21179039301310043,0.2538888888888889,0.08944444444444444,0.0
10224,always_probe_high_risk,0.29089999999999333,0.7805676855895196,0.21943231441048036,0.2477777777777778,0.5088888888888888,0.0
10224,oracle_key_audit_only,0.37982222222222556,0.824235807860262,0.17576419213973798,0.2588888888888889,0.0,0.0
10225,hard_key_continuous,0.3080222222222217,0.7802786709539121,0.21972132904608788,0.2611111111111111,0.0,0.0
10225,threshold_probe_v245,0.35370555555555677,0.8113612004287245,0.18863879957127547,0.26055555555555554,0.16777777777777778,0.0
10225,voi_probe,0.35466944444444654,0.8102893890675241,0.18971061093247588,0.25555555555555554,0.08944444444444444,0.0
10225,always_probe_high_risk,0.32721388888888725,0.8027867095391211,0.19721329046087888,0.25277777777777777,0.5183333333333333,0.0
10225,oracle_key_audit_only,0.40935555555555964,0.8413719185423365,0.15862808145766344,0.2594444444444444,0.0,0.0
10226,hard_key_continuous,0.3017333333333326,0.7767295597484277,0.22327044025157233,0.2811111111111111,0.0,0.0
10226,threshold_probe_v245,0.34374444444444485,0.8050314465408805,0.1949685534591195,0.26611111111111113,0.1711111111111111,0.0
10226,voi_probe,0.3501194444444458,0.8071278825995807,0.1928721174004193,0.27166666666666667,0.09055555555555556,0.0
10226,always_probe_high_risk,0.3418499999999983,0.8113207547169812,0.18867924528301888,0.2627777777777778,0.53,0.0
10226,oracle_key_audit_only,0.4030666666666698,0.8364779874213837,0.16352201257861634,0.2638888888888889,0.0,0.0
10227,hard_key_continuous,0.32037777777777726,0.7877211238293444,0.21227887617065558,0.2644444444444444,0.0,0.0
10227,threshold_probe_v245,0.3727638888888903,0.8220603537981269,0.17793964620187305,0.2627777777777778,0.17944444444444443,0.0
10227,voi_probe,0.3543666666666671,0.809573361082206,0.19042663891779396,0.2638888888888889,0.09555555555555556,0.0
10227,always_probe_high_risk,0.3390249999999969,0.809573361082206,0.19042663891779396,0.2561111111111111,0.5338888888888889,0.0
10227,oracle_key_audit_only,0.4288222222222266,0.8511966701352758,0.14880332986472425,0.2683333333333333,0.0,0.0
