seed,model,irreversible_recall,reversible_recall,critical_precision,false_alarm_rate,review_trigger_rate,irreversible_core_violation_rate,reversible_miss_rate,net_vigilance_value,long_term_trajectory_value,final_threshold_irreversible,final_threshold_reversible
15015,hierarchical_recall_constrained,0.814498933901919,0.5994358251057827,0.39990089197224976,0.18348484848484847,0.3057575757575758,0.2942430703624733,0.46544428772919605,0.6944699531264404,0.7135678787878803,0.28,0.6439999999999999
15015,severity_weighted_hierarchical,0.8290258449304175,0.4657933042212518,0.3737322515212982,0.18712121212121213,0.29878787878787877,0.2823061630218688,0.5967976710334789,0.673272884697793,0.6802109090909091,0.42,0.6
15016,fixed_threshold,0.6673596673596673,0.5855978260869565,0.4927916120576671,0.11727272727272728,0.2312121212121212,0.4282744282744283,0.4945652173913043,0.6371669863375986,0.6536721212121179,0.58,0.58
15016,global_recall_constrained,0.8333333333333334,0.7805555555555556,0.34393993564533426,0.278030303030303,0.42378787878787877,0.26666666666666666,0.3194444444444444,0.7181667533396171,0.7384609090909118,0.312,0.312
15016,hierarchical_recall_constrained,0.8430583501006036,0.603905160390516,0.4016973125884017,0.19227272727272726,0.32136363636363635,0.28169014084507044,0.46722454672245467,0.7076884919336415,0.7079554545454553,0.28,0.74
15016,severity_weighted_hierarchical,0.8227360308285164,0.4917293233082707,0.3817721518987342,0.185,0.29924242424242425,0.2909441233140655,0.5744360902255639,0.6757570575667236,0.6826287878787878,0.42,0.6
15017,fixed_threshold,0.6910229645093946,0.579250720461095,0.4772135416666667,0.12166666666666667,0.23272727272727273,0.4112734864300626,0.49855907780979825,0.6448501940532128,0.6674993939393916,0.58,0.58
15017,global_recall_constrained,0.8215767634854771,0.7900709219858156,0.3470502549162418,0.27166666666666667,0.4160606060606061,0.2987551867219917,0.2936170212765957,0.7119457859971576,0.7336600000000039,0.48900000000000016,0.48900000000000016
15017,hierarchical_recall_constrained,0.8323699421965318,0.6072507552870091,0.3932107496463932,0.195,0.32136363636363635,0.28709055876685935,0.47583081570996977,0.7015741545463371,0.7065009090909095,0.28,0.74
15017,severity_weighted_hierarchical,0.8760504201680672,0.42857142857142855,0.3683937823834197,0.1846969696969697,0.2924242424242424,0.23319327731092437,0.6282798833819242,0.6916953352042654,0.7013303030303039,0.42,0.6
15018,fixed_threshold,0.6757281553398058,0.6378299120234604,0.5016015374759769,0.11787878787878787,0.2365151515151515,0.39611650485436894,0.4472140762463343,0.6557551270712353,0.6767493939393913,0.58,0.58
15018,global_recall_constrained,0.8349514563106796,0.7776203966005666,0.3447183098591549,0.281969696969697,0.4303030303030303,0.258252427184466,0.3243626062322946,0.7191154800476498,0.7334000000000033,0.3,0.3
15018,hierarchical_recall_constrained,0.8435114503816794,0.6008462623413258,0.4301288404360753,0.17424242424242425,0.3057575757575758,0.2748091603053435,0.46544428772919605,0.7149951484920435,0.7099618181818188,0.28,0.6439999999999995
15018,severity_weighted_hierarchical,0.8614457831325302,0.500768049155146,0.398837823560486,0.17242424242424242,0.2868181818181818,0.24899598393574296,0.5683563748079877,0.7029802670287031,0.7142269696969706,0.42,0.6
15019,fixed_threshold,0.7036290322580645,0.5936139332365747,0.5046604527296937,0.11272727272727273,0.22757575757575757,0.3911290322580645,0.4731494920174166,0.6607624560791584,0.6793593939393916,0.58,0.58
15019,global_recall_constrained,0.8115384615384615,0.7940761636107193,0.3483026874115983,0.27924242424242424,0.42848484848484847,0.29423076923076924,0.3145275035260931,0.7085761254497711,0.7179709090909118,0.6839999999999999,0.6839999999999999
15019,hierarchical_recall_constrained,0.8588469184890656,0.5988455988455988,0.39086294416243655,0.2,0.3283333333333333,0.268389662027833,0.47619047619047616,0.7122944935699272,0.7126760606060625,0.28,0.3919999999999997
15019,severity_weighted_hierarchical,0.8227848101265823,0.49538461538461537,0.3803418803418803,0.17575757575757575,0.28363636363636363,0.2805907172995781,0.5707692307692308,0.6787642461617146,0.7050593939393949,0.42,0.6
15020,fixed_threshold,0.6143911439114391,0.599713055954089,0.4960369881109643,0.1156060606060606,0.2293939393939394,0.4575645756457565,0.46915351506456243,0.6151389578709328,0.6293036363636333,0.58,0.58
15020,global_recall_constrained,0.8346938775510204,0.7776119402985074,0.3324991061851984,0.2828787878787879,0.42378787878787877,0.29591836734693877,0.3283582089552239,0.7116735312897451,0.7256730303030351,0.3,0.3
15020,hierarchical_recall_constrained,0.8996212121212122,0.5997267759562842,0.3961855223233637,0.21106060606060606,0.34954545454545455,0.22916666666666666,0.48770491803278687,0.733778382031748,0.7130760606060617,0.28,0.28
15020,severity_weighted_hierarchical,0.8755102040816326,0.5063492063492063,0.3833931317273193,0.18227272727272728,0.2956060606060606,0.23469387755102042,0.5587301587301587,0.7079599697220111,0.7268615151515178,0.42,0.6
15021,fixed_threshold,0.6841085271317829,0.5861027190332326,0.49498997995991983,0.11454545454545455,0.2268181818181818,0.41472868217054265,0.486404833836858,0.6465328270229518,0.6622790909090887,0.58,0.58
15021,global_recall_constrained,0.8396793587174348,0.7745664739884393,0.3475254730713246,0.27166666666666667,0.4163636363636364,0.2625250501002004,0.30057803468208094,0.721544277482277,0.7451103030303068,0.6239999999999999,0.6239999999999999
15021,hierarchical_recall_constrained,0.8400852878464818,0.6035182679296346,0.39867109634551495,0.19196969696969696,0.3192424242424242,0.26652452025586354,0.462787550744249,0.7081049823090249,0.7191366666666668,0.28,0.6463999999999969
15021,severity_weighted_hierarchical,0.8435517970401691,0.5190947666195191,0.39730290456431533,0.17606060606060606,0.2921212121212121,0.2769556025369979,0.5601131541725601,0.694525184455419,0.697607272727273,0.42,0.6
15022,fixed_threshold,0.6907630522088354,0.6080645161290322,0.4822742474916388,0.11727272727272728,0.2265151515151515,0.39156626506024095,0.47258064516129034,0.6540287090042612,0.6895560606060595,0.58,0.58
15022,global_recall_constrained,0.8203463203463204,0.7901049475262368,0.32391848409009655,0.2865151515151515,0.42378787878787877,0.28354978354978355,0.3148425787106447,0.7081055882688784,0.7413093939393989,0.38400000000000006,0.38400000000000006
15022,hierarchical_recall_constrained,0.8380566801619433,0.6011644832605532,0.3804047838086477,0.2040909090909091,0.3293939393939394,0.2591093117408907,0.48326055312954874,0.7035308317264268,0.7174793939393956,0.28,0.74
15022,severity_weighted_hierarchical,0.8453389830508474,0.48411497730711045,0.3800211416490486,0.17772727272727273,0.2866666666666667,0.23940677966101695,0.5885022692889561,0.6912354499196516,0.7162593939393941,0.42,0.6
15023,fixed_threshold,0.650319829424307,0.616793893129771,0.4745649263721553,0.11893939393939394,0.22636363636363635,0.43283582089552236,0.47480916030534354,0.632211478554526,0.6754066666666655,0.58,0.58
15023,global_recall_constrained,0.8073217726396917,0.7980769230769231,0.37721614485099964,0.2501515151515151,0.40166666666666667,0.2947976878612717,0.29395604395604397,0.715647280267123,0.7274372727272757,0.4980000000000001,0.4980000000000001
15023,hierarchical_recall_constrained,0.8423153692614771,0.6005706134094151,0.41061860691670726,0.18333333333333332,0.31106060606060604,0.2894211576846307,0.47075606276747506,0.7082088731491104,0.7071603030303045,0.28,0.4807999999999998
15023,severity_weighted_hierarchical,0.8174603174603174,0.4831130690161527,0.3813690169840453,0.18212121212121213,0.2943939393939394,0.2777777777777778,0.5741556534508077,0.6742200877810474,0.6899996969696971,0.42,0.6
15024,fixed_threshold,0.6861598440545809,0.6028776978417266,0.5006493506493507,0.11651515151515152,0.23333333333333334,0.41130604288499023,0.479136690647482,0.6515211551515224,0.6605212121212091,0.58,0.58
15024,global_recall_constrained,0.814453125,0.7944606413994169,0.37373737373737376,0.24424242424242423,0.39,0.2734375,0.3104956268221574,0.7209918043407839,0.7409642424242455,0.72,0.72
15024,hierarchical_recall_constrained,0.8288659793814434,0.6055045871559633,0.38926829268292684,0.1896969696969697,0.3106060606060606,0.27422680412371137,0.4648318042813456,0.7016647553289631,0.726257575757577,0.28,0.74
15024,severity_weighted_hierarchical,0.8336842105263158,0.4566145092460882,0.3742171189979123,0.18166666666666667,0.2903030303030303,0.28,0.604551920341394,0.6745390349144882,0.6841478787878796,0.42,0.6
15025,fixed_threshold,0.6297029702970297,0.6238938053097345,0.4839973873285434,0.11969696969696969,0.23196969696969696,0.44752475247524753,0.4469026548672566,0.62460455333696,0.6571766666666643,0.58,0.58
15025,global_recall_constrained,0.8242677824267782,0.786910197869102,0.3225920679886686,0.28984848484848486,0.42787878787878786,0.2824267782426778,0.3242009132420091,0.7086441123295436,0.7358581818181863,0.336,0.336
15025,hierarchical_recall_constrained,0.8362919132149902,0.6047548291233283,0.3787602552415679,0.2065151515151515,0.3324242424242424,0.2445759368836292,0.4739970282317979,0.7049518260213197,0.7253157575757592,0.28,0.6711999999999952
15025,severity_weighted_hierarchical,0.8395061728395061,0.49920760697305866,0.3681262729124236,0.18803030303030302,0.29757575757575755,0.29835390946502055,0.5705229793977813,0.6802268583682016,0.6955006060606063,0.42,0.6
15026,fixed_threshold,0.6906077348066298,0.6014598540145986,0.5100453661697991,0.11454545454545455,0.2337878787878788,0.40699815837937386,0.472992700729927,0.6553879295138808,0.6550906060606034,0.58,0.58
15026,global_recall_constrained,0.8290258449304175,0.7831858407079646,0.3258851839119972,0.2971212121212121,0.44075757575757574,0.26043737574552683,0.308259587020649,0.712609640666601,0.7393142424242479,0.4920000000000001,0.4920000000000001
15026,hierarchical_recall_constrained,0.8461538461538461,0.6049562682215743,0.38472485768500947,0.1965151515151515,0.3193939393939394,0.27564102564102566,0.4708454810495627,0.7067380821994615,0.7214981818181826,0.28,0.74
15026,severity_weighted_hierarchical,0.8376753507014028,0.4691011235955056,0.3924843423799583,0.17636363636363636,0.2903030303030303,0.250501002004008,0.5941011235955056,0.686072060664348,0.6932084848484846,0.42,0.6
15027,fixed_threshold,0.67,0.5949554896142433,0.49429147078576224,0.11409090909090909,0.22560606060606062,0.406,0.4807121661721068,0.6436477143653766,0.6716596969696964,0.58,0.58
15027,global_recall_constrained,0.8176691729323309,0.7862481315396114,0.3579143389199255,0.26121212121212123,0.4068181818181818,0.3176691729323308,0.3034379671150972,0.7100394883212696,0.7146075757575784,0.3,0.3
15027,hierarchical_recall_constrained,0.8315098468271335,0.6027397260273972,0.37735849056603776,0.205,0.3292424242424242,0.2910284463894967,0.4780821917808219,0.6961304654118214,0.7065724242424254,0.28,0.3856000000000006
15027,severity_weighted_hierarchical,0.8064516129032258,0.4977578475336323,0.386734693877551,0.18212121212121213,0.296969696969697,0.27703984819734345,0.5650224215246636,0.6734144845355787,0.6892363636363643,0.42,0.6
15028,fixed_threshold,0.697286012526096,0.5979228486646885,0.47425997425997424,0.1237878787878788,0.23545454545454544,0.38204592901878914,0.4807121661721068,0.6540811381345023,0.6877642424242402,0.58,0.58
15028,global_recall_constrained,0.8326693227091634,0.7694704049844237,0.34234234234234234,0.26545454545454544,0.4036363636363636,0.27689243027888444,0.3426791277258567,0.7157276910620471,0.734894545454549,0.3,0.3
15028,hierarchical_recall_constrained,0.8467583497053045,0.6045197740112994,0.40290806754221387,0.19287878787878787,0.32303030303030306,0.24361493123772102,0.4717514124293785,0.7147306450921744,0.7227200000000007,0.28,0.74
15028,severity_weighted_hierarchical,0.8503118503118503,0.4874446085672083,0.3772332822868811,0.18484848484848485,0.2968181818181818,0.288981288981289,0.5716395864106352,0.68558289619354,0.691783939393939,0.42,0.6
15029,fixed_threshold,0.6723044397463002,0.5932203389830508,0.5114345114345115,0.10681818181818181,0.21863636363636363,0.4080338266384778,0.4745762711864407,0.6475880411974223,0.6779390909090888,0.58,0.58
15029,global_recall_constrained,0.8333333333333334,0.7808022922636103,0.34662356321839083,0.27560606060606063,0.4218181818181818,0.27976190476190477,0.3166189111747851,0.7170981221163318,0.7304278787878821,0.34500000000000003,0.34500000000000003
15029,hierarchical_recall_constrained,0.829126213592233,0.6102418207681366,0.4218827008378512,0.17772727272727273,0.30742424242424243,0.29320388349514565,0.46799431009957326,0.7066194288926209,0.7032415151515152,0.28,0.74
15029,severity_weighted_hierarchical,0.8646464646464647,0.4887005649717514,0.3959079283887468,0.17893939393939393,0.2962121212121212,0.2383838383838384,0.557909604519774,0.7023234914492359,0.709156060606061,0.42,0.6
15030,fixed_threshold,0.6752475247524753,0.6122177954847278,0.5201037613488976,0.11212121212121212,0.23363636363636364,0.4178217821782178,0.45152722443559096,0.6515652199445687,0.6588503030303,0.58,0.58
15030,global_recall_constrained,0.838,0.7756024096385542,0.33669790915645276,0.2787878787878788,0.4203030303030303,0.268,0.31626506024096385,0.7177055537454268,0.7401763636363672,0.6210000000000002,0.6210000000000002
15030,hierarchical_recall_constrained,0.8434442270058709,0.6044880785413744,0.39486944571690336,0.20015151515151516,0.33075757575757575,0.2759295499021526,0.48106591865357645,0.7067163374500172,0.702430000000001,0.28,0.74
15030,severity_weighted_hierarchical,0.8552875695732839,0.4583901773533424,0.40642529321774606,0.17636363636363636,0.2971212121212121,0.2597402597402597,0.5934515688949522,0.6921260339404819,0.6751130303030312,0.42,0.6
15031,fixed_threshold,0.676,0.611271676300578,0.4859514687100894,0.12196969696969696,0.23727272727272727,0.432,0.47832369942196534,0.6430647730913547,0.6555569696969671,0.58,0.58
15031,global_recall_constrained,0.8225108225108225,0.7871362940275651,0.3269934162399415,0.2787878787878788,0.41424242424242425,0.2748917748917749,0.29249617151607965,0.7110684145882875,0.7535339393939445,0.3,0.3
15031,hierarchical_recall_constrained,0.8770161290322581,0.6069364161849711,0.3927423059255857,0.20030303030303032,0.32984848484848484,0.2318548387096774,0.48265895953757226,0.7263977344185732,0.7293215151515174,0.28,0.74
15031,severity_weighted_hierarchical,0.8443983402489627,0.4807692307692308,0.3969585736759308,0.17424242424242425,0.28893939393939394,0.24688796680497926,0.5673076923076923,0.6923377631644075,0.702742727272727,0.42,0.6
15032,fixed_threshold,0.6901408450704225,0.5811373092926491,0.48504137492043287,0.12257575757575757,0.23803030303030304,0.3963782696177062,0.4812760055478502,0.6480656250325453,0.6668796969696943,0.58,0.58
15032,global_recall_constrained,0.8357289527720739,0.7820689655172414,0.3347079037800687,0.29333333333333333,0.4409090909090909,0.2792607802874743,0.31448275862068964,0.7143207502664977,0.7286151515151553,0.5250000000000001,0.5250000000000001
15032,hierarchical_recall_constrained,0.8458498023715415,0.6011080332409973,0.3893405600722674,0.20484848484848484,0.33545454545454545,0.25691699604743085,0.48753462603878117,0.7082836589151005,0.708152121212124,0.28,0.6031999999999993
15032,severity_weighted_hierarchical,0.8536585365853658,0.49701492537313435,0.39444735463593505,0.17515151515151514,0.28924242424242425,0.23983739837398374,0.5791044776119403,0.6994422603525206,0.712556666666667,0.42,0.6
15033,fixed_threshold,0.678030303030303,0.600297176820208,0.49901768172888017,0.1159090909090909,0.23136363636363635,0.4147727272727273,0.46953937592867756,0.6471311693891066,0.659579090909089,0.58,0.58
15033,global_recall_constrained,0.8283261802575107,0.7852161785216178,0.3403873744619799,0.2786363636363636,0.4224242424242424,0.30472103004291845,0.3068340306834031,0.7110340563084401,0.7292678787878836,0.327,0.327
15033,hierarchical_recall_constrained,0.8208955223880597,0.6024930747922438,0.400390625,0.18606060606060607,0.3103030303030303,0.279317697228145,0.46537396121883656,0.6994377120786148,0.7171709090909106,0.28,0.74
15033,severity_weighted_hierarchical,0.8258426966292135,0.5131964809384164,0.3953023488255872,0.18333333333333332,0.30318181818181816,0.2846441947565543,0.5718475073313783,0.6841106337667767,0.6790887878787876,0.42,0.6
15034,fixed_threshold,0.6962962962962963,0.5910987482614742,0.5072830905636478,0.11787878787878787,0.23924242424242423,0.3962962962962963,0.47983310152990266,0.6564546516688315,0.6530748484848464,0.58,0.58
15034,global_recall_constrained,0.8207024029574861,0.7902097902097902,0.3685171658144631,0.26196969696969696,0.41484848484848486,0.28650646950092423,0.3034965034965035,0.7179342005845778,0.7219800000000021,0.5250000000000001,0.5250000000000001
15034,hierarchical_recall_constrained,0.8685831622176592,0.6047486033519553,0.3852385238523852,0.20696969696969697,0.33666666666666667,0.2464065708418891,0.48463687150837986,0.7185928937525692,0.7186200000000014,0.28,0.74
15034,severity_weighted_hierarchical,0.8369781312127237,0.48533724340175954,0.3924843423799583,0.17636363636363636,0.2903030303030303,0.2544731610337972,0.5777126099706745,0.6881595721698316,0.7010266666666664,0.42,0.6
15035,fixed_threshold,0.6871035940803383,0.6054628224582701,0.48363393453573816,0.11712121212121213,0.2268181818181818,0.38477801268498946,0.46889226100151743,0.6532827079698981,0.6955821212121195,0.58,0.58
15035,global_recall_constrained,0.8281573498964804,0.783744557329463,0.35850495804729215,0.2548484848484848,0.3972727272727273,0.2712215320910973,0.3134978229317852,0.7211449208908904,0.7458321212121247,0.303,0.303
15035,hierarchical_recall_constrained,0.8453389830508474,0.6032210834553441,0.417610710607621,0.17136363636363636,0.29424242424242425,0.3050847457627119,0.4787701317715959,0.7102576011691043,0.711789696969697,0.28,0.74
15035,severity_weighted_hierarchical,0.8238636363636364,0.47307132459970885,0.3917525773195876,0.1787878787878788,0.29393939393939394,0.2878787878787879,0.5822416302765647,0.6756211295869604,0.6764909090909097,0.42,0.6
15036,fixed_threshold,0.6749521988527725,0.5827439886845828,0.4932301740812379,0.1190909090909091,0.235,0.4110898661567878,0.4837340876944837,0.6419481350044726,0.6530736363636336,0.58,0.58
15036,global_recall_constrained,0.8470588235294118,0.7688098495212038,0.3635698610095099,0.2636363636363636,0.41424242424242425,0.24705882352941178,0.3228454172366621,0.7291558811566217,0.7411096969697013,0.3,0.3
15036,hierarchical_recall_constrained,0.8295218295218295,0.6039473684210527,0.40357478833490124,0.1921212121212121,0.32212121212121214,0.2785862785862786,0.48289473684210527,0.7030345998014811,0.7017933333333346,0.28,0.41200000000000075
