seed,model,ethical_detection_accuracy,transformation_decision_accuracy,false_consolidation_rate,anti_core_capture_rate,overall_component_score
13411,ablate_core_constraint,0.7731818181818182,0.769090909090909,0.09545454545454546,0.25727272727272726,0.7989090909090908
13412,full_loop,0.7736363636363637,0.8036363636363636,0.09863636363636363,0.08363636363636363,0.8416136363636364
13412,ablate_ethicalsense,0.6154545454545455,0.7809090909090909,0.10272727272727272,0.08454545454545455,0.7872727272727272
13412,ablate_idealgap,0.7618181818181818,0.64,0.09727272727272727,0.08772727272727272,0.7966818181818182
13412,ablate_shadow_validation,0.7804545454545454,0.7781818181818182,0.3390909090909091,0.09227272727272727,0.7754545454545455
13412,ablate_core_constraint,0.7722727272727272,0.7809090909090909,0.0890909090909091,0.26636363636363636,0.8013636363636364
13413,full_loop,0.785,0.7977272727272727,0.08863636363636364,0.07045454545454545,0.8486818181818182
13413,ablate_ethicalsense,0.6113636363636363,0.7759090909090909,0.09772727272727273,0.1,0.7829545454545455
13413,ablate_idealgap,0.7822727272727272,0.6236363636363637,0.10136363636363636,0.09318181818181819,0.7966136363636365
13413,ablate_shadow_validation,0.7709090909090909,0.7759090909090909,0.32045454545454544,0.1040909090909091,0.7743181818181818
13413,ablate_core_constraint,0.7559090909090909,0.7663636363636364,0.09818181818181818,0.2636363636363636,0.7910909090909091
13414,full_loop,0.7813636363636364,0.7940909090909091,0.0959090909090909,0.07454545454545454,0.8440454545454544
13414,ablate_ethicalsense,0.6172727272727273,0.7822727272727272,0.095,0.09227272727272727,0.7885454545454545
13414,ablate_idealgap,0.759090909090909,0.6309090909090909,0.09136363636363637,0.09227272727272727,0.7941590909090909
13414,ablate_shadow_validation,0.7831818181818182,0.7831818181818182,0.3377272727272727,0.10272727272727272,0.7757727272727272
13414,ablate_core_constraint,0.7659090909090909,0.7727272727272727,0.09136363636363637,0.26590909090909093,0.7969318181818182
13415,full_loop,0.7772727272727272,0.7868181818181819,0.09136363636363637,0.08818181818181818,0.8394090909090909
13415,ablate_ethicalsense,0.6422727272727272,0.78,0.09636363636363636,0.09181818181818181,0.7952272727272727
13415,ablate_idealgap,0.7522727272727273,0.6572727272727272,0.09090909090909091,0.09181818181818181,0.798909090909091
13415,ablate_shadow_validation,0.7659090909090909,0.7972727272727272,0.33,0.1,0.7765909090909091
13415,ablate_core_constraint,0.7686363636363637,0.7759090909090909,0.09227272727272727,0.26636363636363636,0.7982272727272727
13416,full_loop,0.7859090909090909,0.7959090909090909,0.09,0.085,0.8452500000000001
13416,ablate_ethicalsense,0.6222727272727273,0.7936363636363636,0.09272727272727273,0.09454545454545454,0.793
13416,ablate_idealgap,0.7554545454545455,0.6336363636363637,0.10136363636363636,0.10636363636363637,0.7884318181818183
13416,ablate_shadow_validation,0.7790909090909091,0.7827272727272727,0.3290909090909091,0.10181818181818182,0.7767727272727272
13416,ablate_core_constraint,0.7631818181818182,0.7672727272727272,0.09136363636363637,0.25,0.7979318181818181
13417,full_loop,0.7918181818181819,0.7786363636363637,0.09318181818181819,0.08409090909090909,0.8420909090909091
13417,ablate_ethicalsense,0.6218181818181818,0.775,0.10727272727272727,0.07636363636363637,0.7882045454545454
13417,ablate_idealgap,0.7568181818181818,0.6254545454545455,0.09545454545454546,0.08772727272727272,0.792
13417,ablate_shadow_validation,0.7472727272727273,0.79,0.32636363636363636,0.08590909090909091,0.7729090909090908
13417,ablate_core_constraint,0.7681818181818182,0.774090909090909,0.0959090909090909,0.25636363636363635,0.7987272727272726
13418,full_loop,0.7759090909090909,0.7854545454545454,0.09909090909090909,0.08136363636363636,0.838090909090909
13418,ablate_ethicalsense,0.6240909090909091,0.7904545454545454,0.09818181818181818,0.09636363636363636,0.7910227272727273
13418,ablate_idealgap,0.7759090909090909,0.6213636363636363,0.09409090909090909,0.08954545454545454,0.7966818181818182
13418,ablate_shadow_validation,0.7759090909090909,0.7877272727272727,0.3331818181818182,0.09409090909090909,0.7775909090909091
13418,ablate_core_constraint,0.7722727272727272,0.7668181818181818,0.095,0.26,0.7976363636363636
13419,full_loop,0.7736363636363637,0.7936363636363636,0.08727272727272728,0.09181818181818181,0.8403181818181817
13419,ablate_ethicalsense,0.6118181818181818,0.7845454545454545,0.09909090909090909,0.09045454545454545,0.7868181818181817
13419,ablate_idealgap,0.775,0.6418181818181818,0.09818181818181818,0.0959090909090909,0.7992272727272727
13419,ablate_shadow_validation,0.76,0.7727272727272727,0.32045454545454544,0.07681818181818181,0.7757045454545455
13419,ablate_core_constraint,0.7777272727272727,0.764090909090909,0.09045454545454545,0.2590909090909091,0.7999090909090909
13420,full_loop,0.7877272727272727,0.7913636363636364,0.09954545454545455,0.08545454545454545,0.8421818181818181
